"OnePuttPercentageRound4_RANKTHISWEEK_2009","OnePuttPercentageRound4_RANKLASTWEEK_2009","OnePuttPercentageRound4_PLAYERNAME_2009","OnePuttPercentageRound4__2009","OnePuttPercentageRound4_Pct_2009","OnePuttPercentageRound4_OF1PUTTS_2009","OnePuttPercentageRound4_OFHOLES_2009","stat_name","year"
160,160,"Scott Sterling",NA,32.1,52,162,"OnePuttPercentageRound4",2009
160,160,"YE Yang",NA,32.1,104,324,"OnePuttPercentageRound4",2009
162,162,"JJ Henry",NA,31.87,109,342,"OnePuttPercentageRound4",2009
163,163,"Ted Purdy",NA,31.67,114,360,"OnePuttPercentageRound4",2009
163,163,"Casey Wittenberg",NA,31.67,57,180,"OnePuttPercentageRound4",2009
165,165,"Bart Bryant",NA,31.48,68,216,"OnePuttPercentageRound4",2009
166,166,"John Merrick",NA,31.37,96,306,"OnePuttPercentageRound4",2009
167,167,"Peter Tomasulo",NA,31.11,28,90,"OnePuttPercentageRound4",2009
168,168,"Aron Price",NA,31.05,95,306,"OnePuttPercentageRound4",2009
169,169,"Steve Marino",NA,30.7,105,342,"OnePuttPercentageRound4",2009
170,170,"Patrick Sheehan",NA,30.56,55,180,"OnePuttPercentageRound4",2009
171,171,"Peter Lonard",NA,30.09,65,216,"OnePuttPercentageRound4",2009
172,172,"Ricky Barnes",NA,30,54,180,"OnePuttPercentageRound4",2009
173,173,"Jason Gore",NA,29.49,69,234,"OnePuttPercentageRound4",2009
174,174,"Jay Williamson",NA,29.29,58,198,"OnePuttPercentageRound4",2009
175,175,"Tag Ridings",NA,28.4,46,162,"OnePuttPercentageRound4",2009
176,176,"Mark Brooks",NA,27.78,50,180,"OnePuttPercentageRound4",2009
176,176,"Greg Owen",NA,27.78,90,324,"OnePuttPercentageRound4",2009
176,176,"Brendon Todd",NA,27.78,25,90,"OnePuttPercentageRound4",2009
176,176,"Gary Woodland",NA,27.78,35,126,"OnePuttPercentageRound4",2009
180,180,"Joe Durant",NA,27.22,49,180,"OnePuttPercentageRound4",2009
181,181,"Jarrod Lyle",NA,25.76,51,198,"OnePuttPercentageRound4",2009
182,182,"Kent Jones",NA,25,54,216,"OnePuttPercentageRound4",2009
182,182,"Greg Kraft",NA,25,18,72,"OnePuttPercentageRound4",2009
184,184,"Tom Lehman",NA,24.75,49,198,"OnePuttPercentageRound4",2009
