"PuttsmadeDistance_RANKTHISWEEK_2010","PuttsmadeDistance_RANKLASTWEEK_2010","PuttsmadeDistance_PLAYERNAME_2010","PuttsmadeDistance_EVENTS_2010","PuttsmadeDistance_DISTANCEININCHES_2010","stat_name","year"
120,120,"Alex Prugh",28,48,"PuttsmadeDistance",2010
120,120,"Adam Scott",20,48,"PuttsmadeDistance",2010
120,120,"John Senden",30,48,"PuttsmadeDistance",2010
120,120,"Bubba Watson",22,48,"PuttsmadeDistance",2010
137,137,"Briny Baird",28,47,"PuttsmadeDistance",2010
137,137,"Henrik Bjornstad",26,47,"PuttsmadeDistance",2010
137,137,"Angel Cabrera",19,47,"PuttsmadeDistance",2010
137,137,"Alex Cejka",28,47,"PuttsmadeDistance",2010
137,137,"Ben Curtis",24,47,"PuttsmadeDistance",2010
137,137,"Jim Furyk",21,47,"PuttsmadeDistance",2010
137,137,"Bill Haas",25,47,"PuttsmadeDistance",2010
137,137,"Padraig Harrington",18,47,"PuttsmadeDistance",2010
137,137,"Charles Howell III",28,47,"PuttsmadeDistance",2010
137,137,"Jerry Kelly",29,47,"PuttsmadeDistance",2010
137,137,"Martin Laird",26,47,"PuttsmadeDistance",2010
137,137,"Marc Leishman",26,47,"PuttsmadeDistance",2010
137,137,"Spencer Levin",31,47,"PuttsmadeDistance",2010
137,137,"Steve Lowery",25,47,"PuttsmadeDistance",2010
137,137,"Andrew McLardy",21,47,"PuttsmadeDistance",2010
137,137,"Tim Petrovic",32,47,"PuttsmadeDistance",2010
137,137,"Ted Purdy",30,47,"PuttsmadeDistance",2010
137,137,"Chris Riley",24,47,"PuttsmadeDistance",2010
137,137,"Vijay Singh",24,47,"PuttsmadeDistance",2010
137,137,"Kevin Stadler",28,47,"PuttsmadeDistance",2010
137,137,"Kevin Sutherland",25,47,"PuttsmadeDistance",2010
137,137,"Josh Teater",31,47,"PuttsmadeDistance",2010
137,137,"Roland Thatcher",26,47,"PuttsmadeDistance",2010
137,137,"DJ Trahan",27,47,"PuttsmadeDistance",2010
137,137,"Vance Veazey",23,47,"PuttsmadeDistance",2010
137,137,"Camilo Villegas",20,47,"PuttsmadeDistance",2010
137,137,"Charles Warren",21,47,"PuttsmadeDistance",2010
164,164,"Ricky Barnes",28,46,"PuttsmadeDistance",2010
164,164,"Craig Bowden",20,46,"PuttsmadeDistance",2010
164,164,"Chad Campbell",28,46,"PuttsmadeDistance",2010
164,164,"Jason Dufner",25,46,"PuttsmadeDistance",2010
164,164,"JJ Henry",27,46,"PuttsmadeDistance",2010
164,164,"Kevin Johnson",26,46,"PuttsmadeDistance",2010
164,164,"Davis Love III",24,46,"PuttsmadeDistance",2010
164,164,"Jarrod Lyle",18,46,"PuttsmadeDistance",2010
164,164,"Troy Matteson",28,46,"PuttsmadeDistance",2010
164,164,"Billy Mayfair",26,46,"PuttsmadeDistance",2010
164,164,"Greg Owen",27,46,"PuttsmadeDistance",2010
164,164,"Jeev Milkha Singh",19,46,"PuttsmadeDistance",2010
164,164,"Heath Slocum",25,46,"PuttsmadeDistance",2010
164,164,"Cameron Tringale",22,46,"PuttsmadeDistance",2010
164,164,"Mike Weir",19,46,"PuttsmadeDistance",2010
179,179,"Kris Blanks",30,45,"PuttsmadeDistance",2010
179,179,"Cliff Kresge",17,45,"PuttsmadeDistance",2010
179,179,"Rocco Mediate",25,45,"PuttsmadeDistance",2010
179,179,"John Merrick",31,45,"PuttsmadeDistance",2010
179,179,"Rod Pampling",26,45,"PuttsmadeDistance",2010
179,179,"Cameron Percy",25,45,"PuttsmadeDistance",2010
179,179,"Nicholas Thompson",29,45,"PuttsmadeDistance",2010
179,179,"Chris Wilson",26,45,"PuttsmadeDistance",2010
187,187,"Justin Bolli",23,44,"PuttsmadeDistance",2010
187,187,"Garth Mulroy",19,44,"PuttsmadeDistance",2010
187,187,"Roger Tambellini",26,44,"PuttsmadeDistance",2010
190,190,"Sergio Garcia",15,43,"PuttsmadeDistance",2010
190,190,"Jeff Gove",22,43,"PuttsmadeDistance",2010
192,192,"Omar Uresti",27,42,"PuttsmadeDistance",2010
