"Par5EagleLeaders_RANKTHISWEEK_2007","Par5EagleLeaders_RANKLASTWEEK_2007","Par5EagleLeaders_PLAYERNAME_2007","Par5EagleLeaders_ROUNDS_2007","Par5EagleLeaders_TOTAL_2007","Par5EagleLeaders_TOTALPAR5HOLES_2007","Par5EagleLeaders_TOTALHOLEOUTS_2007","stat_name","year"
71,71,"Geoff Ogilvy",84,6,226,1,"Par5EagleLeaders",2007
71,71,"Ryan Palmer",91,6,300,2,"Par5EagleLeaders",2007
71,71,"Ted Purdy",102,6,333,1,"Par5EagleLeaders",2007
71,71,"Tag Ridings",52,6,182,NA,"Par5EagleLeaders",2007
71,71,"Rory Sabbatini",81,6,237,NA,"Par5EagleLeaders",2007
71,71,"John Senden",97,6,307,NA,"Par5EagleLeaders",2007
71,71,"Vaughn Taylor",91,6,281,1,"Par5EagleLeaders",2007
71,71,"Camilo Villegas",82,6,247,1,"Par5EagleLeaders",2007
71,71,"Johnson Wagner",97,6,323,1,"Par5EagleLeaders",2007
71,71,"Boo Weekley",101,6,298,NA,"Par5EagleLeaders",2007
71,71,"Steve Wheatcroft",73,6,247,1,"Par5EagleLeaders",2007
71,71,"Charlie Wi",90,6,297,1,"Par5EagleLeaders",2007
98,98,"Ryan Armour",107,5,339,1,"Par5EagleLeaders",2007
98,98,"Aaron Baddeley",83,5,241,1,"Par5EagleLeaders",2007
98,98,"Cameron Beckman",96,5,318,1,"Par5EagleLeaders",2007
98,98,"Alex Cejka",80,5,260,4,"Par5EagleLeaders",2007
98,98,"Paul Gow",70,5,229,2,"Par5EagleLeaders",2007
98,98,"Todd Hamilton",76,5,247,NA,"Par5EagleLeaders",2007
98,98,"Matt Hendrix",63,5,212,NA,"Par5EagleLeaders",2007
98,98,"JJ Henry",86,5,251,NA,"Par5EagleLeaders",2007
98,98,"Charley Hoffman",97,5,317,2,"Par5EagleLeaders",2007
98,98,"JB Holmes",71,5,229,1,"Par5EagleLeaders",2007
98,98,"Zach Johnson",76,5,229,NA,"Par5EagleLeaders",2007
98,98,"Anthony Kim",93,5,279,1,"Par5EagleLeaders",2007
98,98,"Stephen Leaney",82,5,260,2,"Par5EagleLeaders",2007
98,98,"Craig Lile",77,5,250,NA,"Par5EagleLeaders",2007
98,98,"Peter Lonard",85,5,259,3,"Par5EagleLeaders",2007
98,98,"Jeff Maggert",79,5,256,2,"Par5EagleLeaders",2007
98,98,"Parker McLachlin",83,5,274,NA,"Par5EagleLeaders",2007
98,98,"Jesper Parnevik",88,5,285,NA,"Par5EagleLeaders",2007
98,98,"Adam Scott",69,5,208,1,"Par5EagleLeaders",2007
98,98,"Bob Tway",103,5,330,NA,"Par5EagleLeaders",2007
98,98,"Bo Van Pelt",104,5,316,1,"Par5EagleLeaders",2007
119,119,"Woody Austin",95,4,289,3,"Par5EagleLeaders",2007
119,119,"Rich Barcelo",80,4,262,NA,"Par5EagleLeaders",2007
119,119,"David Branshaw",83,4,273,NA,"Par5EagleLeaders",2007
119,119,"Andrew Buckle",77,4,232,1,"Par5EagleLeaders",2007
119,119,"Tom Byrum",50,4,163,3,"Par5EagleLeaders",2007
119,119,"Chris Couch",76,4,244,1,"Par5EagleLeaders",2007
119,119,"Ben Curtis",80,4,237,1,"Par5EagleLeaders",2007
119,119,"Glen Day",85,4,268,1,"Par5EagleLeaders",2007
119,119,"JP Hayes",89,4,294,1,"Par5EagleLeaders",2007
119,119,"Bob Heintz",85,4,273,NA,"Par5EagleLeaders",2007
119,119,"Lee Janzen",66,4,225,NA,"Par5EagleLeaders",2007
119,119,"Tom Johnson",74,4,247,1,"Par5EagleLeaders",2007
119,119,"Tom Lehman",62,4,183,1,"Par5EagleLeaders",2007
119,119,"Rocco Mediate",72,4,232,4,"Par5EagleLeaders",2007
119,119,"John Merrick",92,4,294,NA,"Par5EagleLeaders",2007
119,119,"Kyle Reifers",71,4,234,NA,"Par5EagleLeaders",2007
119,119,"Justin Rose",63,4,163,3,"Par5EagleLeaders",2007
119,119,"Jim Rutledge",59,4,193,2,"Par5EagleLeaders",2007
119,119,"Brandt Snedeker",105,4,312,1,"Par5EagleLeaders",2007
119,119,"Chris Stroud",66,4,214,1,"Par5EagleLeaders",2007
119,119,"DJ Trahan",99,4,313,NA,"Par5EagleLeaders",2007
119,119,"Scott Verplank",82,4,230,1,"Par5EagleLeaders",2007
119,119,"Mark Wilson",87,4,269,NA,"Par5EagleLeaders",2007
142,142,"Stephen Ames",81,3,216,NA,"Par5EagleLeaders",2007
142,142,"Craig Barlow",52,3,179,1,"Par5EagleLeaders",2007
142,142,"Bart Bryant",87,3,278,1,"Par5EagleLeaders",2007
142,142,"Daniel Chopra",106,3,357,1,"Par5EagleLeaders",2007
142,142,"Marco Dawson",73,3,234,NA,"Par5EagleLeaders",2007
142,142,"Joe Durant",88,3,271,NA,"Par5EagleLeaders",2007
142,142,"Bob Estes",88,3,277,1,"Par5EagleLeaders",2007
142,142,"Padraig Harrington",64,3,183,NA,"Par5EagleLeaders",2007
142,142,"Richard Johnson",93,3,292,2,"Par5EagleLeaders",2007
142,142,"Craig Kanada",109,3,353,3,"Par5EagleLeaders",2007
142,142,"Matt Kuchar",85,3,270,NA,"Par5EagleLeaders",2007
142,142,"Justin Leonard",95,3,284,1,"Par5EagleLeaders",2007
142,142,"Corey Pavin",81,3,256,2,"Par5EagleLeaders",2007
142,142,"Kenny Perry",83,3,254,NA,"Par5EagleLeaders",2007
142,142,"Dicky Pride",71,3,228,1,"Par5EagleLeaders",2007
142,142,"Chris Riley",59,3,196,NA,"Par5EagleLeaders",2007
142,142,"Michael Sim",52,3,170,2,"Par5EagleLeaders",2007
142,142,"Joey Sindelar",75,3,256,NA,"Par5EagleLeaders",2007
142,142,"Steve Stricker",81,3,232,NA,"Par5EagleLeaders",2007
142,142,"Kevin Sutherland",85,3,275,NA,"Par5EagleLeaders",2007
142,142,"David Toms",80,3,225,NA,"Par5EagleLeaders",2007
163,163,"Stuart Appleby",74,2,220,NA,"Par5EagleLeaders",2007
163,163,"Brian Bateman",55,2,169,NA,"Par5EagleLeaders",2007
163,163,"KJ Choi",87,2,256,NA,"Par5EagleLeaders",2007
163,163,"Luke Donald",69,2,197,NA,"Par5EagleLeaders",2007
163,163,"Fred Funk",65,2,183,NA,"Par5EagleLeaders",2007
163,163,"Jim Furyk",84,2,247,NA,"Par5EagleLeaders",2007
163,163,"Brian Gay",107,2,342,1,"Par5EagleLeaders",2007
163,163,"Retief Goosen",50,2,138,NA,"Par5EagleLeaders",2007
163,163,"Anders Hansen",55,2,159,NA,"Par5EagleLeaders",2007
163,163,"Mark Hensby",81,2,263,1,"Par5EagleLeaders",2007
163,163,"Tim Herron",98,2,290,NA,"Par5EagleLeaders",2007
163,163,"Freddie Jacobson",70,2,222,NA,"Par5EagleLeaders",2007
163,163,"Davis Love III",66,2,195,NA,"Par5EagleLeaders",2007
163,163,"Shaun Micheel",91,2,284,NA,"Par5EagleLeaders",2007
163,163,"Nick OHern",72,2,194,NA,"Par5EagleLeaders",2007
163,163,"Jose Maria Olazabal",52,2,161,1,"Par5EagleLeaders",2007
163,163,"Ian Poulter",63,2,181,1,"Par5EagleLeaders",2007
163,163,"Henrik Stenson",52,2,146,NA,"Par5EagleLeaders",2007
163,163,"Jaco Van Zyl",51,2,178,NA,"Par5EagleLeaders",2007
163,163,"Dean Wilson",92,2,286,NA,"Par5EagleLeaders",2007
183,183,"Michael Boyd",61,1,206,NA,"Par5EagleLeaders",2007
183,183,"Mark Brooks",53,1,169,NA,"Par5EagleLeaders",2007
183,183,"Gavin Coles",87,1,282,NA,"Par5EagleLeaders",2007
183,183,"Paul Goydos",60,1,176,1,"Par5EagleLeaders",2007
183,183,"Trevor Immelman",74,1,208,NA,"Par5EagleLeaders",2007
183,183,"Bryce Molder",56,1,190,NA,"Par5EagleLeaders",2007
183,183,"Jeff Sluman",60,1,192,NA,"Par5EagleLeaders",2007
183,183,"Paul Stankowski",52,1,174,NA,"Par5EagleLeaders",2007
