"Total1Putts1520_RANKTHISWEEK_2007","Total1Putts1520_RANKLASTWEEK_2007","Total1Putts1520_PLAYERNAME_2007","Total1Putts1520_ROUNDS_2007","Total1Putts1520_TOTAL_2007","Total1Putts1520_TOTALFORALLDISTANCES_2007","Total1Putts1520_PCTOFALL1PUTTS_2007","stat_name","year"
70,70,"Jarrod Lyle",77,28,486,5.8,"Total1Putts1520",2007
70,70,"Pat Perez",84,28,455,6.2,"Total1Putts1520",2007
70,70,"David Toms",80,28,458,6.1,"Total1Putts1520",2007
75,75,"Cameron Beckman",96,27,560,4.8,"Total1Putts1520",2007
75,75,"Jonathan Byrd",73,27,475,5.7,"Total1Putts1520",2007
75,75,"Doug LaBelle II",104,27,612,4.4,"Total1Putts1520",2007
75,75,"Brandt Snedeker",105,27,629,4.3,"Total1Putts1520",2007
75,75,"Bubba Watson",80,27,471,5.7,"Total1Putts1520",2007
80,80,"Robert Allenby",90,26,483,5.4,"Total1Putts1520",2007
80,80,"Ryan Armour",107,26,633,4.1,"Total1Putts1520",2007
80,80,"Rich Barcelo",80,26,524,5,"Total1Putts1520",2007
80,80,"Mark Calcavecchia",93,26,550,4.7,"Total1Putts1520",2007
80,80,"Shigeki Maruyama",84,26,605,4.3,"Total1Putts1520",2007
80,80,"Rocco Mediate",72,26,468,5.6,"Total1Putts1520",2007
80,80,"Kenny Perry",83,26,500,5.2,"Total1Putts1520",2007
80,80,"Ted Purdy",102,26,553,4.7,"Total1Putts1520",2007
80,80,"Tag Ridings",52,26,330,7.9,"Total1Putts1520",2007
80,80,"Steve Stricker",81,26,488,5.3,"Total1Putts1520",2007
80,80,"Duffy Waldorf",69,26,372,7,"Total1Putts1520",2007
91,91,"Craig Bowden",78,25,486,5.1,"Total1Putts1520",2007
91,91,"Chad Campbell",96,25,464,5.4,"Total1Putts1520",2007
91,91,"Nathan Green",103,25,658,3.8,"Total1Putts1520",2007
91,91,"Mathias Gronberg",95,25,628,4,"Total1Putts1520",2007
91,91,"Padraig Harrington",64,25,368,6.8,"Total1Putts1520",2007
91,91,"Mark Hensby",81,25,525,4.8,"Total1Putts1520",2007
91,91,"Jerry Kelly",101,25,531,4.7,"Total1Putts1520",2007
91,91,"Stephen Leaney",82,25,483,5.2,"Total1Putts1520",2007
91,91,"Hunter Mahan",91,25,480,5.2,"Total1Putts1520",2007
91,91,"Kevin Na",84,25,617,4.1,"Total1Putts1520",2007
91,91,"Dicky Pride",71,25,434,5.8,"Total1Putts1520",2007
91,91,"John Senden",97,25,524,4.8,"Total1Putts1520",2007
91,91,"Bo Van Pelt",104,25,657,3.8,"Total1Putts1520",2007
91,91,"Camilo Villegas",82,25,486,5.1,"Total1Putts1520",2007
91,91,"Brett Wetterich",88,25,452,5.5,"Total1Putts1520",2007
106,106,"Steve Allan",63,24,376,6.4,"Total1Putts1520",2007
106,106,"Harrison Frazar",88,24,496,4.8,"Total1Putts1520",2007
106,106,"JJ Henry",86,24,427,5.6,"Total1Putts1520",2007
106,106,"Zach Johnson",76,24,436,5.5,"Total1Putts1520",2007
106,106,"Bryce Molder",56,24,341,7,"Total1Putts1520",2007
106,106,"Kyle Reifers",71,24,410,5.9,"Total1Putts1520",2007
106,106,"Rory Sabbatini",81,24,502,4.8,"Total1Putts1520",2007
106,106,"Nick Watney",87,24,473,5.1,"Total1Putts1520",2007
106,106,"Tiger Woods",63,24,313,7.7,"Total1Putts1520",2007
115,115,"Stephen Ames",81,23,423,5.4,"Total1Putts1520",2007
115,115,"Billy Andrade",88,23,527,4.4,"Total1Putts1520",2007
115,115,"Aaron Baddeley",83,23,516,4.5,"Total1Putts1520",2007
115,115,"David Branshaw",83,23,497,4.6,"Total1Putts1520",2007
115,115,"Glen Day",85,23,507,4.5,"Total1Putts1520",2007
115,115,"Steve Elkington",87,23,523,4.4,"Total1Putts1520",2007
115,115,"Matt Hendrix",63,23,352,6.5,"Total1Putts1520",2007
115,115,"Greg Owen",81,23,441,5.2,"Total1Putts1520",2007
115,115,"Chris Riley",59,23,408,5.6,"Total1Putts1520",2007
115,115,"Chris Stroud",66,23,383,6,"Total1Putts1520",2007
115,115,"DJ Trahan",99,23,597,3.9,"Total1Putts1520",2007
115,115,"Mark Wilson",87,23,486,4.7,"Total1Putts1520",2007
127,127,"Tommy Armour III",81,22,440,5,"Total1Putts1520",2007
127,127,"Tim Clark",66,22,426,5.2,"Total1Putts1520",2007
127,127,"Jose Coceres",50,22,309,7.1,"Total1Putts1520",2007
127,127,"Peter Lonard",85,22,510,4.3,"Total1Putts1520",2007
127,127,"Jason Schultz",63,22,362,6.1,"Total1Putts1520",2007
127,127,"Vaughn Taylor",91,22,527,4.2,"Total1Putts1520",2007
127,127,"Kirk Triplett",77,22,446,4.9,"Total1Putts1520",2007
134,134,"Ben Curtis",80,21,444,4.7,"Total1Putts1520",2007
134,134,"John Daly",59,21,336,6.3,"Total1Putts1520",2007
134,134,"Jim Furyk",84,21,447,4.7,"Total1Putts1520",2007
134,134,"Paul Goydos",60,21,362,5.8,"Total1Putts1520",2007
134,134,"Tripp Isenhour",86,21,517,4.1,"Total1Putts1520",2007
134,134,"Tom Pernice Jr",104,21,634,3.3,"Total1Putts1520",2007
134,134,"Adam Scott",69,21,385,5.5,"Total1Putts1520",2007
134,134,"Kevin Stadler",95,21,466,4.5,"Total1Putts1520",2007
134,134,"Jay Williamson",50,21,337,6.2,"Total1Putts1520",2007
143,143,"Stuart Appleby",74,20,419,4.8,"Total1Putts1520",2007
143,143,"Michael Boyd",61,20,364,5.5,"Total1Putts1520",2007
143,143,"Mark Brooks",53,20,269,7.4,"Total1Putts1520",2007
143,143,"KJ Choi",87,20,493,4.1,"Total1Putts1520",2007
143,143,"Marco Dawson",73,20,472,4.2,"Total1Putts1520",2007
143,143,"Chris DiMarco",79,20,436,4.6,"Total1Putts1520",2007
143,143,"Robert Gamez",88,20,481,4.2,"Total1Putts1520",2007
143,143,"Paul Gow",70,20,385,5.2,"Total1Putts1520",2007
143,143,"Matt Kuchar",85,20,498,4,"Total1Putts1520",2007
143,143,"Jeff Overton",60,20,361,5.5,"Total1Putts1520",2007
143,143,"Brett Quigley",79,20,425,4.7,"Total1Putts1520",2007
143,143,"Jim Rutledge",59,20,277,7.2,"Total1Putts1520",2007
143,143,"Chris Tidland",59,20,350,5.7,"Total1Putts1520",2007
156,156,"Scott Gutschewski",67,19,385,4.9,"Total1Putts1520",2007
156,156,"Kevin Sutherland",85,19,457,4.2,"Total1Putts1520",2007
156,156,"Scott Verplank",82,19,421,4.5,"Total1Putts1520",2007
159,159,"Jason Bohn",57,18,361,5,"Total1Putts1520",2007
159,159,"Jeff Brehaut",59,18,323,5.6,"Total1Putts1520",2007
159,159,"Andrew Buckle",77,18,484,3.7,"Total1Putts1520",2007
159,159,"Alex Cejka",80,18,503,3.6,"Total1Putts1520",2007
159,159,"Todd Hamilton",76,18,407,4.4,"Total1Putts1520",2007
159,159,"JB Holmes",71,18,427,4.2,"Total1Putts1520",2007
159,159,"Nick OHern",72,18,384,4.7,"Total1Putts1520",2007
159,159,"Arron Oberholser",69,18,396,4.5,"Total1Putts1520",2007
159,159,"Steve Wheatcroft",73,18,420,4.3,"Total1Putts1520",2007
168,168,"DJ Brigman",67,17,351,4.8,"Total1Putts1520",2007
168,168,"Tom Byrum",50,17,260,6.5,"Total1Putts1520",2007
168,168,"Brendon de Jonge",76,17,447,3.8,"Total1Putts1520",2007
168,168,"Luke Donald",69,17,377,4.5,"Total1Putts1520",2007
168,168,"Joe Durant",88,17,432,3.9,"Total1Putts1520",2007
173,173,"Craig Barlow",52,16,288,5.6,"Total1Putts1520",2007
173,173,"Ernie Els",59,16,309,5.2,"Total1Putts1520",2007
173,173,"Sergio Garcia",68,16,397,4,"Total1Putts1520",2007
173,173,"Tom Lehman",62,16,314,5.1,"Total1Putts1520",2007
173,173,"Davis Love III",66,16,331,4.8,"Total1Putts1520",2007
178,178,"Tom Johnson",74,15,418,3.6,"Total1Putts1520",2007
178,178,"Mike Weir",82,15,421,3.6,"Total1Putts1520",2007
180,180,"Fred Funk",65,14,372,3.8,"Total1Putts1520",2007
180,180,"Anders Hansen",55,14,221,6.3,"Total1Putts1520",2007
180,180,"Trevor Immelman",74,14,346,4,"Total1Putts1520",2007
180,180,"Ian Poulter",63,14,287,4.9,"Total1Putts1520",2007
180,180,"Darron Stiles",65,14,336,4.2,"Total1Putts1520",2007
180,180,"Jaco Van Zyl",51,14,307,4.6,"Total1Putts1520",2007
186,186,"Brian Bateman",55,13,322,4,"Total1Putts1520",2007
186,186,"Lee Janzen",66,13,339,3.8,"Total1Putts1520",2007
186,186,"Michael Sim",52,13,356,3.7,"Total1Putts1520",2007
186,186,"Paul Stankowski",52,13,283,4.6,"Total1Putts1520",2007
190,190,"Phil Mickelson",73,12,375,3.2,"Total1Putts1520",2007
191,191,"Bubba Dickerson",51,11,296,3.7,"Total1Putts1520",2007
191,191,"Justin Rose",63,11,284,3.9,"Total1Putts1520",2007
191,191,"Henrik Stenson",52,11,258,4.3,"Total1Putts1520",2007
194,194,"Retief Goosen",50,10,241,4.1,"Total1Putts1520",2007
194,194,"Jeff Sluman",60,10,269,3.7,"Total1Putts1520",2007
196,196,"Jose Maria Olazabal",52,8,281,2.8,"Total1Putts1520",2007
