"ConsecutiveFairwaysHit_RANKTHISWEEK_2008","ConsecutiveFairwaysHit_RANKLASTWEEK_2008","ConsecutiveFairwaysHit_PLAYERNAME_2008","ConsecutiveFairwaysHit_EVENTS_2008","ConsecutiveFairwaysHit_BESTSTREAK_2008","ConsecutiveFairwaysHit_CURRENTSTREAK_2008","stat_name","year"
352,352,"Andrew Dresser",1,7,1,"ConsecutiveFairwaysHit",2008
352,352,"Alastair Forsyth",2,7,5,"ConsecutiveFairwaysHit",2008
352,352,"Robin Freeman",2,7,NA,"ConsecutiveFairwaysHit",2008
352,352,"Brad Hauer",1,7,1,"ConsecutiveFairwaysHit",2008
352,352,"Nolan Henke",1,7,NA,"ConsecutiveFairwaysHit",2008
352,352,"Jeff Hull",1,7,2,"ConsecutiveFairwaysHit",2008
352,352,"Barry Jaeckel",1,7,6,"ConsecutiveFairwaysHit",2008
352,352,"Pete Jordan",1,7,NA,"ConsecutiveFairwaysHit",2008
352,352,"Chris Kirk",3,7,NA,"ConsecutiveFairwaysHit",2008
352,352,"Kenny Knox",1,7,5,"ConsecutiveFairwaysHit",2008
352,352,"Chih Bing Lam",1,7,1,"ConsecutiveFairwaysHit",2008
352,352,"Paul Lawrie",1,7,2,"ConsecutiveFairwaysHit",2008
352,352,"Jamie Lovemark",5,7,NA,"ConsecutiveFairwaysHit",2008
352,352,"Andrew Magee",3,7,1,"ConsecutiveFairwaysHit",2008
352,352,"Damian McGrane",1,7,2,"ConsecutiveFairwaysHit",2008
352,352,"Jose Maria Olazabal",4,7,2,"ConsecutiveFairwaysHit",2008
352,352,"Hennie Otto",2,7,NA,"ConsecutiveFairwaysHit",2008
352,352,"Deane Pappas",3,7,7,"ConsecutiveFairwaysHit",2008
352,352,"Dennis Paulson",1,7,NA,"ConsecutiveFairwaysHit",2008
352,352,"Jeff Reader",1,7,NA,"ConsecutiveFairwaysHit",2008
352,352,"Ted Schulz",1,7,NA,"ConsecutiveFairwaysHit",2008
352,352,"Jeev Milkha Singh",5,7,3,"ConsecutiveFairwaysHit",2008
352,352,"Mike Standly",1,7,1,"ConsecutiveFairwaysHit",2008
352,352,"Graeme Storm",3,7,NA,"ConsecutiveFairwaysHit",2008
352,352,"Andrew Tampion",1,7,4,"ConsecutiveFairwaysHit",2008
352,352,"Phil Tataurangi",6,7,1,"ConsecutiveFairwaysHit",2008
352,352,"Jon Turcott",2,7,1,"ConsecutiveFairwaysHit",2008
352,352,"Anthony Wall",1,7,NA,"ConsecutiveFairwaysHit",2008
352,352,"Philip Walton",1,7,NA,"ConsecutiveFairwaysHit",2008
352,352,"Michelle Wie",1,7,1,"ConsecutiveFairwaysHit",2008
352,352,"Martin Wiegele",1,7,1,"ConsecutiveFairwaysHit",2008
352,352,"Chris Wood",1,7,NA,"ConsecutiveFairwaysHit",2008
387,387,"Philip Archer",2,6,NA,"ConsecutiveFairwaysHit",2008
387,387,"Ronnie Black",2,6,5,"ConsecutiveFairwaysHit",2008
387,387,"Gregory Bourdy",1,6,NA,"ConsecutiveFairwaysHit",2008
387,387,"Gary Boyd",1,6,NA,"ConsecutiveFairwaysHit",2008
387,387,"Mark Brown",3,6,4,"ConsecutiveFairwaysHit",2008
387,387,"Santiago Cavanagh",2,6,2,"ConsecutiveFairwaysHit",2008
387,387,"Erik Compton",1,6,1,"ConsecutiveFairwaysHit",2008
387,387,"Josh Cunliffe",1,6,6,"ConsecutiveFairwaysHit",2008
387,387,"Stuart Deane",2,6,4,"ConsecutiveFairwaysHit",2008
387,387,"Trevor Dodds",2,6,NA,"ConsecutiveFairwaysHit",2008
387,387,"Brad Faxon",3,6,NA,"ConsecutiveFairwaysHit",2008
387,387,"Hiroyuki Fujita",1,6,5,"ConsecutiveFairwaysHit",2008
387,387,"Bob Gaus",1,6,2,"ConsecutiveFairwaysHit",2008
387,387,"Anton Haig",2,6,NA,"ConsecutiveFairwaysHit",2008
387,387,"Gregory Havret",2,6,1,"ConsecutiveFairwaysHit",2008
387,387,"Scott Hebert",2,6,NA,"ConsecutiveFairwaysHit",2008
387,387,"Wes Heffernan",1,6,3,"ConsecutiveFairwaysHit",2008
387,387,"PH Horgan III",1,6,1,"ConsecutiveFairwaysHit",2008
387,387,"Hidemasa Hoshino",1,6,4,"ConsecutiveFairwaysHit",2008
387,387,"Trip Kuehne",1,6,NA,"ConsecutiveFairwaysHit",2008
387,387,"Spencer Levin",1,6,NA,"ConsecutiveFairwaysHit",2008
387,387,"Dick Mast",1,6,NA,"ConsecutiveFairwaysHit",2008
387,387,"Abs Mawjii",1,6,NA,"ConsecutiveFairwaysHit",2008
387,387,"Bob May",4,6,NA,"ConsecutiveFairwaysHit",2008
387,387,"Sean McCarty",1,6,2,"ConsecutiveFairwaysHit",2008
387,387,"Andrew McLardy",2,6,NA,"ConsecutiveFairwaysHit",2008
387,387,"Robert McMillan",1,6,NA,"ConsecutiveFairwaysHit",2008
387,387,"Alan Morin",2,6,NA,"ConsecutiveFairwaysHit",2008
387,387,"Artemio Murakami",1,6,NA,"ConsecutiveFairwaysHit",2008
387,387,"Scott Parel",1,6,4,"ConsecutiveFairwaysHit",2008
387,387,"Cameron Peck",1,6,2,"ConsecutiveFairwaysHit",2008
387,387,"Rod Perry",1,6,3,"ConsecutiveFairwaysHit",2008
387,387,"Chad Proehl",1,6,2,"ConsecutiveFairwaysHit",2008
387,387,"Michael Quagliano",1,6,NA,"ConsecutiveFairwaysHit",2008
387,387,"Fran Quinn",1,6,NA,"ConsecutiveFairwaysHit",2008
387,387,"Mike Ruiz",1,6,NA,"ConsecutiveFairwaysHit",2008
387,387,"Dave Rummells",2,6,6,"ConsecutiveFairwaysHit",2008
387,387,"Jacob Scriven",1,6,1,"ConsecutiveFairwaysHit",2008
387,387,"Paul Sheehan",1,6,4,"ConsecutiveFairwaysHit",2008
387,387,"Adam Short",1,6,NA,"ConsecutiveFairwaysHit",2008
387,387,"Jeff Sluman",2,6,5,"ConsecutiveFairwaysHit",2008
387,387,"David Smail",1,6,NA,"ConsecutiveFairwaysHit",2008
387,387,"Andrew Svoboda",1,6,NA,"ConsecutiveFairwaysHit",2008
387,387,"Paul Trittler",1,6,1,"ConsecutiveFairwaysHit",2008
387,387,"Jhonattan Vegas",1,6,1,"ConsecutiveFairwaysHit",2008
387,387,"Tom Watson",2,6,2,"ConsecutiveFairwaysHit",2008
387,387,"Jeff Wilson",1,6,4,"ConsecutiveFairwaysHit",2008
387,387,"Gary Wolstenholme",1,6,2,"ConsecutiveFairwaysHit",2008
387,387,"Jay Woodson",1,6,6,"ConsecutiveFairwaysHit",2008
436,436,"Lonny Alexander",2,5,1,"ConsecutiveFairwaysHit",2008
436,436,"David Berganio Jr",1,5,2,"ConsecutiveFairwaysHit",2008
436,436,"Brian Bergstol",1,5,NA,"ConsecutiveFairwaysHit",2008
436,436,"Peter Campbell",1,5,NA,"ConsecutiveFairwaysHit",2008
436,436,"Brian Carroll",1,5,1,"ConsecutiveFairwaysHit",2008
436,436,"Jay Choi",1,5,1,"ConsecutiveFairwaysHit",2008
436,436,"Bryan DeCorso",1,5,1,"ConsecutiveFairwaysHit",2008
436,436,"Pelle Edberg",1,5,NA,"ConsecutiveFairwaysHit",2008
436,436,"Johan Edfors",2,5,3,"ConsecutiveFairwaysHit",2008
436,436,"Reid Edstrom",1,5,NA,"ConsecutiveFairwaysHit",2008
436,436,"Brad Fritsch",1,5,NA,"ConsecutiveFairwaysHit",2008
436,436,"Todd Halpen",1,5,1,"ConsecutiveFairwaysHit",2008
436,436,"Matt Harmon",1,5,NA,"ConsecutiveFairwaysHit",2008
436,436,"Peter Hedblom",1,5,NA,"ConsecutiveFairwaysHit",2008
436,436,"David Howell",3,5,3,"ConsecutiveFairwaysHit",2008
436,436,"Brendan Jones",5,5,NA,"ConsecutiveFairwaysHit",2008
436,436,"JT Kohut",3,5,NA,"ConsecutiveFairwaysHit",2008
436,436,"Joel Kribel",1,5,5,"ConsecutiveFairwaysHit",2008
436,436,"Brad Lamb",1,5,NA,"ConsecutiveFairwaysHit",2008
436,436,"Pablo Larrazabal",3,5,NA,"ConsecutiveFairwaysHit",2008
436,436,"Sandy Lyle",2,5,1,"ConsecutiveFairwaysHit",2008
436,436,"Ross McGowan",1,5,3,"ConsecutiveFairwaysHit",2008
436,436,"Doug McGuigan",1,5,1,"ConsecutiveFairwaysHit",2008
436,436,"Yusaku Miyazato",1,5,1,"ConsecutiveFairwaysHit",2008
436,436,"David Morland IV",1,5,1,"ConsecutiveFairwaysHit",2008
436,436,"Chapchai Nirat",1,5,1,"ConsecutiveFairwaysHit",2008
436,436,"Greg Owen",1,5,2,"ConsecutiveFairwaysHit",2008
436,436,"Rob Rashell",1,5,1,"ConsecutiveFairwaysHit",2008
436,436,"Chris Rogers",1,5,2,"ConsecutiveFairwaysHit",2008
436,436,"Tony Rohlik",1,5,3,"ConsecutiveFairwaysHit",2008
436,436,"Curt Sanders",3,5,NA,"ConsecutiveFairwaysHit",2008
436,436,"Brady Schnell",1,5,5,"ConsecutiveFairwaysHit",2008
436,436,"Bruce Smith",1,5,3,"ConsecutiveFairwaysHit",2008
436,436,"Robin Smith",1,5,NA,"ConsecutiveFairwaysHit",2008
436,436,"Yoshinobu Tsukada",1,5,2,"ConsecutiveFairwaysHit",2008
436,436,"Simon Wakefield",1,5,NA,"ConsecutiveFairwaysHit",2008
436,436,"Lucas Wald",1,5,2,"ConsecutiveFairwaysHit",2008
436,436,"Mike Wilson",1,5,3,"ConsecutiveFairwaysHit",2008
436,436,"Steve Wilson",1,5,2,"ConsecutiveFairwaysHit",2008
436,436,"Dan Woltman",1,5,1,"ConsecutiveFairwaysHit",2008
436,436,"Charlie Woo",1,5,1,"ConsecutiveFairwaysHit",2008
477,477,"Thomas Aiken",1,4,1,"ConsecutiveFairwaysHit",2008
477,477,"Peter Appleyard",1,4,NA,"ConsecutiveFairwaysHit",2008
477,477,"Alex Aragon",2,4,2,"ConsecutiveFairwaysHit",2008
477,477,"Ryan Benzel",1,4,3,"ConsecutiveFairwaysHit",2008
477,477,"Jon Bevan",1,4,NA,"ConsecutiveFairwaysHit",2008
477,477,"George Bradford",1,4,1,"ConsecutiveFairwaysHit",2008
477,477,"Ryan Brehm",1,4,NA,"ConsecutiveFairwaysHit",2008
477,477,"Ariel Canete",1,4,NA,"ConsecutiveFairwaysHit",2008
477,477,"Roberto Castro",1,4,1,"ConsecutiveFairwaysHit",2008
477,477,"Chris Devlin",1,4,4,"ConsecutiveFairwaysHit",2008
477,477,"Robert Dinwiddie",1,4,1,"ConsecutiveFairwaysHit",2008
477,477,"Eric Dugas",1,4,4,"ConsecutiveFairwaysHit",2008
477,477,"Doug Dvorak",1,4,NA,"ConsecutiveFairwaysHit",2008
477,477,"John Ellis",2,4,NA,"ConsecutiveFairwaysHit",2008
477,477,"Darren Fichardt",1,4,3,"ConsecutiveFairwaysHit",2008
477,477,"Fernando Figueroa",1,4,2,"ConsecutiveFairwaysHit",2008
477,477,"Kyle Flinton",1,4,2,"ConsecutiveFairwaysHit",2008
477,477,"Robert Floyd",3,4,NA,"ConsecutiveFairwaysHit",2008
477,477,"Mike Gilmore",1,4,NA,"ConsecutiveFairwaysHit",2008
477,477,"Jean Baptiste Gonnet",1,4,NA,"ConsecutiveFairwaysHit",2008
477,477,"Kevin Hayashi",1,4,NA,"ConsecutiveFairwaysHit",2008
477,477,"Benjamin Hebert",1,4,2,"ConsecutiveFairwaysHit",2008
477,477,"Jimmy Henderson",1,4,NA,"ConsecutiveFairwaysHit",2008
477,477,"Scott Hoch",1,4,NA,"ConsecutiveFairwaysHit",2008
477,477,"David Horsey",1,4,NA,"ConsecutiveFairwaysHit",2008
477,477,"Barry Hume",1,4,NA,"ConsecutiveFairwaysHit",2008
477,477,"Tripp Isenhour",1,4,4,"ConsecutiveFairwaysHit",2008
477,477,"Hiroshi Iwata",1,4,2,"ConsecutiveFairwaysHit",2008
477,477,"Vince Jewell",2,4,NA,"ConsecutiveFairwaysHit",2008
477,477,"Mike Johnston",1,4,2,"ConsecutiveFairwaysHit",2008
477,477,"Michael Knight",1,4,NA,"ConsecutiveFairwaysHit",2008
477,477,"Mathew Kodama",1,4,1,"ConsecutiveFairwaysHit",2008
477,477,"Matthew Kohn",1,4,4,"ConsecutiveFairwaysHit",2008
477,477,"Brian Kortan",1,4,1,"ConsecutiveFairwaysHit",2008
477,477,"Eric Landreville",1,4,NA,"ConsecutiveFairwaysHit",2008
477,477,"Thomas Levet",1,4,1,"ConsecutiveFairwaysHit",2008
477,477,"Jose Filipe Lima",1,4,NA,"ConsecutiveFairwaysHit",2008
477,477,"Luke List",2,4,NA,"ConsecutiveFairwaysHit",2008
477,477,"Michio Matsumura",1,4,1,"ConsecutiveFairwaysHit",2008
477,477,"Kelly Mitchum",1,4,NA,"ConsecutiveFairwaysHit",2008
477,477,"Bryce Molder",1,4,NA,"ConsecutiveFairwaysHit",2008
477,477,"Savio Nazareth",1,4,2,"ConsecutiveFairwaysHit",2008
477,477,"Garrett Osborn",1,4,1,"ConsecutiveFairwaysHit",2008
477,477,"Michael Putnam",1,4,NA,"ConsecutiveFairwaysHit",2008
477,477,"Jim Renner",1,4,NA,"ConsecutiveFairwaysHit",2008
477,477,"Martin Rominger",1,4,4,"ConsecutiveFairwaysHit",2008
477,477,"Jake Roos",2,4,2,"ConsecutiveFairwaysHit",2008
477,477,"Charl Schwartzel",1,4,1,"ConsecutiveFairwaysHit",2008
477,477,"Kelly Sellers",1,4,NA,"ConsecutiveFairwaysHit",2008
477,477,"Thomas Sherreard",1,4,1,"ConsecutiveFairwaysHit",2008
477,477,"Kevin Silva",1,4,NA,"ConsecutiveFairwaysHit",2008
477,477,"Sonny Skinner",1,4,NA,"ConsecutiveFairwaysHit",2008
477,477,"Kyle Stanley",1,4,1,"ConsecutiveFairwaysHit",2008
477,477,"Mitsuhiro Tateyama",1,4,1,"ConsecutiveFairwaysHit",2008
477,477,"Kevin Tway",1,4,4,"ConsecutiveFairwaysHit",2008
477,477,"Jean Van de Velde",1,4,1,"ConsecutiveFairwaysHit",2008
534,534,"Mitch Adcock",1,3,1,"ConsecutiveFairwaysHit",2008
534,534,"Sam Arnold",1,3,1,"ConsecutiveFairwaysHit",2008
534,534,"Adam Bland",1,3,1,"ConsecutiveFairwaysHit",2008
534,534,"Rohan Blizard",1,3,NA,"ConsecutiveFairwaysHit",2008
534,534,"Adam Blyth",1,3,2,"ConsecutiveFairwaysHit",2008
534,534,"Danny Briggs",1,3,NA,"ConsecutiveFairwaysHit",2008
534,534,"DJ Brigman",1,3,NA,"ConsecutiveFairwaysHit",2008
534,534,"Kelvin Burgin",1,3,2,"ConsecutiveFairwaysHit",2008
534,534,"Alex Ching",1,3,1,"ConsecutiveFairwaysHit",2008
534,534,"Bobby Clampett",1,3,NA,"ConsecutiveFairwaysHit",2008
534,534,"Russ Cochran",1,3,NA,"ConsecutiveFairwaysHit",2008
534,534,"Bobby Collins",1,3,NA,"ConsecutiveFairwaysHit",2008
534,534,"Jordan Cox",1,3,NA,"ConsecutiveFairwaysHit",2008
534,534,"Jamie Elson",1,3,NA,"ConsecutiveFairwaysHit",2008
534,534,"Josh Esler",1,3,1,"ConsecutiveFairwaysHit",2008
534,534,"Frank Esposito",1,3,NA,"ConsecutiveFairwaysHit",2008
534,534,"Jim Estes",1,3,NA,"ConsecutiveFairwaysHit",2008
534,534,"Tony Finau",1,3,NA,"ConsecutiveFairwaysHit",2008
534,534,"Benjamin Fox",1,3,2,"ConsecutiveFairwaysHit",2008
534,534,"Keiichiro Fukabori",1,3,1,"ConsecutiveFairwaysHit",2008
534,534,"Wesley Graham",1,3,1,"ConsecutiveFairwaysHit",2008
534,534,"Andrew Gruss",1,3,NA,"ConsecutiveFairwaysHit",2008
534,534,"Daniel Im",1,3,3,"ConsecutiveFairwaysHit",2008
534,534,"Shintaro Kai",1,3,1,"ConsecutiveFairwaysHit",2008
534,534,"Patton Kizzire",1,3,1,"ConsecutiveFairwaysHit",2008
534,534,"Derek Lamely",1,3,1,"ConsecutiveFairwaysHit",2008
534,534,"David Long",1,3,2,"ConsecutiveFairwaysHit",2008
534,534,"Scott Mahlberg",1,3,NA,"ConsecutiveFairwaysHit",2008
534,534,"Eric Manning",1,3,3,"ConsecutiveFairwaysHit",2008
534,534,"Brad Martin",1,3,NA,"ConsecutiveFairwaysHit",2008
534,534,"Jeff Martin",1,3,NA,"ConsecutiveFairwaysHit",2008
534,534,"Trevor Murphy",1,3,NA,"ConsecutiveFairwaysHit",2008
534,534,"Alexander Noren",1,3,NA,"ConsecutiveFairwaysHit",2008
534,534,"Andrew Parr",2,3,NA,"ConsecutiveFairwaysHit",2008
534,534,"Ewan Porter",1,3,NA,"ConsecutiveFairwaysHit",2008
534,534,"Jyoti Randhawa",1,3,1,"ConsecutiveFairwaysHit",2008
534,534,"Kyle Reifers",1,3,1,"ConsecutiveFairwaysHit",2008
534,534,"Reinier Saxton",1,3,1,"ConsecutiveFairwaysHit",2008
534,534,"Jim Schuman",1,3,3,"ConsecutiveFairwaysHit",2008
534,534,"Drew Scott",1,3,3,"ConsecutiveFairwaysHit",2008
534,534,"Hideto Tanihara",1,3,1,"ConsecutiveFairwaysHit",2008
534,534,"Tim Thelen",1,3,2,"ConsecutiveFairwaysHit",2008
534,534,"Tim Weinhart",1,3,3,"ConsecutiveFairwaysHit",2008
534,534,"Paul Wise",1,3,2,"ConsecutiveFairwaysHit",2008
534,534,"Azuma Yano",1,3,NA,"ConsecutiveFairwaysHit",2008
534,534,"Don Yrene",1,3,1,"ConsecutiveFairwaysHit",2008
580,580,"Charlie Beljan",1,2,NA,"ConsecutiveFairwaysHit",2008
580,580,"Henrik Bjornstad",1,2,NA,"ConsecutiveFairwaysHit",2008
580,580,"Garrett Chaussard",1,2,NA,"ConsecutiveFairwaysHit",2008
580,580,"Danny Chia",1,2,2,"ConsecutiveFairwaysHit",2008
580,580,"Jeff Cuzzort",1,2,2,"ConsecutiveFairwaysHit",2008
580,580,"Brad Dean",1,2,1,"ConsecutiveFairwaysHit",2008
580,580,"Peter Fowler",1,2,1,"ConsecutiveFairwaysHit",2008
580,580,"Hunter Haas",1,2,NA,"ConsecutiveFairwaysHit",2008
580,580,"Jamie Howarth",1,2,NA,"ConsecutiveFairwaysHit",2008
580,580,"Mike Hulbert",1,2,NA,"ConsecutiveFairwaysHit",2008
580,580,"Kenny Kim",1,2,1,"ConsecutiveFairwaysHit",2008
580,580,"Scott Piercy",2,2,1,"ConsecutiveFairwaysHit",2008
580,580,"Angelo Que",1,2,NA,"ConsecutiveFairwaysHit",2008
580,580,"Vance Veazey",1,2,NA,"ConsecutiveFairwaysHit",2008
580,580,"Kaname Yokoo",1,2,1,"ConsecutiveFairwaysHit",2008
595,595,"Patrick Olive",1,1,NA,"ConsecutiveFairwaysHit",2008
