"GIRPercentageLess100yards_RANKTHISWEEK_2016","GIRPercentageLess100yards_RANKLASTWEEK_2016","GIRPercentageLess100yards_PLAYERNAME_2016","GIRPercentageLess100yards_ROUNDS_2016","GIRPercentageLess100yards_Pct_2016","GIRPercentageLess100yards_GREENSHIT_2016","GIRPercentageLess100yards_TOTALHOLES_2016","GIRPercentageLess100yards_RELATIVETOPAR_2016","stat_name","year"
37,42,"Jon Curran",55,88.35,91,103,-0.54,"GIRPercentageLess100yards",2016
38,64,"Tyler Aldridge",53,88.28,113,128,-0.48,"GIRPercentageLess100yards",2016
38,45,"Will Ma Kenzie",54,88.28,113,128,-0.36,"GIRPercentageLess100yards",2016
40,28,"Patrick Rodgers",49,88.2,142,161,-0.58,"GIRPercentageLess100yards",2016
41,65,"Justin Rose",35,88.19,112,127,-0.62,"GIRPercentageLess100yards",2016
42,50,"Kevin Na",52,88.12,89,101,-0.44,"GIRPercentageLess100yards",2016
43,51,"Brandt Snedeker",47,88.11,126,143,-0.48,"GIRPercentageLess100yards",2016
44,33,"Brendan Steele",48,88.03,125,142,-0.52,"GIRPercentageLess100yards",2016
44,83,"Gary Woodland",45,88.03,125,142,-0.61,"GIRPercentageLess100yards",2016
46,27,"Ben Martin",48,87.97,117,133,-0.67,"GIRPercentageLess100yards",2016
47,15,"Lucas Glover",53,87.95,146,166,-0.52,"GIRPercentageLess100yards",2016
47,22,"Henrik Norlander",41,87.95,73,83,-0.38,"GIRPercentageLess100yards",2016
49,53,"Hudson Swafford",52,87.94,124,141,-0.54,"GIRPercentageLess100yards",2016
50,38,"Fabian Gomez",49,87.92,131,149,-0.53,"GIRPercentageLess100yards",2016
51,55,"Matt Kuchar",46,87.85,94,107,-0.57,"GIRPercentageLess100yards",2016
52,56,"Morgan Hoffmann",43,87.8,108,123,-0.66,"GIRPercentageLess100yards",2016
52,56,"Kevin Streelman",46,87.8,108,123,-0.44,"GIRPercentageLess100yards",2016
54,34,"Boo Weekley",53,87.76,129,147,-0.58,"GIRPercentageLess100yards",2016
55,82,"Rory McIlroy",37,87.74,93,106,-0.6,"GIRPercentageLess100yards",2016
56,36,"Hunter Mahan",43,87.7,107,122,-0.5,"GIRPercentageLess100yards",2016
57,60,"Dicky Pride",33,87.67,64,73,-0.44,"GIRPercentageLess100yards",2016
58,61,"Russell Knox",48,87.63,85,97,-0.48,"GIRPercentageLess100yards",2016
58,63,"Steve Marino",40,87.63,85,97,-0.41,"GIRPercentageLess100yards",2016
60,66,"Webb Simpson",34,87.5,84,96,-0.48,"GIRPercentageLess100yards",2016
61,76,"Sam Saunders",40,87.34,69,79,-0.51,"GIRPercentageLess100yards",2016
62,93,"Paul Casey",39,87.32,62,71,-0.58,"GIRPercentageLess100yards",2016
63,71,"Jerry Kelly",44,87.21,75,86,-0.43,"GIRPercentageLess100yards",2016
64,72,"Scott Piercy",45,87.18,102,117,-0.59,"GIRPercentageLess100yards",2016
65,45,"Jason Bohn",37,87.16,95,109,-0.47,"GIRPercentageLess100yards",2016
65,78,"Steve Wheatcroft",53,87.16,129,148,-0.48,"GIRPercentageLess100yards",2016
67,45,"David Lingmerth",54,87.14,122,140,-0.48,"GIRPercentageLess100yards",2016
68,49,"Bill Haas",42,87.13,88,101,-0.51,"GIRPercentageLess100yards",2016
69,67,"JB Holmes",39,87.01,134,154,-0.45,"GIRPercentageLess100yards",2016
70,76,"Cameron Percy",22,86.96,40,46,-0.53,"GIRPercentageLess100yards",2016
71,89,"Ollie Schniederjans",23,86.87,86,99,-0.52,"GIRPercentageLess100yards",2016
72,87,"Roberto Castro",55,86.81,158,182,-0.49,"GIRPercentageLess100yards",2016
72,44,"Kyle Reifers",63,86.81,158,182,-0.49,"GIRPercentageLess100yards",2016
74,70,"Robert Allenby",35,86.79,46,53,-0.43,"GIRPercentageLess100yards",2016
74,80,"Brice Garnett",29,86.79,46,53,-0.37,"GIRPercentageLess100yards",2016
74,80,"Pat Perez",28,86.79,46,53,-0.48,"GIRPercentageLess100yards",2016
77,83,"Jason Dufner",53,86.67,91,105,-0.51,"GIRPercentageLess100yards",2016
77,119,"Brian Harman",60,86.67,130,150,-0.52,"GIRPercentageLess100yards",2016
79,102,"Kyle Stanley",57,86.57,116,134,-0.46,"GIRPercentageLess100yards",2016
80,85,"Rory Sabbatini",40,86.52,77,89,-0.45,"GIRPercentageLess100yards",2016
80,40,"Daniel Summerhays",55,86.52,122,141,-0.61,"GIRPercentageLess100yards",2016
82,89,"Graham DeLaet",50,86.49,128,148,-0.52,"GIRPercentageLess100yards",2016
83,92,"Si Woo Kim",63,86.47,179,207,-0.51,"GIRPercentageLess100yards",2016
84,101,"Brett Stegmaier",57,86.29,151,175,-0.48,"GIRPercentageLess100yards",2016
85,94,"Miguel Angel Carballo",24,86.21,50,58,-0.46,"GIRPercentageLess100yards",2016
86,96,"Dustin Johnson",37,86.09,99,115,-0.64,"GIRPercentageLess100yards",2016
87,99,"Marc Leishman",41,86.02,80,93,-0.59,"GIRPercentageLess100yards",2016
88,67,"Ricky Barnes",57,86.01,123,143,-0.5,"GIRPercentageLess100yards",2016
89,100,"Adam Hadwin",53,85.99,135,157,-0.59,"GIRPercentageLess100yards",2016
90,89,"Alex Cejka",47,85.98,92,107,-0.49,"GIRPercentageLess100yards",2016
91,62,"Cameron Tringale",47,85.93,116,135,-0.54,"GIRPercentageLess100yards",2016
91,116,"Harold Varner III",58,85.93,171,199,-0.55,"GIRPercentageLess100yards",2016
93,133,"William McGirt",54,85.9,134,156,-0.54,"GIRPercentageLess100yards",2016
94,112,"Brendon Todd",43,85.86,85,99,-0.46,"GIRPercentageLess100yards",2016
95,96,"Scott Brown",59,85.71,108,126,-0.59,"GIRPercentageLess100yards",2016
95,86,"Tony Finau",49,85.71,126,147,-0.6,"GIRPercentageLess100yards",2016
97,72,"John Senden",48,85.61,119,139,-0.54,"GIRPercentageLess100yards",2016
98,72,"Sung Kang",51,85.6,107,125,-0.64,"GIRPercentageLess100yards",2016
99,103,"Billy Horschel",45,85.59,95,111,-0.54,"GIRPercentageLess100yards",2016
100,105,"Keegan Bradley",40,85.56,77,90,-0.44,"GIRPercentageLess100yards",2016
101,115,"Mark Wilson",42,85.53,65,76,-0.48,"GIRPercentageLess100yards",2016
102,75,"Carlos Ortiz",47,85.5,112,131,-0.49,"GIRPercentageLess100yards",2016
103,106,"Steve Stricker",25,85.48,53,62,-0.58,"GIRPercentageLess100yards",2016
104,95,"Francesco Molinari",36,85.45,94,110,-0.55,"GIRPercentageLess100yards",2016
105,109,"Tyrone Van Aswegen",67,85.35,134,157,-0.51,"GIRPercentageLess100yards",2016
106,140,"James Hahn",45,85.29,116,136,-0.51,"GIRPercentageLess100yards",2016
106,43,"Justin Hicks",26,85.29,58,68,-0.48,"GIRPercentageLess100yards",2016
106,78,"Spencer Levin",62,85.29,116,136,-0.53,"GIRPercentageLess100yards",2016
109,111,"Bryce Molder",50,85.16,109,128,-0.52,"GIRPercentageLess100yards",2016
110,128,"Luke List",51,85.12,143,168,-0.57,"GIRPercentageLess100yards",2016
111,137,"Ryan Moore",40,85.11,80,94,-0.5,"GIRPercentageLess100yards",2016
112,108,"Whee Kim",54,85.03,125,147,-0.45,"GIRPercentageLess100yards",2016
113,124,"Mark Hubbard",73,84.95,158,186,-0.5,"GIRPercentageLess100yards",2016
114,138,"Erik Compton",45,84.91,90,106,-0.52,"GIRPercentageLess100yards",2016
115,117,"Smylie Kaufman",57,84.9,163,192,-0.6,"GIRPercentageLess100yards",2016
116,119,"Charlie Beljan",26,84.85,56,66,-0.3,"GIRPercentageLess100yards",2016
116,98,"Chad Campbell",54,84.85,112,132,-0.48,"GIRPercentageLess100yards",2016
118,88,"Jhonattan Vegas",49,84.83,123,145,-0.6,"GIRPercentageLess100yards",2016
119,104,"Harris English",51,84.75,100,118,-0.59,"GIRPercentageLess100yards",2016
120,125,"George McNeill",33,84.72,61,72,-0.49,"GIRPercentageLess100yards",2016
121,69,"Vijay Singh",42,84.68,105,124,-0.53,"GIRPercentageLess100yards",2016
121,138,"Robert Streb",51,84.68,94,111,-0.51,"GIRPercentageLess100yards",2016
123,122,"Patton Kizzire",57,84.67,116,137,-0.61,"GIRPercentageLess100yards",2016
124,125,"KJ Choi",47,84.62,88,104,-0.5,"GIRPercentageLess100yards",2016
125,118,"Daniel Berger",52,84.56,115,136,-0.54,"GIRPercentageLess100yards",2016
125,142,"Martin Laird",46,84.56,115,136,-0.53,"GIRPercentageLess100yards",2016
127,134,"Nick Taylor",57,84.52,142,168,-0.46,"GIRPercentageLess100yards",2016
128,129,"Chris Kirk",51,84.4,119,141,-0.54,"GIRPercentageLess100yards",2016
129,131,"Ryan Palmer",46,84.36,151,179,-0.52,"GIRPercentageLess100yards",2016
130,123,"Kelly Kraft",35,84.34,70,83,-0.37,"GIRPercentageLess100yards",2016
130,143,"Cameron Smith",45,84.34,70,83,-0.44,"GIRPercentageLess100yards",2016
132,130,"Derek Fathauer",58,84.33,113,134,-0.57,"GIRPercentageLess100yards",2016
133,110,"Scott Pinckney",53,84.29,118,140,-0.51,"GIRPercentageLess100yards",2016
134,144,"Jamie Lovemark",57,84.26,182,216,-0.53,"GIRPercentageLess100yards",2016
135,107,"Sean OHair",45,84.24,139,165,-0.49,"GIRPercentageLess100yards",2016
136,151,"Greg Owen",56,84.18,133,158,-0.43,"GIRPercentageLess100yards",2016
137,136,"Branden Grace",31,84.13,53,63,-0.58,"GIRPercentageLess100yards",2016
138,114,"Justin Thomas",53,84.05,137,163,-0.53,"GIRPercentageLess100yards",2016
139,127,"Jonas Blixt",46,83.97,110,131,-0.56,"GIRPercentageLess100yards",2016
140,132,"Chris Stroud",52,83.69,118,141,-0.51,"GIRPercentageLess100yards",2016
141,145,"Angel Cabrera",42,83.59,107,128,-0.52,"GIRPercentageLess100yards",2016
142,147,"Stuart Appleby",39,83.49,91,109,-0.44,"GIRPercentageLess100yards",2016
142,141,"Johnson Wagner",44,83.49,91,109,-0.62,"GIRPercentageLess100yards",2016
144,59,"Vaughn Taylor",30,83.33,70,84,-0.56,"GIRPercentageLess100yards",2016
144,147,"Bernd Wiesberger",23,83.33,30,36,-0.47,"GIRPercentageLess100yards",2016
144,154,"Will Wilcox",47,83.33,105,126,-0.53,"GIRPercentageLess100yards",2016
147,146,"Peter Malnati",53,83.23,134,161,-0.47,"GIRPercentageLess100yards",2016
148,152,"Justin Leonard",28,83.08,54,65,-0.39,"GIRPercentageLess100yards",2016
149,160,"Jim Herman",55,83.06,103,124,-0.5,"GIRPercentageLess100yards",2016
149,147,"Camilo Villegas",50,83.06,103,124,-0.51,"GIRPercentageLess100yards",2016
151,113,"David Hearn",55,83.04,93,112,-0.54,"GIRPercentageLess100yards",2016
152,157,"Brooks Koepka",39,82.98,117,141,-0.58,"GIRPercentageLess100yards",2016
152,157,"Lucas Lee",22,82.98,39,47,-0.36,"GIRPercentageLess100yards",2016
154,159,"John Huh",51,82.95,107,129,-0.48,"GIRPercentageLess100yards",2016
155,162,"Jeff Overton",51,82.89,126,152,-0.39,"GIRPercentageLess100yards",2016
156,121,"Geoff Ogilvy",37,82.88,92,111,-0.36,"GIRPercentageLess100yards",2016
157,156,"Chad Collins",45,82.73,91,110,-0.52,"GIRPercentageLess100yards",2016
158,160,"Kevin Chappell",49,82.61,114,138,-0.53,"GIRPercentageLess100yards",2016
159,168,"Retief Goosen",37,82.35,84,102,-0.48,"GIRPercentageLess100yards",2016
160,187,"Robert Garrigus",34,82.29,79,96,-0.54,"GIRPercentageLess100yards",2016
161,164,"Chez Reavie",56,82.19,120,146,-0.5,"GIRPercentageLess100yards",2016
162,163,"Jason Gore",51,82.11,101,123,-0.38,"GIRPercentageLess100yards",2016
162,166,"Phil Mickelson",37,82.11,101,123,-0.62,"GIRPercentageLess100yards",2016
164,165,"Dawie van der Walt",48,81.95,109,133,-0.46,"GIRPercentageLess100yards",2016
165,167,"Wes Roach",33,81.94,59,72,-0.49,"GIRPercentageLess100yards",2016
166,169,"Jordan Spieth",34,81.91,77,94,-0.64,"GIRPercentageLess100yards",2016
167,135,"Patrick Reed",53,81.7,125,153,-0.56,"GIRPercentageLess100yards",2016
168,155,"Andres Gonzales",46,81.67,98,120,-0.43,"GIRPercentageLess100yards",2016
169,170,"Michael Thompson",46,81.52,75,92,-0.63,"GIRPercentageLess100yards",2016
170,173,"Aaron Baddeley",51,81.51,97,119,-0.54,"GIRPercentageLess100yards",2016
171,182,"Derek Ernst",36,81.48,66,81,-0.39,"GIRPercentageLess100yards",2016
172,147,"Padraig Harrington",38,81.45,101,124,-0.52,"GIRPercentageLess100yards",2016
173,176,"Jason Kokrak",52,81.44,136,167,-0.58,"GIRPercentageLess100yards",2016
174,171,"Steven Bowditch",40,81.25,91,112,-0.48,"GIRPercentageLess100yards",2016
175,175,"Luke Guthrie",31,81.08,60,74,-0.47,"GIRPercentageLess100yards",2016
176,180,"Ernie Els",34,80.95,85,105,-0.52,"GIRPercentageLess100yards",2016
177,182,"Thomas Aiken",42,80.82,59,73,-0.51,"GIRPercentageLess100yards",2016
177,152,"DH Lee",35,80.82,59,73,-0.46,"GIRPercentageLess100yards",2016
179,178,"Russell Henley",42,80.8,101,125,-0.5,"GIRPercentageLess100yards",2016
180,184,"Luke Donald",49,80.65,75,93,-0.45,"GIRPercentageLess100yards",2016
181,189,"DA Points",32,80.6,54,67,-0.39,"GIRPercentageLess100yards",2016
182,179,"Ben Crane",48,80,96,120,-0.46,"GIRPercentageLess100yards",2016
182,171,"Chesson Hadley",51,80,100,125,-0.39,"GIRPercentageLess100yards",2016
184,194,"Andrew Loupe",50,79.61,164,206,-0.54,"GIRPercentageLess100yards",2016
185,186,"Rhein Gibson",36,79.59,78,98,-0.38,"GIRPercentageLess100yards",2016
186,191,"Bronson Burgoon",53,79.53,101,127,-0.57,"GIRPercentageLess100yards",2016
187,193,"Michael Kim",62,79.49,124,156,-0.45,"GIRPercentageLess100yards",2016
187,174,"Brian Stuard",24,79.49,31,39,-0.39,"GIRPercentageLess100yards",2016
189,181,"Byeong Hun An",23,79.37,50,63,-0.56,"GIRPercentageLess100yards",2016
190,190,"Scott Langley",41,79.31,92,116,-0.45,"GIRPercentageLess100yards",2016
191,188,"Jamie Donaldson",28,78.95,60,76,-0.52,"GIRPercentageLess100yards",2016
192,192,"Freddie Jacobson",54,78.81,93,118,-0.53,"GIRPercentageLess100yards",2016
193,195,"Ken Duke",26,77.97,46,59,-0.28,"GIRPercentageLess100yards",2016
194,196,"Carl Pettersson",31,77.91,67,86,-0.48,"GIRPercentageLess100yards",2016
195,199,"Tom Hoge",47,77.78,84,108,-0.58,"GIRPercentageLess100yards",2016
195,184,"Ian Poulter",37,77.78,56,72,-0.48,"GIRPercentageLess100yards",2016
197,197,"Zac Blair",56,77.21,105,136,-0.43,"GIRPercentageLess100yards",2016
198,201,"Darron Stiles",28,76.67,23,30,-0.43,"GIRPercentageLess100yards",2016
199,204,"Shane Lowry",35,76.56,49,64,-0.53,"GIRPercentageLess100yards",2016
200,202,"Abraham Ancer",26,75.93,41,54,-0.46,"GIRPercentageLess100yards",2016
201,203,"Charley Hoffman",49,75.86,110,145,-0.51,"GIRPercentageLess100yards",2016
201,177,"Martin Piller",37,75.86,66,87,-0.53,"GIRPercentageLess100yards",2016
203,200,"Hiroshi Iwata",51,75.73,78,103,-0.54,"GIRPercentageLess100yards",2016
204,204,"Andres Romero",22,75,48,64,-0.46,"GIRPercentageLess100yards",2016
205,197,"Shawn Stefani",45,73.05,103,141,-0.42,"GIRPercentageLess100yards",2016
206,207,"Andrew Landry",24,72.73,32,44,-0.5,"GIRPercentageLess100yards",2016
207,208,"Billy Hurley III",22,70.69,41,58,-0.51,"GIRPercentageLess100yards",2016
