"Approach275yardsRTP_RANKTHISWEEK_2013","Approach275yardsRTP_RANKLASTWEEK_2013","Approach275yardsRTP_PLAYERNAME_2013","Approach275yardsRTP_ROUNDS_2013","Approach275yardsRTP_AVGRTP_2013","stat_name","year"
31,31,"Luke Donald",60,-0.6,"Approach275yardsRTP",2013
31,31,"Ryan Moore",72,-0.6,"Approach275yardsRTP",2013
31,31,"Alistair Presnell",59,-0.6,"Approach275yardsRTP",2013
31,31,"Brendan Steele",86,-0.6,"Approach275yardsRTP",2013
35,35,"Rickie Fowler",75,-0.583,"Approach275yardsRTP",2013
35,35,"Johnson Wagner",64,-0.583,"Approach275yardsRTP",2013
37,37,"John Senden",79,-0.579,"Approach275yardsRTP",2013
38,38,"James Hahn",78,-0.571,"Approach275yardsRTP",2013
38,38,"Ben Kohles",75,-0.571,"Approach275yardsRTP",2013
38,38,"Brandt Snedeker",79,-0.571,"Approach275yardsRTP",2013
38,38,"Scott Stallings",79,-0.571,"Approach275yardsRTP",2013
38,38,"Tiger Woods",61,-0.571,"Approach275yardsRTP",2013
43,43,"Greg Owen",73,-0.563,"Approach275yardsRTP",2013
43,43,"Henrik Stenson",65,-0.563,"Approach275yardsRTP",2013
45,45,"Stuart Appleby",88,-0.556,"Approach275yardsRTP",2013
45,45,"Charlie Beljan",62,-0.556,"Approach275yardsRTP",2013
45,45,"Brian Davis",91,-0.556,"Approach275yardsRTP",2013
45,45,"James Driscoll",76,-0.556,"Approach275yardsRTP",2013
45,45,"Chez Reavie",72,-0.556,"Approach275yardsRTP",2013
45,45,"Steve Stricker",51,-0.556,"Approach275yardsRTP",2013
45,45,"Vaughn Taylor",50,-0.556,"Approach275yardsRTP",2013
45,45,"Bubba Watson",76,-0.556,"Approach275yardsRTP",2013
53,53,"Pat Perez",69,-0.55,"Approach275yardsRTP",2013
54,54,"Aaron Baddeley",68,-0.545,"Approach275yardsRTP",2013
54,54,"Richard Lee",81,-0.545,"Approach275yardsRTP",2013
56,56,"Brendon de Jonge",110,-0.542,"Approach275yardsRTP",2013
56,56,"Jordan Spieth",82,-0.542,"Approach275yardsRTP",2013
58,58,"Matt Jones",83,-0.529,"Approach275yardsRTP",2013
58,58,"Lee Westwood",70,-0.529,"Approach275yardsRTP",2013
60,60,"Graham DeLaet",94,-0.526,"Approach275yardsRTP",2013
61,61,"Keegan Bradley",88,-0.524,"Approach275yardsRTP",2013
62,62,"Bud Cauley",67,-0.5,"Approach275yardsRTP",2013
62,62,"KJ Choi",85,-0.5,"Approach275yardsRTP",2013
62,62,"Ben Curtis",59,-0.5,"Approach275yardsRTP",2013
62,62,"Brian Gay",79,-0.5,"Approach275yardsRTP",2013
62,62,"Padraig Harrington",52,-0.5,"Approach275yardsRTP",2013
62,62,"Billy Horschel",96,-0.5,"Approach275yardsRTP",2013
62,62,"Brandt Jobe",62,-0.5,"Approach275yardsRTP",2013
62,62,"Luke List",65,-0.5,"Approach275yardsRTP",2013
62,62,"Jeff Maggert",63,-0.5,"Approach275yardsRTP",2013
62,62,"David Mathis",71,-0.5,"Approach275yardsRTP",2013
62,62,"Eric Meierdierks",48,-0.5,"Approach275yardsRTP",2013
62,62,"John Merrick",79,-0.5,"Approach275yardsRTP",2013
62,62,"Phil Mickelson",78,-0.5,"Approach275yardsRTP",2013
62,62,"Bryce Molder",82,-0.5,"Approach275yardsRTP",2013
62,62,"Scott Piercy",78,-0.5,"Approach275yardsRTP",2013
62,62,"John Rollins",77,-0.5,"Approach275yardsRTP",2013
62,62,"Justin Rose",62,-0.5,"Approach275yardsRTP",2013
62,62,"Charl Schwartzel",69,-0.5,"Approach275yardsRTP",2013
62,62,"Kevin Stadler",83,-0.5,"Approach275yardsRTP",2013
62,62,"Darron Stiles",51,-0.5,"Approach275yardsRTP",2013
62,62,"Robert Streb",75,-0.5,"Approach275yardsRTP",2013
62,62,"Kevin Streelman",86,-0.5,"Approach275yardsRTP",2013
62,62,"Michael Thompson",66,-0.5,"Approach275yardsRTP",2013
62,62,"David Toms",49,-0.5,"Approach275yardsRTP",2013
62,62,"DJ Trahan",48,-0.5,"Approach275yardsRTP",2013
62,62,"Charlie Wi",75,-0.5,"Approach275yardsRTP",2013
62,62,"YE Yang",56,-0.5,"Approach275yardsRTP",2013
89,89,"Jimmy Walker",84,-0.471,"Approach275yardsRTP",2013
90,90,"Jonas Blixt",76,-0.462,"Approach275yardsRTP",2013
90,90,"Hunter Mahan",91,-0.462,"Approach275yardsRTP",2013
92,92,"David Lynn",70,-0.444,"Approach275yardsRTP",2013
92,92,"Sean OHair",56,-0.444,"Approach275yardsRTP",2013
92,92,"Shawn Stefani",63,-0.444,"Approach275yardsRTP",2013
92,92,"Boo Weekley",100,-0.444,"Approach275yardsRTP",2013
96,96,"Bill Haas",85,-0.438,"Approach275yardsRTP",2013
97,97,"Jason Bohn",70,-0.429,"Approach275yardsRTP",2013
97,97,"Sergio Garcia",65,-0.429,"Approach275yardsRTP",2013
97,97,"Bobby Gates",49,-0.429,"Approach275yardsRTP",2013
97,97,"Martin Laird",68,-0.429,"Approach275yardsRTP",2013
97,97,"William McGirt",75,-0.429,"Approach275yardsRTP",2013
97,97,"Kyle Stanley",71,-0.429,"Approach275yardsRTP",2013
97,97,"Camilo Villegas",79,-0.429,"Approach275yardsRTP",2013
104,104,"Matt Every",89,-0.421,"Approach275yardsRTP",2013
104,104,"Webb Simpson",92,-0.421,"Approach275yardsRTP",2013
106,106,"Lucas Glover",65,-0.417,"Approach275yardsRTP",2013
107,107,"Michael Bradley",56,-0.4,"Approach275yardsRTP",2013
107,107,"Chris Kirk",89,-0.4,"Approach275yardsRTP",2013
107,107,"Colt Knost",69,-0.4,"Approach275yardsRTP",2013
107,107,"Justin Leonard",86,-0.4,"Approach275yardsRTP",2013
107,107,"Dicky Pride",71,-0.4,"Approach275yardsRTP",2013
107,107,"Nick Watney",88,-0.4,"Approach275yardsRTP",2013
107,107,"Lee Williams",62,-0.4,"Approach275yardsRTP",2013
107,107,"Casey Wittenberg",72,-0.4,"Approach275yardsRTP",2013
115,115,"Harris English",95,-0.389,"Approach275yardsRTP",2013
115,115,"DH Lee",65,-0.389,"Approach275yardsRTP",2013
117,117,"Chad Campbell",78,-0.385,"Approach275yardsRTP",2013
117,117,"Kevin Chappell",80,-0.385,"Approach275yardsRTP",2013
117,117,"Robert Garrigus",69,-0.385,"Approach275yardsRTP",2013
120,120,"Daniel Summerhays",83,-0.381,"Approach275yardsRTP",2013
121,121,"Greg Chalmers",77,-0.364,"Approach275yardsRTP",2013
121,121,"David Hearn",88,-0.364,"Approach275yardsRTP",2013
121,121,"Russell Henley",80,-0.364,"Approach275yardsRTP",2013
121,121,"DA Points",87,-0.364,"Approach275yardsRTP",2013
125,125,"Troy Matteson",68,-0.357,"Approach275yardsRTP",2013
125,125,"Ryan Palmer",79,-0.357,"Approach275yardsRTP",2013
127,127,"Ben Crane",62,-0.333,"Approach275yardsRTP",2013
127,127,"Tim Herron",45,-0.333,"Approach275yardsRTP",2013
127,127,"Justin Hicks",79,-0.333,"Approach275yardsRTP",2013
127,127,"Morgan Hoffmann",64,-0.333,"Approach275yardsRTP",2013
127,127,"Freddie Jacobson",63,-0.333,"Approach275yardsRTP",2013
127,127,"Dustin Johnson",71,-0.333,"Approach275yardsRTP",2013
127,127,"Doug LaBelle II",72,-0.333,"Approach275yardsRTP",2013
127,127,"Jeff Overton",78,-0.333,"Approach275yardsRTP",2013
127,127,"Mark Wilson",56,-0.333,"Approach275yardsRTP",2013
136,136,"JJ Henry",83,-0.313,"Approach275yardsRTP",2013
136,136,"Cameron Percy",68,-0.313,"Approach275yardsRTP",2013
136,136,"Chris Stroud",88,-0.313,"Approach275yardsRTP",2013
136,136,"Gary Woodland",94,-0.313,"Approach275yardsRTP",2013
140,140,"Tom Gillis",69,-0.3,"Approach275yardsRTP",2013
140,140,"Jim Herman",59,-0.3,"Approach275yardsRTP",2013
142,142,"Angel Cabrera",73,-0.286,"Approach275yardsRTP",2013
142,142,"Zach Johnson",84,-0.286,"Approach275yardsRTP",2013
142,142,"Matt Kuchar",93,-0.286,"Approach275yardsRTP",2013
145,145,"John Huh",88,-0.278,"Approach275yardsRTP",2013
146,146,"Seung Yul Noh",71,-0.273,"Approach275yardsRTP",2013
146,146,"Carl Pettersson",82,-0.273,"Approach275yardsRTP",2013
148,148,"Sangmoon Bae",83,-0.25,"Approach275yardsRTP",2013
148,148,"Erik Compton",74,-0.25,"Approach275yardsRTP",2013
148,148,"Ken Duke",87,-0.25,"Approach275yardsRTP",2013
148,148,"Ernie Els",63,-0.25,"Approach275yardsRTP",2013
148,148,"Luke Guthrie",82,-0.25,"Approach275yardsRTP",2013
148,148,"Ryo Ishikawa",72,-0.25,"Approach275yardsRTP",2013
148,148,"Robert Karlsson",56,-0.25,"Approach275yardsRTP",2013
148,148,"Martin Kaymer",61,-0.25,"Approach275yardsRTP",2013
148,148,"Marc Leishman",77,-0.25,"Approach275yardsRTP",2013
148,148,"Graeme McDowell",53,-0.25,"Approach275yardsRTP",2013
148,148,"Ted Potter Jr",65,-0.25,"Approach275yardsRTP",2013
148,148,"Ian Poulter",59,-0.25,"Approach275yardsRTP",2013
148,148,"Aaron Watkins",46,-0.25,"Approach275yardsRTP",2013
148,148,"Mike Weir",60,-0.25,"Approach275yardsRTP",2013
162,162,"Nicholas Thompson",99,-0.222,"Approach275yardsRTP",2013
162,162,"Bo Van Pelt",72,-0.222,"Approach275yardsRTP",2013
164,164,"Andres Romero",63,-0.214,"Approach275yardsRTP",2013
165,165,"Scott Brown",65,-0.2,"Approach275yardsRTP",2013
165,165,"Derek Ernst",58,-0.2,"Approach275yardsRTP",2013
165,165,"David Lingmerth",68,-0.2,"Approach275yardsRTP",2013
165,165,"Rory McIlroy",56,-0.2,"Approach275yardsRTP",2013
165,165,"Patrick Reed",83,-0.2,"Approach275yardsRTP",2013
170,170,"Stewart Cink",71,-0.167,"Approach275yardsRTP",2013
170,170,"Scott Gardiner",61,-0.167,"Approach275yardsRTP",2013
172,172,"Jerry Kelly",75,-0.125,"Approach275yardsRTP",2013
173,173,"Stephen Ames",49,0,"Approach275yardsRTP",2013
173,173,"Ricky Barnes",74,0,"Approach275yardsRTP",2013
173,173,"Justin Bolli",59,0,"Approach275yardsRTP",2013
173,173,"Tim Clark",64,0,"Approach275yardsRTP",2013
173,173,"Nicolas Colsaerts",50,0,"Approach275yardsRTP",2013
173,173,"Peter Hanson",45,0,"Approach275yardsRTP",2013
173,173,"Brian Stuard",78,0,"Approach275yardsRTP",2013
173,173,"Andrew Svoboda",46,0,"Approach275yardsRTP",2013
