"TenthTeeEarlyRound4ScoringAverage_RANKTHISWEEK_2010","TenthTeeEarlyRound4ScoringAverage_RANKLASTWEEK_2010","TenthTeeEarlyRound4ScoringAverage_PLAYERNAME_2010","TenthTeeEarlyRound4ScoringAverage__2010","TenthTeeEarlyRound4ScoringAverage_AVG_2010","TenthTeeEarlyRound4ScoringAverage_TOTALSTROKES_2010","TenthTeeEarlyRound4ScoringAverage_TOTALROUNDS_2010","stat_name","year"
67,67,"Bo Van Pelt",NA,71.5,143,2,"TenthTeeEarlyRound4ScoringAverage",2010
67,67,"Charlie Wi",NA,71.5,286,4,"TenthTeeEarlyRound4ScoringAverage",2010
75,75,"David Lutterus",NA,71.67,215,3,"TenthTeeEarlyRound4ScoringAverage",2010
76,76,"Jay Williamson",NA,71.75,287,4,"TenthTeeEarlyRound4ScoringAverage",2010
77,77,"Derek Lamely",NA,71.8,359,5,"TenthTeeEarlyRound4ScoringAverage",2010
78,78,"Ricky Barnes",NA,72,144,2,"TenthTeeEarlyRound4ScoringAverage",2010
78,78,"Mathias Gronberg",NA,72,144,2,"TenthTeeEarlyRound4ScoringAverage",2010
78,78,"Tim Herron",NA,72,72,1,"TenthTeeEarlyRound4ScoringAverage",2010
78,78,"Lee Janzen",NA,72,72,1,"TenthTeeEarlyRound4ScoringAverage",2010
78,78,"Dustin Johnson",NA,72,72,1,"TenthTeeEarlyRound4ScoringAverage",2010
78,78,"Jerry Kelly",NA,72,288,4,"TenthTeeEarlyRound4ScoringAverage",2010
78,78,"Scott McCarron",NA,72,144,2,"TenthTeeEarlyRound4ScoringAverage",2010
78,78,"Garth Mulroy",NA,72,144,2,"TenthTeeEarlyRound4ScoringAverage",2010
78,78,"Greg Owen",NA,72,72,1,"TenthTeeEarlyRound4ScoringAverage",2010
78,78,"Carl Pettersson",NA,72,360,5,"TenthTeeEarlyRound4ScoringAverage",2010
78,78,"Adam Scott",NA,72,216,3,"TenthTeeEarlyRound4ScoringAverage",2010
78,78,"Jeev Milkha Singh",NA,72,216,3,"TenthTeeEarlyRound4ScoringAverage",2010
90,90,"Brian Davis",NA,72.33,217,3,"TenthTeeEarlyRound4ScoringAverage",2010
91,91,"Ted Purdy",NA,72.43,507,7,"TenthTeeEarlyRound4ScoringAverage",2010
92,92,"Brian Gay",NA,72.5,145,2,"TenthTeeEarlyRound4ScoringAverage",2010
92,92,"JP Hayes",NA,72.5,145,2,"TenthTeeEarlyRound4ScoringAverage",2010
92,92,"George McNeill",NA,72.5,145,2,"TenthTeeEarlyRound4ScoringAverage",2010
92,92,"Joe Ogilvie",NA,72.5,145,2,"TenthTeeEarlyRound4ScoringAverage",2010
92,92,"Chris Tidland",NA,72.5,145,2,"TenthTeeEarlyRound4ScoringAverage",2010
97,97,"John Rollins",NA,72.67,218,3,"TenthTeeEarlyRound4ScoringAverage",2010
98,98,"John Daly",NA,73,73,1,"TenthTeeEarlyRound4ScoringAverage",2010
98,98,"Luke Donald",NA,73,73,1,"TenthTeeEarlyRound4ScoringAverage",2010
98,98,"Brad Faxon",NA,73,73,1,"TenthTeeEarlyRound4ScoringAverage",2010
98,98,"Tom Gillis",NA,73,73,1,"TenthTeeEarlyRound4ScoringAverage",2010
98,98,"Jarrod Lyle",NA,73,146,2,"TenthTeeEarlyRound4ScoringAverage",2010
98,98,"Cameron Percy",NA,73,73,1,"TenthTeeEarlyRound4ScoringAverage",2010
98,98,"Brett Quigley",NA,73,365,5,"TenthTeeEarlyRound4ScoringAverage",2010
98,98,"Boo Weekley",NA,73,219,3,"TenthTeeEarlyRound4ScoringAverage",2010
106,106,"Stuart Appleby",NA,73.5,147,2,"TenthTeeEarlyRound4ScoringAverage",2010
107,107,"Mathew Goggin",NA,73.67,221,3,"TenthTeeEarlyRound4ScoringAverage",2010
107,107,"Jeff Gove",NA,73.67,221,3,"TenthTeeEarlyRound4ScoringAverage",2010
107,107,"Heath Slocum",NA,73.67,221,3,"TenthTeeEarlyRound4ScoringAverage",2010
110,110,"Rich Barcelo",NA,74,148,2,"TenthTeeEarlyRound4ScoringAverage",2010
110,110,"Alex Cejka",NA,74,74,1,"TenthTeeEarlyRound4ScoringAverage",2010
110,110,"Martin Flores",NA,74,222,3,"TenthTeeEarlyRound4ScoringAverage",2010
110,110,"Zach Johnson",NA,74,74,1,"TenthTeeEarlyRound4ScoringAverage",2010
110,110,"Matt Jones",NA,74,222,3,"TenthTeeEarlyRound4ScoringAverage",2010
110,110,"Geoff Ogilvy",NA,74,74,1,"TenthTeeEarlyRound4ScoringAverage",2010
110,110,"Jeff Overton",NA,74,74,1,"TenthTeeEarlyRound4ScoringAverage",2010
110,110,"Brenden Pappas",NA,74,74,1,"TenthTeeEarlyRound4ScoringAverage",2010
110,110,"Johnson Wagner",NA,74,148,2,"TenthTeeEarlyRound4ScoringAverage",2010
119,119,"Steve Lowery",NA,74.5,149,2,"TenthTeeEarlyRound4ScoringAverage",2010
120,120,"KJ Choi",NA,75,75,1,"TenthTeeEarlyRound4ScoringAverage",2010
120,120,"Robert Garrigus",NA,75,150,2,"TenthTeeEarlyRound4ScoringAverage",2010
120,120,"Andrew McLardy",NA,75,75,1,"TenthTeeEarlyRound4ScoringAverage",2010
120,120,"Jerod Turner",NA,75,150,2,"TenthTeeEarlyRound4ScoringAverage",2010
120,120,"Nick Watney",NA,75,150,2,"TenthTeeEarlyRound4ScoringAverage",2010
120,120,"Chris Wilson",NA,75,75,1,"TenthTeeEarlyRound4ScoringAverage",2010
126,126,"Kris Blanks",NA,75.5,151,2,"TenthTeeEarlyRound4ScoringAverage",2010
126,126,"Chris DiMarco",NA,75.5,151,2,"TenthTeeEarlyRound4ScoringAverage",2010
128,128,"Matt Bettencourt",NA,76,76,1,"TenthTeeEarlyRound4ScoringAverage",2010
128,128,"Craig Bowden",NA,76,152,2,"TenthTeeEarlyRound4ScoringAverage",2010
128,128,"Sergio Garcia",NA,76,76,1,"TenthTeeEarlyRound4ScoringAverage",2010
131,131,"Charley Hoffman",NA,76.5,153,2,"TenthTeeEarlyRound4ScoringAverage",2010
132,132,"Justin Bolli",NA,77,77,1,"TenthTeeEarlyRound4ScoringAverage",2010
132,132,"Chad Collins",NA,77,77,1,"TenthTeeEarlyRound4ScoringAverage",2010
132,132,"Hunter Mahan",NA,77,77,1,"TenthTeeEarlyRound4ScoringAverage",2010
132,132,"Omar Uresti",NA,77,77,1,"TenthTeeEarlyRound4ScoringAverage",2010
132,132,"Garrett Willis",NA,77,77,1,"TenthTeeEarlyRound4ScoringAverage",2010
137,137,"Stewart Cink",NA,78,78,1,"TenthTeeEarlyRound4ScoringAverage",2010
138,138,"Vance Veazey",NA,81,81,1,"TenthTeeEarlyRound4ScoringAverage",2010
