"Par5Performance_RANKTHISWEEK_2011","Par5Performance_RANKLASTWEEK_2011","Par5Performance_PLAYERNAME_2011","Par5Performance_ROUNDS_2011","Par5Performance_STATUS_2011","Par5Performance_PAR5AVG_2011","Par5Performance_TOTALPAR_2011","stat_name","year"
31,31,"Jhonattan Vegas",84,-101,4.61,1285,"Par5Performance",2011
31,31,"Nick Watney",80,-101,4.57,1170,"Par5Performance",2011
34,34,"Bobby Gates",82,-100,4.62,1330,"Par5Performance",2011
35,35,"Lucas Glover",74,-99,4.54,1080,"Par5Performance",2011
35,35,"Fabian Gomez",84,-99,4.63,1355,"Par5Performance",2011
35,35,"Chris Stroud",88,-99,4.63,1350,"Par5Performance",2011
35,35,"David Toms",78,-99,4.59,1195,"Par5Performance",2011
35,35,"DJ Trahan",91,-99,4.64,1380,"Par5Performance",2011
40,40,"Aaron Baddeley",77,-98,4.59,1200,"Par5Performance",2011
40,40,"Jonathan Byrd",83,-98,4.6,1240,"Par5Performance",2011
40,40,"Hunter Haas",96,-98,4.69,1565,"Par5Performance",2011
43,43,"Jeff Overton",92,-97,4.64,1350,"Par5Performance",2011
44,44,"Rickie Fowler",84,-95,4.61,1225,"Par5Performance",2011
45,45,"Tommy Gainey",104,-94,4.7,1580,"Par5Performance",2011
45,45,"JJ Henry",96,-94,4.69,1530,"Par5Performance",2011
45,45,"Ryan Palmer",82,-94,4.63,1285,"Par5Performance",2011
45,45,"Kevin Stadler",88,-94,4.67,1430,"Par5Performance",2011
49,49,"Chad Campbell",99,-93,4.68,1475,"Par5Performance",2011
49,49,"Zach Johnson",79,-93,4.6,1160,"Par5Performance",2011
49,49,"Jarrod Lyle",83,-93,4.64,1305,"Par5Performance",2011
49,49,"DA Points",89,-93,4.67,1405,"Par5Performance",2011
49,49,"Justin Rose",79,-93,4.62,1235,"Par5Performance",2011
54,54,"Jason Day",76,-92,4.57,1075,"Par5Performance",2011
54,54,"Luke Donald",73,-92,4.55,1015,"Par5Performance",2011
54,54,"Rory Sabbatini",85,-92,4.65,1305,"Par5Performance",2011
57,57,"Brian Gay",90,-91,4.67,1365,"Par5Performance",2011
57,57,"Tag Ridings",87,-91,4.66,1330,"Par5Performance",2011
59,59,"Greg Chalmers",88,-90,4.67,1345,"Par5Performance",2011
59,59,"Jerry Kelly",85,-90,4.62,1195,"Par5Performance",2011
59,59,"Martin Laird",77,-90,4.64,1245,"Par5Performance",2011
62,62,"Kris Blanks",92,-89,4.69,1440,"Par5Performance",2011
62,62,"Jim Furyk",87,-89,4.65,1270,"Par5Performance",2011
62,62,"Kevin Streelman",90,-89,4.68,1400,"Par5Performance",2011
62,62,"Mark Wilson",89,-89,4.66,1320,"Par5Performance",2011
66,66,"William McGirt",103,-88,4.72,1545,"Par5Performance",2011
66,66,"Nick OHern",89,-88,4.69,1410,"Par5Performance",2011
66,66,"Scott Stallings",84,-88,4.66,1300,"Par5Performance",2011
69,69,"Chris DiMarco",93,-87,4.7,1430,"Par5Performance",2011
69,69,"Chris Kirk",87,-87,4.67,1325,"Par5Performance",2011
69,69,"Chez Reavie",92,-87,4.7,1450,"Par5Performance",2011
69,69,"Vaughn Taylor",89,-87,4.69,1385,"Par5Performance",2011
73,73,"Steve Flesch",88,-86,4.67,1285,"Par5Performance",2011
73,73,"Freddie Jacobson",92,-86,4.68,1345,"Par5Performance",2011
73,73,"Vijay Singh",79,-86,4.64,1210,"Par5Performance",2011
76,76,"Steve Marino",76,-85,4.65,1200,"Par5Performance",2011
76,76,"Charlie Wi",83,-85,4.67,1290,"Par5Performance",2011
78,78,"Jason Bohn",74,-84,4.64,1180,"Par5Performance",2011
78,78,"Dustin Johnson",72,-84,4.63,1130,"Par5Performance",2011
80,80,"Alex Prugh",82,-83,4.69,1320,"Par5Performance",2011
81,81,"Troy Matteson",91,-82,4.72,1490,"Par5Performance",2011
82,82,"Justin Leonard",82,-81,4.68,1275,"Par5Performance",2011
83,83,"Trevor Immelman",84,-80,4.68,1255,"Par5Performance",2011
83,83,"Marc Leishman",87,-80,4.7,1350,"Par5Performance",2011
85,85,"Jason Dufner",78,-79,4.66,1155,"Par5Performance",2011
85,85,"Bio Kim",71,-79,4.65,1130,"Par5Performance",2011
85,85,"Andres Romero",77,-79,4.65,1140,"Par5Performance",2011
85,85,"Boo Weekley",66,-79,4.61,1020,"Par5Performance",2011
89,89,"Matt Bettencourt",84,-78,4.7,1290,"Par5Performance",2011
89,89,"Tim Petrovic",88,-78,4.72,1395,"Par5Performance",2011
91,91,"Stewart Cink",72,-77,4.67,1165,"Par5Performance",2011
91,91,"Bryce Molder",82,-77,4.7,1290,"Par5Performance",2011
93,93,"KJ Choi",77,-76,4.67,1160,"Par5Performance",2011
93,93,"JB Holmes",57,-76,4.57,885,"Par5Performance",2011
93,93,"Matt Jones",71,-76,4.68,1195,"Par5Performance",2011
93,93,"John Merrick",71,-76,4.63,1030,"Par5Performance",2011
97,97,"Tim Herron",85,-75,4.7,1265,"Par5Performance",2011
97,97,"Heath Slocum",89,-75,4.71,1310,"Par5Performance",2011
97,97,"Paul Stankowski",78,-75,4.69,1220,"Par5Performance",2011
100,100,"Kevin Chappell",78,-74,4.7,1230,"Par5Performance",2011
100,100,"Jim Herman",69,-74,4.66,1095,"Par5Performance",2011
100,100,"Zack Miller",86,-74,4.73,1355,"Par5Performance",2011
100,100,"Scott Piercy",78,-74,4.69,1210,"Par5Performance",2011
100,100,"Adam Scott",60,-74,4.56,835,"Par5Performance",2011
100,100,"Jimmy Walker",79,-74,4.68,1150,"Par5Performance",2011
106,106,"Sung Kang",63,-73,4.62,965,"Par5Performance",2011
106,106,"Joe Ogilvie",75,-73,4.68,1155,"Par5Performance",2011
106,106,"Pat Perez",76,-73,4.71,1250,"Par5Performance",2011
109,109,"Anthony Kim",72,-72,4.65,1025,"Par5Performance",2011
109,109,"George McNeill",69,-72,4.66,1050,"Par5Performance",2011
111,111,"Roland Thatcher",67,-71,4.66,1050,"Par5Performance",2011
112,112,"Woody Austin",59,-70,4.63,935,"Par5Performance",2011
112,112,"Ryuji Imada",83,-70,4.73,1280,"Par5Performance",2011
112,112,"Robert Karlsson",61,-70,4.6,885,"Par5Performance",2011
115,115,"Angel Cabrera",50,-69,4.57,800,"Par5Performance",2011
115,115,"David Hearn",88,-69,4.73,1300,"Par5Performance",2011
115,115,"Davis Love III",70,-69,4.67,1035,"Par5Performance",2011
115,115,"Ben Martin",74,-69,4.71,1195,"Par5Performance",2011
115,115,"Rod Pampling",72,-69,4.68,1095,"Par5Performance",2011
115,115,"Johnson Wagner",81,-69,4.71,1195,"Par5Performance",2011
121,121,"Arjun Atwal",91,-68,4.75,1380,"Par5Performance",2011
121,121,"Joseph Bramlett",73,-68,4.7,1145,"Par5Performance",2011
123,123,"Robert Allenby",84,-67,4.73,1235,"Par5Performance",2011
123,123,"Ricky Barnes",78,-67,4.71,1140,"Par5Performance",2011
123,123,"Cameron Beckman",71,-67,4.7,1105,"Par5Performance",2011
123,123,"Sergio Garcia",61,-67,4.62,885,"Par5Performance",2011
123,123,"Michael Thompson",79,-67,4.72,1210,"Par5Performance",2011
123,123,"YE Yang",63,-67,4.61,855,"Par5Performance",2011
129,129,"Kent Jones",76,-66,4.7,1095,"Par5Performance",2011
129,129,"Ryan Moore",79,-66,4.71,1150,"Par5Performance",2011
129,129,"Chris Riley",76,-66,4.72,1195,"Par5Performance",2011
132,132,"Michael Bradley",74,-64,4.71,1115,"Par5Performance",2011
133,133,"Alex Cejka",59,-63,4.69,1010,"Par5Performance",2011
133,133,"James Driscoll",71,-63,4.72,1130,"Par5Performance",2011
133,133,"Ernie Els",71,-63,4.7,1045,"Par5Performance",2011
133,133,"Billy Horschel",75,-63,4.74,1190,"Par5Performance",2011
133,133,"Derek Lamely",65,-63,4.7,1060,"Par5Performance",2011
133,133,"David Mathis",83,-63,4.75,1250,"Par5Performance",2011
133,133,"Jim Renner",65,-63,4.7,1035,"Par5Performance",2011
140,140,"Alexandre Rocha",65,-62,4.68,965,"Par5Performance",2011
141,141,"Michael Connell",76,-60,4.74,1135,"Par5Performance",2011
142,142,"Stuart Appleby",65,-59,4.7,970,"Par5Performance",2011
142,142,"Sean OHair",71,-59,4.69,965,"Par5Performance",2011
142,142,"Dean Wilson",62,-59,4.7,995,"Par5Performance",2011
145,145,"Ben Crane",76,-58,4.73,1060,"Par5Performance",2011
145,145,"Joe Durant",71,-58,4.74,1100,"Par5Performance",2011
145,145,"Kevin Kisner",70,-58,4.73,1080,"Par5Performance",2011
145,145,"Camilo Villegas",69,-58,4.72,1030,"Par5Performance",2011
149,149,"Nate Smith",66,-57,4.72,1030,"Par5Performance",2011
150,150,"Shane Bertsch",62,-56,4.7,925,"Par5Performance",2011
150,150,"DJ Brigman",67,-56,4.72,995,"Par5Performance",2011
150,150,"Nathan Green",81,-56,4.77,1215,"Par5Performance",2011
153,153,"Scott Gutschewski",67,-55,4.74,1065,"Par5Performance",2011
153,153,"Aron Price",58,-55,4.68,850,"Par5Performance",2011
155,155,"Colt Knost",80,-54,4.78,1225,"Par5Performance",2011
155,155,"Martin Piller",63,-54,4.73,990,"Par5Performance",2011
157,157,"Stephen Ames",69,-53,4.75,1080,"Par5Performance",2011
157,157,"Ben Curtis",66,-53,4.73,980,"Par5Performance",2011
157,157,"Graeme McDowell",50,-53,4.63,725,"Par5Performance",2011
160,160,"Lee Janzen",62,-52,4.73,980,"Par5Performance",2011
160,160,"Scott McCarron",65,-52,4.74,985,"Par5Performance",2011
160,160,"Charl Schwartzel",58,-52,4.7,860,"Par5Performance",2011
163,163,"Harrison Frazar",58,-51,4.69,825,"Par5Performance",2011
163,163,"Troy Merritt",63,-51,4.74,985,"Par5Performance",2011
163,163,"Garrett Willis",71,-51,4.77,1095,"Par5Performance",2011
166,166,"JP Hayes",56,-50,4.73,935,"Par5Performance",2011
166,166,"Daniel Summerhays",75,-50,4.79,1195,"Par5Performance",2011
168,168,"David Duval",67,-47,4.78,1085,"Par5Performance",2011
168,168,"Geoff Ogilvy",69,-47,4.75,955,"Par5Performance",2011
168,168,"Michael Putnam",67,-47,4.77,1025,"Par5Performance",2011
171,171,"Steve Elkington",50,-46,4.73,845,"Par5Performance",2011
171,171,"Shaun Micheel",77,-46,4.81,1200,"Par5Performance",2011
173,173,"Andres Gonzales",60,-44,4.76,920,"Par5Performance",2011
173,173,"Padraig Harrington",60,-44,4.75,880,"Par5Performance",2011
173,173,"Ian Poulter",52,-44,4.71,765,"Par5Performance",2011
176,176,"Tom Gillis",55,-43,4.71,735,"Par5Performance",2011
176,176,"Paul Goydos",81,-43,4.83,1300,"Par5Performance",2011
178,178,"Will Strickler",51,-40,4.75,785,"Par5Performance",2011
179,179,"Briny Baird",60,-39,4.78,885,"Par5Performance",2011
179,179,"Rocco Mediate",53,-39,4.78,890,"Par5Performance",2011
181,181,"Richard Johnson",64,-36,4.82,1005,"Par5Performance",2011
181,181,"Matt McQuillan",59,-36,4.8,900,"Par5Performance",2011
183,183,"Retief Goosen",50,-35,4.77,765,"Par5Performance",2011
184,184,"Rich Beem",53,-34,4.8,850,"Par5Performance",2011
185,185,"Marc Turnesa",54,-33,4.8,835,"Par5Performance",2011
186,186,"Justin Hicks",60,-29,4.84,910,"Par5Performance",2011
