"Scrambling30ydsRTPScore_RANKTHISWEEK_2010","Scrambling30ydsRTPScore_RANKLASTWEEK_2010","Scrambling30ydsRTPScore_PLAYERNAME_2010","Scrambling30ydsRTPScore_ROUNDS_2010","Scrambling30ydsRTPScore_AVGRTP_2010","Scrambling30ydsRTPScore_TOTALHOLES_2010","Scrambling30ydsRTPScore_TOTALRTP_2010","stat_name","year"
144,144,"Matt Every",60,0.946,56,53,"Scrambling30ydsRTPScore",2010
145,145,"Ian Poulter",55,0.947,38,36,"Scrambling30ydsRTPScore",2010
145,145,"Rory Sabbatini",79,0.947,75,71,"Scrambling30ydsRTPScore",2010
147,147,"Roger Tambellini",77,0.948,77,73,"Scrambling30ydsRTPScore",2010
147,147,"Vaughn Taylor",87,0.948,77,73,"Scrambling30ydsRTPScore",2010
149,149,"Kris Blanks",91,0.949,59,56,"Scrambling30ydsRTPScore",2010
149,149,"Bill Lunde",79,0.949,98,93,"Scrambling30ydsRTPScore",2010
151,151,"Rich Barcelo",70,0.951,102,97,"Scrambling30ydsRTPScore",2010
151,151,"Mark Wilson",87,0.951,82,78,"Scrambling30ydsRTPScore",2010
153,153,"Johnson Wagner",85,0.953,86,82,"Scrambling30ydsRTPScore",2010
154,154,"Brett Quigley",96,0.955,111,106,"Scrambling30ydsRTPScore",2010
155,155,"Blake Adams",84,0.959,73,70,"Scrambling30ydsRTPScore",2010
156,156,"Steve Wheatcroft",74,0.962,78,75,"Scrambling30ydsRTPScore",2010
157,157,"Dustin Johnson",83,0.968,62,60,"Scrambling30ydsRTPScore",2010
158,158,"Greg Kraft",52,0.97,66,64,"Scrambling30ydsRTPScore",2010
159,159,"Garth Mulroy",53,0.975,40,39,"Scrambling30ydsRTPScore",2010
160,160,"Cliff Kresge",50,0.978,45,44,"Scrambling30ydsRTPScore",2010
160,160,"Josh Teater",101,0.978,89,87,"Scrambling30ydsRTPScore",2010
162,162,"Cameron Tringale",55,0.979,47,46,"Scrambling30ydsRTPScore",2010
163,163,"Cameron Percy",73,0.981,53,52,"Scrambling30ydsRTPScore",2010
163,163,"Scott Piercy",88,0.981,107,105,"Scrambling30ydsRTPScore",2010
165,165,"Tom Pernice Jr",74,0.983,58,57,"Scrambling30ydsRTPScore",2010
166,166,"John Mallinger",78,0.986,69,68,"Scrambling30ydsRTPScore",2010
167,167,"Mathew Goggin",85,1,75,75,"Scrambling30ydsRTPScore",2010
167,167,"Marc Leishman",87,1,82,82,"Scrambling30ydsRTPScore",2010
167,167,"Ted Purdy",86,1,109,109,"Scrambling30ydsRTPScore",2010
167,167,"Andres Romero",73,1,73,73,"Scrambling30ydsRTPScore",2010
167,167,"Jerod Turner",54,1,76,76,"Scrambling30ydsRTPScore",2010
172,172,"Vance Veazey",58,1.012,83,84,"Scrambling30ydsRTPScore",2010
173,173,"Chris Wilson",65,1.017,58,59,"Scrambling30ydsRTPScore",2010
174,174,"Andrew McLardy",52,1.02,51,52,"Scrambling30ydsRTPScore",2010
175,175,"David Lutterus",69,1.028,72,74,"Scrambling30ydsRTPScore",2010
176,176,"Cameron Beckman",68,1.031,65,67,"Scrambling30ydsRTPScore",2010
177,177,"Troy Merritt",86,1.034,89,92,"Scrambling30ydsRTPScore",2010
178,178,"Martin Flores",75,1.036,84,87,"Scrambling30ydsRTPScore",2010
178,178,"Davis Love III",79,1.036,55,57,"Scrambling30ydsRTPScore",2010
180,180,"James Nitties",92,1.045,89,93,"Scrambling30ydsRTPScore",2010
181,181,"Jeff Maggert",76,1.051,59,62,"Scrambling30ydsRTPScore",2010
182,182,"Brenden Pappas",66,1.066,61,65,"Scrambling30ydsRTPScore",2010
183,183,"Robert Garrigus",71,1.071,56,60,"Scrambling30ydsRTPScore",2010
184,184,"Steve Lowery",67,1.087,69,75,"Scrambling30ydsRTPScore",2010
185,185,"Kevin Johnson",62,1.092,87,95,"Scrambling30ydsRTPScore",2010
186,186,"David Duval",71,1.095,74,81,"Scrambling30ydsRTPScore",2010
187,187,"Justin Bolli",55,1.098,51,56,"Scrambling30ydsRTPScore",2010
188,188,"Daniel Chopra",74,1.111,99,110,"Scrambling30ydsRTPScore",2010
189,189,"Greg Owen",69,1.121,58,65,"Scrambling30ydsRTPScore",2010
190,190,"Kevin Stadler",86,1.136,66,75,"Scrambling30ydsRTPScore",2010
191,191,"Mathias Gronberg",61,1.184,49,58,"Scrambling30ydsRTPScore",2010
192,192,"John Daly",63,1.196,51,61,"Scrambling30ydsRTPScore",2010
