"Par4Performance_RANKTHISWEEK_2012","Par4Performance_RANKLASTWEEK_2012","Par4Performance_PLAYERNAME_2012","Par4Performance_ROUNDS_2012","Par4Performance_STATUS_2012","Par4Performance_PAR4AVG_2012","Par4Performance_TOTALPAR_2012","stat_name","year"
55,NA,"Nathan Green",73,33,4.04,3024,"Par4Performance",2012
55,NA,"Hunter Haas",69,33,4.05,2840,"Par4Performance",2012
55,NA,"Hunter Mahan",88,33,4.04,3560,"Par4Performance",2012
59,NA,"Ben Crane",73,34,4.04,3072,"Par4Performance",2012
59,NA,"Zach Johnson",95,34,4.03,4080,"Par4Performance",2012
61,NA,"Scott Dunlap",57,35,4.06,2332,"Par4Performance",2012
62,NA,"David Hearn",95,37,4.04,4128,"Par4Performance",2012
62,NA,"John Rollins",81,37,4.04,3336,"Par4Performance",2012
62,NA,"Steve Wheatcroft",56,37,4.06,2280,"Par4Performance",2012
65,NA,"Adam Scott",59,38,4.06,2528,"Par4Performance",2012
66,NA,"Seung Yul Noh",105,39,4.04,4384,"Par4Performance",2012
67,NA,"Padraig Harrington",67,41,4.06,2752,"Par4Performance",2012
67,NA,"Matt Jones",53,41,4.07,2288,"Par4Performance",2012
67,NA,"Davis Love III",64,41,4.06,2860,"Par4Performance",2012
67,NA,"Ryan Palmer",81,41,4.05,3504,"Par4Performance",2012
71,NA,"Tom Gillis",75,42,4.05,3188,"Par4Performance",2012
71,NA,"DA Points",88,42,4.04,3832,"Par4Performance",2012
71,NA,"Vaughn Taylor",81,42,4.05,3420,"Par4Performance",2012
74,NA,"Mathew Goggin",65,43,4.06,2720,"Par4Performance",2012
75,NA,"Stuart Appleby",75,44,4.06,3088,"Par4Performance",2012
76,NA,"John Mallinger",74,45,4.06,3032,"Par4Performance",2012
76,NA,"Kyle Reifers",86,45,4.05,3672,"Par4Performance",2012
76,NA,"Camilo Villegas",79,45,4.05,3316,"Par4Performance",2012
79,NA,"Charlie Beljan",61,46,4.07,2488,"Par4Performance",2012
79,NA,"Chris Couch",61,46,4.07,2536,"Par4Performance",2012
79,NA,"Bob Estes",78,46,4.05,3424,"Par4Performance",2012
79,NA,"Bill Lunde",83,46,4.05,3400,"Par4Performance",2012
79,NA,"Bryce Molder",83,46,4.05,3380,"Par4Performance",2012
84,NA,"Miguel Angel Carballo",73,47,4.06,2976,"Par4Performance",2012
84,NA,"Jason Day",57,47,4.08,2392,"Par4Performance",2012
84,NA,"Sergio Garcia",57,47,4.08,2432,"Par4Performance",2012
84,NA,"Richard Lee",71,47,4.06,2952,"Par4Performance",2012
84,NA,"David Mathis",83,47,4.05,3520,"Par4Performance",2012
84,NA,"Patrick Sheehan",58,47,4.08,2448,"Par4Performance",2012
90,NA,"Martin Flores",95,49,4.05,4168,"Par4Performance",2012
90,NA,"Brian Gay",91,49,4.05,3768,"Par4Performance",2012
90,NA,"Rocco Mediate",70,49,4.07,2940,"Par4Performance",2012
90,NA,"Garth Mulroy",59,49,4.08,2520,"Par4Performance",2012
90,NA,"Roland Thatcher",55,49,4.08,2316,"Par4Performance",2012
90,NA,"Boo Weekley",74,49,4.06,3040,"Par4Performance",2012
96,NA,"Chad Campbell",84,51,4.05,3712,"Par4Performance",2012
96,NA,"Brandt Jobe",57,51,4.08,2448,"Par4Performance",2012
96,NA,"Jerry Kelly",84,51,4.06,3672,"Par4Performance",2012
96,NA,"Jeff Maggert",83,51,4.06,3640,"Par4Performance",2012
96,NA,"Charlie Wi",86,51,4.06,3688,"Par4Performance",2012
101,NA,"Gavin Coles",72,52,4.07,3072,"Par4Performance",2012
102,NA,"Chris Stroud",86,53,4.06,3740,"Par4Performance",2012
103,NA,"Keegan Bradley",90,54,4.06,3880,"Par4Performance",2012
103,NA,"Alexandre Rocha",62,54,4.08,2544,"Par4Performance",2012
105,NA,"Nick OHern",78,56,4.07,3200,"Par4Performance",2012
106,NA,"Jimmy Walker",101,57,4.05,4304,"Par4Performance",2012
106,NA,"Nick Watney",97,57,4.06,4048,"Par4Performance",2012
108,NA,"Jonathan Byrd",69,58,4.08,2944,"Par4Performance",2012
108,NA,"John Huh",99,58,4.05,4320,"Par4Performance",2012
108,NA,"Greg Owen",90,58,4.06,3952,"Par4Performance",2012
108,NA,"Josh Teater",97,58,4.06,4000,"Par4Performance",2012
112,NA,"JB Holmes",90,59,4.06,3724,"Par4Performance",2012
112,NA,"Edward Loar",59,59,4.09,2520,"Par4Performance",2012
114,NA,"Harris English",98,60,4.06,4248,"Par4Performance",2012
114,NA,"Troy Kelly",68,60,4.09,2792,"Par4Performance",2012
116,NA,"Greg Chalmers",88,61,4.07,3752,"Par4Performance",2012
116,NA,"Daniel Chopra",55,61,4.1,2352,"Par4Performance",2012
116,NA,"John Daly",50,61,4.12,2064,"Par4Performance",2012
119,NA,"Erik Compton",81,62,4.07,3344,"Par4Performance",2012
119,NA,"Rory Sabbatini",84,62,4.07,3668,"Par4Performance",2012
121,NA,"Michael Bradley",63,63,4.09,2716,"Par4Performance",2012
121,NA,"KJ Choi",71,63,4.08,3024,"Par4Performance",2012
121,NA,"Gary Christian",91,63,4.07,3808,"Par4Performance",2012
121,NA,"Chez Reavie",83,63,4.07,3552,"Par4Performance",2012
121,NA,"Brendan Steele",77,63,4.08,3120,"Par4Performance",2012
121,NA,"Cameron Tringale",88,63,4.07,3728,"Par4Performance",2012
127,NA,"Blake Adams",107,64,4.06,4640,"Par4Performance",2012
127,NA,"Charley Hoffman",88,64,4.07,3772,"Par4Performance",2012
129,NA,"Stephen Ames",54,65,4.11,2368,"Par4Performance",2012
129,NA,"Brian Harman",101,65,4.06,4376,"Par4Performance",2012
129,NA,"Sean OHair",84,65,4.07,3680,"Par4Performance",2012
129,NA,"Brendon Todd",78,65,4.08,3216,"Par4Performance",2012
129,NA,"Johnson Wagner",88,65,4.07,3800,"Par4Performance",2012
134,NA,"Aaron Baddeley",73,66,4.08,3112,"Par4Performance",2012
134,NA,"Scott Brown",65,66,4.1,2736,"Par4Performance",2012
134,NA,"Marco Dawson",60,66,4.11,2464,"Par4Performance",2012
134,NA,"Geoff Ogilvy",73,66,4.09,3032,"Par4Performance",2012
134,NA,"Ted Potter Jr",77,66,4.08,3368,"Par4Performance",2012
134,NA,"DJ Trahan",73,66,4.09,3016,"Par4Performance",2012
140,NA,"Freddie Jacobson",61,67,4.1,2648,"Par4Performance",2012
140,NA,"Marc Leishman",84,67,4.07,3624,"Par4Performance",2012
140,NA,"Spencer Levin",81,67,4.08,3412,"Par4Performance",2012
143,NA,"Jason Bohn",81,68,4.08,3364,"Par4Performance",2012
143,NA,"Tommy Gainey",98,68,4.06,4276,"Par4Performance",2012
143,NA,"Kyle Thompson",51,68,4.13,2152,"Par4Performance",2012
146,NA,"Mark Anderson",75,69,4.09,3160,"Par4Performance",2012
146,NA,"Jason Kokrak",79,69,4.08,3272,"Par4Performance",2012
146,NA,"Martin Laird",77,69,4.09,3096,"Par4Performance",2012
146,NA,"Justin Leonard",79,69,4.09,3244,"Par4Performance",2012
150,NA,"Ryo Ishikawa",54,71,4.12,2280,"Par4Performance",2012
150,NA,"George McNeill",85,71,4.08,3632,"Par4Performance",2012
150,NA,"Scott Stallings",78,71,4.08,3384,"Par4Performance",2012
153,NA,"Tim Herron",88,72,4.07,3864,"Par4Performance",2012
153,NA,"Robert Karlsson",54,72,4.13,2264,"Par4Performance",2012
155,NA,"Rod Pampling",88,73,4.08,3640,"Par4Performance",2012
155,NA,"Kyle Stanley",86,73,4.08,3696,"Par4Performance",2012
157,NA,"Bobby Gates",87,74,4.08,3680,"Par4Performance",2012
158,NA,"JJ Killeen",101,75,4.07,4208,"Par4Performance",2012
158,NA,"Billy Mayfair",90,75,4.08,3784,"Par4Performance",2012
158,NA,"Kevin Streelman",89,75,4.08,3848,"Par4Performance",2012
161,NA,"YE Yang",64,76,4.11,2760,"Par4Performance",2012
162,NA,"Angel Cabrera",54,77,4.13,2336,"Par4Performance",2012
162,NA,"Tom Pernice Jr",62,77,4.12,2504,"Par4Performance",2012
164,NA,"Mark Wilson",84,78,4.09,3360,"Par4Performance",2012
165,NA,"Stewart Cink",71,79,4.11,2860,"Par4Performance",2012
165,NA,"Ryuji Imada",78,79,4.1,3288,"Par4Performance",2012
167,NA,"Kris Blanks",65,80,4.11,2784,"Par4Performance",2012
168,NA,"Arjun Atwal",79,81,4.1,3284,"Par4Performance",2012
169,NA,"Derek Lamely",64,82,4.12,2784,"Par4Performance",2012
170,NA,"Charles Howell III",98,83,4.08,4288,"Par4Performance",2012
171,NA,"Ricky Barnes",92,84,4.09,3832,"Par4Performance",2012
172,NA,"Harrison Frazar",56,85,4.14,2376,"Par4Performance",2012
173,NA,"Kevin Chappell",91,87,4.09,3760,"Par4Performance",2012
174,NA,"Trevor Immelman",76,88,4.11,3264,"Par4Performance",2012
175,NA,"Rickie Fowler",84,90,4.1,3584,"Par4Performance",2012
176,NA,"Jhonattan Vegas",77,91,4.11,3360,"Par4Performance",2012
177,NA,"Robert Allenby",76,93,4.11,3320,"Par4Performance",2012
177,NA,"Michael Thompson",80,93,4.11,3496,"Par4Performance",2012
179,NA,"Cameron Beckman",81,94,4.11,3344,"Par4Performance",2012
179,NA,"Matt Bettencourt",80,94,4.11,3280,"Par4Performance",2012
181,NA,"James Driscoll",83,99,4.11,3560,"Par4Performance",2012
182,NA,"Chris DiMarco",83,100,4.11,3488,"Par4Performance",2012
183,NA,"Gary Woodland",70,103,4.14,2976,"Par4Performance",2012
184,NA,"Colt Knost",79,105,4.13,3352,"Par4Performance",2012
185,NA,"Sang Moon Bae",81,106,4.13,3316,"Par4Performance",2012
185,NA,"Billy Hurley III",70,106,4.14,2992,"Par4Performance",2012
187,NA,"Troy Matteson",100,107,4.1,4248,"Par4Performance",2012
188,NA,"Tommy Biershenk",74,114,4.15,3096,"Par4Performance",2012
188,NA,"Stephen Gangluff",57,114,4.19,2408,"Par4Performance",2012
190,NA,"Andres Romero",68,119,4.17,2752,"Par4Performance",2012
191,NA,"Sung Kang",75,129,4.16,3152,"Par4Performance",2012
