"ShortGameRating_RANKTHISWEEK_2009","ShortGameRating_RANKLASTWEEK_2009","ShortGameRating_PLAYERNAME_2009","ShortGameRating_EVENTS_2009","ShortGameRating_RATING_2009","stat_name","year"
87,87,"KJ Choi",8,6.5,"ShortGameRating",2009
87,87,"Paul Goydos",12,6.5,"ShortGameRating",2009
87,87,"Jeff Maggert",9,6.5,"ShortGameRating",2009
87,87,"Scott McCarron",14,6.5,"ShortGameRating",2009
87,87,"Ryan Moore",13,6.5,"ShortGameRating",2009
87,87,"Geoff Ogilvy",14,6.5,"ShortGameRating",2009
87,87,"Jeff Overton",15,6.5,"ShortGameRating",2009
87,87,"Greg Owen",15,6.5,"ShortGameRating",2009
87,87,"Aron Price",15,6.5,"ShortGameRating",2009
87,87,"Brett Quigley",14,6.5,"ShortGameRating",2009
87,87,"Kevin Stadler",9,6.5,"ShortGameRating",2009
87,87,"Kyle Stanley",4,6.5,"ShortGameRating",2009
87,87,"Scott Sterling",7,6.5,"ShortGameRating",2009
87,87,"Dean Wilson",11,6.5,"ShortGameRating",2009
103,103,"Thomas Aiken",1,6.4,"ShortGameRating",2009
103,103,"Stuart Appleby",13,6.4,"ShortGameRating",2009
103,103,"Jose Coceres",1,6.4,"ShortGameRating",2009
103,103,"Chris DiMarco",16,6.4,"ShortGameRating",2009
103,103,"Retief Goosen",14,6.4,"ShortGameRating",2009
103,103,"Bob Heintz",9,6.4,"ShortGameRating",2009
103,103,"Freddie Jacobson",14,6.4,"ShortGameRating",2009
103,103,"Miguel Angel Jimenez",3,6.4,"ShortGameRating",2009
103,103,"Dustin Johnson",14,6.4,"ShortGameRating",2009
103,103,"Justin Leonard",17,6.4,"ShortGameRating",2009
103,103,"Jarrod Lyle",8,6.4,"ShortGameRating",2009
103,103,"Prayad Marksaeng",2,6.4,"ShortGameRating",2009
103,103,"Sean OHair",11,6.4,"ShortGameRating",2009
103,103,"Corey Pavin",9,6.4,"ShortGameRating",2009
103,103,"Tim Petrovic",15,6.4,"ShortGameRating",2009
103,103,"Alvaro Quiros",3,6.4,"ShortGameRating",2009
103,103,"Chez Reavie",12,6.4,"ShortGameRating",2009
103,103,"Heath Slocum",15,6.4,"ShortGameRating",2009
103,103,"David Toms",18,6.4,"ShortGameRating",2009
103,103,"Grant Waite",1,6.4,"ShortGameRating",2009
103,103,"Garrett Willis",3,6.4,"ShortGameRating",2009
103,103,"Mark Wilson",19,6.4,"ShortGameRating",2009
103,103,"Oliver Wilson",3,6.4,"ShortGameRating",2009
126,126,"Arjun Atwal",2,6.3,"ShortGameRating",2009
126,126,"Mark Brooks",7,6.3,"ShortGameRating",2009
126,126,"Greg Chalmers",13,6.3,"ShortGameRating",2009
126,126,"Daniel Chopra",15,6.3,"ShortGameRating",2009
126,126,"Jason Dufner",15,6.3,"ShortGameRating",2009
126,126,"Ernie Els",13,6.3,"ShortGameRating",2009
126,126,"Steve Flesch",10,6.3,"ShortGameRating",2009
126,126,"Carlos Franco",4,6.3,"ShortGameRating",2009
126,126,"Harrison Frazar",15,6.3,"ShortGameRating",2009
126,126,"Tadd Fujikawa",2,6.3,"ShortGameRating",2009
126,126,"Trevor Immelman",6,6.3,"ShortGameRating",2009
126,126,"Brandt Jobe",6,6.3,"ShortGameRating",2009
126,126,"Matt Jones",9,6.3,"ShortGameRating",2009
126,126,"Rory McIlroy",5,6.3,"ShortGameRating",2009
126,126,"Shaun Micheel",6,6.3,"ShortGameRating",2009
126,126,"Joe Ogilvie",13,6.3,"ShortGameRating",2009
126,126,"Pat Perez",14,6.3,"ShortGameRating",2009
126,126,"Patrick Sheehan",6,6.3,"ShortGameRating",2009
126,126,"Michael Sim",1,6.3,"ShortGameRating",2009
126,126,"Vijay Singh",10,6.3,"ShortGameRating",2009
126,126,"Brandt Snedeker",13,6.3,"ShortGameRating",2009
126,126,"Kevin Sutherland",16,6.3,"ShortGameRating",2009
126,126,"Peter Tomasulo",3,6.3,"ShortGameRating",2009
126,126,"Aaron Watkins",3,6.3,"ShortGameRating",2009
126,126,"YE Yang",16,6.3,"ShortGameRating",2009
151,151,"Craig Barlow",1,6.2,"ShortGameRating",2009
151,151,"Ronnie Black",2,6.2,"ShortGameRating",2009
151,151,"Michael Bradley",4,6.2,"ShortGameRating",2009
151,151,"Christian Cevaer",1,6.2,"ShortGameRating",2009
151,151,"Chris Couch",2,6.2,"ShortGameRating",2009
151,151,"Brian Davis",17,6.2,"ShortGameRating",2009
151,151,"Jason Day",11,6.2,"ShortGameRating",2009
151,151,"Joe Durant",7,6.2,"ShortGameRating",2009
151,151,"David Duval",4,6.2,"ShortGameRating",2009
151,151,"Todd Fischer",1,6.2,"ShortGameRating",2009
151,151,"Rickie Fowler",3,6.2,"ShortGameRating",2009
151,151,"Charles Howell III",16,6.2,"ShortGameRating",2009
151,151,"Spencer Levin",11,6.2,"ShortGameRating",2009
151,151,"Hunter Mahan",17,6.2,"ShortGameRating",2009
151,151,"Steve Marino",16,6.2,"ShortGameRating",2009
151,151,"David Mathis",11,6.2,"ShortGameRating",2009
151,151,"James Oh",3,6.2,"ShortGameRating",2009
151,151,"Louis Oosthuizen",2,6.2,"ShortGameRating",2009
151,151,"Ted Purdy",18,6.2,"ShortGameRating",2009
151,151,"John Rollins",16,6.2,"ShortGameRating",2009
151,151,"Bo Van Pelt",16,6.2,"ShortGameRating",2009
151,151,"Scott Verplank",18,6.2,"ShortGameRating",2009
151,151,"Bubba Watson",10,6.2,"ShortGameRating",2009
174,174,"Michael Allen",10,6.1,"ShortGameRating",2009
174,174,"Mark Calcavecchia",8,6.1,"ShortGameRating",2009
174,174,"Darren Clarke",3,6.1,"ShortGameRating",2009
174,174,"Erik Compton",2,6.1,"ShortGameRating",2009
174,174,"Bob Estes",12,6.1,"ShortGameRating",2009
174,174,"Lucas Glover",17,6.1,"ShortGameRating",2009
174,174,"Scott Hoch",1,6.1,"ShortGameRating",2009
174,174,"Ryo Ishikawa",1,6.1,"ShortGameRating",2009
174,174,"Jonathan Kaye",8,6.1,"ShortGameRating",2009
174,174,"Anthony Kim",12,6.1,"ShortGameRating",2009
174,174,"Davis Love III",15,6.1,"ShortGameRating",2009
174,174,"Jack Newman",1,6.1,"ShortGameRating",2009
174,174,"James Nitties",13,6.1,"ShortGameRating",2009
174,174,"Kenny Perry",18,6.1,"ShortGameRating",2009
174,174,"Jeev Milkha Singh",9,6.1,"ShortGameRating",2009
174,174,"Camilo Villegas",12,6.1,"ShortGameRating",2009
174,174,"Charlie Wi",15,6.1,"ShortGameRating",2009
191,191,"Chris Baryla",1,6,"ShortGameRating",2009
191,191,"Notah Begay III",2,6,"ShortGameRating",2009
191,191,"Jonathan Byrd",17,6,"ShortGameRating",2009
191,191,"Chad Campbell",16,6,"ShortGameRating",2009
191,191,"Glen Day",11,6,"ShortGameRating",2009
191,191,"Brendon de Jonge",14,6,"ShortGameRating",2009
191,191,"Sergio Garcia",7,6,"ShortGameRating",2009
191,191,"Mathew Goggin",11,6,"ShortGameRating",2009
191,191,"Andres Gonzales",1,6,"ShortGameRating",2009
191,191,"JP Hayes",3,6,"ShortGameRating",2009
191,191,"Charley Hoffman",17,6,"ShortGameRating",2009
191,191,"Greg Kraft",3,6,"ShortGameRating",2009
191,191,"Tom Lehman",7,6,"ShortGameRating",2009
191,191,"Marc Leishman",16,6,"ShortGameRating",2009
191,191,"Matthew Loving",1,6,"ShortGameRating",2009
191,191,"Shane Lowry",1,6,"ShortGameRating",2009
191,191,"Will Ma Kenzie",8,6,"ShortGameRating",2009
191,191,"Troy Matteson",14,6,"ShortGameRating",2009
191,191,"Billy Mayfair",8,6,"ShortGameRating",2009
191,191,"Phil Mickelson",11,6,"ShortGameRating",2009
191,191,"Rod Perry",1,6,"ShortGameRating",2009
191,191,"Reinier Saxton",1,6,"ShortGameRating",2009
191,191,"Henrik Stenson",4,6,"ShortGameRating",2009
191,191,"Hideto Tanihara",1,6,"ShortGameRating",2009
191,191,"DJ Trahan",14,6,"ShortGameRating",2009
191,191,"Jay Williamson",9,6,"ShortGameRating",2009
217,217,"Tommy Armour III",10,5.9,"ShortGameRating",2009
217,217,"Robert Garrigus",11,5.9,"ShortGameRating",2009
217,217,"Kent Jones",10,5.9,"ShortGameRating",2009
217,217,"Martin Kaymer",6,5.9,"ShortGameRating",2009
217,217,"Skip Kendall",2,5.9,"ShortGameRating",2009
217,217,"Jeff Klauk",19,5.9,"ShortGameRating",2009
217,217,"Wen Tang Lin",1,5.9,"ShortGameRating",2009
217,217,"Rocco Mediate",12,5.9,"ShortGameRating",2009
217,217,"Francesco Molinari",1,5.9,"ShortGameRating",2009
217,217,"Ryan Palmer",12,5.9,"ShortGameRating",2009
217,217,"Scott Piercy",13,5.9,"ShortGameRating",2009
217,217,"Adam Scott",7,5.9,"ShortGameRating",2009
217,217,"Jeff Sluman",1,5.9,"ShortGameRating",2009
217,217,"Vaughn Taylor",14,5.9,"ShortGameRating",2009
217,217,"Nicholas Thompson",14,5.9,"ShortGameRating",2009
232,232,"Woody Austin",15,5.8,"ShortGameRating",2009
232,232,"Rich Beem",8,5.8,"ShortGameRating",2009
232,232,"Gonzalo Fdez Castano",1,5.8,"ShortGameRating",2009
232,232,"Richard Finch",1,5.8,"ShortGameRating",2009
232,232,"Chih Bing Lam",1,5.8,"ShortGameRating",2009
232,232,"Graeme McDowell",5,5.8,"ShortGameRating",2009
232,232,"Garth Mulroy",1,5.8,"ShortGameRating",2009
232,232,"DA Points",18,5.8,"ShortGameRating",2009
232,232,"Kevin Streelman",14,5.8,"ShortGameRating",2009
232,232,"Brian Vranesh",5,5.8,"ShortGameRating",2009
242,242,"Stephen Ames",12,5.7,"ShortGameRating",2009
242,242,"Ricky Barnes",5,5.7,"ShortGameRating",2009
242,242,"Jay Delsing",2,5.7,"ShortGameRating",2009
242,242,"James Driscoll",7,5.7,"ShortGameRating",2009
242,242,"Todd Hamilton",9,5.7,"ShortGameRating",2009
242,242,"JB Holmes",9,5.7,"ShortGameRating",2009
242,242,"Richard Johnson",15,5.7,"ShortGameRating",2009
242,242,"John Merrick",11,5.7,"ShortGameRating",2009
242,242,"Leif Olson",4,5.7,"ShortGameRating",2009
242,242,"Carl Pettersson",14,5.7,"ShortGameRating",2009
242,242,"Dicky Pride",3,5.7,"ShortGameRating",2009
242,242,"Andres Romero",7,5.7,"ShortGameRating",2009
242,242,"Paul Stankowski",2,5.7,"ShortGameRating",2009
242,242,"Chris Stroud",14,5.7,"ShortGameRating",2009
242,242,"Junpei Takayama",1,5.7,"ShortGameRating",2009
257,257,"Eric Axley",4,5.6,"ShortGameRating",2009
257,257,"Paul Casey",5,5.6,"ShortGameRating",2009
257,257,"Derek Fathauer",4,5.6,"ShortGameRating",2009
257,257,"Charl Schwartzel",1,5.6,"ShortGameRating",2009
257,257,"Johnson Wagner",13,5.6,"ShortGameRating",2009
257,257,"Charles Warren",9,5.6,"ShortGameRating",2009
257,257,"Boo Weekley",15,5.6,"ShortGameRating",2009
264,264,"Tyler Aldridge",1,5.5,"ShortGameRating",2009
264,264,"Matt Bettencourt",15,5.5,"ShortGameRating",2009
264,264,"Kris Blanks",7,5.5,"ShortGameRating",2009
264,264,"Bart Bryant",11,5.5,"ShortGameRating",2009
264,264,"Jason Gore",11,5.5,"ShortGameRating",2009
264,264,"Peter Hanson",1,5.5,"ShortGameRating",2009
264,264,"John Huston",5,5.5,"ShortGameRating",2009
264,264,"Peter Lonard",11,5.5,"ShortGameRating",2009
264,264,"Bill Lunde",13,5.5,"ShortGameRating",2009
264,264,"John Mallinger",13,5.5,"ShortGameRating",2009
264,264,"Marc Turnesa",9,5.5,"ShortGameRating",2009
275,275,"Jason Bohn",17,5.4,"ShortGameRating",2009
275,275,"Guy Boros",2,5.4,"ShortGameRating",2009
275,275,"Scott Gutschewski",3,5.4,"ShortGameRating",2009
275,275,"Matt Hill",1,5.4,"ShortGameRating",2009
275,275,"Troy Kelly",2,5.4,"ShortGameRating",2009
275,275,"Spike McRoy",1,5.4,"ShortGameRating",2009
275,275,"David Peoples",3,5.4,"ShortGameRating",2009
275,275,"Brendon Todd",5,5.4,"ShortGameRating",2009
283,283,"Danny Lee",3,5.3,"ShortGameRating",2009
283,283,"Steve Lowery",12,5.3,"ShortGameRating",2009
283,283,"Tag Ridings",8,5.3,"ShortGameRating",2009
283,283,"Lee Westwood",3,5.3,"ShortGameRating",2009
287,287,"Soren Hansen",3,5.2,"ShortGameRating",2009
287,287,"Colt Knost",8,5.2,"ShortGameRating",2009
287,287,"Neal Lancaster",1,5.2,"ShortGameRating",2009
290,290,"David Berganio Jr",4,5.1,"ShortGameRating",2009
290,290,"Richard Sterne",3,5.1,"ShortGameRating",2009
290,290,"Gary Woodland",3,5.1,"ShortGameRating",2009
293,293,"Matthew Borchert",2,5,"ShortGameRating",2009
293,293,"Graham DeLaet",1,5,"ShortGameRating",2009
295,295,"Tommy Gainey",6,4.9,"ShortGameRating",2009
295,295,"Bobby Gates",1,4.9,"ShortGameRating",2009
297,297,"Martin Laird",10,4.8,"ShortGameRating",2009
298,298,"Martin Piller",1,4.7,"ShortGameRating",2009
298,298,"Steve Wheatcroft",1,4.7,"ShortGameRating",2009
300,300,"Luke List",1,4.5,"ShortGameRating",2009
301,301,"Steve Allan",1,4.3,"ShortGameRating",2009
301,301,"Ernie Gonzalez",1,4.3,"ShortGameRating",2009
303,303,"Anthony Kang",1,4.2,"ShortGameRating",2009
304,304,"Mike Grob",1,4.1,"ShortGameRating",2009
305,305,"John Daly",1,4,"ShortGameRating",2009
305,305,"Gregory Main",1,4,"ShortGameRating",2009
307,307,"Yuji Igarashi",1,3.8,"ShortGameRating",2009
307,307,"Pablo Larrazabal",1,3.8,"ShortGameRating",2009
309,309,"Billy Andrade",1,2,"ShortGameRating",2009
310,310,"Gregory Havret",1,1.8,"ShortGameRating",2009
