"PercentageofAvailablePurseWon_RANKTHISWEEK_2015","PercentageofAvailablePurseWon_RANKLASTWEEK_2015","PercentageofAvailablePurseWon_PLAYERNAME_2015","PercentageofAvailablePurseWon_EVENTS_2015","PercentageofAvailablePurseWon_Pct_2015","PercentageofAvailablePurseWon_OFFICIALMONEYWON_2015","PercentageofAvailablePurseWon_TOTALPURSEAVAILABLE_2015","stat_name","year"
295,295,"Steven Alker",22,0.19,236859,124700000,"PercentageofAvailablePurseWon",2015
295,295,"Jason Allred",3,0.19,32682,17100000,"PercentageofAvailablePurseWon",2015
295,295,"Patrick Cantlay",1,0.19,11468,6100000,"PercentageofAvailablePurseWon",2015
295,295,"James Driscoll",1,0.19,5820,3e+06,"PercentageofAvailablePurseWon",2015
295,295,"Lee Janzen",4,0.19,43500,22700000,"PercentageofAvailablePurseWon",2015
295,295,"Michael McCabe",1,0.19,6014,3100000,"PercentageofAvailablePurseWon",2015
295,295,"Alvaro Quiros",2,0.19,17651,9100000,"PercentageofAvailablePurseWon",2015
303,303,"Gonzalo Fdez Castano",28,0.18,312049,168700000,"PercentageofAvailablePurseWon",2015
303,303,"Brian Gaffney",1,0.18,17900,1e+07,"PercentageofAvailablePurseWon",2015
303,303,"Miguel Angel Jimenez",6,0.18,104750,56950000,"PercentageofAvailablePurseWon",2015
303,303,"Jonathan Randolph",25,0.18,256065,143900000,"PercentageofAvailablePurseWon",2015
307,307,"Robert Allenby",25,0.17,271887,157700000,"PercentageofAvailablePurseWon",2015
307,307,"Brad Fritsch",3,0.17,37090,21800000,"PercentageofAvailablePurseWon",2015
307,307,"Robert Garrigus",25,0.17,253697,153500000,"PercentageofAvailablePurseWon",2015
307,307,"Rikard Karlberg",2,0.17,27300,16200000,"PercentageofAvailablePurseWon",2015
307,307,"Dicky Pride",5,0.17,39414,22900000,"PercentageofAvailablePurseWon",2015
307,307,"Marcelo Rozo",1,0.17,9628,5800000,"PercentageofAvailablePurseWon",2015
307,307,"Mark Silvers",2,0.17,27272,15600000,"PercentageofAvailablePurseWon",2015
307,307,"DJ Trahan",5,0.17,36855,21300000,"PercentageofAvailablePurseWon",2015
307,307,"Cameron Wilson",3,0.17,33300,19500000,"PercentageofAvailablePurseWon",2015
316,316,"Ryan Armour",17,0.16,144228,91400000,"PercentageofAvailablePurseWon",2015
316,316,"Kelvin Day",2,0.16,21235,13700000,"PercentageofAvailablePurseWon",2015
316,316,"Brandon Hagy",8,0.16,77111,48200000,"PercentageofAvailablePurseWon",2015
319,319,"Ben Crane",22,0.15,203253,139700000,"PercentageofAvailablePurseWon",2015
319,319,"John Daly",10,0.15,91933,6e+07,"PercentageofAvailablePurseWon",2015
319,319,"Glen Day",8,0.15,54908,3.7e+07,"PercentageofAvailablePurseWon",2015
319,319,"Hiroyuki Fujita",3,0.15,42250,28450000,"PercentageofAvailablePurseWon",2015
319,319,"David Howell",2,0.15,29226,19200000,"PercentageofAvailablePurseWon",2015
319,319,"Tom Johnson",2,0.15,12967,8700000,"PercentageofAvailablePurseWon",2015
319,319,"Justin Leonard",22,0.15,219173,142300000,"PercentageofAvailablePurseWon",2015
319,319,"Eddie Pepperell",2,0.15,29226,19200000,"PercentageofAvailablePurseWon",2015
319,319,"Josh Teater",11,0.15,80358,5.5e+07,"PercentageofAvailablePurseWon",2015
319,319,"Tyrone Van Aswegen",20,0.15,168233,112400000,"PercentageofAvailablePurseWon",2015
329,329,"Joe Affrunti",4,0.14,31480,22500000,"PercentageofAvailablePurseWon",2015
329,329,"Eric Axley",21,0.14,170687,1.18e+08,"PercentageofAvailablePurseWon",2015
329,329,"Tommy Gainey",9,0.14,70136,48700000,"PercentageofAvailablePurseWon",2015
329,329,"Wes Homan",4,0.14,31789,22700000,"PercentageofAvailablePurseWon",2015
329,329,"Patton Kizzire",2,0.14,12544,9100000,"PercentageofAvailablePurseWon",2015
334,334,"Matt Bettencourt",8,0.13,46505,36500000,"PercentageofAvailablePurseWon",2015
334,334,"Sebastian Cappelen",2,0.13,18475,1.4e+07,"PercentageofAvailablePurseWon",2015
334,334,"Bill Lunde",18,0.13,128787,100100000,"PercentageofAvailablePurseWon",2015
334,334,"Byron Smith",21,0.13,153930,1.18e+08,"PercentageofAvailablePurseWon",2015
338,338,"Michael Bradley",4,0.12,18736,15600000,"PercentageofAvailablePurseWon",2015
338,338,"Kent Jones",2,0.12,7626,6600000,"PercentageofAvailablePurseWon",2015
338,338,"Troy Kelly",9,0.12,67546,54100000,"PercentageofAvailablePurseWon",2015
338,338,"Colin Montgomerie",2,0.12,23822,2e+07,"PercentageofAvailablePurseWon",2015
338,338,"Richie Ramsay",2,0.12,23330,19200000,"PercentageofAvailablePurseWon",2015
338,338,"Roger Sloan",20,0.12,133048,112400000,"PercentageofAvailablePurseWon",2015
338,338,"Kevin Stadler",5,0.12,42160,35100000,"PercentageofAvailablePurseWon",2015
345,345,"David Duval",6,0.11,36838,32100000,"PercentageofAvailablePurseWon",2015
345,345,"Cody Gribble",4,0.11,34228,30200000,"PercentageofAvailablePurseWon",2015
345,345,"Jarrod Lyle",10,0.11,66145,60500000,"PercentageofAvailablePurseWon",2015
345,345,"Parker McLachlin",2,0.11,7560,6600000,"PercentageofAvailablePurseWon",2015
345,345,"Carlos Sainz Jr",20,0.11,124115,112500000,"PercentageofAvailablePurseWon",2015
350,350,"Guy Boros",2,0.1,6270,6500000,"PercentageofAvailablePurseWon",2015
350,350,"Troy Matteson",9,0.1,42450,44200000,"PercentageofAvailablePurseWon",2015
350,350,"Chris Naegel",2,0.1,11336,11600000,"PercentageofAvailablePurseWon",2015
350,350,"Heath Slocum",22,0.1,122480,1.25e+08,"PercentageofAvailablePurseWon",2015
350,350,"Tim Wilkinson",28,0.1,171652,172100000,"PercentageofAvailablePurseWon",2015
355,355,"Cameron Beckman",8,0.09,32994,37400000,"PercentageofAvailablePurseWon",2015
355,355,"Zack Sucher",18,0.09,85613,99600000,"PercentageofAvailablePurseWon",2015
355,355,"Charlie Wi",9,0.09,39480,45200000,"PercentageofAvailablePurseWon",2015
355,355,"Bobby Wyatt",2,0.09,6000,7e+06,"PercentageofAvailablePurseWon",2015
359,359,"Seukhyun Baek",2,0.08,13160,1.7e+07,"PercentageofAvailablePurseWon",2015
359,359,"Harrison Frazar",7,0.08,37550,44200000,"PercentageofAvailablePurseWon",2015
359,359,"Bernhard Langer",3,0.08,22082,29200000,"PercentageofAvailablePurseWon",2015
362,362,"Benjamin Alvarado",8,0.07,28800,44100000,"PercentageofAvailablePurseWon",2015
362,362,"Ben Curtis",14,0.07,59017,8.3e+07,"PercentageofAvailablePurseWon",2015
362,362,"Trevor Immelman",19,0.07,74657,1.12e+08,"PercentageofAvailablePurseWon",2015
362,362,"Robert Karlsson",2,0.07,6690,10100000,"PercentageofAvailablePurseWon",2015
362,362,"Smylie Kaufman",2,0.07,7210,10100000,"PercentageofAvailablePurseWon",2015
362,362,"Steve Lowery",3,0.07,6650,9600000,"PercentageofAvailablePurseWon",2015
362,362,"Billy Mayfair",6,0.07,19710,26400000,"PercentageofAvailablePurseWon",2015
362,362,"Ted Purdy",3,0.07,6386,9600000,"PercentageofAvailablePurseWon",2015
370,370,"Dudley Hart",8,0.06,29013,48100000,"PercentageofAvailablePurseWon",2015
370,370,"Shaun Micheel",5,0.06,16320,25600000,"PercentageofAvailablePurseWon",2015
370,370,"Jim Renner",27,0.06,90668,155800000,"PercentageofAvailablePurseWon",2015
370,370,"Mike Weir",18,0.06,72800,117600000,"PercentageofAvailablePurseWon",2015
374,374,"Michael Block",6,0.05,14960,29900000,"PercentageofAvailablePurseWon",2015
374,374,"Daniel Chopra",5,0.05,11700,22500000,"PercentageofAvailablePurseWon",2015
374,374,"Justin Hicks",14,0.05,42171,80200000,"PercentageofAvailablePurseWon",2015
374,374,"Tom Watson",3,0.05,11623,25100000,"PercentageofAvailablePurseWon",2015
378,378,"Woody Austin",11,0.04,27774,66600000,"PercentageofAvailablePurseWon",2015
378,378,"Darren Clarke",6,0.04,23800,55800000,"PercentageofAvailablePurseWon",2015
378,378,"Brandt Jobe",6,0.04,12825,29500000,"PercentageofAvailablePurseWon",2015
381,381,"Scott McCarron",7,0.03,8880,34600000,"PercentageofAvailablePurseWon",2015
381,381,"Richard Sterne",18,0.03,27690,108600000,"PercentageofAvailablePurseWon",2015
381,381,"Scott Verplank",13,0.03,25682,7.5e+07,"PercentageofAvailablePurseWon",2015
384,384,"Tim Herron",7,0.02,5820,34800000,"PercentageofAvailablePurseWon",2015
384,384,"Len Mattiace",6,0.02,6479,28600000,"PercentageofAvailablePurseWon",2015
