"TenthTeeEarlyRound2ScoringAverage_RANKTHISWEEK_2005","TenthTeeEarlyRound2ScoringAverage_RANKLASTWEEK_2005","TenthTeeEarlyRound2ScoringAverage_PLAYERNAME_2005","TenthTeeEarlyRound2ScoringAverage__2005","TenthTeeEarlyRound2ScoringAverage_AVG_2005","TenthTeeEarlyRound2ScoringAverage_TOTALSTROKES_2005","TenthTeeEarlyRound2ScoringAverage_TOTALROUNDS_2005","stat_name","year"
17,17,"Tim Herron",NA,68.83,413,6,"TenthTeeEarlyRound2ScoringAverage",2005
17,17,"Bob Tway",NA,68.83,413,6,"TenthTeeEarlyRound2ScoringAverage",2005
19,19,"Corey Pavin",NA,69,207,3,"TenthTeeEarlyRound2ScoringAverage",2005
20,20,"Tim Clark",NA,69.17,415,6,"TenthTeeEarlyRound2ScoringAverage",2005
20,20,"Retief Goosen",NA,69.17,415,6,"TenthTeeEarlyRound2ScoringAverage",2005
20,20,"Ryuji Imada",NA,69.17,415,6,"TenthTeeEarlyRound2ScoringAverage",2005
23,23,"Stuart Appleby",NA,69.25,277,4,"TenthTeeEarlyRound2ScoringAverage",2005
23,23,"Chad Campbell",NA,69.25,277,4,"TenthTeeEarlyRound2ScoringAverage",2005
25,25,"Joey Snyder III",NA,69.29,485,7,"TenthTeeEarlyRound2ScoringAverage",2005
26,26,"Glen Day",NA,69.33,416,6,"TenthTeeEarlyRound2ScoringAverage",2005
26,26,"Matt Kuchar",NA,69.33,208,3,"TenthTeeEarlyRound2ScoringAverage",2005
26,26,"Jose Maria Olazabal",NA,69.33,208,3,"TenthTeeEarlyRound2ScoringAverage",2005
29,29,"Dudley Hart",NA,69.43,486,7,"TenthTeeEarlyRound2ScoringAverage",2005
29,29,"Phillip Price",NA,69.43,486,7,"TenthTeeEarlyRound2ScoringAverage",2005
31,31,"Tom Byrum",NA,69.5,417,6,"TenthTeeEarlyRound2ScoringAverage",2005
31,31,"Charles Warren",NA,69.5,278,4,"TenthTeeEarlyRound2ScoringAverage",2005
33,33,"Harrison Frazar",NA,69.56,626,9,"TenthTeeEarlyRound2ScoringAverage",2005
34,34,"Hank Kuehne",NA,69.6,348,5,"TenthTeeEarlyRound2ScoringAverage",2005
35,35,"Ben Crane",NA,69.67,209,3,"TenthTeeEarlyRound2ScoringAverage",2005
35,35,"Steve Jones",NA,69.67,209,3,"TenthTeeEarlyRound2ScoringAverage",2005
35,35,"Kent Jones",NA,69.67,418,6,"TenthTeeEarlyRound2ScoringAverage",2005
35,35,"Justin Rose",NA,69.67,418,6,"TenthTeeEarlyRound2ScoringAverage",2005
39,39,"Briny Baird",NA,69.75,558,8,"TenthTeeEarlyRound2ScoringAverage",2005
39,39,"Sergio Garcia",NA,69.75,279,4,"TenthTeeEarlyRound2ScoringAverage",2005
39,39,"Franklin Langham",NA,69.75,558,8,"TenthTeeEarlyRound2ScoringAverage",2005
39,39,"David Toms",NA,69.75,279,4,"TenthTeeEarlyRound2ScoringAverage",2005
43,43,"Vijay Singh",NA,69.78,628,9,"TenthTeeEarlyRound2ScoringAverage",2005
44,44,"Jeff Brehaut",NA,69.8,349,5,"TenthTeeEarlyRound2ScoringAverage",2005
44,44,"Bob Estes",NA,69.8,349,5,"TenthTeeEarlyRound2ScoringAverage",2005
44,44,"Bernhard Langer",NA,69.8,349,5,"TenthTeeEarlyRound2ScoringAverage",2005
44,44,"Pat Perez",NA,69.8,349,5,"TenthTeeEarlyRound2ScoringAverage",2005
44,44,"Kevin Sutherland",NA,69.8,349,5,"TenthTeeEarlyRound2ScoringAverage",2005
49,49,"Len Mattiace",NA,69.83,419,6,"TenthTeeEarlyRound2ScoringAverage",2005
50,50,"Brett Quigley",NA,69.88,559,8,"TenthTeeEarlyRound2ScoringAverage",2005
51,51,"Billy Andrade",NA,70,700,10,"TenthTeeEarlyRound2ScoringAverage",2005
51,51,"Craig Barlow",NA,70,280,4,"TenthTeeEarlyRound2ScoringAverage",2005
51,51,"James Driscoll",NA,70,210,3,"TenthTeeEarlyRound2ScoringAverage",2005
51,51,"Mathias Gronberg",NA,70,350,5,"TenthTeeEarlyRound2ScoringAverage",2005
51,51,"Hunter Haas",NA,70,490,7,"TenthTeeEarlyRound2ScoringAverage",2005
51,51,"Loren Roberts",NA,70,70,1,"TenthTeeEarlyRound2ScoringAverage",2005
51,51,"Bo Van Pelt",NA,70,630,9,"TenthTeeEarlyRound2ScoringAverage",2005
58,58,"Neal Lancaster",NA,70.11,631,9,"TenthTeeEarlyRound2ScoringAverage",2005
59,59,"Bart Bryant",NA,70.13,561,8,"TenthTeeEarlyRound2ScoringAverage",2005
59,59,"Daniel Chopra",NA,70.13,561,8,"TenthTeeEarlyRound2ScoringAverage",2005
61,61,"Dean Wilson",NA,70.14,491,7,"TenthTeeEarlyRound2ScoringAverage",2005
62,62,"Aaron Baddeley",NA,70.17,421,6,"TenthTeeEarlyRound2ScoringAverage",2005
62,62,"Padraig Harrington",NA,70.17,421,6,"TenthTeeEarlyRound2ScoringAverage",2005
62,62,"Kevin Na",NA,70.17,421,6,"TenthTeeEarlyRound2ScoringAverage",2005
65,65,"Michael Long",NA,70.2,351,5,"TenthTeeEarlyRound2ScoringAverage",2005
66,66,"Kenny Perry",NA,70.25,281,4,"TenthTeeEarlyRound2ScoringAverage",2005
66,66,"Adam Scott",NA,70.25,281,4,"TenthTeeEarlyRound2ScoringAverage",2005
68,68,"Tommy Armour III",NA,70.29,492,7,"TenthTeeEarlyRound2ScoringAverage",2005
68,68,"Davis Love III",NA,70.29,492,7,"TenthTeeEarlyRound2ScoringAverage",2005
70,70,"Brent Geiberger",NA,70.33,211,3,"TenthTeeEarlyRound2ScoringAverage",2005
70,70,"Justin Leonard",NA,70.33,211,3,"TenthTeeEarlyRound2ScoringAverage",2005
72,72,"Fred Funk",NA,70.38,563,8,"TenthTeeEarlyRound2ScoringAverage",2005
72,72,"Sean OHair",NA,70.38,563,8,"TenthTeeEarlyRound2ScoringAverage",2005
72,72,"Heath Slocum",NA,70.38,563,8,"TenthTeeEarlyRound2ScoringAverage",2005
75,75,"JP Hayes",NA,70.4,352,5,"TenthTeeEarlyRound2ScoringAverage",2005
76,76,"Jerry Kelly",NA,70.43,493,7,"TenthTeeEarlyRound2ScoringAverage",2005
76,76,"Chris Smith",NA,70.43,493,7,"TenthTeeEarlyRound2ScoringAverage",2005
78,78,"Chris DiMarco",NA,70.5,141,2,"TenthTeeEarlyRound2ScoringAverage",2005
78,78,"Joe Durant",NA,70.5,282,4,"TenthTeeEarlyRound2ScoringAverage",2005
78,78,"Jim Furyk",NA,70.5,423,6,"TenthTeeEarlyRound2ScoringAverage",2005
81,81,"Lucas Glover",NA,70.57,494,7,"TenthTeeEarlyRound2ScoringAverage",2005
81,81,"Kevin Stadler",NA,70.57,494,7,"TenthTeeEarlyRound2ScoringAverage",2005
83,83,"Jeff Sluman",NA,70.63,565,8,"TenthTeeEarlyRound2ScoringAverage",2005
84,84,"KJ Choi",NA,70.67,424,6,"TenthTeeEarlyRound2ScoringAverage",2005
84,84,"Paul Claxton",NA,70.67,424,6,"TenthTeeEarlyRound2ScoringAverage",2005
84,84,"JJ Henry",NA,70.67,636,9,"TenthTeeEarlyRound2ScoringAverage",2005
84,84,"Vaughn Taylor",NA,70.67,424,6,"TenthTeeEarlyRound2ScoringAverage",2005
88,88,"Jonathan Byrd",NA,70.71,495,7,"TenthTeeEarlyRound2ScoringAverage",2005
88,88,"Patrick Sheehan",NA,70.71,495,7,"TenthTeeEarlyRound2ScoringAverage",2005
90,90,"Ryan Palmer",NA,70.75,566,8,"TenthTeeEarlyRound2ScoringAverage",2005
91,91,"Woody Austin",NA,70.8,354,5,"TenthTeeEarlyRound2ScoringAverage",2005
91,91,"Todd Fischer",NA,70.8,354,5,"TenthTeeEarlyRound2ScoringAverage",2005
91,91,"Todd Hamilton",NA,70.8,708,10,"TenthTeeEarlyRound2ScoringAverage",2005
91,91,"Tom Pernice Jr",NA,70.8,708,10,"TenthTeeEarlyRound2ScoringAverage",2005
91,91,"Kirk Triplett",NA,70.8,354,5,"TenthTeeEarlyRound2ScoringAverage",2005
91,91,"Lee Westwood",NA,70.8,354,5,"TenthTeeEarlyRound2ScoringAverage",2005
97,97,"Jeff Hart",NA,70.83,425,6,"TenthTeeEarlyRound2ScoringAverage",2005
98,98,"Stephen Ames",NA,70.86,496,7,"TenthTeeEarlyRound2ScoringAverage",2005
98,98,"Fred Couples",NA,70.86,496,7,"TenthTeeEarlyRound2ScoringAverage",2005
98,98,"John Huston",NA,70.86,496,7,"TenthTeeEarlyRound2ScoringAverage",2005
98,98,"DJ Trahan",NA,70.86,496,7,"TenthTeeEarlyRound2ScoringAverage",2005
102,102,"Robert Gamez",NA,70.88,567,8,"TenthTeeEarlyRound2ScoringAverage",2005
103,103,"Robert Allenby",NA,71,355,5,"TenthTeeEarlyRound2ScoringAverage",2005
103,103,"Alex Cejka",NA,71,426,6,"TenthTeeEarlyRound2ScoringAverage",2005
103,103,"Stewart Cink",NA,71,355,5,"TenthTeeEarlyRound2ScoringAverage",2005
103,103,"John Daly",NA,71,284,4,"TenthTeeEarlyRound2ScoringAverage",2005
103,103,"Steve Elkington",NA,71,284,4,"TenthTeeEarlyRound2ScoringAverage",2005
103,103,"Bill Glasson",NA,71,142,2,"TenthTeeEarlyRound2ScoringAverage",2005
103,103,"Scott Gutschewski",NA,71,710,10,"TenthTeeEarlyRound2ScoringAverage",2005
103,103,"Jay Haas",NA,71,284,4,"TenthTeeEarlyRound2ScoringAverage",2005
103,103,"Jeff Maggert",NA,71,497,7,"TenthTeeEarlyRound2ScoringAverage",2005
103,103,"Billy Mayfair",NA,71,497,7,"TenthTeeEarlyRound2ScoringAverage",2005
103,103,"Greg Owen",NA,71,355,5,"TenthTeeEarlyRound2ScoringAverage",2005
103,103,"Tim Petrovic",NA,71,213,3,"TenthTeeEarlyRound2ScoringAverage",2005
103,103,"Tag Ridings",NA,71,355,5,"TenthTeeEarlyRound2ScoringAverage",2005
103,103,"Hidemichi Tanaka",NA,71,497,7,"TenthTeeEarlyRound2ScoringAverage",2005
103,103,"Mario Tiziani",NA,71,426,6,"TenthTeeEarlyRound2ScoringAverage",2005
118,118,"Scott Hend",NA,71.11,640,9,"TenthTeeEarlyRound2ScoringAverage",2005
119,119,"Skip Kendall",NA,71.13,569,8,"TenthTeeEarlyRound2ScoringAverage",2005
120,120,"Scott McCarron",NA,71.14,498,7,"TenthTeeEarlyRound2ScoringAverage",2005
120,120,"Rory Sabbatini",NA,71.14,498,7,"TenthTeeEarlyRound2ScoringAverage",2005
122,122,"Charlie Wi",NA,71.17,427,6,"TenthTeeEarlyRound2ScoringAverage",2005
123,123,"Carl Pettersson",NA,71.25,570,8,"TenthTeeEarlyRound2ScoringAverage",2005
124,124,"Shaun Micheel",NA,71.29,499,7,"TenthTeeEarlyRound2ScoringAverage",2005
125,125,"Larry Mize",NA,71.33,428,6,"TenthTeeEarlyRound2ScoringAverage",2005
125,125,"Duffy Waldorf",NA,71.33,428,6,"TenthTeeEarlyRound2ScoringAverage",2005
127,127,"Brian Bateman",NA,71.38,571,8,"TenthTeeEarlyRound2ScoringAverage",2005
127,127,"Olin Browne",NA,71.38,571,8,"TenthTeeEarlyRound2ScoringAverage",2005
127,127,"Lee Janzen",NA,71.38,571,8,"TenthTeeEarlyRound2ScoringAverage",2005
127,127,"Nick Watney",NA,71.38,571,8,"TenthTeeEarlyRound2ScoringAverage",2005
131,131,"Brian Davis",NA,71.4,357,5,"TenthTeeEarlyRound2ScoringAverage",2005
132,132,"Brad Faxon",NA,71.43,500,7,"TenthTeeEarlyRound2ScoringAverage",2005
132,132,"Mark Hensby",NA,71.43,500,7,"TenthTeeEarlyRound2ScoringAverage",2005
132,132,"Darron Stiles",NA,71.43,500,7,"TenthTeeEarlyRound2ScoringAverage",2005
135,135,"Frank Lickliter II",NA,71.44,643,9,"TenthTeeEarlyRound2ScoringAverage",2005
136,136,"Jason Bohn",NA,71.5,286,4,"TenthTeeEarlyRound2ScoringAverage",2005
136,136,"Bob Heintz",NA,71.5,429,6,"TenthTeeEarlyRound2ScoringAverage",2005
136,136,"Brenden Pappas",NA,71.5,286,4,"TenthTeeEarlyRound2ScoringAverage",2005
136,136,"Mike Weir",NA,71.5,143,2,"TenthTeeEarlyRound2ScoringAverage",2005
140,140,"Ted Purdy",NA,71.56,644,9,"TenthTeeEarlyRound2ScoringAverage",2005
141,141,"Stephen Leaney",NA,71.57,501,7,"TenthTeeEarlyRound2ScoringAverage",2005
142,142,"Paul Azinger",NA,71.63,573,8,"TenthTeeEarlyRound2ScoringAverage",2005
143,143,"John Rollins",NA,71.71,502,7,"TenthTeeEarlyRound2ScoringAverage",2005
144,144,"Joey Sindelar",NA,71.75,287,4,"TenthTeeEarlyRound2ScoringAverage",2005
144,144,"Steve Stricker",NA,71.75,574,8,"TenthTeeEarlyRound2ScoringAverage",2005
146,146,"Danny Briggs",NA,71.78,646,9,"TenthTeeEarlyRound2ScoringAverage",2005
146,146,"Rob Rashell",NA,71.78,646,9,"TenthTeeEarlyRound2ScoringAverage",2005
148,148,"Roland Thatcher",NA,71.8,359,5,"TenthTeeEarlyRound2ScoringAverage",2005
149,149,"Jason Allred",NA,71.83,431,6,"TenthTeeEarlyRound2ScoringAverage",2005
149,149,"Zach Johnson",NA,71.83,431,6,"TenthTeeEarlyRound2ScoringAverage",2005
151,151,"Brendan Jones",NA,71.86,503,7,"TenthTeeEarlyRound2ScoringAverage",2005
152,152,"Michael Allen",NA,72,720,10,"TenthTeeEarlyRound2ScoringAverage",2005
152,152,"DJ Brigman",NA,72,576,8,"TenthTeeEarlyRound2ScoringAverage",2005
152,152,"John Cook",NA,72,432,6,"TenthTeeEarlyRound2ScoringAverage",2005
152,152,"Ben Curtis",NA,72,432,6,"TenthTeeEarlyRound2ScoringAverage",2005
152,152,"John Elliott",NA,72,216,3,"TenthTeeEarlyRound2ScoringAverage",2005
152,152,"Tom Gillis",NA,72,360,5,"TenthTeeEarlyRound2ScoringAverage",2005
152,152,"Mark OMeara",NA,72,360,5,"TenthTeeEarlyRound2ScoringAverage",2005
159,159,"Dennis Paulson",NA,72.09,793,11,"TenthTeeEarlyRound2ScoringAverage",2005
160,160,"Paul Gow",NA,72.11,649,9,"TenthTeeEarlyRound2ScoringAverage",2005
161,161,"Cameron Beckman",NA,72.2,361,5,"TenthTeeEarlyRound2ScoringAverage",2005
161,161,"Freddie Jacobson",NA,72.2,361,5,"TenthTeeEarlyRound2ScoringAverage",2005
163,163,"Chris Anderson",NA,72.25,289,4,"TenthTeeEarlyRound2ScoringAverage",2005
163,163,"Doug Barron",NA,72.25,578,8,"TenthTeeEarlyRound2ScoringAverage",2005
163,163,"Steve Flesch",NA,72.25,289,4,"TenthTeeEarlyRound2ScoringAverage",2005
163,163,"Hunter Mahan",NA,72.25,578,8,"TenthTeeEarlyRound2ScoringAverage",2005
167,167,"Craig Perks",NA,72.33,217,3,"TenthTeeEarlyRound2ScoringAverage",2005
167,167,"Jay Williamson",NA,72.33,217,3,"TenthTeeEarlyRound2ScoringAverage",2005
169,169,"Omar Uresti",NA,72.38,579,8,"TenthTeeEarlyRound2ScoringAverage",2005
170,170,"Marco Dawson",NA,72.43,507,7,"TenthTeeEarlyRound2ScoringAverage",2005
171,171,"Joe Ogilvie",NA,72.44,652,9,"TenthTeeEarlyRound2ScoringAverage",2005
172,172,"Steve Allan",NA,72.45,797,11,"TenthTeeEarlyRound2ScoringAverage",2005
173,173,"Justin Bolli",NA,72.5,435,6,"TenthTeeEarlyRound2ScoringAverage",2005
173,173,"Dan Forsman",NA,72.5,290,4,"TenthTeeEarlyRound2ScoringAverage",2005
173,173,"Brian Gay",NA,72.5,435,6,"TenthTeeEarlyRound2ScoringAverage",2005
173,173,"Richard Johnson",NA,72.5,145,2,"TenthTeeEarlyRound2ScoringAverage",2005
173,173,"Peter Lonard",NA,72.5,290,4,"TenthTeeEarlyRound2ScoringAverage",2005
173,173,"Steve Lowery",NA,72.5,290,4,"TenthTeeEarlyRound2ScoringAverage",2005
179,179,"DA Points",NA,72.57,508,7,"TenthTeeEarlyRound2ScoringAverage",2005
180,180,"Rich Beem",NA,72.67,218,3,"TenthTeeEarlyRound2ScoringAverage",2005
180,180,"Gavin Coles",NA,72.67,218,3,"TenthTeeEarlyRound2ScoringAverage",2005
180,180,"Bradley Hughes",NA,72.67,218,3,"TenthTeeEarlyRound2ScoringAverage",2005
180,180,"Mark Wilson",NA,72.67,218,3,"TenthTeeEarlyRound2ScoringAverage",2005
184,184,"David Hearn",NA,72.71,509,7,"TenthTeeEarlyRound2ScoringAverage",2005
185,185,"Ian Poulter",NA,72.75,291,4,"TenthTeeEarlyRound2ScoringAverage",2005
186,186,"Matt Gogel",NA,73,365,5,"TenthTeeEarlyRound2ScoringAverage",2005
186,186,"Glen Hnatiuk",NA,73,438,6,"TenthTeeEarlyRound2ScoringAverage",2005
186,186,"Andrew Magee",NA,73,365,5,"TenthTeeEarlyRound2ScoringAverage",2005
186,186,"Jesper Parnevik",NA,73,146,2,"TenthTeeEarlyRound2ScoringAverage",2005
190,190,"Carlos Franco",NA,73.25,293,4,"TenthTeeEarlyRound2ScoringAverage",2005
191,191,"Matt Davidson",NA,73.5,147,2,"TenthTeeEarlyRound2ScoringAverage",2005
192,192,"Robert Damron",NA,73.57,515,7,"TenthTeeEarlyRound2ScoringAverage",2005
193,193,"Mark Brooks",NA,73.67,221,3,"TenthTeeEarlyRound2ScoringAverage",2005
194,194,"Jim Carter",NA,73.86,517,7,"TenthTeeEarlyRound2ScoringAverage",2005
195,195,"Jonathan Kaye",NA,74,222,3,"TenthTeeEarlyRound2ScoringAverage",2005
195,195,"JL Lewis",NA,74,222,3,"TenthTeeEarlyRound2ScoringAverage",2005
197,197,"Hideto Tanihara",NA,74.5,298,4,"TenthTeeEarlyRound2ScoringAverage",2005
198,198,"Jose Coceres",NA,74.67,224,3,"TenthTeeEarlyRound2ScoringAverage",2005
198,198,"Rod Pampling",NA,74.67,224,3,"TenthTeeEarlyRound2ScoringAverage",2005
200,200,"Chris Riley",NA,75,375,5,"TenthTeeEarlyRound2ScoringAverage",2005
201,201,"Thomas Levet",NA,75.33,226,3,"TenthTeeEarlyRound2ScoringAverage",2005
202,202,"Tjaart van der Walt",NA,76,228,3,"TenthTeeEarlyRound2ScoringAverage",2005
