"Last5EventsAccuracy_RANKTHISWEEK_2013","Last5EventsAccuracy_RANKLASTWEEK_2013","Last5EventsAccuracy_PLAYERNAME_2013","Last5EventsAccuracy_EVENTS_2013","Last5EventsAccuracy_RATING_2013","stat_name","year"
139,139,"Camilo Villegas",4,6.8,"Last5EventsAccuracy",2013
139,139,"Bubba Watson",4,6.8,"Last5EventsAccuracy",2013
139,139,"Lee Westwood",4,6.8,"Last5EventsAccuracy",2013
154,154,"Thomas Bjorn",1,6.7,"Last5EventsAccuracy",2013
154,154,"Keegan Bradley",4,6.7,"Last5EventsAccuracy",2013
154,154,"Bart Bryant",1,6.7,"Last5EventsAccuracy",2013
154,154,"Greg Chalmers",3,6.7,"Last5EventsAccuracy",2013
154,154,"Kevin Chappell",4,6.7,"Last5EventsAccuracy",2013
154,154,"George Coetzee",2,6.7,"Last5EventsAccuracy",2013
154,154,"Fred Couples",2,6.7,"Last5EventsAccuracy",2013
154,154,"Hunter Haas",3,6.7,"Last5EventsAccuracy",2013
154,154,"Mike Hendry",1,6.7,"Last5EventsAccuracy",2013
154,154,"Robert Karlsson",1,6.7,"Last5EventsAccuracy",2013
154,154,"Joost Luiten",1,6.7,"Last5EventsAccuracy",2013
154,154,"John Merrick",4,6.7,"Last5EventsAccuracy",2013
154,154,"Phil Mickelson",4,6.7,"Last5EventsAccuracy",2013
154,154,"Dicky Pride",2,6.7,"Last5EventsAccuracy",2013
154,154,"Scott Stallings",2,6.7,"Last5EventsAccuracy",2013
154,154,"Chris Stroud",4,6.7,"Last5EventsAccuracy",2013
154,154,"Josh Teater",2,6.7,"Last5EventsAccuracy",2013
154,154,"Guan Tian Liang",1,6.7,"Last5EventsAccuracy",2013
154,154,"Tiger Woods",4,6.7,"Last5EventsAccuracy",2013
173,173,"Joe Affrunti",2,6.6,"Last5EventsAccuracy",2013
173,173,"Robert Allenby",1,6.6,"Last5EventsAccuracy",2013
173,173,"Luke Donald",4,6.6,"Last5EventsAccuracy",2013
173,173,"Steve Flesch",2,6.6,"Last5EventsAccuracy",2013
173,173,"David Frost",1,6.6,"Last5EventsAccuracy",2013
173,173,"Bill Haas",4,6.6,"Last5EventsAccuracy",2013
173,173,"JJ Henry",2,6.6,"Last5EventsAccuracy",2013
173,173,"Trevor Immelman",2,6.6,"Last5EventsAccuracy",2013
173,173,"Chris Kirk",3,6.6,"Last5EventsAccuracy",2013
173,173,"Shane Lowry",1,6.6,"Last5EventsAccuracy",2013
173,173,"John Mallinger",2,6.6,"Last5EventsAccuracy",2013
173,173,"Graeme McDowell",3,6.6,"Last5EventsAccuracy",2013
173,173,"Andrew Svoboda",3,6.6,"Last5EventsAccuracy",2013
173,173,"Boo Weekley",5,6.6,"Last5EventsAccuracy",2013
173,173,"Lee Williams",2,6.6,"Last5EventsAccuracy",2013
188,188,"Ryan Blaum",1,6.5,"Last5EventsAccuracy",2013
188,188,"Jamie Donaldson",1,6.5,"Last5EventsAccuracy",2013
188,188,"Derek Ernst",1,6.5,"Last5EventsAccuracy",2013
188,188,"Scott Gardiner",3,6.5,"Last5EventsAccuracy",2013
188,188,"Brian Gay",4,6.5,"Last5EventsAccuracy",2013
188,188,"Martin Laird",2,6.5,"Last5EventsAccuracy",2013
188,188,"Ken Looper",2,6.5,"Last5EventsAccuracy",2013
188,188,"Andres Romero",2,6.5,"Last5EventsAccuracy",2013
188,188,"Charl Schwartzel",4,6.5,"Last5EventsAccuracy",2013
188,188,"Duffy Waldorf",1,6.5,"Last5EventsAccuracy",2013
198,198,"James Driscoll",2,6.4,"Last5EventsAccuracy",2013
198,198,"Tom Gillis",3,6.4,"Last5EventsAccuracy",2013
198,198,"Russell Henley",3,6.4,"Last5EventsAccuracy",2013
198,198,"Colt Knost",2,6.4,"Last5EventsAccuracy",2013
198,198,"Matt Kuchar",4,6.4,"Last5EventsAccuracy",2013
198,198,"Paul Lawrie",1,6.4,"Last5EventsAccuracy",2013
198,198,"Danny Lee",1,6.4,"Last5EventsAccuracy",2013
198,198,"Frank Lickliter II",1,6.4,"Last5EventsAccuracy",2013
198,198,"William McGirt",3,6.4,"Last5EventsAccuracy",2013
198,198,"Joe Ogilvie",2,6.4,"Last5EventsAccuracy",2013
198,198,"Brendan Steele",3,6.4,"Last5EventsAccuracy",2013
209,209,"Matt Bettencourt",1,6.3,"Last5EventsAccuracy",2013
209,209,"Scott Harrington",1,6.3,"Last5EventsAccuracy",2013
209,209,"Charles Howell III",4,6.3,"Last5EventsAccuracy",2013
209,209,"Andrew Johnson",1,6.3,"Last5EventsAccuracy",2013
209,209,"Troy Kelly",1,6.3,"Last5EventsAccuracy",2013
209,209,"Neal Lancaster",1,6.3,"Last5EventsAccuracy",2013
209,209,"DH Lee",1,6.3,"Last5EventsAccuracy",2013
209,209,"Richard Lee",2,6.3,"Last5EventsAccuracy",2013
209,209,"Henrik Norlander",2,6.3,"Last5EventsAccuracy",2013
209,209,"Pat Perez",1,6.3,"Last5EventsAccuracy",2013
209,209,"Carl Pettersson",2,6.3,"Last5EventsAccuracy",2013
209,209,"Charlie Wi",1,6.3,"Last5EventsAccuracy",2013
209,209,"Bernd Wiesberger",1,6.3,"Last5EventsAccuracy",2013
209,209,"Chris Williams",1,6.3,"Last5EventsAccuracy",2013
209,209,"Chris Wood",2,6.3,"Last5EventsAccuracy",2013
224,224,"Blake Adams",2,6.2,"Last5EventsAccuracy",2013
224,224,"Kiradech Aphibarnrat",1,6.2,"Last5EventsAccuracy",2013
224,224,"Scott Brown",2,6.2,"Last5EventsAccuracy",2013
224,224,"Paul Casey",1,6.2,"Last5EventsAccuracy",2013
224,224,"Stewart Cink",2,6.2,"Last5EventsAccuracy",2013
224,224,"Nicolas Colsaerts",2,6.2,"Last5EventsAccuracy",2013
224,224,"Harris English",3,6.2,"Last5EventsAccuracy",2013
224,224,"Matt Every",4,6.2,"Last5EventsAccuracy",2013
224,224,"Freddie Jacobson",1,6.2,"Last5EventsAccuracy",2013
224,224,"Scott Jamieson",1,6.2,"Last5EventsAccuracy",2013
224,224,"David Lynn",2,6.2,"Last5EventsAccuracy",2013
224,224,"Rory McIlroy",4,6.2,"Last5EventsAccuracy",2013
224,224,"Eric Meierdierks",1,6.2,"Last5EventsAccuracy",2013
224,224,"Jeff Overton",3,6.2,"Last5EventsAccuracy",2013
224,224,"Brett Quigley",1,6.2,"Last5EventsAccuracy",2013
224,224,"Justin Thomas",2,6.2,"Last5EventsAccuracy",2013
224,224,"DJ Trahan",1,6.2,"Last5EventsAccuracy",2013
224,224,"Casey Wittenberg",1,6.2,"Last5EventsAccuracy",2013
242,242,"Stuart Appleby",4,6.1,"Last5EventsAccuracy",2013
242,242,"Chris DiMarco",2,6.1,"Last5EventsAccuracy",2013
242,242,"Gonzalo Fdez Castano",1,6.1,"Last5EventsAccuracy",2013
242,242,"Martin Flores",3,6.1,"Last5EventsAccuracy",2013
242,242,"Mathew Goggin",1,6.1,"Last5EventsAccuracy",2013
242,242,"Hank Kuehne",3,6.1,"Last5EventsAccuracy",2013
242,242,"Scott Langley",3,6.1,"Last5EventsAccuracy",2013
242,242,"Matteo Manassero",2,6.1,"Last5EventsAccuracy",2013
242,242,"Kyle Reifers",2,6.1,"Last5EventsAccuracy",2013
242,242,"John Senden",2,6.1,"Last5EventsAccuracy",2013
242,242,"Michael Thompson",3,6.1,"Last5EventsAccuracy",2013
253,253,"Tommy Gainey",3,6,"Last5EventsAccuracy",2013
253,253,"Charley Hoffman",4,6,"Last5EventsAccuracy",2013
253,253,"Morgan Hoffmann",4,6,"Last5EventsAccuracy",2013
253,253,"Billy Horschel",3,6,"Last5EventsAccuracy",2013
253,253,"Jason Kokrak",3,6,"Last5EventsAccuracy",2013
253,253,"Troy Matteson",2,6,"Last5EventsAccuracy",2013
253,253,"Thorbjorn Olesen",1,6,"Last5EventsAccuracy",2013
253,253,"Patrick Reed",4,6,"Last5EventsAccuracy",2013
253,253,"Daniel Summerhays",3,6,"Last5EventsAccuracy",2013
262,262,"Jonas Blixt",4,5.9,"Last5EventsAccuracy",2013
262,262,"Mikko Ilonen",1,5.9,"Last5EventsAccuracy",2013
262,262,"Justin Leonard",3,5.9,"Last5EventsAccuracy",2013
262,262,"Rod Pampling",1,5.9,"Last5EventsAccuracy",2013
262,262,"Cameron Percy",3,5.9,"Last5EventsAccuracy",2013
262,262,"Alistair Presnell",2,5.9,"Last5EventsAccuracy",2013
262,262,"Jonathan Randolph",1,5.9,"Last5EventsAccuracy",2013
262,262,"Alexandre Rocha",1,5.9,"Last5EventsAccuracy",2013
262,262,"Jaco Van Zyl",1,5.9,"Last5EventsAccuracy",2013
271,271,"Rafa Cabrera Bello",1,5.8,"Last5EventsAccuracy",2013
271,271,"Doug LaBelle II",2,5.8,"Last5EventsAccuracy",2013
271,271,"Seung Yul Noh",1,5.8,"Last5EventsAccuracy",2013
271,271,"Scott Piercy",4,5.8,"Last5EventsAccuracy",2013
275,275,"Angel Cabrera",3,5.7,"Last5EventsAccuracy",2013
275,275,"Erik Compton",2,5.7,"Last5EventsAccuracy",2013
275,275,"Ken Duke",2,5.7,"Last5EventsAccuracy",2013
275,275,"Brad Fritsch",1,5.7,"Last5EventsAccuracy",2013
275,275,"JB Holmes",1,5.7,"Last5EventsAccuracy",2013
275,275,"Marc Leishman",3,5.7,"Last5EventsAccuracy",2013
275,275,"Kevin Na",1,5.7,"Last5EventsAccuracy",2013
275,275,"Geoff Ogilvy",2,5.7,"Last5EventsAccuracy",2013
275,275,"Shawn Stefani",3,5.7,"Last5EventsAccuracy",2013
275,275,"Mike Weir",2,5.7,"Last5EventsAccuracy",2013
285,285,"Aaron Baddeley",2,5.6,"Last5EventsAccuracy",2013
285,285,"John Daly",2,5.6,"Last5EventsAccuracy",2013
285,285,"Fabian Gomez",2,5.6,"Last5EventsAccuracy",2013
285,285,"Padraig Harrington",1,5.6,"Last5EventsAccuracy",2013
285,285,"Jeff Klauk",1,5.6,"Last5EventsAccuracy",2013
285,285,"Cameron Tringale",4,5.6,"Last5EventsAccuracy",2013
291,291,"Bobby Gates",1,5.5,"Last5EventsAccuracy",2013
291,291,"Richie Ramsay",1,5.5,"Last5EventsAccuracy",2013
293,293,"Kelly Kraft",2,5.4,"Last5EventsAccuracy",2013
294,294,"Marcus Fraser",1,5.3,"Last5EventsAccuracy",2013
294,294,"Sean OHair",1,5.3,"Last5EventsAccuracy",2013
294,294,"Jhonattan Vegas",1,5.3,"Last5EventsAccuracy",2013
297,297,"Paul Haley II",1,5.2,"Last5EventsAccuracy",2013
298,298,"Thaworn Wiratchant",1,5.1,"Last5EventsAccuracy",2013
299,299,"Brett Rumford",1,5,"Last5EventsAccuracy",2013
300,300,"Satoshi Kodaira",1,4.9,"Last5EventsAccuracy",2013
301,301,"Kevin Kisner",1,4.7,"Last5EventsAccuracy",2013
302,302,"Zack Fischer",1,4.3,"Last5EventsAccuracy",2013
302,302,"Toru Taniguchi",1,4.3,"Last5EventsAccuracy",2013
304,304,"Nathan Green",2,4.2,"Last5EventsAccuracy",2013
304,304,"Daniel Popovic",1,4.2,"Last5EventsAccuracy",2013
