"Back9Par3ScoringAverage_RANKTHISWEEK_2013","Back9Par3ScoringAverage_RANKLASTWEEK_2013","Back9Par3ScoringAverage_PLAYERNAME_2013","Back9Par3ScoringAverage_ROUNDS_2013","Back9Par3ScoringAverage_AVG_2013","Back9Par3ScoringAverage_TOTALSTROKES_2013","Back9Par3ScoringAverage_TOTALHOLES_2013","stat_name","year"
69,69,"KJ Choi",85,3.06,527,172,"Back9Par3ScoringAverage",2013
69,69,"Ben Crane",62,3.06,364,119,"Back9Par3ScoringAverage",2013
69,69,"Freddie Jacobson",63,3.06,367,120,"Back9Par3ScoringAverage",2013
69,69,"Ben Kohles",75,3.06,453,148,"Back9Par3ScoringAverage",2013
69,69,"Jason Kokrak",78,3.06,490,160,"Back9Par3ScoringAverage",2013
69,69,"Matt Kuchar",93,3.06,541,177,"Back9Par3ScoringAverage",2013
69,69,"Henrik Norlander",70,3.06,425,139,"Back9Par3ScoringAverage",2013
69,69,"Jeff Overton",78,3.06,495,162,"Back9Par3ScoringAverage",2013
69,69,"Justin Rose",62,3.06,367,120,"Back9Par3ScoringAverage",2013
69,69,"Chris Stroud",88,3.06,553,181,"Back9Par3ScoringAverage",2013
69,69,"Casey Wittenberg",72,3.06,437,143,"Back9Par3ScoringAverage",2013
81,81,"Keegan Bradley",88,3.07,525,171,"Back9Par3ScoringAverage",2013
81,81,"Rickie Fowler",75,3.07,445,145,"Back9Par3ScoringAverage",2013
81,81,"Brad Fritsch",81,3.07,485,158,"Back9Par3ScoringAverage",2013
81,81,"Fabian Gomez",65,3.07,412,134,"Back9Par3ScoringAverage",2013
81,81,"Trevor Immelman",73,3.07,439,143,"Back9Par3ScoringAverage",2013
81,81,"George McNeill",68,3.07,421,137,"Back9Par3ScoringAverage",2013
81,81,"Ryan Moore",72,3.07,433,141,"Back9Par3ScoringAverage",2013
81,81,"Rory Sabbatini",86,3.07,519,169,"Back9Par3ScoringAverage",2013
81,81,"Kevin Stadler",83,3.07,497,162,"Back9Par3ScoringAverage",2013
81,81,"Robert Streb",75,3.07,454,148,"Back9Par3ScoringAverage",2013
81,81,"Aaron Watkins",46,3.07,273,89,"Back9Par3ScoringAverage",2013
81,81,"YE Yang",56,3.07,350,114,"Back9Par3ScoringAverage",2013
93,93,"Kevin Chappell",80,3.08,505,164,"Back9Par3ScoringAverage",2013
93,93,"Matt Every",89,3.08,558,181,"Back9Par3ScoringAverage",2013
93,93,"James Hahn",78,3.08,468,152,"Back9Par3ScoringAverage",2013
93,93,"Justin Hicks",79,3.08,481,156,"Back9Par3ScoringAverage",2013
93,93,"Ryo Ishikawa",72,3.08,441,143,"Back9Par3ScoringAverage",2013
93,93,"Martin Kaymer",61,3.08,363,118,"Back9Par3ScoringAverage",2013
93,93,"Jerry Kelly",75,3.08,480,156,"Back9Par3ScoringAverage",2013
93,93,"William McGirt",75,3.08,475,154,"Back9Par3ScoringAverage",2013
93,93,"Rory McIlroy",56,3.08,339,110,"Back9Par3ScoringAverage",2013
93,93,"John Merrick",79,3.08,490,159,"Back9Par3ScoringAverage",2013
93,93,"Ted Potter Jr",65,3.08,373,121,"Back9Par3ScoringAverage",2013
93,93,"Ian Poulter",59,3.08,317,103,"Back9Par3ScoringAverage",2013
93,93,"Charl Schwartzel",69,3.08,419,136,"Back9Par3ScoringAverage",2013
93,93,"Jordan Spieth",82,3.08,518,168,"Back9Par3ScoringAverage",2013
93,93,"Nick Watney",88,3.08,533,173,"Back9Par3ScoringAverage",2013
108,108,"Scott Brown",65,3.09,414,134,"Back9Par3ScoringAverage",2013
108,108,"Stewart Cink",71,3.09,457,148,"Back9Par3ScoringAverage",2013
108,108,"Graham DeLaet",94,3.09,600,194,"Back9Par3ScoringAverage",2013
108,108,"Ken Duke",87,3.09,547,177,"Back9Par3ScoringAverage",2013
108,108,"Ernie Els",63,3.09,383,124,"Back9Par3ScoringAverage",2013
108,108,"David Hearn",88,3.09,553,179,"Back9Par3ScoringAverage",2013
108,108,"Russell Henley",80,3.09,489,158,"Back9Par3ScoringAverage",2013
108,108,"Charley Hoffman",84,3.09,538,174,"Back9Par3ScoringAverage",2013
108,108,"Billy Horschel",96,3.09,612,198,"Back9Par3ScoringAverage",2013
108,108,"Doug LaBelle II",72,3.09,442,143,"Back9Par3ScoringAverage",2013
108,108,"Sean OHair",56,3.09,361,117,"Back9Par3ScoringAverage",2013
108,108,"Dicky Pride",71,3.09,430,139,"Back9Par3ScoringAverage",2013
108,108,"Patrick Reed",83,3.09,522,169,"Back9Par3ScoringAverage",2013
108,108,"Steve Stricker",51,3.09,281,91,"Back9Par3ScoringAverage",2013
108,108,"Nicholas Thompson",99,3.09,624,202,"Back9Par3ScoringAverage",2013
123,123,"Angel Cabrera",73,3.1,465,150,"Back9Par3ScoringAverage",2013
123,123,"Brian Harman",89,3.1,543,175,"Back9Par3ScoringAverage",2013
123,123,"Padraig Harrington",52,3.1,304,98,"Back9Par3ScoringAverage",2013
123,123,"Jim Herman",59,3.1,347,112,"Back9Par3ScoringAverage",2013
123,123,"Marc Leishman",77,3.1,480,155,"Back9Par3ScoringAverage",2013
123,123,"Tag Ridings",69,3.1,421,136,"Back9Par3ScoringAverage",2013
123,123,"Daniel Summerhays",83,3.1,534,172,"Back9Par3ScoringAverage",2013
123,123,"Vaughn Taylor",50,3.1,285,92,"Back9Par3ScoringAverage",2013
123,123,"Bo Van Pelt",72,3.1,440,142,"Back9Par3ScoringAverage",2013
132,132,"Aaron Baddeley",68,3.11,429,138,"Back9Par3ScoringAverage",2013
132,132,"Roberto Castro",97,3.11,621,200,"Back9Par3ScoringAverage",2013
132,132,"Will Claxton",67,3.11,401,129,"Back9Par3ScoringAverage",2013
132,132,"Morgan Hoffmann",64,3.11,401,129,"Back9Par3ScoringAverage",2013
132,132,"DH Lee",65,3.11,417,134,"Back9Par3ScoringAverage",2013
132,132,"David Lingmerth",68,3.11,441,142,"Back9Par3ScoringAverage",2013
132,132,"Hunter Mahan",91,3.11,520,167,"Back9Par3ScoringAverage",2013
132,132,"Greg Owen",73,3.11,454,146,"Back9Par3ScoringAverage",2013
132,132,"Alistair Presnell",59,3.11,367,118,"Back9Par3ScoringAverage",2013
132,132,"Brandt Snedeker",79,3.11,488,157,"Back9Par3ScoringAverage",2013
132,132,"Josh Teater",86,3.11,525,169,"Back9Par3ScoringAverage",2013
132,132,"DJ Trahan",48,3.11,299,96,"Back9Par3ScoringAverage",2013
132,132,"Boo Weekley",100,3.11,641,206,"Back9Par3ScoringAverage",2013
145,145,"Jason Dufner",78,3.12,484,155,"Back9Par3ScoringAverage",2013
145,145,"Scott Gardiner",61,3.12,378,121,"Back9Par3ScoringAverage",2013
145,145,"Brian Gay",79,3.12,505,162,"Back9Par3ScoringAverage",2013
145,145,"Robert Karlsson",56,3.12,328,105,"Back9Par3ScoringAverage",2013
145,145,"Martin Laird",68,3.12,443,142,"Back9Par3ScoringAverage",2013
145,145,"Justin Leonard",86,3.12,556,178,"Back9Par3ScoringAverage",2013
145,145,"David Mathis",71,3.12,431,138,"Back9Par3ScoringAverage",2013
145,145,"Troy Matteson",68,3.12,428,137,"Back9Par3ScoringAverage",2013
145,145,"Seung Yul Noh",71,3.12,428,137,"Back9Par3ScoringAverage",2013
154,154,"Steven Bowditch",67,3.13,419,134,"Back9Par3ScoringAverage",2013
154,154,"Lucas Glover",65,3.13,426,136,"Back9Par3ScoringAverage",2013
154,154,"Luke List",65,3.13,394,126,"Back9Par3ScoringAverage",2013
154,154,"DA Points",87,3.13,557,178,"Back9Par3ScoringAverage",2013
154,154,"John Senden",79,3.13,501,160,"Back9Par3ScoringAverage",2013
154,154,"Vijay Singh",61,3.13,394,126,"Back9Par3ScoringAverage",2013
154,154,"Brendan Steele",86,3.13,532,170,"Back9Par3ScoringAverage",2013
161,161,"Erik Compton",74,3.14,481,153,"Back9Par3ScoringAverage",2013
161,161,"Tommy Gainey",84,3.14,528,168,"Back9Par3ScoringAverage",2013
161,161,"Sergio Garcia",65,3.14,408,130,"Back9Par3ScoringAverage",2013
161,161,"Luke Guthrie",82,3.14,528,168,"Back9Par3ScoringAverage",2013
161,161,"Mark Wilson",56,3.14,327,104,"Back9Par3ScoringAverage",2013
166,166,"Charlie Beljan",62,3.15,390,124,"Back9Par3ScoringAverage",2013
166,166,"Michael Thompson",66,3.15,422,134,"Back9Par3ScoringAverage",2013
166,166,"Mike Weir",60,3.15,375,119,"Back9Par3ScoringAverage",2013
169,169,"Derek Ernst",58,3.16,370,117,"Back9Par3ScoringAverage",2013
169,169,"Eric Meierdierks",48,3.16,300,95,"Back9Par3ScoringAverage",2013
169,169,"Scott Stallings",79,3.16,503,159,"Back9Par3ScoringAverage",2013
169,169,"Kyle Stanley",71,3.16,442,140,"Back9Par3ScoringAverage",2013
169,169,"Johnson Wagner",64,3.16,376,119,"Back9Par3ScoringAverage",2013
174,174,"Jin Park",52,3.17,326,103,"Back9Par3ScoringAverage",2013
175,175,"Tom Gillis",69,3.18,426,134,"Back9Par3ScoringAverage",2013
175,175,"Jimmy Walker",84,3.18,554,174,"Back9Par3ScoringAverage",2013
177,177,"Nicolas Colsaerts",50,3.19,300,94,"Back9Par3ScoringAverage",2013
178,178,"Jonas Blixt",76,3.2,490,153,"Back9Par3ScoringAverage",2013
179,179,"Tim Herron",45,3.21,302,94,"Back9Par3ScoringAverage",2013
180,180,"Ben Curtis",59,3.23,358,111,"Back9Par3ScoringAverage",2013
