"3PuttAvoidanceInside5_RANKTHISWEEK_2012","3PuttAvoidanceInside5_RANKLASTWEEK_2012","3PuttAvoidanceInside5_PLAYERNAME_2012","3PuttAvoidanceInside5_ROUNDS_2012","3PuttAvoidanceInside5_Pct_2012","3PuttAvoidanceInside5_TOTAL3PUTTS_2012","3PuttAvoidanceInside5_ATTEMPTS_2012","3PuttAvoidanceInside5_2PUTTORBETTERPct_2012","stat_name","year"
142,142,"Nick OHern",78,0.37,1,267,99.6,"3PuttAvoidanceInside5",2012
142,142,"Ryan Palmer",81,0.37,1,271,99.6,"3PuttAvoidanceInside5",2012
145,145,"Keegan Bradley",90,0.38,1,265,99.6,"3PuttAvoidanceInside5",2012
145,145,"Robert Garrigus",89,0.38,1,261,99.6,"3PuttAvoidanceInside5",2012
145,145,"Sean OHair",84,0.38,1,262,99.6,"3PuttAvoidanceInside5",2012
148,148,"Jason Kokrak",79,0.39,1,259,99.6,"3PuttAvoidanceInside5",2012
148,148,"John Rollins",81,0.39,1,256,99.6,"3PuttAvoidanceInside5",2012
148,148,"Mark Wilson",84,0.39,1,254,99.6,"3PuttAvoidanceInside5",2012
151,151,"Arjun Atwal",79,0.4,1,253,99.6,"3PuttAvoidanceInside5",2012
151,151,"Erik Compton",81,0.4,1,248,99.6,"3PuttAvoidanceInside5",2012
153,153,"Jason Bohn",81,0.41,1,243,99.5,"3PuttAvoidanceInside5",2012
153,153,"Ben Crane",73,0.41,1,243,99.5,"3PuttAvoidanceInside5",2012
153,153,"Webb Simpson",77,0.41,1,244,99.5,"3PuttAvoidanceInside5",2012
156,156,"Jason Dufner",83,0.42,1,240,99.5,"3PuttAvoidanceInside5",2012
156,156,"Matt Every",80,0.42,1,237,99.5,"3PuttAvoidanceInside5",2012
156,156,"Geoff Ogilvy",73,0.42,1,236,99.5,"3PuttAvoidanceInside5",2012
159,159,"Robert Allenby",76,0.44,1,228,99.5,"3PuttAvoidanceInside5",2012
159,159,"Jonathan Byrd",69,0.44,1,227,99.5,"3PuttAvoidanceInside5",2012
161,161,"Mathew Goggin",65,0.45,1,224,99.5,"3PuttAvoidanceInside5",2012
161,161,"Dustin Johnson",70,0.45,1,220,99.5,"3PuttAvoidanceInside5",2012
161,161,"Andres Romero",68,0.45,1,223,99.5,"3PuttAvoidanceInside5",2012
164,164,"Kris Blanks",65,0.46,1,218,99.5,"3PuttAvoidanceInside5",2012
164,164,"Gavin Coles",72,0.46,1,219,99.5,"3PuttAvoidanceInside5",2012
166,166,"Hunter Haas",69,0.47,1,215,99.5,"3PuttAvoidanceInside5",2012
167,167,"Steve Stricker",73,0.5,1,202,99.5,"3PuttAvoidanceInside5",2012
168,168,"Russell Knox",72,0.53,1,190,99.4,"3PuttAvoidanceInside5",2012
169,169,"Tommy Gainey",98,0.56,2,355,99.4,"3PuttAvoidanceInside5",2012
169,169,"Billy Horschel",63,0.56,1,178,99.4,"3PuttAvoidanceInside5",2012
169,169,"Tiger Woods",69,0.56,1,179,99.4,"3PuttAvoidanceInside5",2012
172,172,"Louis Oosthuizen",65,0.57,1,174,99.4,"3PuttAvoidanceInside5",2012
173,173,"Josh Teater",97,0.61,2,330,99.3,"3PuttAvoidanceInside5",2012
174,174,"Stephen Gangluff",57,0.62,1,161,99.3,"3PuttAvoidanceInside5",2012
175,175,"Ricky Barnes",92,0.67,2,299,99.3,"3PuttAvoidanceInside5",2012
175,175,"Scott Dunlap",57,0.67,1,149,99.3,"3PuttAvoidanceInside5",2012
177,177,"Lee Westwood",60,0.68,1,147,99.3,"3PuttAvoidanceInside5",2012
178,178,"Jerry Kelly",84,0.7,2,287,99.3,"3PuttAvoidanceInside5",2012
178,178,"Edward Loar",59,0.7,1,142,99.3,"3PuttAvoidanceInside5",2012
180,180,"Heath Slocum",93,0.71,2,282,99.2,"3PuttAvoidanceInside5",2012
181,181,"Angel Cabrera",54,0.73,1,137,99.2,"3PuttAvoidanceInside5",2012
181,181,"Kevin Chappell",91,0.73,2,274,99.2,"3PuttAvoidanceInside5",2012
183,183,"Camilo Villegas",79,0.76,2,263,99.2,"3PuttAvoidanceInside5",2012
184,184,"Mark Anderson",75,0.84,2,237,99.1,"3PuttAvoidanceInside5",2012
185,185,"Ted Potter Jr",77,0.85,2,234,99.1,"3PuttAvoidanceInside5",2012
186,186,"Chez Reavie",83,0.86,2,232,99.1,"3PuttAvoidanceInside5",2012
187,187,"Scott Brown",65,1.09,2,183,98.9,"3PuttAvoidanceInside5",2012
187,187,"Tom Gillis",75,1.09,3,276,98.9,"3PuttAvoidanceInside5",2012
189,189,"Chad Campbell",84,1.15,3,260,98.8,"3PuttAvoidanceInside5",2012
190,190,"Roland Thatcher",55,1.25,2,160,98.7,"3PuttAvoidanceInside5",2012
191,191,"Charl Schwartzel",56,1.3,2,154,98.7,"3PuttAvoidanceInside5",2012
