"TenthTeeEarlyRound2ScoringAverage_RANKTHISWEEK_2006","TenthTeeEarlyRound2ScoringAverage_RANKLASTWEEK_2006","TenthTeeEarlyRound2ScoringAverage_PLAYERNAME_2006","TenthTeeEarlyRound2ScoringAverage__2006","TenthTeeEarlyRound2ScoringAverage_AVG_2006","TenthTeeEarlyRound2ScoringAverage_TOTALSTROKES_2006","TenthTeeEarlyRound2ScoringAverage_TOTALROUNDS_2006","stat_name","year"
81,81,"Sean OHair",NA,70.57,494,7,"TenthTeeEarlyRound2ScoringAverage",2006
82,82,"Tom Pernice Jr",NA,70.6,706,10,"TenthTeeEarlyRound2ScoringAverage",2006
83,83,"Marco Dawson",NA,70.7,707,10,"TenthTeeEarlyRound2ScoringAverage",2006
84,84,"Harrison Frazar",NA,70.71,495,7,"TenthTeeEarlyRound2ScoringAverage",2006
85,85,"Scott Verplank",NA,70.75,283,4,"TenthTeeEarlyRound2ScoringAverage",2006
86,86,"DA Points",NA,70.78,637,9,"TenthTeeEarlyRound2ScoringAverage",2006
86,86,"Paul Stankowski",NA,70.78,637,9,"TenthTeeEarlyRound2ScoringAverage",2006
88,88,"JJ Henry",NA,70.8,354,5,"TenthTeeEarlyRound2ScoringAverage",2006
89,89,"Ben Curtis",NA,70.83,425,6,"TenthTeeEarlyRound2ScoringAverage",2006
89,89,"Jerry Kelly",NA,70.83,425,6,"TenthTeeEarlyRound2ScoringAverage",2006
89,89,"Tom Lehman",NA,70.83,425,6,"TenthTeeEarlyRound2ScoringAverage",2006
89,89,"Jimmy Walker",NA,70.83,425,6,"TenthTeeEarlyRound2ScoringAverage",2006
89,89,"Charles Warren",NA,70.83,425,6,"TenthTeeEarlyRound2ScoringAverage",2006
94,94,"Hunter Mahan",NA,70.86,496,7,"TenthTeeEarlyRound2ScoringAverage",2006
95,95,"Doug Barron",NA,70.88,567,8,"TenthTeeEarlyRound2ScoringAverage",2006
96,96,"Tommy Armour III",NA,71,426,6,"TenthTeeEarlyRound2ScoringAverage",2006
96,96,"Shane Bertsch",NA,71,355,5,"TenthTeeEarlyRound2ScoringAverage",2006
96,96,"Brent Geiberger",NA,71,284,4,"TenthTeeEarlyRound2ScoringAverage",2006
96,96,"Lucas Glover",NA,71,142,2,"TenthTeeEarlyRound2ScoringAverage",2006
96,96,"Ryan Hietala",NA,71,355,5,"TenthTeeEarlyRound2ScoringAverage",2006
96,96,"Jonathan Kaye",NA,71,639,9,"TenthTeeEarlyRound2ScoringAverage",2006
96,96,"Skip Kendall",NA,71,355,5,"TenthTeeEarlyRound2ScoringAverage",2006
96,96,"Peter Lonard",NA,71,213,3,"TenthTeeEarlyRound2ScoringAverage",2006
96,96,"Steve Lowery",NA,71,426,6,"TenthTeeEarlyRound2ScoringAverage",2006
96,96,"Jeff Maggert",NA,71,497,7,"TenthTeeEarlyRound2ScoringAverage",2006
96,96,"David McKenzie",NA,71,497,7,"TenthTeeEarlyRound2ScoringAverage",2006
96,96,"Jose Maria Olazabal",NA,71,284,4,"TenthTeeEarlyRound2ScoringAverage",2006
96,96,"Heath Slocum",NA,71,142,2,"TenthTeeEarlyRound2ScoringAverage",2006
96,96,"Roger Tambellini",NA,71,497,7,"TenthTeeEarlyRound2ScoringAverage",2006
96,96,"David Toms",NA,71,355,5,"TenthTeeEarlyRound2ScoringAverage",2006
96,96,"DJ Trahan",NA,71,639,9,"TenthTeeEarlyRound2ScoringAverage",2006
96,96,"Bob Tway",NA,71,426,6,"TenthTeeEarlyRound2ScoringAverage",2006
96,96,"Brett Wetterich",NA,71,355,5,"TenthTeeEarlyRound2ScoringAverage",2006
114,114,"Bo Van Pelt",NA,71.13,569,8,"TenthTeeEarlyRound2ScoringAverage",2006
115,115,"Brad Faxon",NA,71.14,498,7,"TenthTeeEarlyRound2ScoringAverage",2006
115,115,"Jeff Gove",NA,71.14,498,7,"TenthTeeEarlyRound2ScoringAverage",2006
115,115,"Stephen Leaney",NA,71.14,498,7,"TenthTeeEarlyRound2ScoringAverage",2006
115,115,"Ted Purdy",NA,71.14,498,7,"TenthTeeEarlyRound2ScoringAverage",2006
115,115,"Camilo Villegas",NA,71.14,498,7,"TenthTeeEarlyRound2ScoringAverage",2006
120,120,"Charles Howell III",NA,71.17,427,6,"TenthTeeEarlyRound2ScoringAverage",2006
121,121,"Retief Goosen",NA,71.2,356,5,"TenthTeeEarlyRound2ScoringAverage",2006
121,121,"Tim Herron",NA,71.2,356,5,"TenthTeeEarlyRound2ScoringAverage",2006
123,123,"Troy Matteson",NA,71.25,570,8,"TenthTeeEarlyRound2ScoringAverage",2006
124,124,"John Huston",NA,71.27,784,11,"TenthTeeEarlyRound2ScoringAverage",2006
125,125,"Chris Couch",NA,71.29,499,7,"TenthTeeEarlyRound2ScoringAverage",2006
125,125,"Mike Sposa",NA,71.29,499,7,"TenthTeeEarlyRound2ScoringAverage",2006
127,127,"Chad Campbell",NA,71.33,428,6,"TenthTeeEarlyRound2ScoringAverage",2006
127,127,"Steve Elkington",NA,71.33,214,3,"TenthTeeEarlyRound2ScoringAverage",2006
127,127,"Freddie Jacobson",NA,71.33,214,3,"TenthTeeEarlyRound2ScoringAverage",2006
127,127,"Pat Perez",NA,71.33,214,3,"TenthTeeEarlyRound2ScoringAverage",2006
131,131,"Mark Calcavecchia",NA,71.4,357,5,"TenthTeeEarlyRound2ScoringAverage",2006
131,131,"Jason Schultz",NA,71.4,357,5,"TenthTeeEarlyRound2ScoringAverage",2006
133,133,"Mark Brooks",NA,71.43,500,7,"TenthTeeEarlyRound2ScoringAverage",2006
133,133,"Greg Kraft",NA,71.43,500,7,"TenthTeeEarlyRound2ScoringAverage",2006
135,135,"Rich Beem",NA,71.5,286,4,"TenthTeeEarlyRound2ScoringAverage",2006
135,135,"Henrik Bjornstad",NA,71.5,715,10,"TenthTeeEarlyRound2ScoringAverage",2006
135,135,"Brian Davis",NA,71.5,572,8,"TenthTeeEarlyRound2ScoringAverage",2006
135,135,"Jason Gore",NA,71.5,429,6,"TenthTeeEarlyRound2ScoringAverage",2006
135,135,"Steve Jones",NA,71.5,429,6,"TenthTeeEarlyRound2ScoringAverage",2006
135,135,"Thomas Levet",NA,71.5,286,4,"TenthTeeEarlyRound2ScoringAverage",2006
135,135,"Bob May",NA,71.5,429,6,"TenthTeeEarlyRound2ScoringAverage",2006
135,135,"Tim Petrovic",NA,71.5,572,8,"TenthTeeEarlyRound2ScoringAverage",2006
143,143,"Kris Cox",NA,71.6,358,5,"TenthTeeEarlyRound2ScoringAverage",2006
143,143,"Patrick Sheehan",NA,71.6,358,5,"TenthTeeEarlyRound2ScoringAverage",2006
145,145,"Alex Cejka",NA,71.63,573,8,"TenthTeeEarlyRound2ScoringAverage",2006
146,146,"Billy Andrade",NA,71.75,287,4,"TenthTeeEarlyRound2ScoringAverage",2006
146,146,"Jeff Brehaut",NA,71.75,574,8,"TenthTeeEarlyRound2ScoringAverage",2006
146,146,"Fred Couples",NA,71.75,287,4,"TenthTeeEarlyRound2ScoringAverage",2006
146,146,"Todd Hamilton",NA,71.75,287,4,"TenthTeeEarlyRound2ScoringAverage",2006
146,146,"Wes Short Jr",NA,71.75,287,4,"TenthTeeEarlyRound2ScoringAverage",2006
151,151,"Will Ma Kenzie",NA,71.78,646,9,"TenthTeeEarlyRound2ScoringAverage",2006
152,152,"Tim Clark",NA,71.8,359,5,"TenthTeeEarlyRound2ScoringAverage",2006
152,152,"JL Lewis",NA,71.8,359,5,"TenthTeeEarlyRound2ScoringAverage",2006
154,154,"Jesper Parnevik",NA,71.86,503,7,"TenthTeeEarlyRound2ScoringAverage",2006
155,155,"James Driscoll",NA,71.88,575,8,"TenthTeeEarlyRound2ScoringAverage",2006
156,156,"Eric Axley",NA,72,720,10,"TenthTeeEarlyRound2ScoringAverage",2006
156,156,"Bill Haas",NA,72,288,4,"TenthTeeEarlyRound2ScoringAverage",2006
156,156,"Richard Johnson",NA,72,648,9,"TenthTeeEarlyRound2ScoringAverage",2006
156,156,"Justin Leonard",NA,72,216,3,"TenthTeeEarlyRound2ScoringAverage",2006
156,156,"Geoff Ogilvy",NA,72,288,4,"TenthTeeEarlyRound2ScoringAverage",2006
161,161,"Greg Chalmers",NA,72.17,433,6,"TenthTeeEarlyRound2ScoringAverage",2006
161,161,"Danny Ellis",NA,72.17,433,6,"TenthTeeEarlyRound2ScoringAverage",2006
163,163,"Jeff Overton",NA,72.2,361,5,"TenthTeeEarlyRound2ScoringAverage",2006
163,163,"Nick Watney",NA,72.2,361,5,"TenthTeeEarlyRound2ScoringAverage",2006
165,165,"John Engler Jr",NA,72.25,289,4,"TenthTeeEarlyRound2ScoringAverage",2006
165,165,"Paul Goydos",NA,72.25,289,4,"TenthTeeEarlyRound2ScoringAverage",2006
165,165,"Carl Pettersson",NA,72.25,289,4,"TenthTeeEarlyRound2ScoringAverage",2006
165,165,"Chris Smith",NA,72.25,578,8,"TenthTeeEarlyRound2ScoringAverage",2006
169,169,"Bubba Dickerson",NA,72.29,506,7,"TenthTeeEarlyRound2ScoringAverage",2006
169,169,"Billy Mayfair",NA,72.29,506,7,"TenthTeeEarlyRound2ScoringAverage",2006
171,171,"Robert Damron",NA,72.33,651,9,"TenthTeeEarlyRound2ScoringAverage",2006
172,172,"Chris DiMarco",NA,72.4,362,5,"TenthTeeEarlyRound2ScoringAverage",2006
173,173,"Alex Aragon",NA,72.5,580,8,"TenthTeeEarlyRound2ScoringAverage",2006
173,173,"Kenny Perry",NA,72.5,435,6,"TenthTeeEarlyRound2ScoringAverage",2006
175,175,"Paul Azinger",NA,72.6,363,5,"TenthTeeEarlyRound2ScoringAverage",2006
175,175,"Scott Gutschewski",NA,72.6,363,5,"TenthTeeEarlyRound2ScoringAverage",2006
177,177,"David Duval",NA,72.67,218,3,"TenthTeeEarlyRound2ScoringAverage",2006
177,177,"Ian Leggatt",NA,72.67,436,6,"TenthTeeEarlyRound2ScoringAverage",2006
177,177,"Len Mattiace",NA,72.67,436,6,"TenthTeeEarlyRound2ScoringAverage",2006
180,180,"Carlos Franco",NA,72.71,509,7,"TenthTeeEarlyRound2ScoringAverage",2006
181,181,"Mark OMeara",NA,72.75,291,4,"TenthTeeEarlyRound2ScoringAverage",2006
182,182,"Brian Bateman",NA,72.78,655,9,"TenthTeeEarlyRound2ScoringAverage",2006
183,183,"Bernhard Langer",NA,72.83,437,6,"TenthTeeEarlyRound2ScoringAverage",2006
183,183,"Joey Sindelar",NA,72.83,437,6,"TenthTeeEarlyRound2ScoringAverage",2006
185,185,"Dean Wilson",NA,73,146,2,"TenthTeeEarlyRound2ScoringAverage",2006
186,186,"Jon Mills",NA,73.2,366,5,"TenthTeeEarlyRound2ScoringAverage",2006
187,187,"Hidemichi Tanaka",NA,73.38,587,8,"TenthTeeEarlyRound2ScoringAverage",2006
188,188,"Lee Janzen",NA,73.5,441,6,"TenthTeeEarlyRound2ScoringAverage",2006
189,189,"Robert Gamez",NA,73.56,662,9,"TenthTeeEarlyRound2ScoringAverage",2006
190,190,"Bart Bryant",NA,73.67,442,6,"TenthTeeEarlyRound2ScoringAverage",2006
191,191,"John Daly",NA,73.75,295,4,"TenthTeeEarlyRound2ScoringAverage",2006
192,192,"Tag Ridings",NA,74,222,3,"TenthTeeEarlyRound2ScoringAverage",2006
193,193,"David Howell",NA,74.5,149,2,"TenthTeeEarlyRound2ScoringAverage",2006
194,194,"Michael Connell",NA,74.75,299,4,"TenthTeeEarlyRound2ScoringAverage",2006
195,195,"Joe Ogilvie",NA,75.5,151,2,"TenthTeeEarlyRound2ScoringAverage",2006
196,196,"Stephen Ames",NA,78,78,1,"TenthTeeEarlyRound2ScoringAverage",2006
