"SandSavesfrom1020yards_RANKTHISWEEK_2007","SandSavesfrom1020yards_RANKLASTWEEK_2007","SandSavesfrom1020yards_PLAYERNAME_2007","SandSavesfrom1020yards_ROUNDS_2007","SandSavesfrom1020yards_Pct_2007","SandSavesfrom1020yards_OFSAVES_2007","SandSavesfrom1020yards_OFBUNKERS_2007","stat_name","year"
145,145,"John Mallinger",96,48.35,44,91,"SandSavesfrom1020yards",2007
146,146,"Jason Bohn",57,48.33,29,60,"SandSavesfrom1020yards",2007
146,146,"Frank Lickliter II",95,48.33,29,60,"SandSavesfrom1020yards",2007
146,146,"Camilo Villegas",82,48.33,29,60,"SandSavesfrom1020yards",2007
149,149,"Chad Campbell",96,48.28,28,58,"SandSavesfrom1020yards",2007
150,150,"Jeff Gove",103,48,36,75,"SandSavesfrom1020yards",2007
151,151,"Harrison Frazar",88,47.69,31,65,"SandSavesfrom1020yards",2007
152,152,"Parker McLachlin",83,47.27,26,55,"SandSavesfrom1020yards",2007
153,153,"Kyle Reifers",71,47.17,25,53,"SandSavesfrom1020yards",2007
154,154,"DJ Brigman",67,46.67,21,45,"SandSavesfrom1020yards",2007
154,154,"Stewart Cink",91,46.67,28,60,"SandSavesfrom1020yards",2007
156,156,"Brett Quigley",79,46.55,27,58,"SandSavesfrom1020yards",2007
157,157,"Tim Herron",98,46.43,26,56,"SandSavesfrom1020yards",2007
157,157,"Davis Love III",66,46.43,26,56,"SandSavesfrom1020yards",2007
159,159,"Will Ma Kenzie",100,46.34,38,82,"SandSavesfrom1020yards",2007
160,160,"Jason Schultz",63,46.15,24,52,"SandSavesfrom1020yards",2007
161,161,"Jerry Kelly",101,45.95,34,74,"SandSavesfrom1020yards",2007
162,162,"Boo Weekley",101,45.78,38,83,"SandSavesfrom1020yards",2007
163,163,"Charles Warren",101,45.65,42,92,"SandSavesfrom1020yards",2007
164,164,"Mathew Goggin",97,45.45,30,66,"SandSavesfrom1020yards",2007
165,165,"Kent Jones",97,45.21,33,73,"SandSavesfrom1020yards",2007
166,166,"Greg Owen",81,45.16,28,62,"SandSavesfrom1020yards",2007
167,167,"Lucas Glover",98,44.64,25,56,"SandSavesfrom1020yards",2007
168,168,"Retief Goosen",50,44.44,16,36,"SandSavesfrom1020yards",2007
168,168,"Charley Hoffman",97,44.44,32,72,"SandSavesfrom1020yards",2007
170,170,"Richard Johnson",93,44.3,35,79,"SandSavesfrom1020yards",2007
171,171,"JJ Henry",86,44.19,19,43,"SandSavesfrom1020yards",2007
172,172,"Robert Allenby",90,44,22,50,"SandSavesfrom1020yards",2007
173,173,"Bart Bryant",87,43.64,24,55,"SandSavesfrom1020yards",2007
174,174,"Bo Van Pelt",104,43.59,34,78,"SandSavesfrom1020yards",2007
175,175,"Steve Lowery",74,43.33,26,60,"SandSavesfrom1020yards",2007
176,176,"Darron Stiles",65,43.14,22,51,"SandSavesfrom1020yards",2007
177,177,"Bubba Dickerson",51,42.86,15,35,"SandSavesfrom1020yards",2007
177,177,"Nick OHern",72,42.86,24,56,"SandSavesfrom1020yards",2007
179,179,"Jeff Sluman",60,42.59,23,54,"SandSavesfrom1020yards",2007
180,180,"Jim Rutledge",59,41.46,17,41,"SandSavesfrom1020yards",2007
181,181,"Bob Tway",103,41.03,32,78,"SandSavesfrom1020yards",2007
182,182,"Ryan Armour",107,40.91,27,66,"SandSavesfrom1020yards",2007
183,183,"Shaun Micheel",91,40.63,13,32,"SandSavesfrom1020yards",2007
184,184,"Joe Durant",88,40.35,23,57,"SandSavesfrom1020yards",2007
185,185,"Tom Johnson",74,40.32,25,62,"SandSavesfrom1020yards",2007
186,186,"Rocco Mediate",72,40,20,50,"SandSavesfrom1020yards",2007
187,187,"Kevin Stadler",95,39.44,28,71,"SandSavesfrom1020yards",2007
188,188,"Joey Sindelar",75,39.34,24,61,"SandSavesfrom1020yards",2007
189,189,"Padraig Harrington",64,38.89,14,36,"SandSavesfrom1020yards",2007
190,190,"Nick Watney",87,38.71,24,62,"SandSavesfrom1020yards",2007
191,191,"Tom Byrum",50,38.46,10,26,"SandSavesfrom1020yards",2007
192,192,"Brendon de Jonge",76,35.94,23,64,"SandSavesfrom1020yards",2007
193,193,"Robert Garrigus",95,35.38,23,65,"SandSavesfrom1020yards",2007
194,194,"David Branshaw",83,33.9,20,59,"SandSavesfrom1020yards",2007
195,195,"Chris Tidland",59,33.33,14,42,"SandSavesfrom1020yards",2007
196,196,"Matt Hendrix",63,32.73,18,55,"SandSavesfrom1020yards",2007
