"Back9Round3ScoringAverage_RANKTHISWEEK_2016","Back9Round3ScoringAverage_RANKLASTWEEK_2016","Back9Round3ScoringAverage_PLAYERNAME_2016","Back9Round3ScoringAverage__2016","Back9Round3ScoringAverage_AVG_2016","Back9Round3ScoringAverage_TOTALSTROKES_2016","Back9Round3ScoringAverage_TOTALROUNDS_2016","stat_name","year"
31,37,"Shane Bertsch",NA,34.86,244,7,"Back9Round3ScoringAverage",2016
31,14,"Scott Stallings",NA,34.86,244,7,"Back9Round3ScoringAverage",2016
33,38,"Charles Howell III",NA,34.87,523,15,"Back9Round3ScoringAverage",2016
34,39,"Ryan Moore",NA,34.88,279,8,"Back9Round3ScoringAverage",2016
35,19,"Anirban Lahiri",NA,34.89,314,9,"Back9Round3ScoringAverage",2016
36,43,"Tyler Aldridge",NA,34.9,349,10,"Back9Round3ScoringAverage",2016
37,12,"Jason Gore",NA,34.91,384,11,"Back9Round3ScoringAverage",2016
38,45,"Blayne Barber",NA,35,245,7,"Back9Round3ScoringAverage",2016
38,33,"Daniel Berger",NA,35,385,11,"Back9Round3ScoringAverage",2016
38,45,"Jonas Blixt",NA,35,280,8,"Back9Round3ScoringAverage",2016
38,45,"Russell Henley",NA,35,280,8,"Back9Round3ScoringAverage",2016
38,45,"Andrew Landry",NA,35,140,4,"Back9Round3ScoringAverage",2016
38,45,"Ben Martin",NA,35,385,11,"Back9Round3ScoringAverage",2016
38,45,"Louis Oosthuizen",NA,35,140,4,"Back9Round3ScoringAverage",2016
38,45,"Charl Schwartzel",NA,35,210,6,"Back9Round3ScoringAverage",2016
38,45,"Henrik Stenson",NA,35,245,7,"Back9Round3ScoringAverage",2016
38,45,"Steve Stricker",NA,35,210,6,"Back9Round3ScoringAverage",2016
38,45,"Nick Taylor",NA,35,455,13,"Back9Round3ScoringAverage",2016
49,45,"Kyle Reifers",NA,35.08,456,13,"Back9Round3ScoringAverage",2016
49,34,"Harold Varner III",NA,35.08,421,12,"Back9Round3ScoringAverage",2016
51,39,"Fabian Gomez",NA,35.11,316,9,"Back9Round3ScoringAverage",2016
51,59,"Hudson Swafford",NA,35.11,316,9,"Back9Round3ScoringAverage",2016
53,61,"Martin Piller",NA,35.13,281,8,"Back9Round3ScoringAverage",2016
53,76,"Dawie van der Walt",NA,35.13,281,8,"Back9Round3ScoringAverage",2016
55,14,"Phil Mickelson",NA,35.14,246,7,"Back9Round3ScoringAverage",2016
55,85,"Justin Rose",NA,35.14,246,7,"Back9Round3ScoringAverage",2016
57,62,"Spencer Levin",NA,35.15,457,13,"Back9Round3ScoringAverage",2016
58,45,"Roberto Castro",NA,35.17,422,12,"Back9Round3ScoringAverage",2016
58,63,"DA Points",NA,35.17,211,6,"Back9Round3ScoringAverage",2016
58,63,"Chez Reavie",NA,35.17,422,12,"Back9Round3ScoringAverage",2016
58,45,"Jhonattan Vegas",NA,35.17,422,12,"Back9Round3ScoringAverage",2016
62,65,"Ricky Barnes",NA,35.18,387,11,"Back9Round3ScoringAverage",2016
62,65,"Jason Dufner",NA,35.18,387,11,"Back9Round3ScoringAverage",2016
64,67,"Chris Kirk",NA,35.2,352,10,"Back9Round3ScoringAverage",2016
64,67,"Kevin Kisner",NA,35.2,352,10,"Back9Round3ScoringAverage",2016
66,69,"Brendon de Jonge",NA,35.22,317,9,"Back9Round3ScoringAverage",2016
66,100,"Scott Langley",NA,35.22,317,9,"Back9Round3ScoringAverage",2016
66,39,"Andrew Loupe",NA,35.22,317,9,"Back9Round3ScoringAverage",2016
69,70,"Chad Collins",NA,35.25,282,8,"Back9Round3ScoringAverage",2016
69,70,"Freddie Jacobson",NA,35.25,423,12,"Back9Round3ScoringAverage",2016
71,75,"Aaron Baddeley",NA,35.27,388,11,"Back9Round3ScoringAverage",2016
72,76,"Scott Brown",NA,35.29,494,14,"Back9Round3ScoringAverage",2016
72,76,"Brooks Koepka",NA,35.29,247,7,"Back9Round3ScoringAverage",2016
74,80,"KJ Choi",NA,35.3,353,10,"Back9Round3ScoringAverage",2016
74,45,"Tony Finau",NA,35.3,353,10,"Back9Round3ScoringAverage",2016
74,80,"Jason Kokrak",NA,35.3,353,10,"Back9Round3ScoringAverage",2016
74,80,"Matt Kuchar",NA,35.3,353,10,"Back9Round3ScoringAverage",2016
78,84,"Si Woo Kim",NA,35.31,459,13,"Back9Round3ScoringAverage",2016
79,85,"Sergio Garcia",NA,35.33,212,6,"Back9Round3ScoringAverage",2016
79,39,"JB Holmes",NA,35.33,318,9,"Back9Round3ScoringAverage",2016
79,85,"Zach Johnson",NA,35.33,318,9,"Back9Round3ScoringAverage",2016
79,85,"Kevin Na",NA,35.33,424,12,"Back9Round3ScoringAverage",2016
79,60,"Johnson Wagner",NA,35.33,318,9,"Back9Round3ScoringAverage",2016
79,85,"Jimmy Walker",NA,35.33,318,9,"Back9Round3ScoringAverage",2016
85,90,"Charley Hoffman",NA,35.36,389,11,"Back9Round3ScoringAverage",2016
85,90,"Ryan Palmer",NA,35.36,389,11,"Back9Round3ScoringAverage",2016
87,93,"Dustin Johnson",NA,35.38,283,8,"Back9Round3ScoringAverage",2016
87,76,"Francesco Molinari",NA,35.38,283,8,"Back9Round3ScoringAverage",2016
87,70,"Daniel Summerhays",NA,35.38,460,13,"Back9Round3ScoringAverage",2016
90,98,"Patton Kizzire",NA,35.42,425,12,"Back9Round3ScoringAverage",2016
91,70,"Erik Compton",NA,35.44,319,9,"Back9Round3ScoringAverage",2016
91,97,"Patrick Rodgers",NA,35.44,319,9,"Back9Round3ScoringAverage",2016
93,98,"Will Ma Kenzie",NA,35.45,390,11,"Back9Round3ScoringAverage",2016
94,100,"Ben Crane",NA,35.5,284,8,"Back9Round3ScoringAverage",2016
94,100,"Matthew Fitzpatrick",NA,35.5,142,4,"Back9Round3ScoringAverage",2016
94,100,"Andres Gonzales",NA,35.5,284,8,"Back9Round3ScoringAverage",2016
94,100,"Russell Knox",NA,35.5,355,10,"Back9Round3ScoringAverage",2016
94,100,"Lucas Lee",NA,35.5,142,4,"Back9Round3ScoringAverage",2016
94,96,"Hideki Matsuyama",NA,35.5,284,8,"Back9Round3ScoringAverage",2016
94,100,"Greg Owen",NA,35.5,426,12,"Back9Round3ScoringAverage",2016
101,125,"Rickie Fowler",NA,35.56,320,9,"Back9Round3ScoringAverage",2016
101,111,"Luke List",NA,35.56,320,9,"Back9Round3ScoringAverage",2016
101,111,"Peter Malnati",NA,35.56,320,9,"Back9Round3ScoringAverage",2016
101,111,"Will Wilcox",NA,35.56,320,9,"Back9Round3ScoringAverage",2016
105,93,"Colt Knost",NA,35.57,498,14,"Back9Round3ScoringAverage",2016
105,119,"Rory McIlroy",NA,35.57,249,7,"Back9Round3ScoringAverage",2016
107,90,"Patrick Reed",NA,35.58,427,12,"Back9Round3ScoringAverage",2016
108,114,"Wes Roach",NA,35.6,178,5,"Back9Round3ScoringAverage",2016
109,148,"Paul Casey",NA,35.63,285,8,"Back9Round3ScoringAverage",2016
109,115,"Padraig Harrington",NA,35.63,285,8,"Back9Round3ScoringAverage",2016
109,115,"Mark Wilson",NA,35.63,285,8,"Back9Round3ScoringAverage",2016
112,100,"Kevin Chappell",NA,35.64,392,11,"Back9Round3ScoringAverage",2016
112,118,"Jon Curran",NA,35.64,392,11,"Back9Round3ScoringAverage",2016
112,80,"Graham DeLaet",NA,35.64,392,11,"Back9Round3ScoringAverage",2016
112,100,"Harris English",NA,35.64,392,11,"Back9Round3ScoringAverage",2016
112,100,"Brett Stegmaier",NA,35.64,392,11,"Back9Round3ScoringAverage",2016
117,70,"Alex Cejka",NA,35.67,321,9,"Back9Round3ScoringAverage",2016
117,119,"Stewart Cink",NA,35.67,321,9,"Back9Round3ScoringAverage",2016
117,119,"Geoff Ogilvy",NA,35.67,214,6,"Back9Round3ScoringAverage",2016
117,93,"Scott Pinckney",NA,35.67,321,9,"Back9Round3ScoringAverage",2016
121,131,"Cameron Tringale",NA,35.7,357,10,"Back9Round3ScoringAverage",2016
122,122,"Jason Day",NA,35.71,250,7,"Back9Round3ScoringAverage",2016
122,122,"Brice Garnett",NA,35.71,250,7,"Back9Round3ScoringAverage",2016
124,125,"Brian Gay",NA,35.75,143,4,"Back9Round3ScoringAverage",2016
124,125,"Pat Perez",NA,35.75,143,4,"Back9Round3ScoringAverage",2016
124,125,"Andres Romero",NA,35.75,143,4,"Back9Round3ScoringAverage",2016
124,125,"Kevin Streelman",NA,35.75,286,8,"Back9Round3ScoringAverage",2016
124,26,"Vaughn Taylor",NA,35.75,143,4,"Back9Round3ScoringAverage",2016
129,131,"Thomas Aiken",NA,35.78,322,9,"Back9Round3ScoringAverage",2016
130,133,"Chad Campbell",NA,35.8,358,10,"Back9Round3ScoringAverage",2016
130,141,"Brendan Steele",NA,35.8,358,10,"Back9Round3ScoringAverage",2016
130,133,"Brian Stuard",NA,35.8,179,5,"Back9Round3ScoringAverage",2016
133,136,"Whee Kim",NA,35.82,394,11,"Back9Round3ScoringAverage",2016
134,138,"Bubba Watson",NA,35.86,251,7,"Back9Round3ScoringAverage",2016
135,115,"Rob Oppenheim",NA,35.89,323,9,"Back9Round3ScoringAverage",2016
136,143,"Davis Love III",NA,35.9,359,10,"Back9Round3ScoringAverage",2016
136,143,"Scott Piercy",NA,35.9,359,10,"Back9Round3ScoringAverage",2016
138,145,"Zac Blair",NA,35.91,395,11,"Back9Round3ScoringAverage",2016
138,133,"Adam Hadwin",NA,35.91,395,11,"Back9Round3ScoringAverage",2016
138,145,"Seung Yul Noh",NA,35.91,395,11,"Back9Round3ScoringAverage",2016
138,145,"Justin Thomas",NA,35.91,395,11,"Back9Round3ScoringAverage",2016
142,125,"William McGirt",NA,35.92,467,13,"Back9Round3ScoringAverage",2016
143,124,"Luke Donald",NA,36,432,12,"Back9Round3ScoringAverage",2016
143,148,"Rhein Gibson",NA,36,216,6,"Back9Round3ScoringAverage",2016
143,148,"David Hearn",NA,36,396,11,"Back9Round3ScoringAverage",2016
143,139,"Mark Hubbard",NA,36,612,17,"Back9Round3ScoringAverage",2016
143,148,"Matt Jones",NA,36,252,7,"Back9Round3ScoringAverage",2016
143,148,"Sung Kang",NA,36,396,11,"Back9Round3ScoringAverage",2016
143,148,"Cameron Percy",NA,36,180,5,"Back9Round3ScoringAverage",2016
143,148,"Ollie Schniederjans",NA,36,180,5,"Back9Round3ScoringAverage",2016
143,148,"Webb Simpson",NA,36,252,7,"Back9Round3ScoringAverage",2016
143,148,"Brandt Snedeker",NA,36,324,9,"Back9Round3ScoringAverage",2016
153,160,"Jerry Kelly",NA,36.1,361,10,"Back9Round3ScoringAverage",2016
154,162,"Stuart Appleby",NA,36.14,253,7,"Back9Round3ScoringAverage",2016
154,171,"Robert Garrigus",NA,36.14,253,7,"Back9Round3ScoringAverage",2016
156,163,"Jamie Donaldson",NA,36.17,217,6,"Back9Round3ScoringAverage",2016
156,136,"Brian Harman",NA,36.17,434,12,"Back9Round3ScoringAverage",2016
156,163,"Kyle Stanley",NA,36.17,434,12,"Back9Round3ScoringAverage",2016
159,165,"Bronson Burgoon",NA,36.18,398,11,"Back9Round3ScoringAverage",2016
159,166,"Chesson Hadley",NA,36.18,398,11,"Back9Round3ScoringAverage",2016
159,166,"Chris Stroud",NA,36.18,398,11,"Back9Round3ScoringAverage",2016
162,148,"Martin Laird",NA,36.2,362,10,"Back9Round3ScoringAverage",2016
162,166,"George McNeill",NA,36.2,181,5,"Back9Round3ScoringAverage",2016
162,141,"Jeff Overton",NA,36.2,362,10,"Back9Round3ScoringAverage",2016
162,169,"Robert Streb",NA,36.2,362,10,"Back9Round3ScoringAverage",2016
166,148,"Angel Cabrera",NA,36.22,326,9,"Back9Round3ScoringAverage",2016
167,170,"Kelly Kraft",NA,36.29,254,7,"Back9Round3ScoringAverage",2016
168,161,"John Senden",NA,36.3,363,10,"Back9Round3ScoringAverage",2016
169,171,"Hiroshi Iwata",NA,36.33,327,9,"Back9Round3ScoringAverage",2016
170,174,"Danny Lee",NA,36.36,400,11,"Back9Round3ScoringAverage",2016
171,173,"Derek Fathauer",NA,36.38,473,13,"Back9Round3ScoringAverage",2016
171,191,"James Hahn",NA,36.38,291,8,"Back9Round3ScoringAverage",2016
173,177,"Camilo Villegas",NA,36.4,364,10,"Back9Round3ScoringAverage",2016
174,148,"Derek Ernst",NA,36.43,255,7,"Back9Round3ScoringAverage",2016
174,175,"Steve Marino",NA,36.43,255,7,"Back9Round3ScoringAverage",2016
176,178,"Tyrone Van Aswegen",NA,36.47,547,15,"Back9Round3ScoringAverage",2016
177,175,"Hunter Mahan",NA,36.5,292,8,"Back9Round3ScoringAverage",2016
177,179,"Bernd Wiesberger",NA,36.5,146,4,"Back9Round3ScoringAverage",2016
179,179,"Retief Goosen",NA,36.56,329,9,"Back9Round3ScoringAverage",2016
179,139,"Vijay Singh",NA,36.56,329,9,"Back9Round3ScoringAverage",2016
179,183,"Cameron Smith",NA,36.56,329,9,"Back9Round3ScoringAverage",2016
182,185,"Morgan Hoffmann",NA,36.57,256,7,"Back9Round3ScoringAverage",2016
182,185,"Shane Lowry",NA,36.57,256,7,"Back9Round3ScoringAverage",2016
184,187,"JJ Henry",NA,36.6,366,10,"Back9Round3ScoringAverage",2016
184,187,"Brendon Todd",NA,36.6,183,5,"Back9Round3ScoringAverage",2016
184,183,"Boo Weekley",NA,36.6,366,10,"Back9Round3ScoringAverage",2016
187,189,"DJ Trahan",NA,36.67,220,6,"Back9Round3ScoringAverage",2016
187,182,"Steve Wheatcroft",NA,36.67,440,12,"Back9Round3ScoringAverage",2016
189,192,"Matt Every",NA,36.8,184,5,"Back9Round3ScoringAverage",2016
190,193,"DH Lee",NA,36.83,221,6,"Back9Round3ScoringAverage",2016
191,190,"Michael Kim",NA,36.86,516,14,"Back9Round3ScoringAverage",2016
191,193,"Carlos Ortiz",NA,36.86,258,7,"Back9Round3ScoringAverage",2016
193,195,"Michael Thompson",NA,36.9,369,10,"Back9Round3ScoringAverage",2016
194,196,"Billy Horschel",NA,36.91,406,11,"Back9Round3ScoringAverage",2016
195,197,"Charlie Beljan",NA,37,111,3,"Back9Round3ScoringAverage",2016
195,197,"Steven Bowditch",NA,37,259,7,"Back9Round3ScoringAverage",2016
195,179,"Ernie Els",NA,37,259,7,"Back9Round3ScoringAverage",2016
195,197,"Justin Hicks",NA,37,111,3,"Back9Round3ScoringAverage",2016
199,200,"Keegan Bradley",NA,37.17,223,6,"Back9Round3ScoringAverage",2016
200,201,"Troy Merritt",NA,37.25,298,8,"Back9Round3ScoringAverage",2016
201,202,"Carl Pettersson",NA,37.6,188,5,"Back9Round3ScoringAverage",2016
201,202,"Darron Stiles",NA,37.6,188,5,"Back9Round3ScoringAverage",2016
203,204,"Billy Hurley III",NA,37.67,113,3,"Back9Round3ScoringAverage",2016
204,205,"Ken Duke",NA,37.8,189,5,"Back9Round3ScoringAverage",2016
205,206,"Ian Poulter",NA,38.11,343,9,"Back9Round3ScoringAverage",2016
206,207,"Rory Sabbatini",NA,38.14,267,7,"Back9Round3ScoringAverage",2016
207,208,"Robert Allenby",NA,40.5,81,2,"Back9Round3ScoringAverage",2016
