"CareerMoneyLeaders_RANKTHISWEEK_2013","CareerMoneyLeaders_RANKLASTWEEK_2013","CareerMoneyLeaders_PLAYERNAME_2013","CareerMoneyLeaders__2013","CareerMoneyLeaders_MONEY_2013","stat_name","year"
382,382,"George Burns",NA,1781090,"CareerMoneyLeaders",2013
383,383,"David Berganio Jr",NA,1766499,"CareerMoneyLeaders",2013
384,384,"Kelly Gibson",NA,1751957,"CareerMoneyLeaders",2013
385,385,"David Lingmerth",NA,1748109,"CareerMoneyLeaders",2013
386,386,"Morris Hatalsky",NA,1707280,"CareerMoneyLeaders",2013
387,387,"Bruce Fleisher",NA,1695111,"CareerMoneyLeaders",2013
388,388,"Billy Casper",NA,1691583,"CareerMoneyLeaders",2013
389,389,"Michael Clark II",NA,1670485,"CareerMoneyLeaders",2013
390,390,"Guy Boros",NA,1666569,"CareerMoneyLeaders",2013
391,391,"Wes Short Jr",NA,1652656,"CareerMoneyLeaders",2013
392,392,"Ted Schulz",NA,1645215,"CareerMoneyLeaders",2013
393,393,"Bob Murphy",NA,1642330,"CareerMoneyLeaders",2013
394,394,"Jerry Pate",NA,1634246,"CareerMoneyLeaders",2013
395,395,"Gary Koch",NA,1629482,"CareerMoneyLeaders",2013
396,396,"Darron Stiles",NA,1623663,"CareerMoneyLeaders",2013
397,397,"Lon Hinkle",NA,1607691,"CareerMoneyLeaders",2013
398,398,"Kenny Knox",NA,1607180,"CareerMoneyLeaders",2013
399,399,"Gene Littler",NA,1584210,"CareerMoneyLeaders",2013
400,400,"Jack Renner",NA,1579090,"CareerMoneyLeaders",2013
401,401,"Curt Byrum",NA,1576535,"CareerMoneyLeaders",2013
402,402,"Brian Stuard",NA,1568525,"CareerMoneyLeaders",2013
403,403,"Bobby Gates",NA,1562174,"CareerMoneyLeaders",2013
404,404,"Mark Hayes",NA,1555739,"CareerMoneyLeaders",2013
405,405,"Jim Colbert",NA,1553136,"CareerMoneyLeaders",2013
406,406,"Bob Eastwood",NA,1546106,"CareerMoneyLeaders",2013
407,407,"Colt Knost",NA,1546090,"CareerMoneyLeaders",2013
408,408,"Keith Fergus",NA,1546009,"CareerMoneyLeaders",2013
409,409,"Steven Bowditch",NA,1545380,"CareerMoneyLeaders",2013
410,410,"Derek Lamely",NA,1528267,"CareerMoneyLeaders",2013
411,411,"Buddy Gardner",NA,1491943,"CareerMoneyLeaders",2013
412,412,"Scott Brown",NA,1490905,"CareerMoneyLeaders",2013
413,413,"Ryo Ishikawa",NA,1470624,"CareerMoneyLeaders",2013
414,414,"Richard Lee",NA,1468568,"CareerMoneyLeaders",2013
415,415,"Bobby Clampett",NA,1423000,"CareerMoneyLeaders",2013
416,416,"Billy Kratzert",NA,1396819,"CareerMoneyLeaders",2013
417,417,"Bill Rogers",NA,1384710,"CareerMoneyLeaders",2013
418,418,"Bruce Crampton",NA,1376193,"CareerMoneyLeaders",2013
419,419,"Andy North",NA,1365530,"CareerMoneyLeaders",2013
420,420,"Derek Ernst",NA,1350856,"CareerMoneyLeaders",2013
421,421,"Ed Dougherty",NA,1323769,"CareerMoneyLeaders",2013
422,422,"John Morse",NA,1311273,"CareerMoneyLeaders",2013
423,423,"Tom Sieckmann",NA,1310647,"CareerMoneyLeaders",2013
424,424,"Casey Wittenberg",NA,1307870,"CareerMoneyLeaders",2013
425,425,"Dave Stockton",NA,1303281,"CareerMoneyLeaders",2013
426,426,"Doug LaBelle II",NA,1294226,"CareerMoneyLeaders",2013
427,427,"Denis Watson",NA,1288621,"CareerMoneyLeaders",2013
428,428,"Justin Bolli",NA,1284599,"CareerMoneyLeaders",2013
429,429,"Luke Guthrie",NA,1276574,"CareerMoneyLeaders",2013
430,430,"Erik Compton",NA,1271192,"CareerMoneyLeaders",2013
431,431,"Joey Snyder III",NA,1267815,"CareerMoneyLeaders",2013
432,432,"Al Geiberger",NA,1265188,"CareerMoneyLeaders",2013
433,433,"Nicolas Colsaerts",NA,1238675,"CareerMoneyLeaders",2013
434,434,"Danny Edwards",NA,1212304,"CareerMoneyLeaders",2013
435,435,"Dan Halldorson",NA,1193929,"CareerMoneyLeaders",2013
436,436,"Cameron Percy",NA,1187917,"CareerMoneyLeaders",2013
437,437,"Charles Coody",NA,1187762,"CareerMoneyLeaders",2013
438,438,"Dave Eichelberger",NA,1186505,"CareerMoneyLeaders",2013
439,439,"Tony Sills",NA,1173361,"CareerMoneyLeaders",2013
440,440,"Ross Fisher",NA,1164688,"CareerMoneyLeaders",2013
441,441,"Brendon Todd",NA,1151356,"CareerMoneyLeaders",2013
442,442,"Don January",NA,1140925,"CareerMoneyLeaders",2013
443,443,"Dick Mast",NA,1123038,"CareerMoneyLeaders",2013
444,444,"John Inman",NA,1087947,"CareerMoneyLeaders",2013
445,445,"Gibby Gilbert",NA,1056506,"CareerMoneyLeaders",2013
446,446,"Justin Hicks",NA,1055218,"CareerMoneyLeaders",2013
447,447,"Mac OGrady",NA,1050779,"CareerMoneyLeaders",2013
448,448,"Rex Caldwell",NA,1043403,"CareerMoneyLeaders",2013
449,449,"Chi Chi Rodriguez",NA,1037106,"CareerMoneyLeaders",2013
450,450,"Mike Smith",NA,1024313,"CareerMoneyLeaders",2013
451,451,"Lee Elder",NA,1020514,"CareerMoneyLeaders",2013
452,452,"Will Claxton",NA,998966,"CareerMoneyLeaders",2013
453,453,"Morgan Hoffmann",NA,993303,"CareerMoneyLeaders",2013
454,454,"Bobby Nichols",NA,993025,"CareerMoneyLeaders",2013
455,455,"Barry Jaeckel",NA,982408,"CareerMoneyLeaders",2013
456,456,"Fabian Gomez",NA,968673,"CareerMoneyLeaders",2013
457,457,"Isao Aoki",NA,960571,"CareerMoneyLeaders",2013
458,458,"Andre Stolz",NA,942647,"CareerMoneyLeaders",2013
459,459,"Pat McGowan",NA,915577,"CareerMoneyLeaders",2013
460,460,"Bruce Devlin",NA,907069,"CareerMoneyLeaders",2013
461,461,"Mark Carnevale",NA,906925,"CareerMoneyLeaders",2013
462,462,"DH Lee",NA,882793,"CareerMoneyLeaders",2013
463,463,"Alexandre Rocha",NA,872978,"CareerMoneyLeaders",2013
464,464,"Jerry McGee",NA,871753,"CareerMoneyLeaders",2013
465,465,"Ed Sneed",NA,860268,"CareerMoneyLeaders",2013
466,466,"Troy Kelly",NA,858552,"CareerMoneyLeaders",2013
467,467,"James Hahn",NA,853507,"CareerMoneyLeaders",2013
468,468,"Bill Sander",NA,823428,"CareerMoneyLeaders",2013
469,469,"Russell Knox",NA,818557,"CareerMoneyLeaders",2013
470,470,"Ron Streck",NA,817211,"CareerMoneyLeaders",2013
471,471,"Jim Herman",NA,815986,"CareerMoneyLeaders",2013
472,472,"Grier Jones",NA,803189,"CareerMoneyLeaders",2013
473,473,"Lance Ten Broeck",NA,790347,"CareerMoneyLeaders",2013
474,474,"Jerry Heard",NA,780746,"CareerMoneyLeaders",2013
475,475,"Doug Sanders",NA,772993,"CareerMoneyLeaders",2013
476,476,"Greg Twiggs",NA,767294,"CareerMoneyLeaders",2013
477,477,"Frank Conner",NA,750733,"CareerMoneyLeaders",2013
478,478,"Peter Oosterhuis",NA,736692,"CareerMoneyLeaders",2013
479,479,"Joe Inman",NA,729249,"CareerMoneyLeaders",2013
480,480,"Gary Christian",NA,691789,"CareerMoneyLeaders",2013
481,481,"Mike McCullough",NA,682511,"CareerMoneyLeaders",2013
482,482,"Rod Curl",NA,677009,"CareerMoneyLeaders",2013
483,483,"Stan Utley",NA,674546,"CareerMoneyLeaders",2013
484,484,"Scott Langley",NA,673314,"CareerMoneyLeaders",2013
485,485,"Homero Blancas",NA,671251,"CareerMoneyLeaders",2013
486,486,"Gary McCord",NA,662359,"CareerMoneyLeaders",2013
487,487,"Bob Goalby",NA,645013,"CareerMoneyLeaders",2013
488,488,"Victor Regalado",NA,628557,"CareerMoneyLeaders",2013
489,489,"TC Chen",NA,616303,"CareerMoneyLeaders",2013
490,490,"Aaron Watkins",NA,600433,"CareerMoneyLeaders",2013
491,491,"Dale Douglass",NA,577950,"CareerMoneyLeaders",2013
492,492,"Sam Randolph",NA,574876,"CareerMoneyLeaders",2013
493,493,"Mark Pfeil",NA,573387,"CareerMoneyLeaders",2013
494,494,"Jim Dent",NA,564809,"CareerMoneyLeaders",2013
495,495,"John Schroeder",NA,546569,"CareerMoneyLeaders",2013
496,496,"Tim Norris",NA,545531,"CareerMoneyLeaders",2013
497,497,"Mac McLendon",NA,541908,"CareerMoneyLeaders",2013
498,498,"Shawn Stefani",NA,539049,"CareerMoneyLeaders",2013
499,499,"Rik Massengale",NA,536254,"CareerMoneyLeaders",2013
500,500,"Bobby Cole",NA,535130,"CareerMoneyLeaders",2013
501,501,"Forrest Fezler",NA,527325,"CareerMoneyLeaders",2013
502,502,"Mike Morley",NA,526403,"CareerMoneyLeaders",2013
503,503,"Ken Brown",NA,507919,"CareerMoneyLeaders",2013
504,504,"Jim Nelford",NA,485111,"CareerMoneyLeaders",2013
505,505,"Andres Gonzales",NA,471499,"CareerMoneyLeaders",2013
506,506,"Tom Jenkins",NA,470019,"CareerMoneyLeaders",2013
507,507,"Brad Fritsch",NA,462532,"CareerMoneyLeaders",2013
508,508,"Bob Lunn",NA,459182,"CareerMoneyLeaders",2013
509,509,"Robert Streb",NA,454871,"CareerMoneyLeaders",2013
510,510,"Mike Nicolette",NA,448037,"CareerMoneyLeaders",2013
511,511,"Tom Shaw",NA,434756,"CareerMoneyLeaders",2013
512,512,"Ben Kohles",NA,429712,"CareerMoneyLeaders",2013
513,513,"Allen Miller",NA,426883,"CareerMoneyLeaders",2013
514,514,"Phillip Hancock",NA,425154,"CareerMoneyLeaders",2013
515,515,"Bobby Mitchell",NA,421938,"CareerMoneyLeaders",2013
516,516,"Doug Ford",NA,419292,"CareerMoneyLeaders",2013
517,517,"Larry Hinson",NA,413284,"CareerMoneyLeaders",2013
518,518,"Wally Armstrong",NA,406269,"CareerMoneyLeaders",2013
519,519,"Fred Marti",NA,404674,"CareerMoneyLeaders",2013
520,520,"Terry Diehl",NA,404611,"CareerMoneyLeaders",2013
521,521,"Dow Finsterwald",NA,402102,"CareerMoneyLeaders",2013
522,522,"Henrik Norlander",NA,401958,"CareerMoneyLeaders",2013
523,523,"Jim Benepe",NA,395214,"CareerMoneyLeaders",2013
524,524,"John Fought",NA,387036,"CareerMoneyLeaders",2013
525,525,"Greg Powers",NA,386086,"CareerMoneyLeaders",2013
526,526,"Bob Smith",NA,385283,"CareerMoneyLeaders",2013
527,527,"Bob Shearer",NA,378336,"CareerMoneyLeaders",2013
528,528,"Billy Maxwell",NA,375648,"CareerMoneyLeaders",2013
529,529,"Johnny Pott",NA,371396,"CareerMoneyLeaders",2013
530,530,"Jin Park",NA,370009,"CareerMoneyLeaders",2013
531,531,"Deane Beman",NA,370003,"CareerMoneyLeaders",2013
532,532,"Steve LeBrun",NA,369136,"CareerMoneyLeaders",2013
533,533,"RH Sikes",NA,344387,"CareerMoneyLeaders",2013
534,534,"Tony Jacklin",NA,336530,"CareerMoneyLeaders",2013
535,535,"Jim Wiechers",NA,329169,"CareerMoneyLeaders",2013
536,536,"Lyn Lott",NA,325966,"CareerMoneyLeaders",2013
537,537,"Jeff Mitchell",NA,322320,"CareerMoneyLeaders",2013
538,538,"Pat Lindsey",NA,318777,"CareerMoneyLeaders",2013
539,539,"Woody Blackburn",NA,310231,"CareerMoneyLeaders",2013
540,540,"Jim Jamieson",NA,306618,"CareerMoneyLeaders",2013
541,541,"Bob Dickson",NA,296640,"CareerMoneyLeaders",2013
542,542,"Labron Harris",NA,295917,"CareerMoneyLeaders",2013
543,543,"Howie Johnson",NA,280816,"CareerMoneyLeaders",2013
544,544,"Luke List",NA,277001,"CareerMoneyLeaders",2013
545,545,"Ernie Gonzalez",NA,275820,"CareerMoneyLeaders",2013
546,546,"DeWitt Weaver",NA,273435,"CareerMoneyLeaders",2013
547,547,"Terry Dill",NA,255050,"CareerMoneyLeaders",2013
548,548,"Fred Wadsworth",NA,235449,"CareerMoneyLeaders",2013
549,549,"Tommy Jacobs",NA,232720,"CareerMoneyLeaders",2013
550,550,"Ron Cerrudo",NA,228199,"CareerMoneyLeaders",2013
551,551,"Scott Gardiner",NA,219645,"CareerMoneyLeaders",2013
552,552,"Alistair Presnell",NA,216302,"CareerMoneyLeaders",2013
553,553,"Pete Brown",NA,214884,"CareerMoneyLeaders",2013
554,554,"Fred Hawkins",NA,205228,"CareerMoneyLeaders",2013
555,555,"Babe Hiskey",NA,202754,"CareerMoneyLeaders",2013
556,556,"Dwight Nevil",NA,199935,"CareerMoneyLeaders",2013
557,557,"Don Iverson",NA,198477,"CareerMoneyLeaders",2013
558,558,"Jack Newton",NA,191898,"CareerMoneyLeaders",2013
559,559,"Lee Williams",NA,174367,"CareerMoneyLeaders",2013
560,560,"Dave Ragan",NA,172256,"CareerMoneyLeaders",2013
561,561,"Roy Pace",NA,165699,"CareerMoneyLeaders",2013
562,562,"Marty Fleckman",NA,162141,"CareerMoneyLeaders",2013
563,563,"Bob Byman",NA,161884,"CareerMoneyLeaders",2013
564,564,"Bert Weaver",NA,161210,"CareerMoneyLeaders",2013
565,565,"Pat Fitzsimons",NA,153542,"CareerMoneyLeaders",2013
566,566,"Bunky Henry",NA,153499,"CareerMoneyLeaders",2013
567,567,"Gary Groh",NA,148753,"CareerMoneyLeaders",2013
568,568,"Rocky Thompson",NA,146391,"CareerMoneyLeaders",2013
569,569,"Steve Spray",NA,142045,"CareerMoneyLeaders",2013
570,570,"Jack Fleck",NA,129737,"CareerMoneyLeaders",2013
571,571,"Randy Glover",NA,123531,"CareerMoneyLeaders",2013
572,572,"Al Besselink",NA,119183,"CareerMoneyLeaders",2013
573,573,"Steve Reid",NA,110441,"CareerMoneyLeaders",2013
574,574,"Jim Ferree",NA,106895,"CareerMoneyLeaders",2013
575,575,"Bob Toski",NA,105484,"CareerMoneyLeaders",2013
576,576,"Andrew Svoboda",NA,102964,"CareerMoneyLeaders",2013
577,577,"Bob McCallister",NA,101079,"CareerMoneyLeaders",2013
578,578,"Tom Nieporte",NA,94555,"CareerMoneyLeaders",2013
579,579,"Sam Adams",NA,82787,"CareerMoneyLeaders",2013
580,580,"Ernie Vossler",NA,74229,"CareerMoneyLeaders",2013
581,581,"Paul Haley II",NA,73006,"CareerMoneyLeaders",2013
582,582,"Joe Affrunti",NA,68452,"CareerMoneyLeaders",2013
583,583,"Richie Karl",NA,61566,"CareerMoneyLeaders",2013
584,584,"Eric Meierdierks",NA,58029,"CareerMoneyLeaders",2013
585,585,"Bill Johnston",NA,50707,"CareerMoneyLeaders",2013
586,586,"Patrick Moore",NA,34859,"CareerMoneyLeaders",2013
587,587,"Dick Hart",NA,34739,"CareerMoneyLeaders",2013
588,588,"Laurie Hammer",NA,25992,"CareerMoneyLeaders",2013
589,589,"Al Johnston",NA,24099,"CareerMoneyLeaders",2013
