"OfficialWorldGolfRanking_RANKTHISWEEK_2005","OfficialWorldGolfRanking_RANKLASTWEEK_2005","OfficialWorldGolfRanking_PLAYERNAME_2005","OfficialWorldGolfRanking_EVENTS_2005","OfficialWorldGolfRanking_AVGPOINTS_2005","OfficialWorldGolfRanking_TOTALPOINTS_2005","OfficialWorldGolfRanking_POINTSLOST_2005","OfficialWorldGolfRanking_POINTSGAINED_2005","OfficialWorldGolfRanking_COUNTRY_2005","stat_name","year"
248,NA,"Peter Gustafsson",53,0.63,33.2,-11.74,37.08,NA,"OfficialWorldGolfRanking",2005
249,NA,"Edward Loar",40,0.63,25.05,-14.19,19.69,NA,"OfficialWorldGolfRanking",2005
250,NA,"Jose Filipe Lima",52,0.62,32.35,-16.62,29.2,NA,"OfficialWorldGolfRanking",2005
251,NA,"Simon Wakefield",64,0.62,39.81,-18.41,47.74,NA,"OfficialWorldGolfRanking",2005
252,NA,"Titch Moore",52,0.62,32.23,-16.51,34.8,NA,"OfficialWorldGolfRanking",2005
253,NA,"Frank Lickliter II",60,0.62,37.07,-52.11,22.98,NA,"OfficialWorldGolfRanking",2005
254,NA,"Andre Stolz",40,0.61,24.59,-33.88,5.06,NA,"OfficialWorldGolfRanking",2005
255,NA,"Damian McGrane",58,0.61,35.52,-19.63,35.7,NA,"OfficialWorldGolfRanking",2005
256,NA,"Kiyoshi Maita",52,0.61,31.82,-18.32,25.09,NA,"OfficialWorldGolfRanking",2005
257,NA,"Mark OMeara",40,0.6,23.92,-50.03,11.62,NA,"OfficialWorldGolfRanking",2005
258,NA,"Steven OHara",52,0.6,31,-17.73,32.43,NA,"OfficialWorldGolfRanking",2005
259,NA,"Nozomi Kawahara",55,0.6,32.78,-20.21,29.3,NA,"OfficialWorldGolfRanking",2005
260,NA,"Kevin Stadler",52,0.6,30.98,-11.57,28.81,NA,"OfficialWorldGolfRanking",2005
261,NA,"Matt Gogel",53,0.59,31.5,-46.7,20.21,NA,"OfficialWorldGolfRanking",2005
262,NA,"Marco Dawson",40,0.59,23.61,-12.97,26.52,NA,"OfficialWorldGolfRanking",2005
263,NA,"Brian Bateman",56,0.59,33.05,-36.04,28.83,NA,"OfficialWorldGolfRanking",2005
264,NA,"Richard Finch",40,0.59,23.58,-6.69,26.49,NA,"OfficialWorldGolfRanking",2005
265,NA,"Nick Watney",57,0.59,33.57,-16.14,32.81,NA,"OfficialWorldGolfRanking",2005
266,NA,"Todd Fischer",68,0.59,40.02,-33.52,35.16,NA,"OfficialWorldGolfRanking",2005
267,NA,"Hideki Kase",58,0.58,33.84,-35.48,12.17,NA,"OfficialWorldGolfRanking",2005
268,NA,"Lianwei Zhang",48,0.58,28,-23.18,27.23,NA,"OfficialWorldGolfRanking",2005
269,NA,"Nick Faldo",40,0.58,23.31,-35.01,17.75,NA,"OfficialWorldGolfRanking",2005
270,NA,"Jamie Donaldson",40,0.58,23.27,-21.83,27.97,NA,"OfficialWorldGolfRanking",2005
271,NA,"Anthony Wall",54,0.58,31.32,-18.82,29.63,NA,"OfficialWorldGolfRanking",2005
272,NA,"Tom Byrum",52,0.58,30.03,-44.33,17.7,NA,"OfficialWorldGolfRanking",2005
273,NA,"Kent Jones",64,0.57,36.76,-36.42,29.42,NA,"OfficialWorldGolfRanking",2005
274,NA,"Louis Oosthuizen",51,0.57,29.22,-25.99,24.76,NA,"OfficialWorldGolfRanking",2005
275,NA,"Peter Senior",40,0.57,22.63,-29.12,16.5,NA,"OfficialWorldGolfRanking",2005
276,NA,"Jose Coceres",42,0.56,23.58,-33.25,13.78,NA,"OfficialWorldGolfRanking",2005
277,NA,"Azuma Yano",55,0.56,30.67,-11.81,28,NA,"OfficialWorldGolfRanking",2005
278,NA,"Ian Woosnam",42,0.55,23.28,-16.34,19.71,NA,"OfficialWorldGolfRanking",2005
279,NA,"Oliver Wilson",52,0.55,28.78,-8.24,30.7,NA,"OfficialWorldGolfRanking",2005
280,NA,"Marcus Both",46,0.55,25.42,-9.97,25.2,NA,"OfficialWorldGolfRanking",2005
281,NA,"David Park",55,0.55,30.1,-30.15,23.02,NA,"OfficialWorldGolfRanking",2005
282,NA,"Chris Smith",65,0.55,35.52,-27.13,23.51,NA,"OfficialWorldGolfRanking",2005
283,NA,"Stuart Little",58,0.55,31.68,-9.88,36.62,NA,"OfficialWorldGolfRanking",2005
284,NA,"Andrew Buckle",40,0.54,21.73,-7.28,25.46,NA,"OfficialWorldGolfRanking",2005
285,NA,"Omar Uresti",56,0.54,30.38,-15.84,32.28,NA,"OfficialWorldGolfRanking",2005
286,NA,"Satoru Hirota",54,0.54,28.9,-8.94,27.76,NA,"OfficialWorldGolfRanking",2005
287,NA,"Jonathan Lomas",58,0.53,30.76,-24.26,23.89,NA,"OfficialWorldGolfRanking",2005
288,NA,"Jean Van de Velde",40,0.52,20.93,-6.07,22.64,NA,"OfficialWorldGolfRanking",2005
289,NA,"Gary Emerson",53,0.52,27.73,-24.76,25.2,NA,"OfficialWorldGolfRanking",2005
290,NA,"Jarrod Lyle",40,0.52,20.8,-8.82,28.28,NA,"OfficialWorldGolfRanking",2005
291,NA,"Terry Price",51,0.52,26.42,-33.4,13.56,NA,"OfficialWorldGolfRanking",2005
292,NA,"Michael Harris",40,0.52,20.68,-3.31,23.33,NA,"OfficialWorldGolfRanking",2005
293,NA,"Marc Cayeux",65,0.52,33.52,-17.96,34.46,NA,"OfficialWorldGolfRanking",2005
294,NA,"Brett Wetterich",57,0.51,29.1,-15.68,30.64,NA,"OfficialWorldGolfRanking",2005
295,NA,"JP Hayes",49,0.51,24.99,-17.42,24.35,NA,"OfficialWorldGolfRanking",2005
296,NA,"Wade Ormsby",62,0.51,31.58,-14.37,29.74,NA,"OfficialWorldGolfRanking",2005
297,NA,"Marcus Fraser",59,0.51,30.05,-38.5,24.31,NA,"OfficialWorldGolfRanking",2005
298,NA,"Jay Williamson",49,0.51,24.88,-34.7,19.64,NA,"OfficialWorldGolfRanking",2005
299,NA,"Wen Teh Lu",40,0.51,20.27,-4.41,21.56,NA,"OfficialWorldGolfRanking",2005
300,NA,"Greg Chalmers",64,0.5,32.23,-25.28,18.78,NA,"OfficialWorldGolfRanking",2005
301,NA,"Neal Lancaster",64,0.5,32.19,-36.81,26.45,NA,"OfficialWorldGolfRanking",2005
302,NA,"Yeh Weitze",51,0.5,25.39,-27.09,11.12,NA,"OfficialWorldGolfRanking",2005
303,NA,"Marc Warren",42,0.5,20.86,-2.93,21.95,NA,"OfficialWorldGolfRanking",2005
304,NA,"Katsumune Imai",56,0.49,27.67,-29.22,15.24,NA,"OfficialWorldGolfRanking",2005
305,NA,"Paul Goydos",40,0.49,19.73,-22.94,27.06,NA,"OfficialWorldGolfRanking",2005
306,NA,"Camilo Villegas",45,0.49,22.15,-11.07,21.4,NA,"OfficialWorldGolfRanking",2005
307,NA,"Martin Erlandsson",51,0.49,25.08,-13.66,26.78,NA,"OfficialWorldGolfRanking",2005
308,NA,"Fredrik Widmark",45,0.49,21.9,-6.53,23.91,NA,"OfficialWorldGolfRanking",2005
309,NA,"Takashi Kamiyama",50,0.49,24.3,-24.63,6.19,NA,"OfficialWorldGolfRanking",2005
310,NA,"Christian Cevaer",53,0.49,25.75,-26.41,15.51,NA,"OfficialWorldGolfRanking",2005
311,NA,"Thammanoon Sriroj",68,0.49,33.03,-19.51,23.02,NA,"OfficialWorldGolfRanking",2005
312,NA,"Kiyoshi Miyazato",52,0.49,25.25,-11.79,15.21,NA,"OfficialWorldGolfRanking",2005
313,NA,"Matt Kuchar",49,0.48,23.42,-17.23,19.57,NA,"OfficialWorldGolfRanking",2005
314,NA,"Scott Laycock",42,0.48,20.01,-16.23,15.44,NA,"OfficialWorldGolfRanking",2005
315,NA,"Jaime Spence",47,0.48,22.34,-14.76,22.48,NA,"OfficialWorldGolfRanking",2005
316,NA,"Eduardo Romero",40,0.47,19,-44.92,4.79,NA,"OfficialWorldGolfRanking",2005
317,NA,"Joachim Backstom",40,0.47,18.9,-3.51,21.66,NA,"OfficialWorldGolfRanking",2005
318,NA,"Scott Hoch",40,0.47,18.85,-43.93,2.71,NA,"OfficialWorldGolfRanking",2005
319,NA,"Bradford Vaughan",40,0.47,18.84,-2.34,19.34,NA,"OfficialWorldGolfRanking",2005
320,NA,"Bill Haas",41,0.47,19.26,-12.72,16.29,NA,"OfficialWorldGolfRanking",2005
321,NA,"Scott Gutschewski",55,0.47,25.81,-10.92,25.72,NA,"OfficialWorldGolfRanking",2005
322,NA,"Skip Kendall",61,0.47,28.53,-62,9.06,NA,"OfficialWorldGolfRanking",2005
323,NA,"Markus Brier",54,0.47,25.25,-27.12,12.46,NA,"OfficialWorldGolfRanking",2005
324,NA,"David McKenzie",62,0.47,28.84,-21.12,19.37,NA,"OfficialWorldGolfRanking",2005
325,NA,"John Cook",46,0.46,21.04,-8.89,21.47,NA,"OfficialWorldGolfRanking",2005
326,NA,"Mikael Lundberg",42,0.45,19.1,-8.14,20.32,NA,"OfficialWorldGolfRanking",2005
327,NA,"Christopher Hanell",41,0.45,18.62,-22.7,9.51,NA,"OfficialWorldGolfRanking",2005
328,NA,"Robert Coles",53,0.45,24.06,-20.13,22.24,NA,"OfficialWorldGolfRanking",2005
329,NA,"Craig Jones",49,0.45,22.16,-16.26,20.34,NA,"OfficialWorldGolfRanking",2005
330,NA,"Andrew Magee",40,0.45,18,-19.03,28.16,NA,"OfficialWorldGolfRanking",2005
331,NA,"Steve Allan",68,0.45,30.56,-35.36,23.59,NA,"OfficialWorldGolfRanking",2005
332,NA,"Carlos Rodiles",54,0.44,23.98,-42.82,8.65,NA,"OfficialWorldGolfRanking",2005
333,NA,"Paul Azinger",45,0.44,19.93,-27.2,16.48,NA,"OfficialWorldGolfRanking",2005
334,NA,"Troy Matteson",55,0.44,24.36,-6.65,27.41,NA,"OfficialWorldGolfRanking",2005
335,NA,"Mathias Gronberg",59,0.44,26.03,-47.48,19.02,NA,"OfficialWorldGolfRanking",2005
336,NA,"Chris Couch",47,0.44,20.63,-14.62,24.09,NA,"OfficialWorldGolfRanking",2005
337,NA,"Darren Fichardt",54,0.44,23.59,-37.54,15.61,NA,"OfficialWorldGolfRanking",2005
338,NA,"Steve Stricker",48,0.43,20.68,-17.68,16.93,NA,"OfficialWorldGolfRanking",2005
339,NA,"DA Points",59,0.42,25,-12.27,23.52,NA,"OfficialWorldGolfRanking",2005
340,NA,"Francois DeLamontagne",53,0.42,22.29,-9.95,22.88,NA,"OfficialWorldGolfRanking",2005
341,NA,"TC Wang",40,0.42,16.82,-8.37,15.37,NA,"OfficialWorldGolfRanking",2005
342,NA,"Yusaku Miyazato",49,0.42,20.34,-14.92,16.6,NA,"OfficialWorldGolfRanking",2005
343,NA,"Keith Horne",40,0.41,16.39,-11.15,18.57,NA,"OfficialWorldGolfRanking",2005
344,NA,"Darron Stiles",55,0.41,22.5,-12.73,23.59,NA,"OfficialWorldGolfRanking",2005
345,NA,"Charlie Wi",44,0.41,17.93,-15.34,8.82,NA,"OfficialWorldGolfRanking",2005
346,NA,"Ted Oh",40,0.41,16.21,-6.52,13.84,NA,"OfficialWorldGolfRanking",2005
347,NA,"Nathan Green",61,0.4,24.33,-9.62,23.31,NA,"OfficialWorldGolfRanking",2005
348,NA,"Gary Murphy",57,0.4,22.7,-24.38,20.2,NA,"OfficialWorldGolfRanking",2005
349,NA,"Mamoru Osanai",53,0.4,20.94,-11.02,15.51,NA,"OfficialWorldGolfRanking",2005
350,NA,"Peter Fowler",60,0.39,23.44,-40.2,17.03,NA,"OfficialWorldGolfRanking",2005
351,NA,"Marten Olander",54,0.39,21.08,-22.98,23.79,NA,"OfficialWorldGolfRanking",2005
352,NA,"Glen Day",61,0.39,23.76,-31.38,15.67,NA,"OfficialWorldGolfRanking",2005
353,NA,"Martin Doyle",40,0.39,15.52,-8.13,13.43,NA,"OfficialWorldGolfRanking",2005
354,NA,"Jean Francois Lucquin",52,0.38,20.01,-12.07,21.14,NA,"OfficialWorldGolfRanking",2005
355,NA,"Patrik Sjoland",47,0.38,18.02,-19.83,7.66,NA,"OfficialWorldGolfRanking",2005
356,NA,"Franklin Langham",55,0.38,21.02,-15.5,21.02,NA,"OfficialWorldGolfRanking",2005
357,NA,"Andrew Butterfield",55,0.38,20.96,-6.64,23.21,NA,"OfficialWorldGolfRanking",2005
358,NA,"David Peoples",47,0.38,17.86,-27.39,11.88,NA,"OfficialWorldGolfRanking",2005
359,NA,"Mark Roe",47,0.37,17.5,-16.96,13.03,NA,"OfficialWorldGolfRanking",2005
360,NA,"David Frost",51,0.37,18.96,-27.92,9.54,NA,"OfficialWorldGolfRanking",2005
361,NA,"David Drysdale",52,0.37,19.09,-9.14,17.7,NA,"OfficialWorldGolfRanking",2005
362,NA,"Mitsuhiro Tateyama",54,0.37,19.79,-11.77,17.41,NA,"OfficialWorldGolfRanking",2005
363,NA,"Takao Nogami",40,0.37,14.66,-2.66,16,NA,"OfficialWorldGolfRanking",2005
364,NA,"Lee Slattery",49,0.36,17.88,-13.44,12.03,NA,"OfficialWorldGolfRanking",2005
365,NA,"Dennis Paulson",45,0.36,16.39,-27.1,9.28,NA,"OfficialWorldGolfRanking",2005
366,NA,"Scott Hend",62,0.36,22.5,-22.8,20.87,NA,"OfficialWorldGolfRanking",2005
367,NA,"Tsuyoshi Yoneyama",40,0.36,14.51,-29.66,6.16,NA,"OfficialWorldGolfRanking",2005
368,NA,"Wook Soon Kang",40,0.36,14.46,-4.29,14.24,NA,"OfficialWorldGolfRanking",2005
369,NA,"Francesco Molinari",40,0.36,14.39,-3.71,16.42,NA,"OfficialWorldGolfRanking",2005
370,NA,"Makoto Inoue",54,0.36,19.18,-11.83,8.96,NA,"OfficialWorldGolfRanking",2005
371,NA,"Jun Kikuchi",52,0.35,18.39,-10.73,15.52,NA,"OfficialWorldGolfRanking",2005
372,NA,"Jeev Milkha Singh",68,0.35,23.97,-17.85,16.55,NA,"OfficialWorldGolfRanking",2005
373,NA,"Danny Ellis",45,0.35,15.86,-15.01,9.81,NA,"OfficialWorldGolfRanking",2005
374,NA,"Gregory Bourdy",55,0.35,19.15,-6.06,20.07,NA,"OfficialWorldGolfRanking",2005
375,NA,"Paul Gow",64,0.35,22.16,-18.18,18.67,NA,"OfficialWorldGolfRanking",2005
376,NA,"Takashi Kanemoto",54,0.34,18.5,-15.25,14.62,NA,"OfficialWorldGolfRanking",2005
377,NA,"Brenden Pappas",55,0.34,18.76,-39.32,12.93,NA,"OfficialWorldGolfRanking",2005
378,NA,"Greg Meyer",45,0.34,15.3,-9.14,11.47,NA,"OfficialWorldGolfRanking",2005
379,NA,"Tom Gillis",40,0.34,13.51,-12.97,19.34,NA,"OfficialWorldGolfRanking",2005
380,NA,"Jon Mills",53,0.34,17.84,-8.63,19.92,NA,"OfficialWorldGolfRanking",2005
381,NA,"Philip Golding",59,0.34,19.82,-16.18,22.69,NA,"OfficialWorldGolfRanking",2005
382,NA,"Prom Meesawat",45,0.33,14.96,-3.59,17.35,NA,"OfficialWorldGolfRanking",2005
383,NA,"Dan Forsman",45,0.33,14.92,-34.03,10.22,NA,"OfficialWorldGolfRanking",2005
384,NA,"David Bransdon",40,0.33,13.1,-6.11,14.24,NA,"OfficialWorldGolfRanking",2005
385,NA,"Andres Romero",40,0.33,13.08,-2.18,13.65,NA,"OfficialWorldGolfRanking",2005
386,NA,"Roland Thatcher",53,0.33,17.26,-10.46,15.01,NA,"OfficialWorldGolfRanking",2005
387,NA,"Jerry Smith",40,0.33,13.03,-2.38,15.4,NA,"OfficialWorldGolfRanking",2005
388,NA,"Garry Houston",58,0.32,18.84,-10.47,16.81,NA,"OfficialWorldGolfRanking",2005
389,NA,"Alessandro Tadini",54,0.32,17.5,-14.57,12.05,NA,"OfficialWorldGolfRanking",2005
390,NA,"Philip Archer",52,0.32,16.8,-10.39,15.05,NA,"OfficialWorldGolfRanking",2005
390,NA,"Jaime Gomez",40,0.32,12.92,-2.7,15.63,NA,"OfficialWorldGolfRanking",2005
392,NA,"Nobuhiro Masuda",56,0.32,17.99,-20.41,9.26,NA,"OfficialWorldGolfRanking",2005
393,NA,"Rich Bland",55,0.32,17.59,-11.79,16.72,NA,"OfficialWorldGolfRanking",2005
394,NA,"Hisayuki Sasaki",55,0.32,17.55,-17.3,7.93,NA,"OfficialWorldGolfRanking",2005
395,NA,"David Hearn",54,0.32,17.2,-11.53,9.9,NA,"OfficialWorldGolfRanking",2005
396,NA,"Frankie Minoza",40,0.32,12.74,-5.42,12.74,NA,"OfficialWorldGolfRanking",2005
397,NA,"Ross Fisher",40,0.32,12.7,-2.29,13.2,NA,"OfficialWorldGolfRanking",2005
398,NA,"Jimmy Walker",40,0.31,12.45,-15.23,9.15,NA,"OfficialWorldGolfRanking",2005
399,NA,"Andrew Coltart",55,0.31,17.01,-23.92,17.3,NA,"OfficialWorldGolfRanking",2005
400,NA,"Craig Stadler",40,0.31,12.3,-18.69,17.16,NA,"OfficialWorldGolfRanking",2005
401,NA,"Will Ma Kenzie",40,0.3,12.18,-0.16,12.34,NA,"OfficialWorldGolfRanking",2005
402,NA,"David Carter",46,0.3,14,-15.61,11.16,NA,"OfficialWorldGolfRanking",2005
403,NA,"Hunter Haas",56,0.3,17.02,-8.65,18.36,NA,"OfficialWorldGolfRanking",2005
404,NA,"Erik Compton",40,0.3,12.12,-14.85,6.52,NA,"OfficialWorldGolfRanking",2005
405,NA,"Gavin Coles",54,0.3,16.28,-13.48,14.49,NA,"OfficialWorldGolfRanking",2005
406,NA,"Spike McRoy",60,0.3,17.97,-19.75,10.03,NA,"OfficialWorldGolfRanking",2005
407,NA,"Nic Henning",40,0.3,11.89,-9.21,16.67,NA,"OfficialWorldGolfRanking",2005
408,NA,"Peter Jacobsen",40,0.3,11.86,-28.61,12.98,NA,"OfficialWorldGolfRanking",2005
409,NA,"Craig Bowden",54,0.3,16,-16.97,13.4,NA,"OfficialWorldGolfRanking",2005
410,NA,"Rafael Gomez",43,0.3,12.73,-7.01,10.88,NA,"OfficialWorldGolfRanking",2005
411,NA,"Bob Heintz",53,0.3,15.66,-1.72,16.63,NA,"OfficialWorldGolfRanking",2005
412,NA,"Scott Strange",40,0.29,11.77,-3.79,15.55,NA,"OfficialWorldGolfRanking",2005
413,NA,"Kim Felton",47,0.29,13.81,-7.35,14.68,NA,"OfficialWorldGolfRanking",2005
414,NA,"Miguel Angel Martin",50,0.29,14.67,-14.78,9.71,NA,"OfficialWorldGolfRanking",2005
415,NA,"Steven Jeppesen",62,0.29,17.99,-7.52,16.96,NA,"OfficialWorldGolfRanking",2005
416,NA,"Jarrod Moseley",52,0.29,15.08,-24.43,14.76,NA,"OfficialWorldGolfRanking",2005
417,NA,"Nobuhito Sato",60,0.29,17.4,-23.88,14.48,NA,"OfficialWorldGolfRanking",2005
418,NA,"Rick Gibson",43,0.29,12.45,-7.75,12.69,NA,"OfficialWorldGolfRanking",2005
419,NA,"Warren Abery",40,0.29,11.54,-7.32,13.22,NA,"OfficialWorldGolfRanking",2005
420,NA,"DJ Brigman",53,0.29,15.22,-16.78,11.75,NA,"OfficialWorldGolfRanking",2005
421,NA,"Stephen Scahill",62,0.29,17.76,-21.34,15.62,NA,"OfficialWorldGolfRanking",2005
422,NA,"Michael Hoey",48,0.29,13.68,-7.38,11.54,NA,"OfficialWorldGolfRanking",2005
423,NA,"Mike Putnam",40,0.28,11.37,-1.11,12.48,NA,"OfficialWorldGolfRanking",2005
424,NA,"Brad Sutterfield",40,0.28,11.33,-9.39,6,NA,"OfficialWorldGolfRanking",2005
425,NA,"Benn Barham",51,0.28,14.4,-7.77,14.36,NA,"OfficialWorldGolfRanking",2005
426,NA,"Katsunori Kuwabara",54,0.28,15.21,-13.86,6.86,NA,"OfficialWorldGolfRanking",2005
427,NA,"Sam Little",53,0.28,14.88,-7.17,12.17,NA,"OfficialWorldGolfRanking",2005
428,NA,"Katsuyoshi Tomori",45,0.28,12.57,-13.91,7.76,NA,"OfficialWorldGolfRanking",2005
429,NA,"Santiago Luna",53,0.28,14.67,-14.87,11.37,NA,"OfficialWorldGolfRanking",2005
429,NA,"Boonchu Ruangkit",40,0.28,11.07,-17.27,6.22,NA,"OfficialWorldGolfRanking",2005
431,NA,"David Higgins",40,0.28,11.02,-7.12,9.6,NA,"OfficialWorldGolfRanking",2005
432,NA,"Mattias Eliasson",49,0.28,13.5,-9.08,10.6,NA,"OfficialWorldGolfRanking",2005
433,NA,"Craig Perks",54,0.28,14.87,-20.25,8,NA,"OfficialWorldGolfRanking",2005
434,NA,"Ariel Canete",53,0.27,14.57,-6.15,14.97,NA,"OfficialWorldGolfRanking",2005
435,NA,"Shinichi Akiba",44,0.27,11.86,-4.5,13.28,NA,"OfficialWorldGolfRanking",2005
436,NA,"Gary Simpson",40,0.27,10.76,-3.32,10.96,NA,"OfficialWorldGolfRanking",2005
437,NA,"Wen Tang Lin",40,0.27,10.75,-6.09,9.92,NA,"OfficialWorldGolfRanking",2005
438,NA,"Brad Kennedy",57,0.27,15.16,-20.74,5.9,NA,"OfficialWorldGolfRanking",2005
439,NA,"Ian Garbutt",49,0.26,12.98,-8.37,15.61,NA,"OfficialWorldGolfRanking",2005
440,NA,"Hennie Otto",40,0.26,10.49,-24.06,13.54,NA,"OfficialWorldGolfRanking",2005
441,NA,"Kris Cox",55,0.26,14.42,-5.59,12.59,NA,"OfficialWorldGolfRanking",2005
442,NA,"Larry Mize",40,0.26,10.45,-7.32,11.17,NA,"OfficialWorldGolfRanking",2005
443,NA,"James Nitties",40,0.26,10.39,-10.41,5.54,NA,"OfficialWorldGolfRanking",2005
444,NA,"Nicolas Colsaerts",48,0.26,12.46,-9.7,11.77,NA,"OfficialWorldGolfRanking",2005
445,NA,"Johan Edfors",51,0.26,13.23,-13.46,11.93,NA,"OfficialWorldGolfRanking",2005
446,NA,"Scott Dunlap",49,0.26,12.61,-10.58,11.14,NA,"OfficialWorldGolfRanking",2005
447,NA,"David Branshaw",56,0.26,14.36,-8.52,10.92,NA,"OfficialWorldGolfRanking",2005
448,NA,"Michael Kirk",64,0.26,16.4,-12,16.44,NA,"OfficialWorldGolfRanking",2005
449,NA,"Tommy Nakajima",40,0.26,10.23,-13.43,3.68,NA,"OfficialWorldGolfRanking",2005
449,NA,"Carl Suneson",50,0.26,12.78,-2.04,12.06,NA,"OfficialWorldGolfRanking",2005
451,NA,"Martin Maritz",60,0.25,15.23,-24.54,6.03,NA,"OfficialWorldGolfRanking",2005
452,NA,"Paul Claxton",57,0.25,14.42,-3.2,15.81,NA,"OfficialWorldGolfRanking",2005
453,NA,"Bill Glasson",42,0.25,10.61,-14.26,7.64,NA,"OfficialWorldGolfRanking",2005
454,NA,"Johan Axgren",50,0.25,12.61,-7.02,7.5,NA,"OfficialWorldGolfRanking",2005
455,NA,"Andrew Marshall",56,0.25,14.08,-15.14,11.57,NA,"OfficialWorldGolfRanking",2005
456,NA,"Mark Foster",60,0.25,15.04,-17.03,10.8,NA,"OfficialWorldGolfRanking",2005
457,NA,"Toni Karjalainen",40,0.25,9.99,-2.28,12.28,NA,"OfficialWorldGolfRanking",2005
458,NA,"Tatsuya Mitsuhashi",55,0.25,13.67,-15.73,4.94,NA,"OfficialWorldGolfRanking",2005
459,NA,"Gaurav Ghei",40,0.25,9.9,-1.09,9.15,NA,"OfficialWorldGolfRanking",2005
460,NA,"Gary Rusnak",40,0.25,9.89,-9.04,9.85,NA,"OfficialWorldGolfRanking",2005
461,NA,"Kiyoshi Murota",54,0.24,13.14,-27.73,8.72,NA,"OfficialWorldGolfRanking",2005
462,NA,"Hendrick Buhrmann",44,0.24,10.68,-7.17,11.14,NA,"OfficialWorldGolfRanking",2005
463,NA,"Casey Wittenberg",40,0.24,9.69,-10.17,5.24,NA,"OfficialWorldGolfRanking",2005
464,NA,"Ulrich Van den Berg",40,0.24,9.63,-4.33,10.21,NA,"OfficialWorldGolfRanking",2005
465,NA,"Mardan Mamat",41,0.24,9.86,-9.13,8.67,NA,"OfficialWorldGolfRanking",2005
466,NA,"Sandy Lyle",42,0.24,9.99,-9.02,7.06,NA,"OfficialWorldGolfRanking",2005
467,NA,"Yoshikazu Haku",42,0.24,9.95,-0.98,9.81,NA,"OfficialWorldGolfRanking",2005
468,NA,"Roger Tambellini",49,0.24,11.6,-9.22,10.88,NA,"OfficialWorldGolfRanking",2005
469,NA,"Mario Tiziani",40,0.24,9.43,-7.69,10.6,NA,"OfficialWorldGolfRanking",2005
470,NA,"Chapchai Nirat",40,0.24,9.41,-0.34,9.75,NA,"OfficialWorldGolfRanking",2005
471,NA,"Mark Brooks",59,0.24,13.86,-16.17,13.6,NA,"OfficialWorldGolfRanking",2005
472,NA,"Scott Barr",44,0.23,10.3,-7.02,10.03,NA,"OfficialWorldGolfRanking",2005
473,NA,"Jeff Gove",49,0.23,11.41,-2.41,10.82,NA,"OfficialWorldGolfRanking",2005
474,NA,"Glen Hnatiuk",40,0.23,9.31,-14.5,10.67,NA,"OfficialWorldGolfRanking",2005
475,NA,"Mahal Pearce",40,0.23,9.26,-6.81,8.83,NA,"OfficialWorldGolfRanking",2005
476,NA,"Ned Michaels",40,0.23,9.16,-5.51,9.9,NA,"OfficialWorldGolfRanking",2005
477,NA,"Eric Axley",40,0.23,9.15,-1.65,10.8,NA,"OfficialWorldGolfRanking",2005
478,NA,"Bob Burns",45,0.23,10.25,-18.19,NA,NA,"OfficialWorldGolfRanking",2005
479,NA,"Jay Delsing",46,0.23,10.35,-5.88,8.83,NA,"OfficialWorldGolfRanking",2005
480,NA,"Stephen Browne",50,0.22,11.17,-4.31,8.44,NA,"OfficialWorldGolfRanking",2005
480,NA,"Mo Joongkyung",40,0.22,8.93,-6.69,8.29,NA,"OfficialWorldGolfRanking",2005
482,NA,"Yoshinobu Tsukada",42,0.22,9.33,-1.76,9.83,NA,"OfficialWorldGolfRanking",2005
483,NA,"Chris Anderson",52,0.22,11.55,-12.95,11.52,NA,"OfficialWorldGolfRanking",2005
484,NA,"Soushi Tajima",56,0.22,12.42,-14.91,13.1,NA,"OfficialWorldGolfRanking",2005
485,NA,"Shigeru Nonaka",54,0.22,11.86,-8.56,7.68,NA,"OfficialWorldGolfRanking",2005
486,NA,"John Morgan",41,0.22,8.99,-20.94,NA,NA,"OfficialWorldGolfRanking",2005
487,NA,"Yasuhiko Takashima",40,0.22,8.75,-1.9,9.6,NA,"OfficialWorldGolfRanking",2005
488,NA,"Marco Ruiz",42,0.22,9.18,-6.84,7.5,NA,"OfficialWorldGolfRanking",2005
489,NA,"Raymond Russell",56,0.22,12.22,-14.36,9.82,NA,"OfficialWorldGolfRanking",2005
490,NA,"Joe Daley",40,0.22,8.62,-1.6,10.22,NA,"OfficialWorldGolfRanking",2005
491,NA,"Daniel Alfredo Vancsik",59,0.21,12.64,-8.75,15.39,NA,"OfficialWorldGolfRanking",2005
492,NA,"Jason Knutzon",40,0.21,8.53,-9.87,7.64,NA,"OfficialWorldGolfRanking",2005
493,NA,"Tom Whitehouse",50,0.21,10.59,-6.23,7.14,NA,"OfficialWorldGolfRanking",2005
494,NA,"Notah Begay III",40,0.21,8.42,-23.8,NA,NA,"OfficialWorldGolfRanking",2005
495,NA,"Ignacio Garrido",42,0.21,8.81,-29.32,7.58,NA,"OfficialWorldGolfRanking",2005
496,NA,"Danny Briggs",59,0.21,12.35,-12.84,8.95,NA,"OfficialWorldGolfRanking",2005
497,NA,"David Duval",40,0.21,8.28,-4.17,5.78,NA,"OfficialWorldGolfRanking",2005
498,NA,"Joel Kribel",40,0.21,8.25,-8.85,6.99,NA,"OfficialWorldGolfRanking",2005
499,NA,"Oliver David",44,0.21,9.05,-4.04,9.6,NA,"OfficialWorldGolfRanking",2005
