"Round2ScoringAverage_RANKTHISWEEK_2011","Round2ScoringAverage_RANKLASTWEEK_2011","Round2ScoringAverage_PLAYERNAME_2011","Round2ScoringAverage__2011","Round2ScoringAverage_AVG_2011","Round2ScoringAverage_TOTALSTROKES_2011","Round2ScoringAverage_TOTALROUNDS_2011","stat_name","year"
22,22,"Rickie Fowler",NA,69.83,1606,23,"Round2ScoringAverage",2011
23,23,"William McGirt",NA,69.84,2235,32,"Round2ScoringAverage",2011
24,24,"Shane Bertsch",NA,69.9,1398,20,"Round2ScoringAverage",2011
24,24,"Charles Howell III",NA,69.9,2097,30,"Round2ScoringAverage",2011
26,26,"Greg Chalmers",NA,70,1890,27,"Round2ScoringAverage",2011
26,26,"Luke Donald",NA,70,1260,18,"Round2ScoringAverage",2011
26,26,"Zach Johnson",NA,70,1540,22,"Round2ScoringAverage",2011
26,26,"Bill Lunde",NA,70,1820,26,"Round2ScoringAverage",2011
26,26,"George McNeill",NA,70,1400,20,"Round2ScoringAverage",2011
26,26,"John Merrick",NA,70,1470,21,"Round2ScoringAverage",2011
26,26,"Rod Pampling",NA,70,1470,21,"Round2ScoringAverage",2011
33,33,"Brian Davis",NA,70.03,2101,30,"Round2ScoringAverage",2011
33,33,"Spencer Levin",NA,70.03,2171,31,"Round2ScoringAverage",2011
35,35,"Robert Karlsson",NA,70.06,1191,17,"Round2ScoringAverage",2011
36,36,"Keegan Bradley",NA,70.07,1962,28,"Round2ScoringAverage",2011
36,36,"Chad Campbell",NA,70.07,2032,29,"Round2ScoringAverage",2011
36,36,"Ian Poulter",NA,70.07,1051,15,"Round2ScoringAverage",2011
39,39,"David Mathis",NA,70.08,1752,25,"Round2ScoringAverage",2011
40,40,"Hunter Haas",NA,70.1,2103,30,"Round2ScoringAverage",2011
40,40,"Ryan Moore",NA,70.1,1402,20,"Round2ScoringAverage",2011
42,42,"Jerry Kelly",NA,70.16,1754,25,"Round2ScoringAverage",2011
42,42,"Michael Thompson",NA,70.16,1754,25,"Round2ScoringAverage",2011
42,42,"Mark Wilson",NA,70.16,1754,25,"Round2ScoringAverage",2011
45,45,"Brendon de Jonge",NA,70.17,2105,30,"Round2ScoringAverage",2011
45,45,"Matt Kuchar",NA,70.17,1614,23,"Round2ScoringAverage",2011
47,47,"Adam Scott",NA,70.18,1193,17,"Round2ScoringAverage",2011
48,48,"Billy Mayfair",NA,70.21,2036,29,"Round2ScoringAverage",2011
48,48,"Geoff Ogilvy",NA,70.21,1334,19,"Round2ScoringAverage",2011
48,48,"Heath Slocum",NA,70.21,1966,28,"Round2ScoringAverage",2011
51,51,"Ricky Barnes",NA,70.22,1615,23,"Round2ScoringAverage",2011
51,51,"Scott Piercy",NA,70.22,1615,23,"Round2ScoringAverage",2011
53,53,"Martin Laird",NA,70.23,1545,22,"Round2ScoringAverage",2011
54,54,"KJ Choi",NA,70.24,1475,21,"Round2ScoringAverage",2011
55,55,"Steven Bowditch",NA,70.25,1967,28,"Round2ScoringAverage",2011
56,56,"Blake Adams",NA,70.26,2389,34,"Round2ScoringAverage",2011
57,57,"Jason Bohn",NA,70.27,1546,22,"Round2ScoringAverage",2011
57,57,"Bo Van Pelt",NA,70.27,1827,26,"Round2ScoringAverage",2011
59,59,"Phil Mickelson",NA,70.3,1406,20,"Round2ScoringAverage",2011
60,60,"Andres Romero",NA,70.32,1547,22,"Round2ScoringAverage",2011
60,60,"Jhonattan Vegas",NA,70.32,1758,25,"Round2ScoringAverage",2011
62,62,"Kevin Stadler",NA,70.37,1900,27,"Round2ScoringAverage",2011
63,63,"Trevor Immelman",NA,70.38,1689,24,"Round2ScoringAverage",2011
64,64,"Tim Herron",NA,70.39,1971,28,"Round2ScoringAverage",2011
65,65,"Paul Stankowski",NA,70.42,1690,24,"Round2ScoringAverage",2011
66,66,"Vijay Singh",NA,70.44,1761,25,"Round2ScoringAverage",2011
67,67,"Jim Renner",NA,70.45,1550,22,"Round2ScoringAverage",2011
67,67,"Justin Rose",NA,70.45,1550,22,"Round2ScoringAverage",2011
67,67,"Josh Teater",NA,70.45,2184,31,"Round2ScoringAverage",2011
70,70,"Troy Matteson",NA,70.46,1973,28,"Round2ScoringAverage",2011
70,70,"Jimmy Walker",NA,70.46,1691,24,"Round2ScoringAverage",2011
72,72,"Jason Dufner",NA,70.48,1621,23,"Round2ScoringAverage",2011
72,72,"Johnson Wagner",NA,70.48,1762,25,"Round2ScoringAverage",2011
74,74,"Kevin Na",NA,70.5,1833,26,"Round2ScoringAverage",2011
74,74,"Kyle Stanley",NA,70.5,1974,28,"Round2ScoringAverage",2011
76,76,"DJ Trahan",NA,70.52,2045,29,"Round2ScoringAverage",2011
77,77,"Ben Crane",NA,70.55,1552,22,"Round2ScoringAverage",2011
78,78,"Carl Pettersson",NA,70.56,1905,27,"Round2ScoringAverage",2011
79,79,"Michael Connell",NA,70.58,1835,26,"Round2ScoringAverage",2011
79,79,"Kevin Streelman",NA,70.58,1835,26,"Round2ScoringAverage",2011
81,81,"Robert Garrigus",NA,70.6,1765,25,"Round2ScoringAverage",2011
82,82,"Brandt Jobe",NA,70.61,1977,28,"Round2ScoringAverage",2011
83,83,"Boo Weekley",NA,70.62,1483,21,"Round2ScoringAverage",2011
84,84,"Brendan Steele",NA,70.63,1907,27,"Round2ScoringAverage",2011
85,85,"Ernie Els",NA,70.65,1413,20,"Round2ScoringAverage",2011
85,85,"Tommy Gainey",NA,70.65,2402,34,"Round2ScoringAverage",2011
85,85,"Brian Gay",NA,70.65,1837,26,"Round2ScoringAverage",2011
85,85,"Padraig Harrington",NA,70.65,1201,17,"Round2ScoringAverage",2011
85,85,"David Hearn",NA,70.65,1837,26,"Round2ScoringAverage",2011
90,90,"Aron Price",NA,70.67,1272,18,"Round2ScoringAverage",2011
91,91,"Chris Kirk",NA,70.7,1909,27,"Round2ScoringAverage",2011
92,92,"Nick OHern",NA,70.71,1980,28,"Round2ScoringAverage",2011
93,93,"Charlie Wi",NA,70.72,1768,25,"Round2ScoringAverage",2011
94,94,"Justin Leonard",NA,70.73,1839,26,"Round2ScoringAverage",2011
94,94,"Bryce Molder",NA,70.73,1839,26,"Round2ScoringAverage",2011
96,96,"Steve Marino",NA,70.74,1627,23,"Round2ScoringAverage",2011
97,97,"Jeff Overton",NA,70.76,1769,25,"Round2ScoringAverage",2011
98,98,"Jim Herman",NA,70.77,1557,22,"Round2ScoringAverage",2011
99,99,"Vaughn Taylor",NA,70.78,1911,27,"Round2ScoringAverage",2011
100,100,"Davis Love III",NA,70.82,1558,22,"Round2ScoringAverage",2011
101,101,"Anthony Kim",NA,70.83,1700,24,"Round2ScoringAverage",2011
102,102,"Michael Putnam",NA,70.85,1417,20,"Round2ScoringAverage",2011
103,103,"Pat Perez",NA,70.91,1560,22,"Round2ScoringAverage",2011
104,104,"Paul Goydos",NA,70.92,1702,24,"Round2ScoringAverage",2011
104,104,"Kent Jones",NA,70.92,1702,24,"Round2ScoringAverage",2011
106,106,"Camilo Villegas",NA,70.95,1561,22,"Round2ScoringAverage",2011
107,107,"Jonathan Byrd",NA,70.96,1774,25,"Round2ScoringAverage",2011
107,107,"John Rollins",NA,70.96,1845,26,"Round2ScoringAverage",2011
107,107,"Nate Smith",NA,70.96,1703,24,"Round2ScoringAverage",2011
110,110,"James Driscoll",NA,71,1704,24,"Round2ScoringAverage",2011
110,110,"Billy Horschel",NA,71,1775,25,"Round2ScoringAverage",2011
110,110,"Chez Reavie",NA,71,1917,27,"Round2ScoringAverage",2011
113,113,"Joseph Bramlett",NA,71.04,1776,25,"Round2ScoringAverage",2011
113,113,"Nathan Green",NA,71.04,1847,26,"Round2ScoringAverage",2011
115,115,"Dustin Johnson",NA,71.05,1421,20,"Round2ScoringAverage",2011
116,116,"Steve Flesch",NA,71.08,1848,26,"Round2ScoringAverage",2011
117,117,"Ben Curtis",NA,71.09,1635,23,"Round2ScoringAverage",2011
118,118,"Chris DiMarco",NA,71.1,2062,29,"Round2ScoringAverage",2011
119,119,"DA Points",NA,71.12,1849,26,"Round2ScoringAverage",2011
120,120,"Harrison Frazar",NA,71.16,1352,19,"Round2ScoringAverage",2011
120,120,"Lee Janzen",NA,71.16,1352,19,"Round2ScoringAverage",2011
122,122,"Kris Blanks",NA,71.17,2064,29,"Round2ScoringAverage",2011
122,122,"Garrett Willis",NA,71.17,1637,23,"Round2ScoringAverage",2011
124,124,"YE Yang",NA,71.18,1210,17,"Round2ScoringAverage",2011
125,125,"Stewart Cink",NA,71.19,1495,21,"Round2ScoringAverage",2011
125,125,"Tim Petrovic",NA,71.19,1922,27,"Round2ScoringAverage",2011
127,127,"JJ Henry",NA,71.21,1994,28,"Round2ScoringAverage",2011
127,127,"Rory Sabbatini",NA,71.21,1709,24,"Round2ScoringAverage",2011
129,129,"Marc Leishman",NA,71.22,1923,27,"Round2ScoringAverage",2011
129,129,"Sean OHair",NA,71.22,1638,23,"Round2ScoringAverage",2011
131,131,"Stephen Ames",NA,71.23,1567,22,"Round2ScoringAverage",2011
132,132,"Sung Kang",NA,71.24,1496,21,"Round2ScoringAverage",2011
132,132,"Chris Riley",NA,71.24,1781,25,"Round2ScoringAverage",2011
134,134,"Joe Ogilvie",NA,71.25,1710,24,"Round2ScoringAverage",2011
135,135,"Stuart Appleby",NA,71.33,1498,21,"Round2ScoringAverage",2011
135,135,"Briny Baird",NA,71.33,1284,18,"Round2ScoringAverage",2011
137,137,"Dean Wilson",NA,71.35,1427,20,"Round2ScoringAverage",2011
138,138,"Richard Johnson",NA,71.38,1499,21,"Round2ScoringAverage",2011
138,138,"Kevin Kisner",NA,71.38,1713,24,"Round2ScoringAverage",2011
140,140,"Steve Elkington",NA,71.41,1214,17,"Round2ScoringAverage",2011
140,140,"Bobby Gates",NA,71.41,2071,29,"Round2ScoringAverage",2011
140,140,"Alexandre Rocha",NA,71.41,1571,22,"Round2ScoringAverage",2011
143,143,"Robert Allenby",NA,71.42,1714,24,"Round2ScoringAverage",2011
144,144,"Andres Gonzales",NA,71.43,1500,21,"Round2ScoringAverage",2011
145,145,"Woody Austin",NA,71.44,1286,18,"Round2ScoringAverage",2011
146,146,"Arjun Atwal",NA,71.45,2072,29,"Round2ScoringAverage",2011
147,147,"Kevin Chappell",NA,71.46,1858,26,"Round2ScoringAverage",2011
148,148,"Matt Bettencourt",NA,71.48,1930,27,"Round2ScoringAverage",2011
148,148,"Alex Prugh",NA,71.48,2073,29,"Round2ScoringAverage",2011
150,150,"Michael Bradley",NA,71.5,1716,24,"Round2ScoringAverage",2011
150,150,"Ryuji Imada",NA,71.5,2002,28,"Round2ScoringAverage",2011
152,152,"Joe Durant",NA,71.54,1717,24,"Round2ScoringAverage",2011
153,153,"Bio Kim",NA,71.56,1789,25,"Round2ScoringAverage",2011
154,154,"Troy Merritt",NA,71.57,1646,23,"Round2ScoringAverage",2011
155,155,"Scott Stallings",NA,71.61,2005,28,"Round2ScoringAverage",2011
156,156,"Retief Goosen",NA,71.62,931,13,"Round2ScoringAverage",2011
157,157,"Alex Cejka",NA,71.65,1218,17,"Round2ScoringAverage",2011
157,157,"Scott Gutschewski",NA,71.65,1648,23,"Round2ScoringAverage",2011
159,159,"Scott McCarron",NA,71.68,1577,22,"Round2ScoringAverage",2011
160,160,"Fabian Gomez",NA,71.69,1864,26,"Round2ScoringAverage",2011
161,161,"Cameron Beckman",NA,71.7,1649,23,"Round2ScoringAverage",2011
161,161,"Justin Hicks",NA,71.7,1649,23,"Round2ScoringAverage",2011
161,161,"Tag Ridings",NA,71.7,1936,27,"Round2ScoringAverage",2011
164,164,"Matt McQuillan",NA,71.71,1506,21,"Round2ScoringAverage",2011
165,165,"Graeme McDowell",NA,71.73,1076,15,"Round2ScoringAverage",2011
166,166,"Tom Gillis",NA,71.78,1292,18,"Round2ScoringAverage",2011
167,167,"JP Hayes",NA,71.79,1364,19,"Round2ScoringAverage",2011
168,168,"Charley Hoffman",NA,71.81,1867,26,"Round2ScoringAverage",2011
169,169,"Jarrod Lyle",NA,71.83,2083,29,"Round2ScoringAverage",2011
170,170,"Colt Knost",NA,71.85,1940,27,"Round2ScoringAverage",2011
171,171,"Roland Thatcher",NA,71.95,1583,22,"Round2ScoringAverage",2011
172,172,"David Duval",NA,72,1728,24,"Round2ScoringAverage",2011
172,172,"Ben Martin",NA,72,1800,25,"Round2ScoringAverage",2011
172,172,"Shaun Micheel",NA,72,1800,25,"Round2ScoringAverage",2011
172,172,"Marc Turnesa",NA,72,1368,19,"Round2ScoringAverage",2011
176,176,"Ryan Palmer",NA,72.04,1657,23,"Round2ScoringAverage",2011
177,177,"Will Strickler",NA,72.05,1369,19,"Round2ScoringAverage",2011
178,178,"Rich Beem",NA,72.1,1442,20,"Round2ScoringAverage",2011
178,178,"Daniel Summerhays",NA,72.1,2091,29,"Round2ScoringAverage",2011
180,180,"Matt Jones",NA,72.12,1803,25,"Round2ScoringAverage",2011
181,181,"DJ Brigman",NA,72.13,1659,23,"Round2ScoringAverage",2011
182,182,"Zack Miller",NA,72.23,2167,30,"Round2ScoringAverage",2011
183,183,"Angel Cabrera",NA,72.24,1228,17,"Round2ScoringAverage",2011
184,184,"Rocco Mediate",NA,72.72,1309,18,"Round2ScoringAverage",2011
185,185,"Martin Piller",NA,72.91,1677,23,"Round2ScoringAverage",2011
186,186,"Derek Lamely",NA,74.04,1851,25,"Round2ScoringAverage",2011
