"Back9Round4ScoringAverage_RANKTHISWEEK_2008","Back9Round4ScoringAverage_RANKLASTWEEK_2008","Back9Round4ScoringAverage_PLAYERNAME_2008","Back9Round4ScoringAverage__2008","Back9Round4ScoringAverage_AVG_2008","Back9Round4ScoringAverage_TOTALSTROKES_2008","Back9Round4ScoringAverage_TOTALROUNDS_2008","stat_name","year"
97,97,"Steve Marino",NA,35.63,962,27,"Back9Round4ScoringAverage",2008
97,97,"Jeff Quinney",NA,35.63,570,16,"Back9Round4ScoringAverage",2008
97,97,"Kevin Streelman",NA,35.63,855,24,"Back9Round4ScoringAverage",2008
100,100,"Paul Casey",NA,35.64,392,11,"Back9Round4ScoringAverage",2008
100,100,"Ryan Moore",NA,35.64,392,11,"Back9Round4ScoringAverage",2008
100,100,"Dean Wilson",NA,35.64,784,22,"Back9Round4ScoringAverage",2008
103,103,"Steve Flesch",NA,35.65,606,17,"Back9Round4ScoringAverage",2008
104,104,"Tom Pernice Jr",NA,35.68,785,22,"Back9Round4ScoringAverage",2008
104,104,"Kenny Perry",NA,35.68,785,22,"Back9Round4ScoringAverage",2008
106,106,"Scott Sterling",NA,35.69,571,16,"Back9Round4ScoringAverage",2008
107,107,"Brad Adamonis",NA,35.71,500,14,"Back9Round4ScoringAverage",2008
107,107,"Bob Estes",NA,35.71,607,17,"Back9Round4ScoringAverage",2008
109,109,"Jeff Maggert",NA,35.73,536,15,"Back9Round4ScoringAverage",2008
110,110,"Bo Van Pelt",NA,35.74,679,19,"Back9Round4ScoringAverage",2008
110,110,"Bubba Watson",NA,35.74,679,19,"Back9Round4ScoringAverage",2008
110,110,"Mike Weir",NA,35.74,679,19,"Back9Round4ScoringAverage",2008
113,113,"Rich Beem",NA,35.75,572,16,"Back9Round4ScoringAverage",2008
113,113,"Carlos Franco",NA,35.75,429,12,"Back9Round4ScoringAverage",2008
113,113,"Davis Love III",NA,35.75,572,16,"Back9Round4ScoringAverage",2008
116,116,"Joe Durant",NA,35.76,608,17,"Back9Round4ScoringAverage",2008
117,117,"Geoff Ogilvy",NA,35.77,465,13,"Back9Round4ScoringAverage",2008
118,118,"Briny Baird",NA,35.81,967,27,"Back9Round4ScoringAverage",2008
118,118,"Charlie Wi",NA,35.81,752,21,"Back9Round4ScoringAverage",2008
120,120,"Bart Bryant",NA,35.82,609,17,"Back9Round4ScoringAverage",2008
121,121,"Stewart Cink",NA,35.83,645,18,"Back9Round4ScoringAverage",2008
121,121,"Vaughn Taylor",NA,35.83,645,18,"Back9Round4ScoringAverage",2008
121,121,"Omar Uresti",NA,35.83,430,12,"Back9Round4ScoringAverage",2008
121,121,"Boo Weekley",NA,35.83,645,18,"Back9Round4ScoringAverage",2008
125,125,"John Mallinger",NA,35.85,717,20,"Back9Round4ScoringAverage",2008
126,126,"Jeff Gove",NA,35.86,251,7,"Back9Round4ScoringAverage",2008
126,126,"Billy Mayfair",NA,35.86,789,22,"Back9Round4ScoringAverage",2008
128,128,"Michael Allen",NA,35.89,646,18,"Back9Round4ScoringAverage",2008
129,129,"Mark Calcavecchia",NA,35.91,395,11,"Back9Round4ScoringAverage",2008
130,130,"Robert Allenby",NA,35.92,934,26,"Back9Round4ScoringAverage",2008
131,131,"Brett Quigley",NA,35.93,539,15,"Back9Round4ScoringAverage",2008
131,131,"David Toms",NA,35.93,539,15,"Back9Round4ScoringAverage",2008
133,133,"Charley Hoffman",NA,35.94,575,16,"Back9Round4ScoringAverage",2008
133,133,"JB Holmes",NA,35.94,611,17,"Back9Round4ScoringAverage",2008
133,133,"Anthony Kim",NA,35.94,647,18,"Back9Round4ScoringAverage",2008
136,136,"Cody Freeman",NA,36,216,6,"Back9Round4ScoringAverage",2008
136,136,"Sergio Garcia",NA,36,612,17,"Back9Round4ScoringAverage",2008
136,136,"Tim Herron",NA,36,720,20,"Back9Round4ScoringAverage",2008
136,136,"Trevor Immelman",NA,36,468,13,"Back9Round4ScoringAverage",2008
136,136,"Lee Janzen",NA,36,540,15,"Back9Round4ScoringAverage",2008
136,136,"Will Ma Kenzie",NA,36,360,10,"Back9Round4ScoringAverage",2008
136,136,"Ted Purdy",NA,36,324,9,"Back9Round4ScoringAverage",2008
136,136,"Chez Reavie",NA,36,720,20,"Back9Round4ScoringAverage",2008
136,136,"Rory Sabbatini",NA,36,576,16,"Back9Round4ScoringAverage",2008
136,136,"Jay Williamson",NA,36,576,16,"Back9Round4ScoringAverage",2008
136,136,"YE Yang",NA,36,540,15,"Back9Round4ScoringAverage",2008
147,147,"Tim Clark",NA,36.06,649,18,"Back9Round4ScoringAverage",2008
147,147,"Dustin Johnson",NA,36.06,577,16,"Back9Round4ScoringAverage",2008
149,149,"Daniel Chopra",NA,36.07,541,15,"Back9Round4ScoringAverage",2008
150,150,"Mathias Gronberg",NA,36.08,433,12,"Back9Round4ScoringAverage",2008
151,151,"Billy Andrade",NA,36.09,397,11,"Back9Round4ScoringAverage",2008
151,151,"Jim Furyk",NA,36.09,794,22,"Back9Round4ScoringAverage",2008
153,153,"Alejandro Canizares",NA,36.1,361,10,"Back9Round4ScoringAverage",2008
153,153,"Ernie Els",NA,36.1,361,10,"Back9Round4ScoringAverage",2008
153,153,"Doug LaBelle II",NA,36.1,361,10,"Back9Round4ScoringAverage",2008
156,156,"Zach Johnson",NA,36.11,650,18,"Back9Round4ScoringAverage",2008
157,157,"Robert Garrigus",NA,36.12,614,17,"Back9Round4ScoringAverage",2008
157,157,"Parker McLachlin",NA,36.12,614,17,"Back9Round4ScoringAverage",2008
159,159,"Olin Browne",NA,36.18,398,11,"Back9Round4ScoringAverage",2008
159,159,"Ian Poulter",NA,36.18,398,11,"Back9Round4ScoringAverage",2008
161,161,"Patrick Sheehan",NA,36.19,941,26,"Back9Round4ScoringAverage",2008
162,162,"Matt Jones",NA,36.2,543,15,"Back9Round4ScoringAverage",2008
163,163,"Kevin Stadler",NA,36.21,507,14,"Back9Round4ScoringAverage",2008
164,164,"Chris Riley",NA,36.22,326,9,"Back9Round4ScoringAverage",2008
165,165,"Fred Couples",NA,36.25,435,12,"Back9Round4ScoringAverage",2008
165,165,"Chris Stroud",NA,36.25,435,12,"Back9Round4ScoringAverage",2008
165,165,"Kyle Thompson",NA,36.25,290,8,"Back9Round4ScoringAverage",2008
168,168,"John Rollins",NA,36.26,689,19,"Back9Round4ScoringAverage",2008
169,169,"Ben Curtis",NA,36.28,653,18,"Back9Round4ScoringAverage",2008
170,170,"Brandt Snedeker",NA,36.29,617,17,"Back9Round4ScoringAverage",2008
171,171,"Nick Flanagan",NA,36.33,545,15,"Back9Round4ScoringAverage",2008
172,172,"Rocco Mediate",NA,36.35,618,17,"Back9Round4ScoringAverage",2008
173,173,"Johnson Wagner",NA,36.36,509,14,"Back9Round4ScoringAverage",2008
174,174,"Kevin Na",NA,36.37,691,19,"Back9Round4ScoringAverage",2008
175,175,"Tom Lehman",NA,36.38,291,8,"Back9Round4ScoringAverage",2008
176,176,"Brad Elder",NA,36.4,364,10,"Back9Round4ScoringAverage",2008
176,176,"Dudley Hart",NA,36.4,546,15,"Back9Round4ScoringAverage",2008
178,178,"Woody Austin",NA,36.43,838,23,"Back9Round4ScoringAverage",2008
179,179,"Stephen Leaney",NA,36.44,328,9,"Back9Round4ScoringAverage",2008
180,180,"Paul Goydos",NA,36.46,474,13,"Back9Round4ScoringAverage",2008
180,180,"John Riegger",NA,36.46,474,13,"Back9Round4ScoringAverage",2008
182,182,"Sean OHair",NA,36.47,547,15,"Back9Round4ScoringAverage",2008
183,183,"Todd Hamilton",NA,36.5,657,18,"Back9Round4ScoringAverage",2008
183,183,"Jim McGovern",NA,36.5,438,12,"Back9Round4ScoringAverage",2008
183,183,"Jin Park",NA,36.5,438,12,"Back9Round4ScoringAverage",2008
186,186,"David Lutterus",NA,36.57,256,7,"Back9Round4ScoringAverage",2008
187,187,"Angel Cabrera",NA,36.67,330,9,"Back9Round4ScoringAverage",2008
188,188,"Jeff Overton",NA,36.74,698,19,"Back9Round4ScoringAverage",2008
189,189,"Jonathan Byrd",NA,36.75,588,16,"Back9Round4ScoringAverage",2008
189,189,"Travis Perkins",NA,36.75,147,4,"Back9Round4ScoringAverage",2008
191,191,"Kenneth Ferrie",NA,36.9,369,10,"Back9Round4ScoringAverage",2008
192,192,"Frank Lickliter II",NA,36.95,776,21,"Back9Round4ScoringAverage",2008
193,193,"Tag Ridings",NA,37,555,15,"Back9Round4ScoringAverage",2008
194,194,"Adam Scott",NA,37.2,372,10,"Back9Round4ScoringAverage",2008
195,195,"Paul Claxton",NA,37.29,261,7,"Back9Round4ScoringAverage",2008
196,196,"Mark Hensby",NA,37.3,373,10,"Back9Round4ScoringAverage",2008
197,197,"David Duval",NA,37.83,227,6,"Back9Round4ScoringAverage",2008
