"Front9Par4ScoringAverage_RANKTHISWEEK_2011","Front9Par4ScoringAverage_RANKLASTWEEK_2011","Front9Par4ScoringAverage_PLAYERNAME_2011","Front9Par4ScoringAverage_ROUNDS_2011","Front9Par4ScoringAverage_AVG_2011","Front9Par4ScoringAverage_TOTALSTROKES_2011","Front9Par4ScoringAverage_TOTALHOLES_2011","stat_name","year"
93,93,"Charlie Wi",83,4.05,1855,458,"Front9Par4ScoringAverage",2011
110,110,"Shane Bertsch",62,4.06,1404,346,"Front9Par4ScoringAverage",2011
110,110,"Jonathan Byrd",83,4.06,1857,457,"Front9Par4ScoringAverage",2011
110,110,"Michael Connell",76,4.06,1745,430,"Front9Par4ScoringAverage",2011
110,110,"Ben Curtis",66,4.06,1509,372,"Front9Par4ScoringAverage",2011
110,110,"Tommy Gainey",104,4.06,2357,580,"Front9Par4ScoringAverage",2011
110,110,"Robert Garrigus",83,4.06,1822,449,"Front9Par4ScoringAverage",2011
110,110,"Bobby Gates",82,4.06,1808,445,"Front9Par4ScoringAverage",2011
110,110,"Lee Janzen",62,4.06,1380,340,"Front9Par4ScoringAverage",2011
110,110,"Kevin Kisner",70,4.06,1569,386,"Front9Par4ScoringAverage",2011
110,110,"Spencer Levin",113,4.06,2568,633,"Front9Par4ScoringAverage",2011
110,110,"Kevin Na",84,4.06,1867,460,"Front9Par4ScoringAverage",2011
110,110,"Ryan Palmer",82,4.06,1773,437,"Front9Par4ScoringAverage",2011
110,110,"Kevin Streelman",90,4.06,1993,491,"Front9Par4ScoringAverage",2011
110,110,"Cameron Tringale",110,4.06,2518,620,"Front9Par4ScoringAverage",2011
110,110,"Marc Turnesa",54,4.06,1198,295,"Front9Par4ScoringAverage",2011
110,110,"YE Yang",63,4.06,1340,330,"Front9Par4ScoringAverage",2011
126,126,"Steven Bowditch",86,4.07,1955,480,"Front9Par4ScoringAverage",2011
126,126,"Alex Cejka",59,4.07,1271,312,"Front9Par4ScoringAverage",2011
126,126,"Joe Durant",71,4.07,1586,390,"Front9Par4ScoringAverage",2011
126,126,"Steve Flesch",88,4.07,2025,497,"Front9Par4ScoringAverage",2011
126,126,"Paul Goydos",81,4.07,1812,445,"Front9Par4ScoringAverage",2011
126,126,"Nathan Green",81,4.07,1843,453,"Front9Par4ScoringAverage",2011
126,126,"Kent Jones",76,4.07,1733,426,"Front9Par4ScoringAverage",2011
126,126,"Matt Jones",71,4.07,1575,387,"Front9Par4ScoringAverage",2011
126,126,"Steve Marino",76,4.07,1698,417,"Front9Par4ScoringAverage",2011
126,126,"Scott McCarron",65,4.07,1477,363,"Front9Par4ScoringAverage",2011
126,126,"Ian Poulter",52,4.07,1131,278,"Front9Par4ScoringAverage",2011
126,126,"Roland Thatcher",67,4.07,1511,371,"Front9Par4ScoringAverage",2011
138,138,"Arjun Atwal",91,4.08,2074,508,"Front9Par4ScoringAverage",2011
138,138,"Michael Bradley",74,4.08,1679,412,"Front9Par4ScoringAverage",2011
138,138,"Angel Cabrera",50,4.08,1119,274,"Front9Par4ScoringAverage",2011
138,138,"Ernie Els",71,4.08,1551,380,"Front9Par4ScoringAverage",2011
138,138,"Billy Horschel",75,4.08,1687,413,"Front9Par4ScoringAverage",2011
138,138,"Colt Knost",80,4.08,1803,442,"Front9Par4ScoringAverage",2011
138,138,"Graeme McDowell",50,4.08,1029,252,"Front9Par4ScoringAverage",2011
138,138,"Shaun Micheel",77,4.08,1752,429,"Front9Par4ScoringAverage",2011
138,138,"Ryan Moore",79,4.08,1693,415,"Front9Par4ScoringAverage",2011
138,138,"Sean OHair",71,4.08,1617,396,"Front9Par4ScoringAverage",2011
138,138,"Tim Petrovic",88,4.08,1979,485,"Front9Par4ScoringAverage",2011
138,138,"Nate Smith",66,4.08,1486,364,"Front9Par4ScoringAverage",2011
138,138,"Paul Stankowski",78,4.08,1755,430,"Front9Par4ScoringAverage",2011
138,138,"Dean Wilson",62,4.08,1388,340,"Front9Par4ScoringAverage",2011
152,152,"Matt Bettencourt",84,4.09,1917,469,"Front9Par4ScoringAverage",2011
152,152,"Scott Gutschewski",67,4.09,1498,366,"Front9Par4ScoringAverage",2011
152,152,"JP Hayes",56,4.09,1247,305,"Front9Par4ScoringAverage",2011
152,152,"Matt McQuillan",59,4.09,1346,329,"Front9Par4ScoringAverage",2011
152,152,"Troy Merritt",63,4.09,1427,349,"Front9Par4ScoringAverage",2011
152,152,"Tag Ridings",87,4.09,1970,482,"Front9Par4ScoringAverage",2011
158,158,"Joseph Bramlett",73,4.1,1651,403,"Front9Par4ScoringAverage",2011
158,158,"Jim Herman",69,4.1,1554,379,"Front9Par4ScoringAverage",2011
158,158,"Justin Hicks",60,4.1,1349,329,"Front9Par4ScoringAverage",2011
158,158,"JB Holmes",57,4.1,1180,288,"Front9Par4ScoringAverage",2011
158,158,"Jim Renner",65,4.1,1457,355,"Front9Par4ScoringAverage",2011
158,158,"Chris Riley",76,4.1,1706,416,"Front9Par4ScoringAverage",2011
158,158,"Brendan Steele",89,4.1,2004,489,"Front9Par4ScoringAverage",2011
158,158,"Daniel Summerhays",75,4.1,1685,411,"Front9Par4ScoringAverage",2011
166,166,"Stuart Appleby",65,4.11,1488,362,"Front9Par4ScoringAverage",2011
166,166,"Cameron Beckman",71,4.11,1627,396,"Front9Par4ScoringAverage",2011
166,166,"Harrison Frazar",58,4.11,1343,327,"Front9Par4ScoringAverage",2011
166,166,"Tom Gillis",55,4.11,1315,320,"Front9Par4ScoringAverage",2011
166,166,"Rocco Mediate",53,4.11,1183,288,"Front9Par4ScoringAverage",2011
166,166,"Michael Putnam",67,4.11,1523,371,"Front9Par4ScoringAverage",2011
166,166,"Scott Stallings",84,4.11,1907,464,"Front9Par4ScoringAverage",2011
173,173,"Fabian Gomez",84,4.12,1887,458,"Front9Par4ScoringAverage",2011
173,173,"Richard Johnson",64,4.12,1441,350,"Front9Par4ScoringAverage",2011
173,173,"Jarrod Lyle",83,4.12,1885,457,"Front9Par4ScoringAverage",2011
173,173,"Alex Prugh",82,4.12,1852,450,"Front9Par4ScoringAverage",2011
173,173,"Boo Weekley",66,4.12,1486,361,"Front9Par4ScoringAverage",2011
178,178,"Bio Kim",71,4.13,1605,389,"Front9Par4ScoringAverage",2011
178,178,"Alexandre Rocha",65,4.13,1481,359,"Front9Par4ScoringAverage",2011
178,178,"Kevin Stadler",88,4.13,1977,479,"Front9Par4ScoringAverage",2011
181,181,"Rich Beem",53,4.14,1209,292,"Front9Par4ScoringAverage",2011
181,181,"Derek Lamely",65,4.14,1485,359,"Front9Par4ScoringAverage",2011
181,181,"Zack Miller",86,4.14,1948,471,"Front9Par4ScoringAverage",2011
181,181,"Martin Piller",63,4.14,1446,349,"Front9Par4ScoringAverage",2011
185,185,"DJ Brigman",67,4.16,1551,373,"Front9Par4ScoringAverage",2011
186,186,"Will Strickler",51,4.22,1204,285,"Front9Par4ScoringAverage",2011
