"Top5FinalRoundPerformance_RANKTHISWEEK_2015","Top5FinalRoundPerformance_RANKLASTWEEK_2015","Top5FinalRoundPerformance_PLAYERNAME_2015","Top5FinalRoundPerformance_EVENTS_2015","Top5FinalRoundPerformance_PctTIMESIMPROVED_2015","Top5FinalRoundPerformance_OFTIMESIMPROVED_2015","stat_name","year"
34,34,"Matt Jones",25,75,3,"Top5FinalRoundPerformance",2015
34,34,"Danny Lee",36,75,3,"Top5FinalRoundPerformance",2015
37,37,"Bill Haas",25,66.7,2,"Top5FinalRoundPerformance",2015
37,37,"Chris Kirk",21,66.7,2,"Top5FinalRoundPerformance",2015
37,37,"Russell Knox",28,66.7,2,"Top5FinalRoundPerformance",2015
37,37,"Troy Merritt",29,66.7,2,"Top5FinalRoundPerformance",2015
37,37,"Ryan Moore",24,66.7,2,"Top5FinalRoundPerformance",2015
37,37,"Sean OHair",26,66.7,2,"Top5FinalRoundPerformance",2015
37,37,"Louis Oosthuizen",20,66.7,2,"Top5FinalRoundPerformance",2015
37,37,"Ian Poulter",19,66.7,2,"Top5FinalRoundPerformance",2015
37,37,"Patrick Reed",27,66.7,2,"Top5FinalRoundPerformance",2015
37,37,"Webb Simpson",22,66.7,2,"Top5FinalRoundPerformance",2015
47,47,"Brooks Koepka",23,60,3,"Top5FinalRoundPerformance",2015
47,47,"Matt Kuchar",25,60,3,"Top5FinalRoundPerformance",2015
49,49,"Daniel Berger",31,50,1,"Top5FinalRoundPerformance",2015
49,49,"Jason Bohn",27,50,2,"Top5FinalRoundPerformance",2015
49,49,"Steven Bowditch",32,50,1,"Top5FinalRoundPerformance",2015
49,49,"Alex Cejka",30,50,1,"Top5FinalRoundPerformance",2015
49,49,"Jon Curran",28,50,1,"Top5FinalRoundPerformance",2015
49,49,"Graham DeLaet",22,50,1,"Top5FinalRoundPerformance",2015
49,49,"Fabian Gomez",26,50,1,"Top5FinalRoundPerformance",2015
49,49,"Jason Gore",26,50,1,"Top5FinalRoundPerformance",2015
49,49,"Brian Harman",29,50,1,"Top5FinalRoundPerformance",2015
49,49,"Padraig Harrington",21,50,1,"Top5FinalRoundPerformance",2015
49,49,"David Hearn",30,50,2,"Top5FinalRoundPerformance",2015
49,49,"JB Holmes",25,50,2,"Top5FinalRoundPerformance",2015
49,49,"Jerry Kelly",24,50,1,"Top5FinalRoundPerformance",2015
49,49,"Whee Kim",23,50,1,"Top5FinalRoundPerformance",2015
49,49,"Phil Mickelson",19,50,1,"Top5FinalRoundPerformance",2015
49,49,"Scott Piercy",28,50,2,"Top5FinalRoundPerformance",2015
49,49,"Brandt Snedeker",27,50,2,"Top5FinalRoundPerformance",2015
49,49,"David Toms",21,50,1,"Top5FinalRoundPerformance",2015
49,49,"Nick Watney",28,50,1,"Top5FinalRoundPerformance",2015
68,68,"Sangmoon Bae",30,40,2,"Top5FinalRoundPerformance",2015
68,68,"Dustin Johnson",21,40,2,"Top5FinalRoundPerformance",2015
70,70,"Brendon de Jonge",31,33.3,1,"Top5FinalRoundPerformance",2015
70,70,"Charley Hoffman",28,33.3,1,"Top5FinalRoundPerformance",2015
70,70,"Ryan Palmer",22,33.3,1,"Top5FinalRoundPerformance",2015
70,70,"Shawn Stefani",26,33.3,1,"Top5FinalRoundPerformance",2015
70,70,"Brendon Todd",27,33.3,1,"Top5FinalRoundPerformance",2015
75,75,"Scott Brown",30,25,1,"Top5FinalRoundPerformance",2015
75,75,"Scott Pinckney",27,25,1,"Top5FinalRoundPerformance",2015
75,75,"Kevin Streelman",27,25,1,"Top5FinalRoundPerformance",2015
78,78,"Zach Johnson",25,20,1,"Top5FinalRoundPerformance",2015
78,78,"Kevin Na",27,20,1,"Top5FinalRoundPerformance",2015
80,80,"Justin Thomas",30,16.7,1,"Top5FinalRoundPerformance",2015
81,81,"Blayne Barber",26,0,NA,"Top5FinalRoundPerformance",2015
81,81,"Zac Blair",34,0,NA,"Top5FinalRoundPerformance",2015
81,81,"Jonas Blixt",26,0,NA,"Top5FinalRoundPerformance",2015
81,81,"Chad Campbell",30,0,NA,"Top5FinalRoundPerformance",2015
81,81,"Kevin Chappell",26,0,NA,"Top5FinalRoundPerformance",2015
81,81,"Stewart Cink",23,0,NA,"Top5FinalRoundPerformance",2015
81,81,"Chad Collins",24,0,NA,"Top5FinalRoundPerformance",2015
81,81,"Erik Compton",28,0,NA,"Top5FinalRoundPerformance",2015
81,81,"Ken Duke",30,0,NA,"Top5FinalRoundPerformance",2015
81,81,"Derek Ernst",26,0,NA,"Top5FinalRoundPerformance",2015
81,81,"Brice Garnett",29,0,NA,"Top5FinalRoundPerformance",2015
81,81,"Robert Garrigus",25,0,NA,"Top5FinalRoundPerformance",2015
81,81,"Lucas Glover",26,0,NA,"Top5FinalRoundPerformance",2015
81,81,"Retief Goosen",25,0,NA,"Top5FinalRoundPerformance",2015
81,81,"Adam Hadwin",30,0,NA,"Top5FinalRoundPerformance",2015
81,81,"Jim Herman",27,0,NA,"Top5FinalRoundPerformance",2015
81,81,"Charles Howell III",30,0,NA,"Top5FinalRoundPerformance",2015
81,81,"Billy Hurley III",28,0,NA,"Top5FinalRoundPerformance",2015
81,81,"Jason Kokrak",28,0,NA,"Top5FinalRoundPerformance",2015
81,81,"Scott Langley",28,0,NA,"Top5FinalRoundPerformance",2015
81,81,"Spencer Levin",31,0,NA,"Top5FinalRoundPerformance",2015
81,81,"William McGirt",30,0,NA,"Top5FinalRoundPerformance",2015
81,81,"Bryce Molder",26,0,NA,"Top5FinalRoundPerformance",2015
81,81,"Carlos Ortiz",30,0,NA,"Top5FinalRoundPerformance",2015
81,81,"SJ Park",27,0,NA,"Top5FinalRoundPerformance",2015
81,81,"Cameron Percy",23,0,NA,"Top5FinalRoundPerformance",2015
81,81,"Michael Putnam",28,0,NA,"Top5FinalRoundPerformance",2015
81,81,"Andrew Putnam",23,0,NA,"Top5FinalRoundPerformance",2015
81,81,"Jonathan Randolph",25,0,NA,"Top5FinalRoundPerformance",2015
81,81,"Brendan Steele",24,0,NA,"Top5FinalRoundPerformance",2015
81,81,"Andrew Svoboda",30,0,NA,"Top5FinalRoundPerformance",2015
