"Percentageofpotentialmoneywon_RANKTHISWEEK_2005","Percentageofpotentialmoneywon_RANKLASTWEEK_2005","Percentageofpotentialmoneywon_PLAYERNAME_2005","Percentageofpotentialmoneywon_EVENTS_2005","Percentageofpotentialmoneywon_Pct_2005","Percentageofpotentialmoneywon_OFFICIALMONEYWON_2005","Percentageofpotentialmoneywon_POTENTIALMONEY_2005","stat_name","year"
299,299,"David Hearn",24,1.01,197452,19485000,"Percentageofpotentialmoneywon",2005
300,300,"Darrell Kestner",1,1,11700,1170000,"Percentageofpotentialmoneywon",2005
301,301,"Gary Hallberg",1,0.99,7160,720000,"Percentageofpotentialmoneywon",2005
302,302,"Rick Heath",1,0.98,9735,990000,"Percentageofpotentialmoneywon",2005
302,302,"Glen Hnatiuk",21,0.98,185162,18837000,"Percentageofpotentialmoneywon",2005
304,304,"Ahmad Bateman",1,0.97,9625,990000,"Percentageofpotentialmoneywon",2005
304,304,"Mark OMeara",21,0.97,190969,19711584,"Percentageofpotentialmoneywon",2005
306,306,"Donnie Hammond",3,0.96,20150,2106000,"Percentageofpotentialmoneywon",2005
306,306,"Mario Tiziani",23,0.96,181618,18909000,"Percentageofpotentialmoneywon",2005
308,308,"Tom Kite",12,0.95,103429,10935000,"Percentageofpotentialmoneywon",2005
309,309,"David Edwards",9,0.92,62459,6804000,"Percentageofpotentialmoneywon",2005
310,310,"Michael Bradley",4,0.91,25254,2790000,"Percentageofpotentialmoneywon",2005
311,311,"Chris Nallen",1,0.9,10547,1170000,"Percentageofpotentialmoneywon",2005
311,311,"Grant Waite",6,0.9,38855,4320000,"Percentageofpotentialmoneywon",2005
313,313,"Andre Stolz",12,0.89,104775,11770000,"Percentageofpotentialmoneywon",2005
314,314,"Dicky Pride",5,0.87,36931,4266000,"Percentageofpotentialmoneywon",2005
315,315,"Camilo Villegas",2,0.86,16300,1890000,"Percentageofpotentialmoneywon",2005
316,316,"Michael Long",26,0.85,180418,21195000,"Percentageofpotentialmoneywon",2005
317,317,"Guy Boros",5,0.84,27765,3294000,"Percentageofpotentialmoneywon",2005
318,318,"Casey Wittenberg",9,0.83,67547,8154000,"Percentageofpotentialmoneywon",2005
319,319,"Brad Lardon",4,0.82,25331,3105000,"Percentageofpotentialmoneywon",2005
320,320,"Sean Murphy",3,0.81,21120,2592000,"Percentageofpotentialmoneywon",2005
320,320,"Greg Norman",2,0.81,17522,2161584,"Percentageofpotentialmoneywon",2005
322,322,"Mike Standly",2,0.76,8904,1170000,"Percentageofpotentialmoneywon",2005
323,323,"Stephen Gallacher",4,0.74,36500,4901584,"Percentageofpotentialmoneywon",2005
323,323,"Joakim Haeggman",4,0.74,35000,4721584,"Percentageofpotentialmoneywon",2005
325,325,"Jeff Hart",23,0.72,135165,18693000,"Percentageofpotentialmoneywon",2005
326,326,"Don Yrene",2,0.71,10452,1476000,"Percentageofpotentialmoneywon",2005
327,327,"Jason Allred",29,0.69,176436,25462584,"Percentageofpotentialmoneywon",2005
327,327,"Danny Ellis",7,0.69,36956,5382000,"Percentageofpotentialmoneywon",2005
327,327,"Len Mattiace",34,0.69,209637,30285000,"Percentageofpotentialmoneywon",2005
330,330,"Steve Jones",20,0.68,124144,18270000,"Percentageofpotentialmoneywon",2005
330,330,"Craig Perks",27,0.68,171378,25191000,"Percentageofpotentialmoneywon",2005
332,332,"John Riegger",4,0.65,23328,3564000,"Percentageofpotentialmoneywon",2005
333,333,"Bill Glasson",21,0.64,108426,16947000,"Percentageofpotentialmoneywon",2005
334,334,"Skip Kendall",32,0.63,180560,28575000,"Percentageofpotentialmoneywon",2005
335,335,"Matt Davidson",20,0.62,98905,15867000,"Percentageofpotentialmoneywon",2005
336,336,"Danny Briggs",29,0.6,148835,24669000,"Percentageofpotentialmoneywon",2005
336,336,"Gene Sauers",7,0.6,29091,4860000,"Percentageofpotentialmoneywon",2005
336,336,"Brandt Snedeker",2,0.6,12731,2106000,"Percentageofpotentialmoneywon",2005
339,339,"Ted Tryba",2,0.59,10437,1782000,"Percentageofpotentialmoneywon",2005
340,340,"Colby Beckstrom",2,0.57,11095,1944000,"Percentageofpotentialmoneywon",2005
340,340,"Ian Leggatt",12,0.57,63283,11097000,"Percentageofpotentialmoneywon",2005
342,342,"YE Yang",4,0.55,22855,4141584,"Percentageofpotentialmoneywon",2005
343,343,"Eric Axley",2,0.54,11100,2070000,"Percentageofpotentialmoneywon",2005
343,343,"Wil Collins",2,0.54,11200,2070000,"Percentageofpotentialmoneywon",2005
343,343,"Toru Taniguchi",7,0.54,38880,7183584,"Percentageofpotentialmoneywon",2005
346,346,"Dick Mast",3,0.53,12053,2268000,"Percentageofpotentialmoneywon",2005
346,346,"Jim McGovern",2,0.53,7932,1494000,"Percentageofpotentialmoneywon",2005
348,348,"Jim Carter",25,0.51,104138,20565000,"Percentageofpotentialmoneywon",2005
349,349,"James McLean",5,0.5,18000,3582000,"Percentageofpotentialmoneywon",2005
350,350,"Brian Henninger",2,0.48,7236,1494000,"Percentageofpotentialmoneywon",2005
350,350,"Bradley Hughes",20,0.48,76818,15867000,"Percentageofpotentialmoneywon",2005
350,350,"Dave Rummells",2,0.48,5640,1170000,"Percentageofpotentialmoneywon",2005
350,350,"Scott Simpson",9,0.48,35556,7344000,"Percentageofpotentialmoneywon",2005
354,354,"David Lundstrom",2,0.46,7000,1530000,"Percentageofpotentialmoneywon",2005
355,355,"Akio Sadakata",2,0.45,7315,1620000,"Percentageofpotentialmoneywon",2005
356,356,"PH Horgan III",2,0.42,6540,1575000,"Percentageofpotentialmoneywon",2005
357,357,"Rob Rashell",25,0.41,84391,20745000,"Percentageofpotentialmoneywon",2005
358,358,"Bob Burns",15,0.4,44407,11052000,"Percentageofpotentialmoneywon",2005
358,358,"Trevor Dodds",2,0.4,5820,1440000,"Percentageofpotentialmoneywon",2005
360,360,"Notah Begay III",11,0.39,34545,8892000,"Percentageofpotentialmoneywon",2005
361,361,"Hideto Tanihara",20,0.38,62832,16569000,"Percentageofpotentialmoneywon",2005
362,362,"Bob Sowards",7,0.37,19162,5166000,"Percentageofpotentialmoneywon",2005
363,363,"Brian Watts",7,0.35,18520,5220000,"Percentageofpotentialmoneywon",2005
364,364,"John Elliott",25,0.33,67819,20709000,"Percentageofpotentialmoneywon",2005
365,365,"Nick Gilliam",3,0.32,8925,2754000,"Percentageofpotentialmoneywon",2005
366,366,"Tripp Isenhour",7,0.31,14448,4644000,"Percentageofpotentialmoneywon",2005
367,367,"Rich Barcelo",3,0.3,6945,2341584,"Percentageofpotentialmoneywon",2005
368,368,"Robin Freeman",8,0.29,17257,5940000,"Percentageofpotentialmoneywon",2005
369,369,"Euan Walters",18,0.28,46365,16556584,"Percentageofpotentialmoneywon",2005
370,370,"John Morgan",11,0.26,21030,8208000,"Percentageofpotentialmoneywon",2005
370,370,"Chris Starkjohann",4,0.26,9917,3744000,"Percentageofpotentialmoneywon",2005
372,372,"Mike Hulbert",4,0.18,6030,3276000,"Percentageofpotentialmoneywon",2005
372,372,"Steve Pate",9,0.18,12402,7074000,"Percentageofpotentialmoneywon",2005
372,372,"Hal Sutton",10,0.18,18320,9981000,"Percentageofpotentialmoneywon",2005
375,375,"Mike Heinen",7,0.12,6300,5220000,"Percentageofpotentialmoneywon",2005
376,376,"John Maginnes",17,0.07,10080,13599000,"Percentageofpotentialmoneywon",2005
377,377,"David Duval",20,0.04,7630,18136584,"Percentageofpotentialmoneywon",2005
