"SandSavesfrom_RANKTHISWEEK_2015","SandSavesfrom_RANKLASTWEEK_2015","SandSavesfrom_PLAYERNAME_2015","SandSavesfrom_ROUNDS_2015","SandSavesfrom_Pct_2015","SandSavesfrom_OFSAVES_2015","SandSavesfrom_OFBUNKERS_2015","stat_name","year"
37,37,"Kyle Reifers",96,75,6,8,"SandSavesfrom",2015
44,44,"Tony Finau",106,72.73,8,11,"SandSavesfrom",2015
44,44,"Jeff Overton",94,72.73,8,11,"SandSavesfrom",2015
46,46,"Billy Horschel",99,71.43,5,7,"SandSavesfrom",2015
46,46,"Mark Hubbard",79,71.43,5,7,"SandSavesfrom",2015
46,46,"Matt Kuchar",97,71.43,5,7,"SandSavesfrom",2015
46,46,"Ben Martin",93,71.43,5,7,"SandSavesfrom",2015
46,46,"Jimmy Walker",89,71.43,5,7,"SandSavesfrom",2015
51,51,"Chad Collins",79,70,7,10,"SandSavesfrom",2015
51,51,"Kevin Na",98,70,7,10,"SandSavesfrom",2015
53,53,"Adam Hadwin",95,69.23,9,13,"SandSavesfrom",2015
54,54,"David Lingmerth",90,68.75,11,16,"SandSavesfrom",2015
55,55,"Robert Allenby",63,66.67,2,3,"SandSavesfrom",2015
55,55,"Eric Axley",57,66.67,6,9,"SandSavesfrom",2015
55,55,"Aaron Baddeley",76,66.67,2,3,"SandSavesfrom",2015
55,55,"Zac Blair",108,66.67,6,9,"SandSavesfrom",2015
55,55,"Brendon de Jonge",106,66.67,4,6,"SandSavesfrom",2015
55,55,"Sergio Garcia",59,66.67,2,3,"SandSavesfrom",2015
55,55,"Charles Howell III",105,66.67,4,6,"SandSavesfrom",2015
55,55,"John Huh",102,66.67,8,12,"SandSavesfrom",2015
55,55,"Sean OHair",86,66.67,4,6,"SandSavesfrom",2015
55,55,"Greg Owen",58,66.67,2,3,"SandSavesfrom",2015
55,55,"SJ Park",79,66.67,6,9,"SandSavesfrom",2015
55,55,"John Peterson",84,66.67,2,3,"SandSavesfrom",2015
55,55,"Jonathan Randolph",72,66.67,4,6,"SandSavesfrom",2015
55,55,"Sam Saunders",83,66.67,8,12,"SandSavesfrom",2015
55,55,"Kevin Streelman",95,66.67,6,9,"SandSavesfrom",2015
55,55,"Daniel Summerhays",101,66.67,6,9,"SandSavesfrom",2015
55,55,"Brendon Todd",96,66.67,6,9,"SandSavesfrom",2015
72,72,"Robert Streb",110,63.64,7,11,"SandSavesfrom",2015
73,73,"Jason Gore",76,62.5,5,8,"SandSavesfrom",2015
73,73,"Justin Thomas",106,62.5,5,8,"SandSavesfrom",2015
73,73,"Steve Wheatcroft",87,62.5,5,8,"SandSavesfrom",2015
76,76,"Martin Laird",77,61.54,8,13,"SandSavesfrom",2015
76,76,"Nick Taylor",91,61.54,8,13,"SandSavesfrom",2015
78,78,"KJ Choi",66,60,3,5,"SandSavesfrom",2015
78,78,"Ken Duke",93,60,6,10,"SandSavesfrom",2015
78,78,"Retief Goosen",81,60,3,5,"SandSavesfrom",2015
78,78,"David Hearn",97,60,3,5,"SandSavesfrom",2015
78,78,"Jerry Kelly",79,60,3,5,"SandSavesfrom",2015
78,78,"Justin Leonard",61,60,3,5,"SandSavesfrom",2015
78,78,"Ryan Palmer",80,60,3,5,"SandSavesfrom",2015
78,78,"Pat Perez",96,60,6,10,"SandSavesfrom",2015
78,78,"Boo Weekley",79,60,3,5,"SandSavesfrom",2015
87,87,"Brian Davis",86,57.14,4,7,"SandSavesfrom",2015
87,87,"Tom Hoge",83,57.14,4,7,"SandSavesfrom",2015
87,87,"Matt Jones",89,57.14,4,7,"SandSavesfrom",2015
87,87,"Bryce Molder",91,57.14,4,7,"SandSavesfrom",2015
87,87,"DA Points",72,57.14,4,7,"SandSavesfrom",2015
87,87,"Justin Rose",69,57.14,4,7,"SandSavesfrom",2015
87,87,"Nicholas Thompson",90,57.14,4,7,"SandSavesfrom",2015
94,94,"Lucas Glover",79,55.56,5,9,"SandSavesfrom",2015
94,94,"Spencer Levin",99,55.56,5,9,"SandSavesfrom",2015
94,94,"Hunter Mahan",88,55.56,5,9,"SandSavesfrom",2015
94,94,"Adam Scott",51,55.56,5,9,"SandSavesfrom",2015
94,94,"Camilo Villegas",83,55.56,5,9,"SandSavesfrom",2015
99,99,"Colt Knost",90,54.55,6,11,"SandSavesfrom",2015
100,100,"Blayne Barber",76,50,4,8,"SandSavesfrom",2015
100,100,"Ricky Barnes",82,50,1,2,"SandSavesfrom",2015
100,100,"Daniel Berger",97,50,3,6,"SandSavesfrom",2015
100,100,"Steven Bowditch",103,50,2,4,"SandSavesfrom",2015
100,100,"Angel Cabrera",53,50,2,4,"SandSavesfrom",2015
100,100,"Paul Casey",87,50,2,4,"SandSavesfrom",2015
100,100,"Luke Donald",71,50,3,6,"SandSavesfrom",2015
100,100,"Ernie Els",57,50,2,4,"SandSavesfrom",2015
100,100,"Derek Fathauer",81,50,3,6,"SandSavesfrom",2015
100,100,"Martin Flores",95,50,5,10,"SandSavesfrom",2015
100,100,"Luke Guthrie",84,50,3,6,"SandSavesfrom",2015
100,100,"Brian Harman",90,50,3,6,"SandSavesfrom",2015
100,100,"Russell Henley",87,50,2,4,"SandSavesfrom",2015
100,100,"JJ Henry",94,50,2,4,"SandSavesfrom",2015
100,100,"Scott Langley",94,50,3,6,"SandSavesfrom",2015
100,100,"Troy Merritt",91,50,4,8,"SandSavesfrom",2015
100,100,"Geoff Ogilvy",50,50,1,2,"SandSavesfrom",2015
100,100,"Carl Pettersson",106,50,5,10,"SandSavesfrom",2015
100,100,"Alex Prugh",84,50,1,2,"SandSavesfrom",2015
100,100,"Andrew Putnam",68,50,3,6,"SandSavesfrom",2015
100,100,"Patrick Reed",103,50,4,8,"SandSavesfrom",2015
100,100,"Rory Sabbatini",81,50,1,2,"SandSavesfrom",2015
100,100,"Charl Schwartzel",67,50,3,6,"SandSavesfrom",2015
100,100,"John Senden",80,50,3,6,"SandSavesfrom",2015
100,100,"Vijay Singh",78,50,6,12,"SandSavesfrom",2015
100,100,"Brendan Steele",88,50,5,10,"SandSavesfrom",2015
100,100,"Bo Van Pelt",81,50,1,2,"SandSavesfrom",2015
100,100,"Johnson Wagner",68,50,3,6,"SandSavesfrom",2015
100,100,"Lee Westwood",56,50,3,6,"SandSavesfrom",2015
129,129,"Sangmoon Bae",98,45.45,5,11,"SandSavesfrom",2015
130,130,"Charlie Beljan",76,44.44,4,9,"SandSavesfrom",2015
130,130,"Charley Hoffman",97,44.44,4,9,"SandSavesfrom",2015
130,130,"Ryo Ishikawa",90,44.44,4,9,"SandSavesfrom",2015
130,130,"Brian Stuard",97,44.44,4,9,"SandSavesfrom",2015
134,134,"William McGirt",103,42.86,6,14,"SandSavesfrom",2015
134,134,"Michael Putnam",87,42.86,3,7,"SandSavesfrom",2015
134,134,"Scott Stallings",60,42.86,3,7,"SandSavesfrom",2015
134,134,"Shawn Stefani",94,42.86,3,7,"SandSavesfrom",2015
134,134,"Bubba Watson",71,42.86,3,7,"SandSavesfrom",2015
139,139,"Erik Compton",86,40,6,15,"SandSavesfrom",2015
139,139,"Chris Stroud",84,40,2,5,"SandSavesfrom",2015
139,139,"Nick Watney",91,40,2,5,"SandSavesfrom",2015
142,142,"Davis Love III",51,37.5,3,8,"SandSavesfrom",2015
143,143,"Jason Bohn",95,36.36,4,11,"SandSavesfrom",2015
144,144,"Steven Alker",62,33.33,1,3,"SandSavesfrom",2015
144,144,"Chad Campbell",97,33.33,1,3,"SandSavesfrom",2015
144,144,"Kevin Chappell",86,33.33,3,9,"SandSavesfrom",2015
144,144,"Jon Curran",83,33.33,2,6,"SandSavesfrom",2015
144,144,"Jim Furyk",71,33.33,2,6,"SandSavesfrom",2015
144,144,"James Hahn",94,33.33,2,6,"SandSavesfrom",2015
144,144,"Whee Kim",71,33.33,1,3,"SandSavesfrom",2015
144,144,"Scott Pinckney",88,33.33,2,6,"SandSavesfrom",2015
144,144,"Chez Reavie",56,33.33,1,3,"SandSavesfrom",2015
144,144,"Patrick Rodgers",57,33.33,3,9,"SandSavesfrom",2015
144,144,"Andres Romero",69,33.33,1,3,"SandSavesfrom",2015
144,144,"Hudson Swafford",97,33.33,2,6,"SandSavesfrom",2015
144,144,"Michael Thompson",83,33.33,3,9,"SandSavesfrom",2015
144,144,"Cameron Tringale",96,33.33,2,6,"SandSavesfrom",2015
144,144,"Jhonattan Vegas",90,33.33,2,6,"SandSavesfrom",2015
159,159,"Cameron Percy",72,28.57,2,7,"SandSavesfrom",2015
159,159,"Jim Renner",68,28.57,2,7,"SandSavesfrom",2015
161,161,"Phil Mickelson",70,27.27,3,11,"SandSavesfrom",2015
162,162,"Graham DeLaet",65,25,1,4,"SandSavesfrom",2015
162,162,"Jim Herman",88,25,1,4,"SandSavesfrom",2015
162,162,"Russell Knox",96,25,3,12,"SandSavesfrom",2015
165,165,"Stewart Cink",77,20,1,5,"SandSavesfrom",2015
165,165,"George McNeill",93,20,1,5,"SandSavesfrom",2015
165,165,"Scott Piercy",90,20,2,10,"SandSavesfrom",2015
168,168,"Fabian Gomez",83,18.18,2,11,"SandSavesfrom",2015
169,169,"Jason Dufner",76,16.67,1,6,"SandSavesfrom",2015
169,169,"Andres Gonzales",90,16.67,1,6,"SandSavesfrom",2015
169,169,"Morgan Hoffmann",85,16.67,1,6,"SandSavesfrom",2015
169,169,"Max Homa",78,16.67,1,6,"SandSavesfrom",2015
173,173,"Andrew Svoboda",80,14.29,1,7,"SandSavesfrom",2015
174,174,"Hideki Matsuyama",95,12.5,1,8,"SandSavesfrom",2015
175,175,"Keegan Bradley",87,0,NA,6,"SandSavesfrom",2015
175,175,"Jonathan Byrd",69,0,NA,2,"SandSavesfrom",2015
175,175,"Roberto Castro",54,0,NA,2,"SandSavesfrom",2015
175,175,"Ben Crane",62,0,NA,4,"SandSavesfrom",2015
175,175,"Oscar Fraustro",58,0,NA,2,"SandSavesfrom",2015
175,175,"Robert Garrigus",70,0,NA,4,"SandSavesfrom",2015
175,175,"Dustin Johnson",75,0,NA,2,"SandSavesfrom",2015
175,175,"Bill Lunde",50,0,NA,1,"SandSavesfrom",2015
175,175,"Gary Woodland",81,0,NA,3,"SandSavesfrom",2015
