"ConsecutiveFairwaysHit_RANKTHISWEEK_2011","ConsecutiveFairwaysHit_RANKLASTWEEK_2011","ConsecutiveFairwaysHit_PLAYERNAME_2011","ConsecutiveFairwaysHit_EVENTS_2011","ConsecutiveFairwaysHit_BESTSTREAK_2011","ConsecutiveFairwaysHit_CURRENTSTREAK_2011","stat_name","year"
351,351,"Christian Brand",1,6,1,"ConsecutiveFairwaysHit",2011
351,351,"David Chung",2,6,NA,"ConsecutiveFairwaysHit",2011
351,351,"Robert Dinwiddie",1,6,2,"ConsecutiveFairwaysHit",2011
351,351,"Johan Edfors",2,6,NA,"ConsecutiveFairwaysHit",2011
351,351,"Kenneth Ferrie",1,6,NA,"ConsecutiveFairwaysHit",2011
351,351,"Jon Fiedler",2,6,3,"ConsecutiveFairwaysHit",2011
351,351,"Tony Finau",1,6,NA,"ConsecutiveFairwaysHit",2011
351,351,"Garrett Frank",1,6,1,"ConsecutiveFairwaysHit",2011
351,351,"Marcus Fraser",1,6,1,"ConsecutiveFairwaysHit",2011
351,351,"Brad Fritsch",1,6,NA,"ConsecutiveFairwaysHit",2011
351,351,"David Frost",1,6,2,"ConsecutiveFairwaysHit",2011
351,351,"Stephen Gallacher",3,6,2,"ConsecutiveFairwaysHit",2011
351,351,"Wes Heffernan",1,6,3,"ConsecutiveFairwaysHit",2011
351,351,"Tetsuji Hiratsuka",2,6,NA,"ConsecutiveFairwaysHit",2011
351,351,"Faber Jamerson",1,6,NA,"ConsecutiveFairwaysHit",2011
351,351,"Jin Jeong",4,6,NA,"ConsecutiveFairwaysHit",2011
351,351,"Billy Kennerly",1,6,2,"ConsecutiveFairwaysHit",2011
351,351,"Joey Lamielle",1,6,1,"ConsecutiveFairwaysHit",2011
351,351,"Pablo Larrazabal",3,6,3,"ConsecutiveFairwaysHit",2011
351,351,"Tom Lewis",1,6,NA,"ConsecutiveFairwaysHit",2011
351,351,"Matt Marshall",1,6,NA,"ConsecutiveFairwaysHit",2011
351,351,"Shigeki Maruyama",2,6,NA,"ConsecutiveFairwaysHit",2011
351,351,"David May",1,6,6,"ConsecutiveFairwaysHit",2011
351,351,"Cheng Tsung Pan",1,6,2,"ConsecutiveFairwaysHit",2011
351,351,"Joe Panzeri",1,6,1,"ConsecutiveFairwaysHit",2011
351,351,"Jerry Pate",1,6,NA,"ConsecutiveFairwaysHit",2011
351,351,"Jeff Peck",1,6,1,"ConsecutiveFairwaysHit",2011
351,351,"Rod Perry",2,6,NA,"ConsecutiveFairwaysHit",2011
351,351,"Jeff Rangel",1,6,1,"ConsecutiveFairwaysHit",2011
351,351,"Patrick Reed",3,6,NA,"ConsecutiveFairwaysHit",2011
351,351,"John Riegger",1,6,NA,"ConsecutiveFairwaysHit",2011
351,351,"Robert Rock",2,6,3,"ConsecutiveFairwaysHit",2011
351,351,"Jason Schmuhl",2,6,NA,"ConsecutiveFairwaysHit",2011
351,351,"Mike Small",6,6,NA,"ConsecutiveFairwaysHit",2011
351,351,"Chris Smith",4,6,NA,"ConsecutiveFairwaysHit",2011
351,351,"Michael Smith",1,6,3,"ConsecutiveFairwaysHit",2011
351,351,"Shunsuke Sonoda",1,6,6,"ConsecutiveFairwaysHit",2011
351,351,"Jordan Spieth",1,6,NA,"ConsecutiveFairwaysHit",2011
351,351,"Darron Stiles",1,6,3,"ConsecutiveFairwaysHit",2011
351,351,"Tim Wilkinson",1,6,1,"ConsecutiveFairwaysHit",2011
351,351,"Eugene Wong",2,6,NA,"ConsecutiveFairwaysHit",2011
395,395,"Steve Allan",1,5,1,"ConsecutiveFairwaysHit",2011
395,395,"Brian Bateman",1,5,3,"ConsecutiveFairwaysHit",2011
395,395,"Gregory Bourdy",2,5,3,"ConsecutiveFairwaysHit",2011
395,395,"Jim Carter",1,5,1,"ConsecutiveFairwaysHit",2011
395,395,"SSP Chawrasia",1,5,NA,"ConsecutiveFairwaysHit",2011
395,395,"Daniel Chopra",2,5,1,"ConsecutiveFairwaysHit",2011
395,395,"Dave Eichelberger",1,5,NA,"ConsecutiveFairwaysHit",2011
395,395,"Matt Fast",1,5,NA,"ConsecutiveFairwaysHit",2011
395,395,"Robin Freeman",1,5,3,"ConsecutiveFairwaysHit",2011
395,395,"Elliot Gealy",1,5,NA,"ConsecutiveFairwaysHit",2011
395,395,"Mathew Goggin",1,5,NA,"ConsecutiveFairwaysHit",2011
395,395,"Lanto Griffin",2,5,1,"ConsecutiveFairwaysHit",2011
395,395,"Kevin Hayashi",1,5,NA,"ConsecutiveFairwaysHit",2011
395,395,"Beau Hossler",1,5,5,"ConsecutiveFairwaysHit",2011
395,395,"David Howell",1,5,NA,"ConsecutiveFairwaysHit",2011
395,395,"Jesse Hutchins",1,5,NA,"ConsecutiveFairwaysHit",2011
395,395,"Greg Huxman",1,5,NA,"ConsecutiveFairwaysHit",2011
395,395,"Junggon Hwang",1,5,NA,"ConsecutiveFairwaysHit",2011
395,395,"Steve Irwin",1,5,NA,"ConsecutiveFairwaysHit",2011
395,395,"Troy Kelly",1,5,NA,"ConsecutiveFairwaysHit",2011
395,395,"Brad Kennedy",1,5,3,"ConsecutiveFairwaysHit",2011
395,395,"Simon Khan",1,5,NA,"ConsecutiveFairwaysHit",2011
395,395,"Jason Knutzon",1,5,NA,"ConsecutiveFairwaysHit",2011
395,395,"WC Liang",2,5,NA,"ConsecutiveFairwaysHit",2011
395,395,"Brian Locke",1,5,NA,"ConsecutiveFairwaysHit",2011
395,395,"Joost Luiten",2,5,5,"ConsecutiveFairwaysHit",2011
395,395,"Bryden Macpherson",1,5,NA,"ConsecutiveFairwaysHit",2011
395,395,"Andrew McLardy",1,5,2,"ConsecutiveFairwaysHit",2011
395,395,"Matthew Millar",1,5,NA,"ConsecutiveFairwaysHit",2011
395,395,"Jon Mills",1,5,2,"ConsecutiveFairwaysHit",2011
395,395,"Larry Mize",1,5,1,"ConsecutiveFairwaysHit",2011
395,395,"Koumei Oda",1,5,1,"ConsecutiveFairwaysHit",2011
395,395,"Jaebum Park",1,5,NA,"ConsecutiveFairwaysHit",2011
395,395,"Scott Pinckney",1,5,1,"ConsecutiveFairwaysHit",2011
395,395,"Ted Purdy",6,5,1,"ConsecutiveFairwaysHit",2011
395,395,"Jerry Richardson Jr",1,5,5,"ConsecutiveFairwaysHit",2011
395,395,"Lee Rinker",1,5,1,"ConsecutiveFairwaysHit",2011
395,395,"Dave Rummells",1,5,3,"ConsecutiveFairwaysHit",2011
395,395,"Phil Schmitt",2,5,4,"ConsecutiveFairwaysHit",2011
395,395,"Steve Schneiter",1,5,1,"ConsecutiveFairwaysHit",2011
395,395,"Brady Schnell",1,5,1,"ConsecutiveFairwaysHit",2011
395,395,"Marcel Siem",1,5,5,"ConsecutiveFairwaysHit",2011
395,395,"Scott Smith",1,5,NA,"ConsecutiveFairwaysHit",2011
395,395,"Craig Stevens",1,5,NA,"ConsecutiveFairwaysHit",2011
395,395,"Michael Whitehead",1,5,3,"ConsecutiveFairwaysHit",2011
395,395,"Danny Willett",1,5,NA,"ConsecutiveFairwaysHit",2011
395,395,"Chris Williams",1,5,5,"ConsecutiveFairwaysHit",2011
442,442,"Benjamin Alvarado",1,4,3,"ConsecutiveFairwaysHit",2011
442,442,"Eric Axley",2,4,NA,"ConsecutiveFairwaysHit",2011
442,442,"Sangmoon Bae",2,4,3,"ConsecutiveFairwaysHit",2011
442,442,"Scott Barr",1,4,NA,"ConsecutiveFairwaysHit",2011
442,442,"Andy Bean",1,4,4,"ConsecutiveFairwaysHit",2011
442,442,"Gary Boyd",1,4,NA,"ConsecutiveFairwaysHit",2011
442,442,"Markus Brier",1,4,1,"ConsecutiveFairwaysHit",2011
442,442,"Olin Browne",1,4,NA,"ConsecutiveFairwaysHit",2011
442,442,"Dave Bunker",1,4,2,"ConsecutiveFairwaysHit",2011
442,442,"Todd Camplin",2,4,NA,"ConsecutiveFairwaysHit",2011
442,442,"Albin Choi",1,4,2,"ConsecutiveFairwaysHit",2011
442,442,"Jeff Coston",1,4,2,"ConsecutiveFairwaysHit",2011
442,442,"Steve Dartnall",1,4,1,"ConsecutiveFairwaysHit",2011
442,442,"Rhys Davies",2,4,NA,"ConsecutiveFairwaysHit",2011
442,442,"Floris De Vries",1,4,1,"ConsecutiveFairwaysHit",2011
442,442,"Jamie Donaldson",1,4,NA,"ConsecutiveFairwaysHit",2011
442,442,"Sean Dougherty",1,4,NA,"ConsecutiveFairwaysHit",2011
442,442,"Simon Edwards",1,4,4,"ConsecutiveFairwaysHit",2011
442,442,"Chris Epperson",1,4,4,"ConsecutiveFairwaysHit",2011
442,442,"Travis Hampshire",1,4,NA,"ConsecutiveFairwaysHit",2011
442,442,"Scott Hend",1,4,NA,"ConsecutiveFairwaysHit",2011
442,442,"Nolan Henke",1,4,3,"ConsecutiveFairwaysHit",2011
442,442,"Tom Hoge",1,4,3,"ConsecutiveFairwaysHit",2011
442,442,"Bobby Hudson",1,4,4,"ConsecutiveFairwaysHit",2011
442,442,"John Huston",3,4,4,"ConsecutiveFairwaysHit",2011
442,442,"Jason Kokrak",1,4,NA,"ConsecutiveFairwaysHit",2011
442,442,"Kenichi Kuboya",1,4,2,"ConsecutiveFairwaysHit",2011
442,442,"Parker LaBarge",1,4,1,"ConsecutiveFairwaysHit",2011
442,442,"Doug LaBelle II",1,4,NA,"ConsecutiveFairwaysHit",2011
442,442,"Bernhard Langer",1,4,NA,"ConsecutiveFairwaysHit",2011
442,442,"Paul Lawrie",1,4,1,"ConsecutiveFairwaysHit",2011
442,442,"Tyler Leon",1,4,1,"ConsecutiveFairwaysHit",2011
442,442,"Hugo Leon",1,4,NA,"ConsecutiveFairwaysHit",2011
442,442,"Thomas Levet",1,4,1,"ConsecutiveFairwaysHit",2011
442,442,"Simon Lilly",1,4,1,"ConsecutiveFairwaysHit",2011
442,442,"Mitch Lowe",1,4,3,"ConsecutiveFairwaysHit",2011
442,442,"Shane Lowry",1,4,4,"ConsecutiveFairwaysHit",2011
442,442,"Sandy Lyle",2,4,4,"ConsecutiveFairwaysHit",2011
442,442,"Andrew Magee",1,4,4,"ConsecutiveFairwaysHit",2011
442,442,"Nyasha Mauchaza",1,4,NA,"ConsecutiveFairwaysHit",2011
442,442,"Brian Maurer",1,4,1,"ConsecutiveFairwaysHit",2011
442,442,"Richard McEvoy",1,4,1,"ConsecutiveFairwaysHit",2011
442,442,"Tom Murray",1,4,NA,"ConsecutiveFairwaysHit",2011
442,442,"Savio Nazareth",1,4,NA,"ConsecutiveFairwaysHit",2011
442,442,"Larry Nelson",1,4,4,"ConsecutiveFairwaysHit",2011
442,442,"Ryan Nelson",1,4,NA,"ConsecutiveFairwaysHit",2011
442,442,"Mike Northern",1,4,3,"ConsecutiveFairwaysHit",2011
442,442,"Greg OMahony",1,4,NA,"ConsecutiveFairwaysHit",2011
442,442,"Dan Olsen",1,4,1,"ConsecutiveFairwaysHit",2011
442,442,"Preston Otte",1,4,2,"ConsecutiveFairwaysHit",2011
442,442,"Hennie Otto",1,4,3,"ConsecutiveFairwaysHit",2011
442,442,"Anthony Paolucci",2,4,NA,"ConsecutiveFairwaysHit",2011
442,442,"Chad Proehl",1,4,1,"ConsecutiveFairwaysHit",2011
442,442,"Clark Richardson",1,4,NA,"ConsecutiveFairwaysHit",2011
442,442,"Tom Shadbolt",1,4,4,"ConsecutiveFairwaysHit",2011
442,442,"Geoffrey Sisk",1,4,3,"ConsecutiveFairwaysHit",2011
442,442,"Nathan Smith",1,4,NA,"ConsecutiveFairwaysHit",2011
442,442,"Brandon Smith",1,4,1,"ConsecutiveFairwaysHit",2011
442,442,"Jeff Sorenson",1,4,NA,"ConsecutiveFairwaysHit",2011
442,442,"Matthew Swan",1,4,3,"ConsecutiveFairwaysHit",2011
442,442,"Phil Tataurangi",1,4,4,"ConsecutiveFairwaysHit",2011
442,442,"Nick Taylor",2,4,NA,"ConsecutiveFairwaysHit",2011
442,442,"Kyle Thompson",1,4,NA,"ConsecutiveFairwaysHit",2011
442,442,"Grant Waite",1,4,NA,"ConsecutiveFairwaysHit",2011
442,442,"Peter Whiteford",1,4,1,"ConsecutiveFairwaysHit",2011
442,442,"Chris Wilson",1,4,NA,"ConsecutiveFairwaysHit",2011
508,508,"Fredrik Andersson Hed",2,3,1,"ConsecutiveFairwaysHit",2011
508,508,"Mark Anderson",1,3,NA,"ConsecutiveFairwaysHit",2011
508,508,"Daniel Balin",1,3,NA,"ConsecutiveFairwaysHit",2011
508,508,"Michael Barbosa",1,3,3,"ConsecutiveFairwaysHit",2011
508,508,"Brian Cairns",1,3,NA,"ConsecutiveFairwaysHit",2011
508,508,"Alejandro Canizares",2,3,NA,"ConsecutiveFairwaysHit",2011
508,508,"Alex Carpenter",1,3,NA,"ConsecutiveFairwaysHit",2011
508,508,"Keith Clearwater",1,3,1,"ConsecutiveFairwaysHit",2011
508,508,"Christopher DeForest",2,3,1,"ConsecutiveFairwaysHit",2011
508,508,"Matthew Edwards",1,3,NA,"ConsecutiveFairwaysHit",2011
508,508,"Scott Erdmann",1,3,NA,"ConsecutiveFairwaysHit",2011
508,508,"Mitch Evanecz",1,3,NA,"ConsecutiveFairwaysHit",2011
508,508,"Jeff Freeman",1,3,NA,"ConsecutiveFairwaysHit",2011
508,508,"Christo Greyling",1,3,NA,"ConsecutiveFairwaysHit",2011
508,508,"Brian Hutton",1,3,NA,"ConsecutiveFairwaysHit",2011
508,508,"Thongchai Jaidee",1,3,NA,"ConsecutiveFairwaysHit",2011
508,508,"Scott Jamieson",1,3,NA,"ConsecutiveFairwaysHit",2011
508,508,"Marty Jertson",2,3,NA,"ConsecutiveFairwaysHit",2011
508,508,"Andrew Johnston",1,3,NA,"ConsecutiveFairwaysHit",2011
508,508,"Brendan Jones",2,3,NA,"ConsecutiveFairwaysHit",2011
508,508,"Erick Justesen",1,3,1,"ConsecutiveFairwaysHit",2011
508,508,"Drew Kittleson",1,3,3,"ConsecutiveFairwaysHit",2011
508,508,"Chih Bing Lam",1,3,3,"ConsecutiveFairwaysHit",2011
508,508,"Scott Langley",1,3,NA,"ConsecutiveFairwaysHit",2011
508,508,"Adam Long",1,3,NA,"ConsecutiveFairwaysHit",2011
508,508,"Andrew Loupe",1,3,NA,"ConsecutiveFairwaysHit",2011
508,508,"Martin Maritz",1,3,3,"ConsecutiveFairwaysHit",2011
508,508,"Prayad Marksaeng",1,3,NA,"ConsecutiveFairwaysHit",2011
508,508,"Michio Matsumura",1,3,NA,"ConsecutiveFairwaysHit",2011
508,508,"Prom Meesawat",1,3,NA,"ConsecutiveFairwaysHit",2011
508,508,"Anthony Rodriguez",1,3,NA,"ConsecutiveFairwaysHit",2011
508,508,"Jose de Jesus Rodriguez",2,3,NA,"ConsecutiveFairwaysHit",2011
508,508,"David Saka",1,3,3,"ConsecutiveFairwaysHit",2011
508,508,"Neil Schietekat",1,3,NA,"ConsecutiveFairwaysHit",2011
508,508,"Roger Sloan",1,3,NA,"ConsecutiveFairwaysHit",2011
508,508,"Sam Smith",1,3,NA,"ConsecutiveFairwaysHit",2011
508,508,"Stuart Smith",1,3,1,"ConsecutiveFairwaysHit",2011
508,508,"Brian Smock",1,3,1,"ConsecutiveFairwaysHit",2011
508,508,"Bob Sowards",1,3,NA,"ConsecutiveFairwaysHit",2011
508,508,"Nathan Stamey",1,3,2,"ConsecutiveFairwaysHit",2011
508,508,"Tadahiro Takayama",2,3,NA,"ConsecutiveFairwaysHit",2011
508,508,"Michael Tobiason Jr",1,3,2,"ConsecutiveFairwaysHit",2011
508,508,"Vance Veazey",1,3,NA,"ConsecutiveFairwaysHit",2011
508,508,"Darren Wallace",1,3,2,"ConsecutiveFairwaysHit",2011
508,508,"Will Wilcox",1,3,2,"ConsecutiveFairwaysHit",2011
508,508,"Rick Woodson",1,3,NA,"ConsecutiveFairwaysHit",2011
508,508,"Adam Wootton",1,3,3,"ConsecutiveFairwaysHit",2011
555,555,"Josh Anderson",1,2,1,"ConsecutiveFairwaysHit",2011
555,555,"Michael Arnaud",1,2,NA,"ConsecutiveFairwaysHit",2011
555,555,"Bryan Bigley",1,2,1,"ConsecutiveFairwaysHit",2011
555,555,"Lucas Bjerregaard",1,2,2,"ConsecutiveFairwaysHit",2011
555,555,"Zack Byrd",1,2,1,"ConsecutiveFairwaysHit",2011
555,555,"George Coetzee",1,2,2,"ConsecutiveFairwaysHit",2011
555,555,"Lee Corfield",1,2,NA,"ConsecutiveFairwaysHit",2011
555,555,"Martin Flores",2,2,NA,"ConsecutiveFairwaysHit",2011
555,555,"Andreas Harto",1,2,NA,"ConsecutiveFairwaysHit",2011
555,555,"Kip Henley",1,2,NA,"ConsecutiveFairwaysHit",2011
555,555,"Craig Hinton",1,2,NA,"ConsecutiveFairwaysHit",2011
555,555,"David Hutsell",1,2,NA,"ConsecutiveFairwaysHit",2011
555,555,"Daehyun Kim",1,2,2,"ConsecutiveFairwaysHit",2011
555,555,"Rick Kulacz",1,2,NA,"ConsecutiveFairwaysHit",2011
555,555,"Maarten Lafeber",1,2,1,"ConsecutiveFairwaysHit",2011
555,555,"Mark Laskey",1,2,2,"ConsecutiveFairwaysHit",2011
555,555,"Steve Lee",1,2,NA,"ConsecutiveFairwaysHit",2011
555,555,"Francis McGuirk",1,2,2,"ConsecutiveFairwaysHit",2011
555,555,"James Oh",1,2,NA,"ConsecutiveFairwaysHit",2011
555,555,"Brett Patterson",1,2,1,"ConsecutiveFairwaysHit",2011
555,555,"Andy Smith",1,2,NA,"ConsecutiveFairwaysHit",2011
555,555,"Ty Tryon",1,2,NA,"ConsecutiveFairwaysHit",2011
577,577,"Kurt Barnes",1,1,NA,"ConsecutiveFairwaysHit",2011
577,577,"Stuart Deane",1,1,NA,"ConsecutiveFairwaysHit",2011
577,577,"Dick Mast",1,1,NA,"ConsecutiveFairwaysHit",2011
