"Percentageofpotentialmoneywon_RANKTHISWEEK_2014","Percentageofpotentialmoneywon_RANKLASTWEEK_2014","Percentageofpotentialmoneywon_PLAYERNAME_2014","Percentageofpotentialmoneywon_EVENTS_2014","Percentageofpotentialmoneywon_Pct_2014","Percentageofpotentialmoneywon_OFFICIALMONEYWON_2014","Percentageofpotentialmoneywon_POTENTIALMONEY_2014","stat_name","year"
298,298,"Miguel Angel Carballo",15,1.06,161490,15282000,"Percentageofpotentialmoneywon",2014
298,298,"Hyung Sung Kim",6,1.06,92982,8739787,"Percentageofpotentialmoneywon",2014
298,298,"Toshinori Muto",1,1.06,10696,1008000,"Percentageofpotentialmoneywon",2014
301,301,"Rashid Ismail",1,1.05,13230,1260000,"Percentageofpotentialmoneywon",2014
302,302,"Steve Flesch",5,1.03,46352,4518000,"Percentageofpotentialmoneywon",2014
303,303,"Eric Dugas",1,1.02,10304,1008000,"Percentageofpotentialmoneywon",2014
304,304,"Jose Coceres",6,1,57620,5760000,"Percentageofpotentialmoneywon",2014
304,304,"Colin Montgomerie",1,1,18033,1800000,"Percentageofpotentialmoneywon",2014
304,304,"Brett Quigley",1,1,10260,1026000,"Percentageofpotentialmoneywon",2014
307,307,"Derek Ernst",28,0.97,305653,31646000,"Percentageofpotentialmoneywon",2014
308,308,"Rafa Cabrera Bello",5,0.96,59950,6237787,"Percentageofpotentialmoneywon",2014
308,308,"John Rollins",28,0.96,289756,30258000,"Percentageofpotentialmoneywon",2014
310,310,"Alex Cejka",6,0.92,57059,6174000,"Percentageofpotentialmoneywon",2014
310,310,"Nicolas Colsaerts",12,0.92,123367,13464000,"Percentageofpotentialmoneywon",2014
310,310,"Dudley Hart",4,0.92,40217,4374000,"Percentageofpotentialmoneywon",2014
313,313,"Padraig Harrington",16,0.9,169175,18711787,"Percentageofpotentialmoneywon",2014
314,314,"Billy Mayfair",4,0.89,32118,3600000,"Percentageofpotentialmoneywon",2014
315,315,"Bronson La Cassie",18,0.87,160632,18450000,"Percentageofpotentialmoneywon",2014
315,315,"John Peterson",25,0.87,238229,27234000,"Percentageofpotentialmoneywon",2014
317,317,"Jim Herman",21,0.86,187336,21672000,"Percentageofpotentialmoneywon",2014
317,317,"Lee Janzen",8,0.86,63946,7416000,"Percentageofpotentialmoneywon",2014
319,319,"Sandy Lyle",2,0.85,27972,3285787,"Percentageofpotentialmoneywon",2014
320,320,"Mark Calcavecchia",8,0.79,68608,8640000,"Percentageofpotentialmoneywon",2014
321,321,"YE Yang",28,0.78,254525,32607787,"Percentageofpotentialmoneywon",2014
322,322,"Glen Day",5,0.76,30628,4014000,"Percentageofpotentialmoneywon",2014
323,323,"Stephen Ames",18,0.74,141143,19188000,"Percentageofpotentialmoneywon",2014
323,323,"Tom Watson",5,0.74,53727,7299787,"Percentageofpotentialmoneywon",2014
325,325,"Anirban Lahiri",3,0.73,34510,4725787,"Percentageofpotentialmoneywon",2014
325,325,"Vaughn Taylor",3,0.73,20451,2790000,"Percentageofpotentialmoneywon",2014
327,327,"Lucas Glover",26,0.71,210166,29502000,"Percentageofpotentialmoneywon",2014
327,327,"Doug LaBelle II",12,0.71,84209,11880000,"Percentageofpotentialmoneywon",2014
329,329,"Kevin Tway",23,0.69,167278,24372000,"Percentageofpotentialmoneywon",2014
330,330,"Matt Bettencourt",14,0.68,96825,14202000,"Percentageofpotentialmoneywon",2014
330,330,"Will Claxton",8,0.68,56886,8370000,"Percentageofpotentialmoneywon",2014
332,332,"Fabian Gomez",4,0.67,27616,4140000,"Percentageofpotentialmoneywon",2014
333,333,"Darren Clarke",15,0.65,128293,19611787,"Percentageofpotentialmoneywon",2014
334,334,"DH Lee",20,0.63,138642,22032000,"Percentageofpotentialmoneywon",2014
335,335,"Cameron Beckman",12,0.62,72834,11718000,"Percentageofpotentialmoneywon",2014
336,336,"David Duval",15,0.6,94709,15741787,"Percentageofpotentialmoneywon",2014
336,336,"Len Mattiace",4,0.6,20660,3420000,"Percentageofpotentialmoneywon",2014
336,336,"Marc Turnesa",6,0.6,30959,5166000,"Percentageofpotentialmoneywon",2014
339,339,"Chez Reavie",2,0.59,11766,1980000,"Percentageofpotentialmoneywon",2014
339,339,"Kyle Reifers",2,0.59,12300,2070000,"Percentageofpotentialmoneywon",2014
341,341,"Jeff Curl",2,0.58,13440,2322000,"Percentageofpotentialmoneywon",2014
342,342,"Kevin Foley",15,0.57,87737,15444000,"Percentageofpotentialmoneywon",2014
343,343,"Justin Bolli",6,0.56,29326,5274000,"Percentageofpotentialmoneywon",2014
343,343,"Mark Wilson",25,0.56,155312,27774000,"Percentageofpotentialmoneywon",2014
345,345,"Alex Prugh",16,0.55,90606,16362000,"Percentageofpotentialmoneywon",2014
346,346,"Harold Varner III",2,0.54,13199,2448000,"Percentageofpotentialmoneywon",2014
347,347,"Bubba Dickerson",2,0.52,12224,2358000,"Percentageofpotentialmoneywon",2014
348,348,"Chris Smith",7,0.51,33620,6552000,"Percentageofpotentialmoneywon",2014
348,348,"Chris Thompson",2,0.51,14559,2862000,"Percentageofpotentialmoneywon",2014
350,350,"Ben Kohles",3,0.48,14784,3060000,"Percentageofpotentialmoneywon",2014
350,350,"Lee Williams",13,0.48,66074,13788000,"Percentageofpotentialmoneywon",2014
352,352,"John Daly",15,0.47,76634,16479787,"Percentageofpotentialmoneywon",2014
353,353,"Oliver Goss",7,0.45,37160,8262000,"Percentageofpotentialmoneywon",2014
354,354,"Tag Ridings",12,0.44,53647,12204000,"Percentageofpotentialmoneywon",2014
354,354,"Bobby Wyatt",5,0.44,20405,4626000,"Percentageofpotentialmoneywon",2014
356,356,"Nathan Green",4,0.43,13034,3042000,"Percentageofpotentialmoneywon",2014
357,357,"Fred Funk",8,0.4,32417,8046000,"Percentageofpotentialmoneywon",2014
358,358,"Joe Ogilvie",13,0.38,52035,13770000,"Percentageofpotentialmoneywon",2014
359,359,"Michael Block",2,0.37,10736,2898000,"Percentageofpotentialmoneywon",2014
360,360,"Thomas Aiken",3,0.34,11286,3366000,"Percentageofpotentialmoneywon",2014
361,361,"Paul Stankowski",3,0.33,6720,2016000,"Percentageofpotentialmoneywon",2014
362,362,"DJ Trahan",5,0.3,12900,4284000,"Percentageofpotentialmoneywon",2014
362,362,"Chris Williams",4,0.3,13176,4338000,"Percentageofpotentialmoneywon",2014
364,364,"Harrison Frazar",15,0.29,47247,16344000,"Percentageofpotentialmoneywon",2014
365,365,"Todd Hamilton",4,0.26,10387,4005787,"Percentageofpotentialmoneywon",2014
365,365,"Jesper Parnevik",3,0.26,7245,2736000,"Percentageofpotentialmoneywon",2014
367,367,"Kris Blanks",8,0.21,17326,8406000,"Percentageofpotentialmoneywon",2014
367,367,"Paul Goydos",19,0.21,43441,20484000,"Percentageofpotentialmoneywon",2014
369,369,"Arjun Atwal",4,0.2,6980,3510000,"Percentageofpotentialmoneywon",2014
370,370,"Benjamin Alvarado",6,0.19,13240,6912000,"Percentageofpotentialmoneywon",2014
370,370,"Scott McCarron",12,0.19,22794,12294000,"Percentageofpotentialmoneywon",2014
372,372,"Edward Loar",19,0.16,29958,19278000,"Percentageofpotentialmoneywon",2014
373,373,"Daniel Chopra",16,0.13,20775,16344000,"Percentageofpotentialmoneywon",2014
374,374,"Alex Aragon",18,0.12,21526,18288000,"Percentageofpotentialmoneywon",2014
375,375,"Chris DiMarco",7,0.1,6370,6480000,"Percentageofpotentialmoneywon",2014
376,376,"Scott Verplank",12,0.08,10696,12924000,"Percentageofpotentialmoneywon",2014
377,377,"Bobby Gates",14,0.07,10919,15444000,"Percentageofpotentialmoneywon",2014
