"Last5EventsPower_RANKTHISWEEK_2007","Last5EventsPower_RANKLASTWEEK_2007","Last5EventsPower_PLAYERNAME_2007","Last5EventsPower_EVENTS_2007","Last5EventsPower_RATING_2007","stat_name","year"
159,160,"Trevor Immelman",2,5.6,"Last5EventsPower",2007
159,160,"Colt Knost",3,5.6,"Last5EventsPower",2007
159,160,"Graeme Storm",1,5.6,"Last5EventsPower",2007
163,164,"Jeff Gove",4,5.5,"Last5EventsPower",2007
163,164,"Steve Marino",2,5.5,"Last5EventsPower",2007
163,164,"Chris Stroud",4,5.5,"Last5EventsPower",2007
163,164,"Oliver Thomson",1,5.5,"Last5EventsPower",2007
163,164,"Jay Williamson",4,5.5,"Last5EventsPower",2007
163,164,"Mark Wilson",3,5.5,"Last5EventsPower",2007
169,170,"Carlos Franco",3,5.4,"Last5EventsPower",2007
169,170,"Nathan Green",3,5.4,"Last5EventsPower",2007
169,170,"Frank Lickliter II",4,5.4,"Last5EventsPower",2007
169,170,"John Mallinger",4,5.4,"Last5EventsPower",2007
169,170,"Scott Miller",1,5.4,"Last5EventsPower",2007
169,170,"Kevin Na",3,5.4,"Last5EventsPower",2007
169,170,"Tim Petrovic",4,5.4,"Last5EventsPower",2007
169,170,"Andrew Ruthkoski",2,5.4,"Last5EventsPower",2007
177,178,"Paul Azinger",3,5.3,"Last5EventsPower",2007
177,178,"Ken Duke",5,5.3,"Last5EventsPower",2007
177,178,"David Duval",2,5.3,"Last5EventsPower",2007
177,178,"Anders Hansen",1,5.3,"Last5EventsPower",2007
177,178,"JL Lewis",2,5.3,"Last5EventsPower",2007
177,178,"Parker McLachlin",2,5.3,"Last5EventsPower",2007
177,178,"Colin Montgomerie",1,5.3,"Last5EventsPower",2007
177,178,"Joey Sindelar",2,5.3,"Last5EventsPower",2007
177,178,"Jeff Sluman",3,5.3,"Last5EventsPower",2007
186,187,"Tommy Armour III",3,5.2,"Last5EventsPower",2007
186,187,"Franklin Langham",1,5.2,"Last5EventsPower",2007
186,187,"Vance Veazey",1,5.2,"Last5EventsPower",2007
189,190,"Marco Dawson",3,5.1,"Last5EventsPower",2007
189,190,"Ryuji Imada",4,5.1,"Last5EventsPower",2007
189,190,"Jose Manuel Lara",1,5.1,"Last5EventsPower",2007
189,190,"Jeff Maggert",3,5.1,"Last5EventsPower",2007
189,190,"Billy Mayfair",4,5.1,"Last5EventsPower",2007
189,190,"Ian Poulter",2,5.1,"Last5EventsPower",2007
189,190,"Jim Rutledge",1,5.1,"Last5EventsPower",2007
189,190,"Vaughn Taylor",3,5.1,"Last5EventsPower",2007
197,198,"Alejandro Canizares",1,5,"Last5EventsPower",2007
197,198,"Steve Flesch",4,5,"Last5EventsPower",2007
197,198,"Michael Sim",4,5,"Last5EventsPower",2007
197,198,"Brandt Snedeker",4,5,"Last5EventsPower",2007
197,198,"Bob Tway",3,5,"Last5EventsPower",2007
197,198,"Johnson Wagner",2,5,"Last5EventsPower",2007
203,204,"Jesper Parnevik",5,4.9,"Last5EventsPower",2007
204,205,"David Branshaw",2,4.8,"Last5EventsPower",2007
204,205,"Tom Byrum",1,4.8,"Last5EventsPower",2007
204,205,"Jay Delsing",3,4.8,"Last5EventsPower",2007
204,205,"Freddie Jacobson",5,4.8,"Last5EventsPower",2007
204,205,"Craig Lile",4,4.8,"Last5EventsPower",2007
204,205,"Grant Waite",2,4.8,"Last5EventsPower",2007
204,205,"Garrett Willis",3,4.8,"Last5EventsPower",2007
211,212,"Shane Bertsch",3,4.7,"Last5EventsPower",2007
211,212,"Jason Dufner",4,4.7,"Last5EventsPower",2007
211,212,"Bob Heintz",1,4.7,"Last5EventsPower",2007
211,212,"Tom Pernice Jr",4,4.7,"Last5EventsPower",2007
211,212,"Kirk Triplett",2,4.7,"Last5EventsPower",2007
216,217,"Brandt Jobe",1,4.6,"Last5EventsPower",2007
216,217,"Bill Lunde",1,4.6,"Last5EventsPower",2007
216,217,"Steve Wheatcroft",3,4.6,"Last5EventsPower",2007
219,220,"KJ Choi",3,4.5,"Last5EventsPower",2007
219,220,"Steve Jones",2,4.5,"Last5EventsPower",2007
219,220,"Dicky Pride",2,4.5,"Last5EventsPower",2007
219,220,"Charlie Wi",4,4.5,"Last5EventsPower",2007
223,224,"Notah Begay III",1,4.4,"Last5EventsPower",2007
223,224,"Bob Burns",2,4.4,"Last5EventsPower",2007
223,224,"Justin Leonard",4,4.4,"Last5EventsPower",2007
223,224,"Darron Stiles",1,4.4,"Last5EventsPower",2007
223,224,"Kyle Thompson",1,4.4,"Last5EventsPower",2007
223,224,"Kaname Yokoo",2,4.4,"Last5EventsPower",2007
229,230,"Gregory Havret",1,4.3,"Last5EventsPower",2007
229,230,"Kent Jones",4,4.3,"Last5EventsPower",2007
229,230,"Paul Trittler",1,4.3,"Last5EventsPower",2007
229,230,"Anthony Wall",1,4.3,"Last5EventsPower",2007
233,234,"Guy Boros",1,4.2,"Last5EventsPower",2007
233,234,"Jim Furyk",4,4.2,"Last5EventsPower",2007
233,234,"Cliff Kresge",3,4.2,"Last5EventsPower",2007
233,234,"Omar Uresti",1,4.2,"Last5EventsPower",2007
237,238,"Billy Andrade",4,4.1,"Last5EventsPower",2007
237,238,"Steve Elkington",2,4.1,"Last5EventsPower",2007
237,238,"Dean Wilson",4,4.1,"Last5EventsPower",2007
240,241,"Richard Green",2,4,"Last5EventsPower",2007
240,241,"Tripp Isenhour",2,4,"Last5EventsPower",2007
240,241,"Raphael Jacquelin",1,4,"Last5EventsPower",2007
243,244,"Bart Bryant",5,3.9,"Last5EventsPower",2007
243,244,"Ben Curtis",1,3.9,"Last5EventsPower",2007
243,244,"Bob Estes",3,3.9,"Last5EventsPower",2007
246,247,"John Cook",1,3.8,"Last5EventsPower",2007
246,247,"Skip Kendall",1,3.8,"Last5EventsPower",2007
246,247,"Bernhard Langer",4,3.8,"Last5EventsPower",2007
246,247,"Spike McRoy",1,3.8,"Last5EventsPower",2007
246,247,"Paul Sheehan",1,3.8,"Last5EventsPower",2007
251,253,"Michael Campbell",1,3.7,"Last5EventsPower",2007
251,253,"Russ Cochran",1,3.7,"Last5EventsPower",2007
251,253,"David Toms",2,3.7,"Last5EventsPower",2007
254,256,"Jeff Quinney",4,3.6,"Last5EventsPower",2007
255,257,"Billy Hurley III",1,3.5,"Last5EventsPower",2007
255,257,"Shigeki Maruyama",4,3.5,"Last5EventsPower",2007
255,257,"Paul McGinley",3,3.5,"Last5EventsPower",2007
255,257,"Rocco Mediate",3,3.5,"Last5EventsPower",2007
255,257,"Martin Rominger",1,3.5,"Last5EventsPower",2007
260,262,"Todd Fischer",2,3.4,"Last5EventsPower",2007
260,247,"Zach Johnson",2,3.4,"Last5EventsPower",2007
260,262,"Shingo Katayama",2,3.4,"Last5EventsPower",2007
260,262,"Duffy Waldorf",3,3.4,"Last5EventsPower",2007
264,265,"Olin Browne",1,3.3,"Last5EventsPower",2007
264,265,"Tim Clark",4,3.3,"Last5EventsPower",2007
264,265,"Joe Daley",1,3.3,"Last5EventsPower",2007
264,265,"Luke Donald",2,3.3,"Last5EventsPower",2007
264,265,"Jim McGovern",2,3.3,"Last5EventsPower",2007
269,270,"Brian Davis",5,3.2,"Last5EventsPower",2007
269,270,"Glen Day",3,3.2,"Last5EventsPower",2007
269,270,"Robert Gamez",2,3.2,"Last5EventsPower",2007
269,270,"Peter Jacobsen",1,3.2,"Last5EventsPower",2007
269,270,"Matt Kuchar",2,3.2,"Last5EventsPower",2007
274,275,"Jose Maria Olazabal",2,3.1,"Last5EventsPower",2007
274,275,"Heath Slocum",3,3.1,"Last5EventsPower",2007
276,277,"Stephen Leaney",1,3,"Last5EventsPower",2007
276,277,"Nick OHern",3,3,"Last5EventsPower",2007
278,279,"Paul Gow",3,2.9,"Last5EventsPower",2007
278,279,"Larry Mize",1,2.9,"Last5EventsPower",2007
278,279,"Alan Morin",1,2.9,"Last5EventsPower",2007
281,282,"Brad Faxon",2,2.7,"Last5EventsPower",2007
281,282,"Mark OMeara",1,2.7,"Last5EventsPower",2007
281,282,"Chris Riley",3,2.7,"Last5EventsPower",2007
284,285,"Michael Boyd",3,2.5,"Last5EventsPower",2007
284,285,"Dudley Hart",2,2.5,"Last5EventsPower",2007
284,285,"Scott Verplank",4,2.5,"Last5EventsPower",2007
287,288,"Mark Brooks",2,2.4,"Last5EventsPower",2007
287,288,"Doug LaBelle II",2,2.4,"Last5EventsPower",2007
287,288,"Kelly Mitchum",1,2.4,"Last5EventsPower",2007
287,288,"Hideto Tanihara",1,2.4,"Last5EventsPower",2007
287,288,"Willie Wood",1,2.4,"Last5EventsPower",2007
292,293,"Robert Damron",1,2.3,"Last5EventsPower",2007
292,293,"Brian Henninger",1,2.3,"Last5EventsPower",2007
294,295,"Jose Coceres",1,2.2,"Last5EventsPower",2007
295,296,"John Bickerton",1,2.1,"Last5EventsPower",2007
295,296,"Loren Roberts",2,2.1,"Last5EventsPower",2007
297,298,"Gavin Coles",1,2,"Last5EventsPower",2007
297,298,"Greg Kraft",2,2,"Last5EventsPower",2007
297,298,"Corey Pavin",4,2,"Last5EventsPower",2007
297,298,"Tom Watson",1,2,"Last5EventsPower",2007
301,302,"Brian Gay",3,1.8,"Last5EventsPower",2007
301,302,"Craig Kanada",2,1.8,"Last5EventsPower",2007
303,304,"Craig Bowden",1,1.7,"Last5EventsPower",2007
303,304,"Paul Goydos",3,1.7,"Last5EventsPower",2007
305,306,"Fred Funk",3,1.5,"Last5EventsPower",2007
306,307,"Prom Meesawat",1,1.4,"Last5EventsPower",2007
