"ConsecutiveSandSaves_RANKTHISWEEK_2010","ConsecutiveSandSaves_RANKLASTWEEK_2010","ConsecutiveSandSaves_PLAYERNAME_2010","ConsecutiveSandSaves_EVENTS_2010","ConsecutiveSandSaves_STREAK_2010","ConsecutiveSandSaves_CURRENTSTREAK_2010","ConsecutiveSandSaves_ROUND_2010","ConsecutiveSandSaves_HOLE_2010","ConsecutiveSandSaves_YEARTOURN_2010","stat_name","year"
268,268,"Chez Reavie",15,3,NA,2,10,2010100,"ConsecutiveSandSaves",2010
268,268,"Phil Schmitt",2,3,3,2,11,2010420,"ConsecutiveSandSaves",2010
268,268,"David Schultz",1,3,NA,1,11,2010250,"ConsecutiveSandSaves",2010
268,268,"Jordan Spieth",2,3,3,1,16,2010250,"ConsecutiveSandSaves",2010
268,268,"Phil Tataurangi",4,3,3,2,10,2010210,"ConsecutiveSandSaves",2010
268,268,"Grant Waite",4,3,1,2,8,2010210,"ConsecutiveSandSaves",2010
268,268,"Charles Warren",21,3,NA,1,2,2010490,"ConsecutiveSandSaves",2010
268,268,"Tom Watson",3,3,NA,3,16,2010160,"ConsecutiveSandSaves",2010
268,268,"Brett Wetterich",16,3,NA,1,4,2010220,"ConsecutiveSandSaves",2010
268,268,"Gunner Wiebe",1,3,NA,1,15,2010040,"ConsecutiveSandSaves",2010
268,268,"Azuma Yano",1,3,1,1,9,2010260,"ConsecutiveSandSaves",2010
314,314,"Joe Affrunti",1,2,2,1,2,2010290,"ConsecutiveSandSaves",2010
314,314,"Steve Allan",2,2,NA,2,8,2010260,"ConsecutiveSandSaves",2010
314,314,"Mark Anderson",1,2,NA,3,2,2010170,"ConsecutiveSandSaves",2010
314,314,"Eric Axley",6,2,NA,2,14,2010210,"ConsecutiveSandSaves",2010
314,314,"Paul Azinger",1,2,1,2,3,2010320,"ConsecutiveSandSaves",2010
314,314,"Ryan Baca",1,2,1,1,18,2010210,"ConsecutiveSandSaves",2010
314,314,"Daniel Balin",1,2,2,2,12,2010360,"ConsecutiveSandSaves",2010
314,314,"Notah Begay III",9,2,1,1,14,2010280,"ConsecutiveSandSaves",2010
314,314,"Brad Benjamin",2,2,1,1,4,2010160,"ConsecutiveSandSaves",2010
314,314,"Gary Boyd",1,2,2,2,15,2010260,"ConsecutiveSandSaves",2010
314,314,"Jeff Burns",1,2,NA,2,17,2010210,"ConsecutiveSandSaves",2010
314,314,"Alejandro Canizares",2,2,2,2,11,2010310,"ConsecutiveSandSaves",2010
314,314,"John Chin",1,2,NA,1,3,2010300,"ConsecutiveSandSaves",2010
314,314,"Simon Dyson",8,2,1,4,8,2010350,"ConsecutiveSandSaves",2010
314,314,"Rafael Echenique",1,2,NA,1,8,2010260,"ConsecutiveSandSaves",2010
314,314,"Todd Fischer",1,2,NA,3,7,2010300,"ConsecutiveSandSaves",2010
314,314,"Tadd Fujikawa",1,2,2,1,6,2010020,"ConsecutiveSandSaves",2010
314,314,"Ryan Garrity",2,2,1,1,5,2010100,"ConsecutiveSandSaves",2010
314,314,"Aaron Goldberg",3,2,NA,1,9,2010320,"ConsecutiveSandSaves",2010
314,314,"Jay Haas",1,2,2,1,8,2010200,"ConsecutiveSandSaves",2010
314,314,"Travis Hampshire",1,2,1,1,18,2010260,"ConsecutiveSandSaves",2010
314,314,"Changwon Han",1,2,2,2,7,2010160,"ConsecutiveSandSaves",2010
314,314,"Russell Henley",1,2,NA,1,17,2010260,"ConsecutiveSandSaves",2010
314,314,"Matt Hill",5,2,1,2,7,2010300,"ConsecutiveSandSaves",2010
314,314,"David Horsey",2,2,NA,4,1,2010350,"ConsecutiveSandSaves",2010
314,314,"Brandt Jobe",1,2,NA,1,14,2010220,"ConsecutiveSandSaves",2010
314,314,"Shingo Katayama",1,2,2,2,12,2010160,"ConsecutiveSandSaves",2010
314,314,"Brett Lederer",1,2,2,1,10,2010050,"ConsecutiveSandSaves",2010
314,314,"Beon Yeong Lee",1,2,NA,1,13,2010320,"ConsecutiveSandSaves",2010
314,314,"Luke List",1,2,1,1,16,2010270,"ConsecutiveSandSaves",2010
314,314,"Mitch Lowe",3,2,NA,1,1,2010300,"ConsecutiveSandSaves",2010
314,314,"Shane Lowry",2,2,2,1,12,2010360,"ConsecutiveSandSaves",2010
314,314,"Gregory Main",1,2,NA,1,17,2010140,"ConsecutiveSandSaves",2010
314,314,"Chris Marin",1,2,2,2,11,2010450,"ConsecutiveSandSaves",2010
314,314,"Braxton Marquez",1,2,NA,2,10,2010090,"ConsecutiveSandSaves",2010
314,314,"Nick Mason",1,2,NA,2,13,2010020,"ConsecutiveSandSaves",2010
314,314,"Dick Mast",2,2,2,1,8,2010340,"ConsecutiveSandSaves",2010
314,314,"Spike McRoy",4,2,2,1,8,2010300,"ConsecutiveSandSaves",2010
314,314,"Daniel Miernicki",1,2,2,2,7,2010300,"ConsecutiveSandSaves",2010
314,314,"Katsumasa Miyamoto",2,2,NA,2,18,2010350,"ConsecutiveSandSaves",2010
314,314,"James Morrison",1,2,2,2,12,2010260,"ConsecutiveSandSaves",2010
314,314,"Perry Moss",1,2,2,1,17,2010100,"ConsecutiveSandSaves",2010
314,314,"Ryuichi Oda",2,2,NA,3,7,2010020,"ConsecutiveSandSaves",2010
314,314,"Deane Pappas",2,2,2,2,8,2010260,"ConsecutiveSandSaves",2010
314,314,"Jesper Parnevik",5,2,NA,2,4,2010020,"ConsecutiveSandSaves",2010
314,314,"Blaine Peffley",1,2,NA,2,15,2010260,"ConsecutiveSandSaves",2010
314,314,"Rod Perry",2,2,1,1,12,2010490,"ConsecutiveSandSaves",2010
314,314,"Fran Quinn",7,2,NA,2,9,2010100,"ConsecutiveSandSaves",2010
314,314,"Matthew Richardson",1,2,NA,4,10,2010260,"ConsecutiveSandSaves",2010
314,314,"Tag Ridings",1,2,NA,1,2,2010150,"ConsecutiveSandSaves",2010
314,314,"Alexandre Rocha",1,2,1,2,6,2010100,"ConsecutiveSandSaves",2010
314,314,"Brian Rowell",1,2,2,2,11,2010180,"ConsecutiveSandSaves",2010
314,314,"Tom Scherrer",1,2,NA,1,17,2010300,"ConsecutiveSandSaves",2010
314,314,"Paul Sheehan",1,2,2,1,9,2010260,"ConsecutiveSandSaves",2010
314,314,"Kyle Stanley",3,2,1,2,18,2010230,"ConsecutiveSandSaves",2010
314,314,"Brett Stegmaier",1,2,2,2,16,2010270,"ConsecutiveSandSaves",2010
314,314,"Rich Steinmetz",1,2,2,1,6,2010360,"ConsecutiveSandSaves",2010
314,314,"Chip Sullivan",1,2,1,1,1,2010360,"ConsecutiveSandSaves",2010
314,314,"Daniel Summerhays",1,2,2,2,8,2010260,"ConsecutiveSandSaves",2010
314,314,"Andrew Svoboda",1,2,NA,2,18,2010150,"ConsecutiveSandSaves",2010
314,314,"Derek Tolan",1,2,1,1,15,2010210,"ConsecutiveSandSaves",2010
314,314,"Ty Tryon",1,2,NA,1,12,2010260,"ConsecutiveSandSaves",2010
314,314,"Danny Wax",1,2,NA,1,11,2010450,"ConsecutiveSandSaves",2010
314,314,"Isaac Weintraub",1,2,2,2,4,2010450,"ConsecutiveSandSaves",2010
314,314,"Will Wilcox",1,2,2,1,16,2010320,"ConsecutiveSandSaves",2010
314,314,"Oliver Wilson",9,2,1,2,11,2010360,"ConsecutiveSandSaves",2010
314,314,"Casey Wittenberg",1,2,NA,2,14,2010250,"ConsecutiveSandSaves",2010
314,314,"Gary Woodland",8,2,NA,1,6,2010210,"ConsecutiveSandSaves",2010
314,314,"Kaname Yokoo",2,2,1,2,6,2010020,"ConsecutiveSandSaves",2010
383,383,"Thomas Aiken",1,1,1,2,17,2010310,"ConsecutiveSandSaves",2010
383,383,"Jason Allred",1,1,1,4,18,2010260,"ConsecutiveSandSaves",2010
383,383,"Fredrik Andersson Hed",2,1,NA,3,9,2010360,"ConsecutiveSandSaves",2010
383,383,"Ryan Armour",1,1,1,2,16,2010130,"ConsecutiveSandSaves",2010
383,383,"Bennett Blakeman",1,1,NA,2,18,2010260,"ConsecutiveSandSaves",2010
383,383,"Guy Boros",6,1,NA,3,11,2010300,"ConsecutiveSandSaves",2010
383,383,"Ben Boudreau",1,1,NA,2,11,2010320,"ConsecutiveSandSaves",2010
383,383,"Christopher Brown",1,1,NA,2,12,2010220,"ConsecutiveSandSaves",2010
383,383,"Rafa Cabrera Bello",1,1,1,4,12,2010260,"ConsecutiveSandSaves",2010
383,383,"Jason Caron",1,1,1,2,17,2010270,"ConsecutiveSandSaves",2010
383,383,"Bud Cauley",1,1,NA,1,2,2010170,"ConsecutiveSandSaves",2010
383,383,"Danny Chia",1,1,1,1,5,2010310,"ConsecutiveSandSaves",2010
383,383,"Darren Clarke",2,1,NA,2,18,2010360,"ConsecutiveSandSaves",2010
383,383,"Keith Clearwater",1,1,NA,1,10,2010300,"ConsecutiveSandSaves",2010
383,383,"Carlos Concha",1,1,1,2,4,2010300,"ConsecutiveSandSaves",2010
383,383,"Josh Cunliffe",1,1,NA,1,17,2010310,"ConsecutiveSandSaves",2010
383,383,"Jon Curran",1,1,1,2,17,2010260,"ConsecutiveSandSaves",2010
383,383,"Bradley Dredge",1,1,1,4,13,2010310,"ConsecutiveSandSaves",2010
383,383,"Kent Eger",1,1,NA,2,1,2010260,"ConsecutiveSandSaves",2010
383,383,"John Ellis",1,1,1,3,9,2010450,"ConsecutiveSandSaves",2010
383,383,"Trevor Fisher Jr",1,1,1,2,3,2010220,"ConsecutiveSandSaves",2010
383,383,"Philip Francis",1,1,NA,1,2,2010090,"ConsecutiveSandSaves",2010
383,383,"David Frost",1,1,1,2,2,2010260,"ConsecutiveSandSaves",2010
383,383,"Jim Gallagher Jr",3,1,NA,1,13,2010250,"ConsecutiveSandSaves",2010
383,383,"Ignacio Garrido",1,1,1,3,16,2010310,"ConsecutiveSandSaves",2010
383,383,"Dustin Garza",1,1,1,2,1,2010270,"ConsecutiveSandSaves",2010
383,383,"Bobby Gates",2,1,NA,2,15,2010260,"ConsecutiveSandSaves",2010
383,383,"Judd Gibb",1,1,1,2,18,2010290,"ConsecutiveSandSaves",2010
383,383,"Brendan Gielow",1,1,1,2,17,2010370,"ConsecutiveSandSaves",2010
383,383,"Derek Gillespie",1,1,NA,1,11,2010270,"ConsecutiveSandSaves",2010
383,383,"Tom Gleeton",1,1,NA,2,8,2010270,"ConsecutiveSandSaves",2010
383,383,"Ernie Gonzalez",2,1,NA,1,2,2010460,"ConsecutiveSandSaves",2010
383,383,"Bret Guetz",1,1,1,2,6,2010090,"ConsecutiveSandSaves",2010
383,383,"Mark Haastrup",1,1,NA,1,17,2010310,"ConsecutiveSandSaves",2010
383,383,"Gavin Hall",1,1,1,2,16,2010340,"ConsecutiveSandSaves",2010
383,383,"Seungsu Han",1,1,NA,4,8,2010300,"ConsecutiveSandSaves",2010
383,383,"Ty Harris",1,1,NA,1,1,2010130,"ConsecutiveSandSaves",2010
383,383,"Tyrrell Hatton",1,1,NA,1,17,2010310,"ConsecutiveSandSaves",2010
383,383,"Kevin Hayashi",1,1,NA,3,5,2010020,"ConsecutiveSandSaves",2010
383,383,"David Hearn",1,1,NA,2,11,2010320,"ConsecutiveSandSaves",2010
383,383,"Mike Heinen",1,1,NA,1,10,2010300,"ConsecutiveSandSaves",2010
383,383,"Nolan Henke",1,1,NA,2,10,2010300,"ConsecutiveSandSaves",2010
383,383,"Morgan Hoffmann",1,1,1,2,7,2010260,"ConsecutiveSandSaves",2010
383,383,"Steve Holmes",1,1,1,2,5,2010460,"ConsecutiveSandSaves",2010
383,383,"Billy Hurley III",1,1,1,4,3,2010340,"ConsecutiveSandSaves",2010
383,383,"Bobby Hutcherson",1,1,NA,1,8,2010220,"ConsecutiveSandSaves",2010
383,383,"Mikko Ilonen",1,1,NA,1,5,2010260,"ConsecutiveSandSaves",2010
383,383,"Stu Ingraham",1,1,1,2,18,2010360,"ConsecutiveSandSaves",2010
383,383,"Barrett Jarosch",1,1,NA,1,4,2010320,"ConsecutiveSandSaves",2010
383,383,"Jin Jeong",1,1,NA,2,7,2010310,"ConsecutiveSandSaves",2010
383,383,"Marty Jertson",1,1,NA,1,4,2010460,"ConsecutiveSandSaves",2010
383,383,"Erick Justesen",2,1,1,2,17,2010450,"ConsecutiveSandSaves",2010
383,383,"Mike Keymont",1,1,1,2,8,2010140,"ConsecutiveSandSaves",2010
383,383,"Simon Khan",4,1,1,2,9,2010360,"ConsecutiveSandSaves",2010
383,383,"Kenny Kim",2,1,NA,2,8,2010260,"ConsecutiveSandSaves",2010
383,383,"Chris Kirk",1,1,NA,3,8,2010440,"ConsecutiveSandSaves",2010
383,383,"Colt Knost",1,1,1,2,9,2010220,"ConsecutiveSandSaves",2010
383,383,"Rob Labritz",1,1,NA,2,15,2010360,"ConsecutiveSandSaves",2010
383,383,"Bernhard Langer",1,1,1,2,17,2010160,"ConsecutiveSandSaves",2010
383,383,"Grant Leaver",1,1,NA,1,8,2010250,"ConsecutiveSandSaves",2010
383,383,"Hugo Leon",1,1,NA,1,9,2010260,"ConsecutiveSandSaves",2010
383,383,"JL Lewis",4,1,NA,2,16,2010250,"ConsecutiveSandSaves",2010
383,383,"John Little II",1,1,NA,2,16,2010210,"ConsecutiveSandSaves",2010
383,383,"Jean Francois Lucquin",1,1,NA,1,3,2010260,"ConsecutiveSandSaves",2010
383,383,"Sandy Lyle",3,1,NA,3,16,2010060,"ConsecutiveSandSaves",2010
383,383,"Andrew Magee",1,1,1,1,3,2010140,"ConsecutiveSandSaves",2010
383,383,"Matteo Manassero",1,1,NA,3,7,2010160,"ConsecutiveSandSaves",2010
383,383,"Pablo Martin Benavides",2,1,1,4,18,2010260,"ConsecutiveSandSaves",2010
383,383,"Ben Martin",2,1,NA,2,12,2010260,"ConsecutiveSandSaves",2010
383,383,"Daisuke Maruyama",1,1,1,2,18,2010020,"ConsecutiveSandSaves",2010
383,383,"Dan McCarthy",1,1,1,2,16,2010260,"ConsecutiveSandSaves",2010
383,383,"Robert McClellan",1,1,1,2,18,2010360,"ConsecutiveSandSaves",2010
383,383,"Jim McGovern",3,1,1,2,4,2010300,"ConsecutiveSandSaves",2010
383,383,"Scott Medlin",1,1,NA,2,18,2010170,"ConsecutiveSandSaves",2010
383,383,"Jon Mills",1,1,1,3,16,2010320,"ConsecutiveSandSaves",2010
383,383,"Daniel Mitchell",1,1,NA,1,2,2010420,"ConsecutiveSandSaves",2010
383,383,"Hirofumi Miyase",1,1,NA,1,11,2010310,"ConsecutiveSandSaves",2010
383,383,"Larry Mize",1,1,1,2,7,2010160,"ConsecutiveSandSaves",2010
383,383,"Koumei Oda",2,1,NA,1,5,2010360,"ConsecutiveSandSaves",2010
383,383,"David Ogrin",1,1,NA,1,12,2010300,"ConsecutiveSandSaves",2010
383,383,"Eddie Olson",1,1,1,2,5,2010460,"ConsecutiveSandSaves",2010
383,383,"Louis Oosthuizen",5,1,NA,4,5,2010310,"ConsecutiveSandSaves",2010
383,383,"Hennie Otto",1,1,1,4,15,2010350,"ConsecutiveSandSaves",2010
383,383,"Steve Pate",1,1,1,2,8,2010300,"ConsecutiveSandSaves",2010
383,383,"Jordan Payne",1,1,1,2,1,2010420,"ConsecutiveSandSaves",2010
383,383,"Kevin Phelan",1,1,NA,2,10,2010260,"ConsecutiveSandSaves",2010
383,383,"Terry Pilkadaris",1,1,NA,1,6,2010260,"ConsecutiveSandSaves",2010
383,383,"Andrew Putnam",1,1,NA,2,16,2010260,"ConsecutiveSandSaves",2010
383,383,"Jerry Richardson Jr",1,1,1,2,15,2010370,"ConsecutiveSandSaves",2010
383,383,"Willis Ring",2,1,1,1,7,2010330,"ConsecutiveSandSaves",2010
383,383,"Robert Rock",1,1,NA,2,14,2010310,"ConsecutiveSandSaves",2010
383,383,"Christopher Ross",1,1,NA,2,11,2010320,"ConsecutiveSandSaves",2010
383,383,"Jim Rutledge",1,1,1,1,9,2010320,"ConsecutiveSandSaves",2010
383,383,"Kevin Savage",1,1,NA,1,6,2010340,"ConsecutiveSandSaves",2010
383,383,"Warren Schutte",1,1,NA,4,3,2010460,"ConsecutiveSandSaves",2010
383,383,"Zane Scotland",1,1,NA,3,5,2010310,"ConsecutiveSandSaves",2010
383,383,"Marcel Siem",1,1,1,1,16,2010310,"ConsecutiveSandSaves",2010
383,383,"Mark Silvers",1,1,NA,2,11,2010260,"ConsecutiveSandSaves",2010
383,383,"Ron Skayhan",1,1,NA,2,12,2010030,"ConsecutiveSandSaves",2010
383,383,"Sonny Skinner",1,1,1,1,6,2010360,"ConsecutiveSandSaves",2010
383,383,"Chris Smith",10,1,NA,1,8,2010340,"ConsecutiveSandSaves",2010
383,383,"Jerry Smith",1,1,NA,2,9,2010260,"ConsecutiveSandSaves",2010
383,383,"Shunsuke Sonoda",1,1,1,2,16,2010310,"ConsecutiveSandSaves",2010
383,383,"Craig Stadler",2,1,NA,3,16,2010030,"ConsecutiveSandSaves",2010
383,383,"Ron Streck",1,1,NA,1,13,2010300,"ConsecutiveSandSaves",2010
383,383,"Hudson Swafford",1,1,1,2,17,2010260,"ConsecutiveSandSaves",2010
383,383,"Toru Taniguchi",2,1,NA,3,16,2010310,"ConsecutiveSandSaves",2010
383,383,"Nick Taylor",2,1,NA,1,5,2010270,"ConsecutiveSandSaves",2010
383,383,"Tim Thelen",3,1,1,2,12,2010360,"ConsecutiveSandSaves",2010
383,383,"Steven Tiley",1,1,1,3,11,2010310,"ConsecutiveSandSaves",2010
383,383,"Blake Trimble",1,1,1,4,5,2010040,"ConsecutiveSandSaves",2010
383,383,"Nathan Tyler",1,1,NA,2,10,2010040,"ConsecutiveSandSaves",2010
383,383,"Manuel Villegas",2,1,NA,2,10,2010250,"ConsecutiveSandSaves",2010
383,383,"Dean Vomacka",1,1,1,2,18,2010090,"ConsecutiveSandSaves",2010
383,383,"Brennan Webb",1,1,NA,1,12,2010180,"ConsecutiveSandSaves",2010
383,383,"Eugene Wong",1,1,NA,2,8,2010320,"ConsecutiveSandSaves",2010
383,383,"Chris Wood",5,1,NA,2,7,2010160,"ConsecutiveSandSaves",2010
383,383,"Joshua Wooding",1,1,NA,1,15,2010050,"ConsecutiveSandSaves",2010
383,383,"Ian Woosnam",1,1,NA,2,9,2010160,"ConsecutiveSandSaves",2010
