"Approach175200yardsRTPScore_RANKTHISWEEK_2007","Approach175200yardsRTPScore_RANKLASTWEEK_2007","Approach175200yardsRTPScore_PLAYERNAME_2007","Approach175200yardsRTPScore_ROUNDS_2007","Approach175200yardsRTPScore_AVGRTP_2007","stat_name","year"
28,28,"Tag Ridings",52,-0.01,"Approach175200yardsRTPScore",2007
29,29,"Joe Ogilvie",102,-0.009,"Approach175200yardsRTPScore",2007
29,29,"Dean Wilson",92,-0.009,"Approach175200yardsRTPScore",2007
31,31,"Jeff Overton",60,-0.008,"Approach175200yardsRTPScore",2007
31,31,"Carl Pettersson",111,-0.008,"Approach175200yardsRTPScore",2007
33,33,"Jason Bohn",57,-0.006,"Approach175200yardsRTPScore",2007
33,33,"Chad Campbell",96,-0.006,"Approach175200yardsRTPScore",2007
35,35,"Billy Andrade",88,-0.005,"Approach175200yardsRTPScore",2007
35,35,"Anthony Kim",93,-0.005,"Approach175200yardsRTPScore",2007
37,37,"Tom Pernice Jr",104,-0.004,"Approach175200yardsRTPScore",2007
37,37,"Bo Van Pelt",104,-0.004,"Approach175200yardsRTPScore",2007
39,39,"Stuart Appleby",74,0,"Approach175200yardsRTPScore",2007
39,39,"Padraig Harrington",64,0,"Approach175200yardsRTPScore",2007
39,39,"Tom Lehman",62,0,"Approach175200yardsRTPScore",2007
39,39,"Steve Lowery",74,0,"Approach175200yardsRTPScore",2007
39,39,"Shaun Micheel",91,0,"Approach175200yardsRTPScore",2007
39,39,"Jeff Quinney",95,0,"Approach175200yardsRTPScore",2007
45,45,"Mark Calcavecchia",93,0.005,"Approach175200yardsRTPScore",2007
45,45,"Lucas Glover",98,0.005,"Approach175200yardsRTPScore",2007
45,45,"John Rollins",102,0.005,"Approach175200yardsRTPScore",2007
48,48,"Stewart Cink",91,0.006,"Approach175200yardsRTPScore",2007
48,48,"Zach Johnson",76,0.006,"Approach175200yardsRTPScore",2007
50,50,"Ken Duke",112,0.011,"Approach175200yardsRTPScore",2007
51,51,"Marco Dawson",73,0.013,"Approach175200yardsRTPScore",2007
52,52,"Matt Kuchar",85,0.014,"Approach175200yardsRTPScore",2007
53,53,"Kevin Na",84,0.015,"Approach175200yardsRTPScore",2007
54,54,"Davis Love III",66,0.018,"Approach175200yardsRTPScore",2007
55,55,"Jason Gore",86,0.019,"Approach175200yardsRTPScore",2007
56,56,"Charles Howell III",89,0.02,"Approach175200yardsRTPScore",2007
56,56,"Kevin Sutherland",85,0.02,"Approach175200yardsRTPScore",2007
58,58,"Billy Mayfair",98,0.021,"Approach175200yardsRTPScore",2007
58,58,"Ryan Palmer",91,0.021,"Approach175200yardsRTPScore",2007
58,58,"Paul Stankowski",52,0.021,"Approach175200yardsRTPScore",2007
61,61,"Jose Coceres",50,0.022,"Approach175200yardsRTPScore",2007
62,62,"Tim Herron",98,0.023,"Approach175200yardsRTPScore",2007
62,62,"Frank Lickliter II",95,0.023,"Approach175200yardsRTPScore",2007
64,64,"Jim Furyk",84,0.024,"Approach175200yardsRTPScore",2007
64,64,"Mathias Gronberg",95,0.024,"Approach175200yardsRTPScore",2007
64,64,"Michael Putnam",96,0.024,"Approach175200yardsRTPScore",2007
67,67,"Robert Garrigus",95,0.025,"Approach175200yardsRTPScore",2007
68,68,"George McNeill",95,0.029,"Approach175200yardsRTPScore",2007
69,69,"Rich Beem",89,0.03,"Approach175200yardsRTPScore",2007
69,69,"Mark Brooks",53,0.03,"Approach175200yardsRTPScore",2007
69,69,"Ryuji Imada",104,0.03,"Approach175200yardsRTPScore",2007
69,69,"Ryan Moore",92,0.03,"Approach175200yardsRTPScore",2007
69,69,"Sean OHair",98,0.03,"Approach175200yardsRTPScore",2007
74,74,"Jerry Kelly",101,0.032,"Approach175200yardsRTPScore",2007
75,75,"Luke Donald",69,0.033,"Approach175200yardsRTPScore",2007
75,75,"Lee Janzen",66,0.033,"Approach175200yardsRTPScore",2007
75,75,"Parker McLachlin",83,0.033,"Approach175200yardsRTPScore",2007
75,75,"Kevin Stadler",95,0.033,"Approach175200yardsRTPScore",2007
75,75,"David Toms",80,0.033,"Approach175200yardsRTPScore",2007
80,80,"Rich Barcelo",80,0.034,"Approach175200yardsRTPScore",2007
80,80,"Richard Johnson",93,0.034,"Approach175200yardsRTPScore",2007
82,82,"Adam Scott",69,0.035,"Approach175200yardsRTPScore",2007
82,82,"Jeff Sluman",60,0.035,"Approach175200yardsRTPScore",2007
84,84,"Andrew Buckle",77,0.036,"Approach175200yardsRTPScore",2007
84,84,"Brian Gay",107,0.036,"Approach175200yardsRTPScore",2007
84,84,"Kirk Triplett",77,0.036,"Approach175200yardsRTPScore",2007
87,87,"Arron Oberholser",69,0.037,"Approach175200yardsRTPScore",2007
88,88,"Charlie Wi",90,0.039,"Approach175200yardsRTPScore",2007
89,89,"Cliff Kresge",107,0.041,"Approach175200yardsRTPScore",2007
89,89,"Pat Perez",84,0.041,"Approach175200yardsRTPScore",2007
91,91,"Craig Barlow",52,0.043,"Approach175200yardsRTPScore",2007
91,91,"Kent Jones",97,0.043,"Approach175200yardsRTPScore",2007
91,91,"Troy Matteson",87,0.043,"Approach175200yardsRTPScore",2007
94,94,"Steve Allan",63,0.044,"Approach175200yardsRTPScore",2007
94,94,"Anders Hansen",55,0.044,"Approach175200yardsRTPScore",2007
96,96,"Craig Kanada",109,0.045,"Approach175200yardsRTPScore",2007
96,96,"Justin Leonard",95,0.045,"Approach175200yardsRTPScore",2007
98,98,"Steve Elkington",87,0.046,"Approach175200yardsRTPScore",2007
99,99,"Robert Allenby",90,0.047,"Approach175200yardsRTPScore",2007
99,99,"Jesper Parnevik",88,0.047,"Approach175200yardsRTPScore",2007
101,101,"Paul Goydos",60,0.048,"Approach175200yardsRTPScore",2007
101,101,"Mark Wilson",87,0.048,"Approach175200yardsRTPScore",2007
103,103,"Trevor Immelman",74,0.049,"Approach175200yardsRTPScore",2007
104,104,"Brian Davis",101,0.05,"Approach175200yardsRTPScore",2007
105,105,"Will Ma Kenzie",100,0.052,"Approach175200yardsRTPScore",2007
105,105,"Rocco Mediate",72,0.052,"Approach175200yardsRTPScore",2007
107,107,"John Senden",97,0.053,"Approach175200yardsRTPScore",2007
107,107,"Scott Verplank",82,0.053,"Approach175200yardsRTPScore",2007
107,107,"Camilo Villegas",82,0.053,"Approach175200yardsRTPScore",2007
110,110,"Bob Estes",88,0.054,"Approach175200yardsRTPScore",2007
111,111,"Justin Rose",63,0.055,"Approach175200yardsRTPScore",2007
111,111,"DJ Trahan",99,0.055,"Approach175200yardsRTPScore",2007
113,113,"Jeff Maggert",79,0.056,"Approach175200yardsRTPScore",2007
113,113,"Johnson Wagner",97,0.056,"Approach175200yardsRTPScore",2007
115,115,"Brett Wetterich",88,0.057,"Approach175200yardsRTPScore",2007
116,116,"Retief Goosen",50,0.058,"Approach175200yardsRTPScore",2007
116,116,"John Merrick",92,0.058,"Approach175200yardsRTPScore",2007
116,116,"Ted Purdy",102,0.058,"Approach175200yardsRTPScore",2007
116,116,"Brett Quigley",79,0.058,"Approach175200yardsRTPScore",2007
120,120,"Steve Flesch",100,0.059,"Approach175200yardsRTPScore",2007
120,120,"Jose Maria Olazabal",52,0.059,"Approach175200yardsRTPScore",2007
122,122,"Bart Bryant",87,0.06,"Approach175200yardsRTPScore",2007
122,122,"Tim Petrovic",106,0.06,"Approach175200yardsRTPScore",2007
124,124,"John Daly",59,0.061,"Approach175200yardsRTPScore",2007
124,124,"Jason Dufner",100,0.061,"Approach175200yardsRTPScore",2007
124,124,"Michael Sim",52,0.061,"Approach175200yardsRTPScore",2007
127,127,"Mathew Goggin",97,0.063,"Approach175200yardsRTPScore",2007
127,127,"Mark Hensby",81,0.063,"Approach175200yardsRTPScore",2007
127,127,"Joey Sindelar",75,0.063,"Approach175200yardsRTPScore",2007
127,127,"Jaco Van Zyl",51,0.063,"Approach175200yardsRTPScore",2007
131,131,"Vaughn Taylor",91,0.065,"Approach175200yardsRTPScore",2007
132,132,"Greg Owen",81,0.066,"Approach175200yardsRTPScore",2007
133,133,"Michael Boyd",61,0.067,"Approach175200yardsRTPScore",2007
134,134,"Daniel Chopra",106,0.068,"Approach175200yardsRTPScore",2007
135,135,"John Mallinger",96,0.069,"Approach175200yardsRTPScore",2007
135,135,"Charles Warren",101,0.069,"Approach175200yardsRTPScore",2007
137,137,"JJ Henry",86,0.072,"Approach175200yardsRTPScore",2007
137,137,"JB Holmes",71,0.072,"Approach175200yardsRTPScore",2007
139,139,"Gavin Coles",87,0.073,"Approach175200yardsRTPScore",2007
140,140,"Brandt Snedeker",105,0.074,"Approach175200yardsRTPScore",2007
141,141,"Nathan Green",103,0.075,"Approach175200yardsRTPScore",2007
141,141,"Hunter Mahan",91,0.075,"Approach175200yardsRTPScore",2007
143,143,"Briny Baird",115,0.077,"Approach175200yardsRTPScore",2007
143,143,"Tripp Isenhour",86,0.077,"Approach175200yardsRTPScore",2007
143,143,"Chris Stroud",66,0.077,"Approach175200yardsRTPScore",2007
143,143,"Bubba Watson",80,0.077,"Approach175200yardsRTPScore",2007
147,147,"Mike Weir",82,0.078,"Approach175200yardsRTPScore",2007
148,148,"Fred Funk",65,0.079,"Approach175200yardsRTPScore",2007
148,148,"Nick Watney",87,0.079,"Approach175200yardsRTPScore",2007
150,150,"Jeff Gove",103,0.083,"Approach175200yardsRTPScore",2007
151,151,"Woody Austin",95,0.084,"Approach175200yardsRTPScore",2007
152,152,"Daisuke Maruyama",86,0.085,"Approach175200yardsRTPScore",2007
153,153,"Joe Durant",88,0.086,"Approach175200yardsRTPScore",2007
154,154,"Tommy Armour III",81,0.087,"Approach175200yardsRTPScore",2007
155,155,"Paul Gow",70,0.088,"Approach175200yardsRTPScore",2007
155,155,"Jarrod Lyle",77,0.088,"Approach175200yardsRTPScore",2007
155,155,"Boo Weekley",101,0.088,"Approach175200yardsRTPScore",2007
158,158,"Alex Cejka",80,0.093,"Approach175200yardsRTPScore",2007
158,158,"Chris Couch",76,0.093,"Approach175200yardsRTPScore",2007
158,158,"Duffy Waldorf",69,0.093,"Approach175200yardsRTPScore",2007
161,161,"Robert Gamez",88,0.094,"Approach175200yardsRTPScore",2007
161,161,"Shigeki Maruyama",84,0.094,"Approach175200yardsRTPScore",2007
163,163,"Doug LaBelle II",104,0.095,"Approach175200yardsRTPScore",2007
164,164,"Ryan Armour",107,0.097,"Approach175200yardsRTPScore",2007
165,165,"Cameron Beckman",96,0.1,"Approach175200yardsRTPScore",2007
166,166,"Jason Schultz",63,0.102,"Approach175200yardsRTPScore",2007
167,167,"Tom Byrum",50,0.103,"Approach175200yardsRTPScore",2007
167,167,"Tom Johnson",74,0.103,"Approach175200yardsRTPScore",2007
169,169,"Bob Tway",103,0.104,"Approach175200yardsRTPScore",2007
170,170,"Bill Haas",93,0.106,"Approach175200yardsRTPScore",2007
171,171,"Corey Pavin",81,0.107,"Approach175200yardsRTPScore",2007
171,171,"Chris Tidland",59,0.107,"Approach175200yardsRTPScore",2007
173,173,"Scott Gutschewski",67,0.109,"Approach175200yardsRTPScore",2007
174,174,"Jeff Brehaut",59,0.11,"Approach175200yardsRTPScore",2007
175,175,"DJ Brigman",67,0.113,"Approach175200yardsRTPScore",2007
175,175,"Nick OHern",72,0.113,"Approach175200yardsRTPScore",2007
175,175,"Geoff Ogilvy",84,0.113,"Approach175200yardsRTPScore",2007
178,178,"Eric Axley",107,0.115,"Approach175200yardsRTPScore",2007
179,179,"David Branshaw",83,0.119,"Approach175200yardsRTPScore",2007
180,180,"Brian Bateman",55,0.12,"Approach175200yardsRTPScore",2007
181,181,"Jim Rutledge",59,0.121,"Approach175200yardsRTPScore",2007
182,182,"Ben Curtis",80,0.123,"Approach175200yardsRTPScore",2007
183,183,"Chris DiMarco",79,0.124,"Approach175200yardsRTPScore",2007
184,184,"Glen Day",85,0.128,"Approach175200yardsRTPScore",2007
185,185,"Dicky Pride",71,0.132,"Approach175200yardsRTPScore",2007
186,186,"Brendon de Jonge",76,0.135,"Approach175200yardsRTPScore",2007
186,186,"Steve Wheatcroft",73,0.135,"Approach175200yardsRTPScore",2007
188,188,"Chris Riley",59,0.14,"Approach175200yardsRTPScore",2007
189,189,"Harrison Frazar",88,0.141,"Approach175200yardsRTPScore",2007
190,190,"Craig Bowden",78,0.142,"Approach175200yardsRTPScore",2007
191,191,"Bubba Dickerson",51,0.144,"Approach175200yardsRTPScore",2007
192,192,"Kyle Reifers",71,0.15,"Approach175200yardsRTPScore",2007
193,193,"Ian Poulter",63,0.168,"Approach175200yardsRTPScore",2007
194,194,"Bryce Molder",56,0.179,"Approach175200yardsRTPScore",2007
195,195,"Todd Hamilton",76,0.183,"Approach175200yardsRTPScore",2007
196,196,"Darron Stiles",65,0.205,"Approach175200yardsRTPScore",2007
