"2PuttsperRound_RANKTHISWEEK_2013","2PuttsperRound_RANKLASTWEEK_2013","2PuttsperRound_PLAYERNAME_2013","2PuttsperRound_ROUNDS_2013","2PuttsperRound_AVG_2013","2PuttsperRound_TOTAL2PUTTS_2013","2PuttsperRound_TOTALROUNDS_2013","stat_name","year"
45,45,"Zach Johnson",84,10.52,873,83,"2PuttsperRound",2013
45,45,"John Merrick",79,10.52,831,79,"2PuttsperRound",2013
45,45,"Greg Owen",73,10.52,747,71,"2PuttsperRound",2013
45,45,"Kevin Stadler",83,10.52,831,79,"2PuttsperRound",2013
49,49,"Angel Cabrera",73,10.51,767,73,"2PuttsperRound",2013
49,49,"Jim Furyk",80,10.51,820,78,"2PuttsperRound",2013
51,51,"Josh Teater",86,10.5,861,82,"2PuttsperRound",2013
52,52,"Hunter Mahan",91,10.49,892,85,"2PuttsperRound",2013
53,53,"Ben Curtis",59,10.47,597,57,"2PuttsperRound",2013
54,54,"Graham DeLaet",94,10.46,983,94,"2PuttsperRound",2013
54,54,"Ben Kohles",75,10.46,743,71,"2PuttsperRound",2013
54,54,"Chez Reavie",72,10.46,753,72,"2PuttsperRound",2013
57,57,"Brendon de Jonge",110,10.45,1149,110,"2PuttsperRound",2013
57,57,"Steve LeBrun",66,10.45,648,62,"2PuttsperRound",2013
57,57,"Pat Perez",69,10.45,721,69,"2PuttsperRound",2013
57,57,"Brendan Steele",86,10.45,857,82,"2PuttsperRound",2013
61,61,"Troy Matteson",68,10.44,689,66,"2PuttsperRound",2013
62,62,"Kevin Streelman",86,10.42,896,86,"2PuttsperRound",2013
63,63,"Seung Yul Noh",71,10.4,697,67,"2PuttsperRound",2013
64,64,"Padraig Harrington",52,10.39,509,49,"2PuttsperRound",2013
64,64,"Robert Streb",75,10.39,738,71,"2PuttsperRound",2013
66,66,"Scott Brown",65,10.38,675,65,"2PuttsperRound",2013
66,66,"George McNeill",68,10.38,706,68,"2PuttsperRound",2013
68,68,"Charl Schwartzel",69,10.37,705,68,"2PuttsperRound",2013
69,69,"Ernie Els",63,10.35,642,62,"2PuttsperRound",2013
69,69,"John Huh",88,10.35,911,88,"2PuttsperRound",2013
69,69,"Carl Pettersson",82,10.35,828,80,"2PuttsperRound",2013
72,72,"Martin Laird",68,10.34,703,68,"2PuttsperRound",2013
73,73,"Keegan Bradley",88,10.33,899,87,"2PuttsperRound",2013
73,73,"Dustin Johnson",71,10.33,723,70,"2PuttsperRound",2013
73,73,"Dicky Pride",71,10.33,692,67,"2PuttsperRound",2013
76,76,"YE Yang",56,10.32,578,56,"2PuttsperRound",2013
77,77,"Roberto Castro",97,10.31,1000,97,"2PuttsperRound",2013
78,78,"Sergio Garcia",65,10.29,648,63,"2PuttsperRound",2013
79,79,"Justin Rose",62,10.28,617,60,"2PuttsperRound",2013
80,80,"Nicholas Thompson",99,10.27,1017,99,"2PuttsperRound",2013
80,80,"Michael Thompson",66,10.27,678,66,"2PuttsperRound",2013
82,82,"William McGirt",75,10.25,769,75,"2PuttsperRound",2013
83,83,"Billy Horschel",96,10.24,983,96,"2PuttsperRound",2013
84,84,"Fabian Gomez",65,10.23,665,65,"2PuttsperRound",2013
84,84,"Cameron Percy",68,10.23,675,66,"2PuttsperRound",2013
84,84,"Lee Westwood",70,10.23,706,69,"2PuttsperRound",2013
87,87,"James Hahn",78,10.22,756,74,"2PuttsperRound",2013
87,87,"Webb Simpson",92,10.22,899,88,"2PuttsperRound",2013
89,89,"Brad Fritsch",81,10.21,786,77,"2PuttsperRound",2013
89,89,"Richard Lee",81,10.21,786,77,"2PuttsperRound",2013
89,89,"Casey Wittenberg",72,10.21,715,70,"2PuttsperRound",2013
92,92,"Scott Langley",79,10.2,765,75,"2PuttsperRound",2013
92,92,"Cameron Tringale",80,10.2,816,80,"2PuttsperRound",2013
94,94,"Marc Leishman",77,10.19,785,77,"2PuttsperRound",2013
94,94,"Scott Piercy",78,10.19,764,75,"2PuttsperRound",2013
96,96,"Kevin Chappell",80,10.18,814,80,"2PuttsperRound",2013
96,96,"KJ Choi",85,10.18,855,84,"2PuttsperRound",2013
96,96,"DH Lee",65,10.18,662,65,"2PuttsperRound",2013
99,99,"Colt Knost",69,10.17,661,65,"2PuttsperRound",2013
100,100,"Jason Bohn",70,10.16,711,70,"2PuttsperRound",2013
100,100,"Jerry Kelly",75,10.16,762,75,"2PuttsperRound",2013
100,100,"Camilo Villegas",79,10.16,762,75,"2PuttsperRound",2013
103,103,"Daniel Summerhays",83,10.14,842,83,"2PuttsperRound",2013
104,104,"Matt Kuchar",93,10.13,881,87,"2PuttsperRound",2013
104,104,"Shawn Stefani",63,10.13,638,63,"2PuttsperRound",2013
106,106,"Graeme McDowell",53,10.12,496,49,"2PuttsperRound",2013
107,107,"Jimmy Walker",84,10.11,849,84,"2PuttsperRound",2013
108,108,"Tommy Gainey",84,10.1,848,84,"2PuttsperRound",2013
109,109,"Jason Dufner",78,10.08,776,77,"2PuttsperRound",2013
109,109,"Ian Poulter",59,10.08,534,53,"2PuttsperRound",2013
111,111,"Tim Clark",64,10.05,613,61,"2PuttsperRound",2013
111,111,"Ryan Palmer",79,10.05,794,79,"2PuttsperRound",2013
113,113,"Matt Jones",83,10.04,833,83,"2PuttsperRound",2013
113,113,"Alistair Presnell",59,10.04,572,57,"2PuttsperRound",2013
115,115,"Jeff Overton",78,10.03,782,78,"2PuttsperRound",2013
116,116,"Brian Harman",89,10.02,852,85,"2PuttsperRound",2013
116,116,"Robert Karlsson",56,10.02,521,52,"2PuttsperRound",2013
116,116,"Luke List",65,10.02,611,61,"2PuttsperRound",2013
116,116,"David Toms",49,10.02,441,44,"2PuttsperRound",2013
116,116,"Lee Williams",62,10.02,601,60,"2PuttsperRound",2013
121,121,"Ken Duke",87,10.01,871,87,"2PuttsperRound",2013
122,122,"Geoff Ogilvy",57,10,570,57,"2PuttsperRound",2013
122,122,"Darron Stiles",51,10,490,49,"2PuttsperRound",2013
124,124,"Russell Henley",80,9.99,779,78,"2PuttsperRound",2013
124,124,"Charley Hoffman",84,9.99,839,84,"2PuttsperRound",2013
124,124,"David Lynn",70,9.99,689,69,"2PuttsperRound",2013
127,127,"Justin Bolli",59,9.98,549,55,"2PuttsperRound",2013
127,127,"Tim Herron",45,9.98,449,45,"2PuttsperRound",2013
127,127,"DA Points",87,9.98,868,87,"2PuttsperRound",2013
127,127,"Tiger Woods",61,9.98,599,60,"2PuttsperRound",2013
131,131,"Harris English",95,9.97,947,95,"2PuttsperRound",2013
131,131,"Tom Gillis",69,9.97,648,65,"2PuttsperRound",2013
131,131,"Doug LaBelle II",72,9.97,698,70,"2PuttsperRound",2013
131,131,"Jeff Maggert",63,9.97,628,63,"2PuttsperRound",2013
131,131,"Ryan Moore",72,9.97,708,71,"2PuttsperRound",2013
136,136,"Peter Hanson",45,9.95,428,43,"2PuttsperRound",2013
136,136,"Aaron Watkins",46,9.95,438,44,"2PuttsperRound",2013
138,138,"Stuart Appleby",88,9.94,835,84,"2PuttsperRound",2013
138,138,"Jin Park",52,9.94,497,50,"2PuttsperRound",2013
138,138,"Scott Stallings",79,9.94,785,79,"2PuttsperRound",2013
141,141,"Justin Leonard",86,9.9,851,86,"2PuttsperRound",2013
141,141,"Rory Sabbatini",86,9.9,812,82,"2PuttsperRound",2013
143,143,"Erik Compton",74,9.89,732,74,"2PuttsperRound",2013
143,143,"Bob Estes",66,9.89,653,66,"2PuttsperRound",2013
143,143,"Martin Flores",83,9.89,821,83,"2PuttsperRound",2013
143,143,"Charles Howell III",87,9.89,841,85,"2PuttsperRound",2013
147,147,"Matt Every",89,9.88,879,89,"2PuttsperRound",2013
147,147,"Rickie Fowler",75,9.88,731,74,"2PuttsperRound",2013
149,149,"David Hearn",88,9.86,868,88,"2PuttsperRound",2013
150,150,"Jason Day",86,9.83,786,80,"2PuttsperRound",2013
150,150,"Bryce Molder",82,9.83,786,80,"2PuttsperRound",2013
152,152,"Jason Kokrak",78,9.82,766,78,"2PuttsperRound",2013
153,153,"Ben Crane",62,9.81,569,58,"2PuttsperRound",2013
153,153,"Morgan Hoffmann",64,9.81,628,64,"2PuttsperRound",2013
153,153,"Steve Stricker",51,9.81,461,47,"2PuttsperRound",2013
156,156,"James Driscoll",76,9.79,705,72,"2PuttsperRound",2013
157,157,"Stephen Ames",49,9.78,479,49,"2PuttsperRound",2013
157,157,"Chris Stroud",88,9.78,861,88,"2PuttsperRound",2013
159,159,"Brian Davis",91,9.77,889,91,"2PuttsperRound",2013
159,159,"Jordan Spieth",82,9.77,801,82,"2PuttsperRound",2013
161,161,"Andres Romero",63,9.75,575,59,"2PuttsperRound",2013
162,162,"Ted Potter Jr",65,9.74,594,61,"2PuttsperRound",2013
163,163,"Freddie Jacobson",63,9.73,584,60,"2PuttsperRound",2013
164,164,"David Lingmerth",68,9.72,661,68,"2PuttsperRound",2013
165,165,"Rory McIlroy",56,9.71,534,55,"2PuttsperRound",2013
166,166,"Luke Donald",60,9.69,562,58,"2PuttsperRound",2013
167,167,"Jonas Blixt",76,9.68,736,76,"2PuttsperRound",2013
168,168,"Phil Mickelson",78,9.67,754,78,"2PuttsperRound",2013
169,169,"Luke Guthrie",82,9.63,790,82,"2PuttsperRound",2013
170,170,"Greg Chalmers",77,9.59,700,73,"2PuttsperRound",2013
170,170,"Patrick Reed",83,9.59,796,83,"2PuttsperRound",2013
170,170,"Brandt Snedeker",79,9.59,758,79,"2PuttsperRound",2013
173,173,"Vaughn Taylor",50,9.57,440,46,"2PuttsperRound",2013
174,174,"Steven Bowditch",67,9.52,619,65,"2PuttsperRound",2013
175,175,"Sangmoon Bae",83,9.51,789,83,"2PuttsperRound",2013
176,176,"Charlie Wi",75,9.44,670,71,"2PuttsperRound",2013
177,177,"Chris Kirk",89,9.43,839,89,"2PuttsperRound",2013
178,178,"Mike Weir",60,9.4,545,58,"2PuttsperRound",2013
179,179,"Brian Gay",79,9.13,721,79,"2PuttsperRound",2013
180,180,"Aaron Baddeley",68,9.09,600,66,"2PuttsperRound",2013
