"PuttsMadePerEventOver20_RANKTHISWEEK_2013","PuttsMadePerEventOver20_RANKLASTWEEK_2013","PuttsMadePerEventOver20_PLAYERNAME_2013","PuttsMadePerEventOver20_ROUNDS_2013","PuttsMadePerEventOver20_PUTTSMADE_2013","stat_name","year"
161,161,"Trevor Immelman",73,0.8,"PuttsMadePerEventOver20",2013
161,161,"Luke List",65,0.8,"PuttsMadePerEventOver20",2013
161,161,"Sean OHair",56,0.8,"PuttsMadePerEventOver20",2013
161,161,"Greg Owen",73,0.8,"PuttsMadePerEventOver20",2013
161,161,"Cameron Percy",68,0.8,"PuttsMadePerEventOver20",2013
161,161,"Scott Stallings",79,0.8,"PuttsMadePerEventOver20",2013
161,161,"Darron Stiles",51,0.8,"PuttsMadePerEventOver20",2013
172,172,"Justin Bolli",59,0.7,"PuttsMadePerEventOver20",2013
172,172,"Will Claxton",67,0.7,"PuttsMadePerEventOver20",2013
172,172,"Fabian Gomez",65,0.7,"PuttsMadePerEventOver20",2013
172,172,"Shawn Stefani",63,0.7,"PuttsMadePerEventOver20",2013
176,176,"Bobby Gates",49,0.6,"PuttsMadePerEventOver20",2013
176,176,"Mike Weir",60,0.6,"PuttsMadePerEventOver20",2013
178,178,"Eric Meierdierks",48,0.5,"PuttsMadePerEventOver20",2013
178,178,"Vaughn Taylor",50,0.5,"PuttsMadePerEventOver20",2013
180,180,"Rod Pampling",46,0.4,"PuttsMadePerEventOver20",2013
