"Front9Round4ScoringAverage_RANKTHISWEEK_2014","Front9Round4ScoringAverage_RANKLASTWEEK_2014","Front9Round4ScoringAverage_PLAYERNAME_2014","Front9Round4ScoringAverage__2014","Front9Round4ScoringAverage_AVG_2014","Front9Round4ScoringAverage_TOTALSTROKES_2014","Front9Round4ScoringAverage_TOTALROUNDS_2014","stat_name","year"
99,99,"Billy Horschel",NA,35.26,670,19,"Front9Round4ScoringAverage",2014
100,100,"Hideki Matsuyama",NA,35.28,635,18,"Front9Round4ScoringAverage",2014
101,101,"Gonzalo Fdez Castano",NA,35.29,600,17,"Front9Round4ScoringAverage",2014
101,101,"Brad Fritsch",NA,35.29,247,7,"Front9Round4ScoringAverage",2014
101,101,"Mark Wilson",NA,35.29,247,7,"Front9Round4ScoringAverage",2014
104,104,"Charlie Wi",NA,35.3,353,10,"Front9Round4ScoringAverage",2014
105,105,"Sangmoon Bae",NA,35.31,459,13,"Front9Round4ScoringAverage",2014
105,105,"Ken Duke",NA,35.31,459,13,"Front9Round4ScoringAverage",2014
107,107,"Robert Allenby",NA,35.33,424,12,"Front9Round4ScoringAverage",2014
108,108,"Andrew Svoboda",NA,35.36,495,14,"Front9Round4ScoringAverage",2014
109,109,"Woody Austin",NA,35.38,283,8,"Front9Round4ScoringAverage",2014
109,109,"KJ Choi",NA,35.38,566,16,"Front9Round4ScoringAverage",2014
111,111,"Martin Flores",NA,35.4,531,15,"Front9Round4ScoringAverage",2014
112,112,"Pat Perez",NA,35.41,602,17,"Front9Round4ScoringAverage",2014
113,113,"Ryan Palmer",NA,35.42,673,19,"Front9Round4ScoringAverage",2014
114,114,"Boo Weekley",NA,35.43,496,14,"Front9Round4ScoringAverage",2014
115,115,"Chad Collins",NA,35.44,319,9,"Front9Round4ScoringAverage",2014
115,115,"Ted Potter Jr",NA,35.44,319,9,"Front9Round4ScoringAverage",2014
117,117,"Gary Woodland",NA,35.45,780,22,"Front9Round4ScoringAverage",2014
118,118,"Bryce Molder",NA,35.46,461,13,"Front9Round4ScoringAverage",2014
119,119,"Chris Kirk",NA,35.48,887,25,"Front9Round4ScoringAverage",2014
120,120,"Derek Ernst",NA,35.5,355,10,"Front9Round4ScoringAverage",2014
120,120,"Brian Gay",NA,35.5,497,14,"Front9Round4ScoringAverage",2014
120,120,"John Senden",NA,35.5,781,22,"Front9Round4ScoringAverage",2014
123,123,"Brice Garnett",NA,35.53,533,15,"Front9Round4ScoringAverage",2014
124,124,"Kevin Streelman",NA,35.56,569,16,"Front9Round4ScoringAverage",2014
125,125,"Kevin Tway",NA,35.57,249,7,"Front9Round4ScoringAverage",2014
126,126,"Chesson Hadley",NA,35.58,427,12,"Front9Round4ScoringAverage",2014
126,126,"Trevor Immelman",NA,35.58,427,12,"Front9Round4ScoringAverage",2014
128,128,"Jerry Kelly",NA,35.59,605,17,"Front9Round4ScoringAverage",2014
129,129,"Matt Jones",NA,35.63,570,16,"Front9Round4ScoringAverage",2014
129,129,"Josh Teater",NA,35.63,570,16,"Front9Round4ScoringAverage",2014
129,129,"Bo Van Pelt",NA,35.63,570,16,"Front9Round4ScoringAverage",2014
132,132,"Kevin Stadler",NA,35.65,713,20,"Front9Round4ScoringAverage",2014
133,133,"Aaron Baddeley",NA,35.67,428,12,"Front9Round4ScoringAverage",2014
133,133,"Spencer Levin",NA,35.67,321,9,"Front9Round4ScoringAverage",2014
133,133,"Jeff Maggert",NA,35.67,214,6,"Front9Round4ScoringAverage",2014
136,136,"Tim Wilkinson",NA,35.69,571,16,"Front9Round4ScoringAverage",2014
137,137,"Scott Langley",NA,35.72,643,18,"Front9Round4ScoringAverage",2014
138,138,"YE Yang",NA,35.73,393,11,"Front9Round4ScoringAverage",2014
139,139,"Jamie Lovemark",NA,35.78,322,9,"Front9Round4ScoringAverage",2014
140,140,"Jhonattan Vegas",NA,35.8,537,15,"Front9Round4ScoringAverage",2014
141,141,"Troy Matteson",NA,35.83,215,6,"Front9Round4ScoringAverage",2014
141,141,"John Peterson",NA,35.83,215,6,"Front9Round4ScoringAverage",2014
143,143,"Stewart Cink",NA,35.85,717,20,"Front9Round4ScoringAverage",2014
144,144,"Andres Romero",NA,35.86,502,14,"Front9Round4ScoringAverage",2014
144,144,"Rory Sabbatini",NA,35.86,502,14,"Front9Round4ScoringAverage",2014
146,146,"Chad Campbell",NA,35.89,323,9,"Front9Round4ScoringAverage",2014
146,146,"Brandt Snedeker",NA,35.89,682,19,"Front9Round4ScoringAverage",2014
148,148,"DA Points",NA,35.91,395,11,"Front9Round4ScoringAverage",2014
148,148,"Michael Putnam",NA,35.91,790,22,"Front9Round4ScoringAverage",2014
150,150,"Davis Love III",NA,35.93,503,14,"Front9Round4ScoringAverage",2014
151,151,"Freddie Jacobson",NA,35.94,647,18,"Front9Round4ScoringAverage",2014
152,152,"Brendon de Jonge",NA,35.96,827,23,"Front9Round4ScoringAverage",2014
153,153,"Tommy Gainey",NA,36,360,10,"Front9Round4ScoringAverage",2014
153,153,"DH Lee",NA,36,216,6,"Front9Round4ScoringAverage",2014
153,153,"Nick Watney",NA,36,468,13,"Front9Round4ScoringAverage",2014
156,156,"Greg Chalmers",NA,36.07,505,14,"Front9Round4ScoringAverage",2014
156,156,"Robert Garrigus",NA,36.07,541,15,"Front9Round4ScoringAverage",2014
156,156,"Martin Kaymer",NA,36.07,505,14,"Front9Round4ScoringAverage",2014
156,156,"Michael Thompson",NA,36.07,541,15,"Front9Round4ScoringAverage",2014
160,160,"Russell Henley",NA,36.12,614,17,"Front9Round4ScoringAverage",2014
161,161,"Will Wilcox",NA,36.13,289,8,"Front9Round4ScoringAverage",2014
162,162,"Retief Goosen",NA,36.16,687,19,"Front9Round4ScoringAverage",2014
162,162,"JB Holmes",NA,36.16,687,19,"Front9Round4ScoringAverage",2014
164,164,"Jim Renner",NA,36.17,217,6,"Front9Round4ScoringAverage",2014
165,165,"Justin Leonard",NA,36.2,543,15,"Front9Round4ScoringAverage",2014
166,166,"John Merrick",NA,36.24,616,17,"Front9Round4ScoringAverage",2014
167,167,"Mike Weir",NA,36.25,290,8,"Front9Round4ScoringAverage",2014
168,168,"Lucas Glover",NA,36.29,254,7,"Front9Round4ScoringAverage",2014
169,169,"Sean OHair",NA,36.38,473,13,"Front9Round4ScoringAverage",2014
170,170,"Morgan Hoffmann",NA,36.44,656,18,"Front9Round4ScoringAverage",2014
171,171,"Martin Laird",NA,36.58,439,12,"Front9Round4ScoringAverage",2014
172,172,"Jim Herman",NA,36.67,330,9,"Front9Round4ScoringAverage",2014
172,172,"Bronson La Cassie",NA,36.67,220,6,"Front9Round4ScoringAverage",2014
174,174,"Kyle Stanley",NA,36.71,514,14,"Front9Round4ScoringAverage",2014
175,175,"Jonathan Byrd",NA,36.77,478,13,"Front9Round4ScoringAverage",2014
176,176,"Briny Baird",NA,36.88,295,8,"Front9Round4ScoringAverage",2014
177,177,"John Rollins",NA,37,444,12,"Front9Round4ScoringAverage",2014
