"Percentageofpotentialmoneywon_RANKTHISWEEK_2006","Percentageofpotentialmoneywon_RANKLASTWEEK_2006","Percentageofpotentialmoneywon_PLAYERNAME_2006","Percentageofpotentialmoneywon_EVENTS_2006","Percentageofpotentialmoneywon_Pct_2006","Percentageofpotentialmoneywon_OFFICIALMONEYWON_2006","Percentageofpotentialmoneywon_POTENTIALMONEY_2006","stat_name","year"
299,299,"Thomas Levet",18,0.92,163110,17671000,"Percentageofpotentialmoneywon",2006
300,300,"John Daly",21,0.91,192134,21115480,"Percentageofpotentialmoneywon",2006
301,301,"Yasuharu Imano",2,0.9,20400,2256480,"Percentageofpotentialmoneywon",2006
302,302,"Matt Hansen",25,0.89,187252,20988000,"Percentageofpotentialmoneywon",2006
303,303,"Garrett Willis",10,0.86,60541,7056000,"Percentageofpotentialmoneywon",2006
304,304,"Rocco Mediate",18,0.84,145899,17434000,"Percentageofpotentialmoneywon",2006
305,305,"Tom Watson",2,0.83,21577,2598480,"Percentageofpotentialmoneywon",2006
306,306,"Bob Burns",9,0.81,49170,6084000,"Percentageofpotentialmoneywon",2006
306,306,"James Driscoll",29,0.81,219904,27009000,"Percentageofpotentialmoneywon",2006
308,308,"Jimmy Walker",21,0.79,153950,19575000,"Percentageofpotentialmoneywon",2006
309,309,"Gavin Coles",5,0.76,34674,4536000,"Percentageofpotentialmoneywon",2006
310,310,"Andrew Buckle",2,0.72,18497,2562480,"Percentageofpotentialmoneywon",2006
311,311,"Niclas Fasth",4,0.69,35000,5087480,"Percentageofpotentialmoneywon",2006
312,312,"David Edwards",3,0.66,16363,2466000,"Percentageofpotentialmoneywon",2006
313,313,"Joel Edwards",3,0.65,11760,1800000,"Percentageofpotentialmoneywon",2006
314,314,"Mark Brooks",36,0.64,207958,32707000,"Percentageofpotentialmoneywon",2006
314,314,"Donnie Hammond",11,0.64,52693,8298000,"Percentageofpotentialmoneywon",2006
316,316,"Greg Chalmers",28,0.63,151265,23940000,"Percentageofpotentialmoneywon",2006
316,316,"Mike Sposa",25,0.63,132130,21060000,"Percentageofpotentialmoneywon",2006
316,316,"Kaname Yokoo",2,0.63,9180,1458000,"Percentageofpotentialmoneywon",2006
319,319,"Will Moore",2,0.62,12168,1971000,"Percentageofpotentialmoneywon",2006
319,319,"Jason Schultz",28,0.62,147423,23724000,"Percentageofpotentialmoneywon",2006
321,321,"Todd Hamilton",27,0.61,165152,26953480,"Percentageofpotentialmoneywon",2006
321,321,"Jeev Milkha Singh",3,0.61,16676,2755000,"Percentageofpotentialmoneywon",2006
323,323,"Mike Small",9,0.56,40256,7128000,"Percentageofpotentialmoneywon",2006
324,324,"Joel Kribel",2,0.55,10476,1890000,"Percentageofpotentialmoneywon",2006
325,325,"Michael Connell",22,0.54,97770,18054000,"Percentageofpotentialmoneywon",2006
325,325,"Roger Tambellini",25,0.54,116684,21438000,"Percentageofpotentialmoneywon",2006
327,327,"Billy Hurley III",6,0.53,28910,5454000,"Percentageofpotentialmoneywon",2006
327,327,"John Mallinger",3,0.53,16354,3079000,"Percentageofpotentialmoneywon",2006
329,329,"Jay Williamson",18,0.52,86149,16623000,"Percentageofpotentialmoneywon",2006
330,330,"James McLean",4,0.51,16760,3312000,"Percentageofpotentialmoneywon",2006
331,331,"Ricky Barnes",2,0.46,6946,1512000,"Percentageofpotentialmoneywon",2006
331,331,"Ryan Hietala",23,0.46,87772,19044000,"Percentageofpotentialmoneywon",2006
333,333,"Blaine McCallister",10,0.44,32190,7398000,"Percentageofpotentialmoneywon",2006
333,333,"Jim McGovern",8,0.44,26070,5868000,"Percentageofpotentialmoneywon",2006
335,335,"Alex Aragon",26,0.43,94503,21978000,"Percentageofpotentialmoneywon",2006
335,335,"David Peoples",4,0.43,13988,3276000,"Percentageofpotentialmoneywon",2006
337,337,"Guy Boros",5,0.42,13750,3276000,"Percentageofpotentialmoneywon",2006
337,337,"Keiichiro Fukabori",4,0.42,19147,4516480,"Percentageofpotentialmoneywon",2006
337,337,"Matt Kuchar",8,0.42,30297,7237000,"Percentageofpotentialmoneywon",2006
337,337,"Madalitso Muthiya",3,0.42,11100,2629000,"Percentageofpotentialmoneywon",2006
341,341,"Craig Stadler",4,0.4,16258,4104000,"Percentageofpotentialmoneywon",2006
342,342,"Matt Every",3,0.38,8505,2232000,"Percentageofpotentialmoneywon",2006
343,343,"Len Mattiace",22,0.36,66540,18621000,"Percentageofpotentialmoneywon",2006
344,344,"Scott Miller",3,0.35,9588,2736000,"Percentageofpotentialmoneywon",2006
345,345,"David Berganio Jr",2,0.34,6060,1765000,"Percentageofpotentialmoneywon",2006
345,345,"Neal Lancaster",19,0.34,54680,15876000,"Percentageofpotentialmoneywon",2006
345,345,"Phil Schmitt",2,0.34,5460,1620000,"Percentageofpotentialmoneywon",2006
345,345,"Willie Wood",11,0.34,27774,8208000,"Percentageofpotentialmoneywon",2006
349,349,"Andrew Magee",19,0.33,52710,15822000,"Percentageofpotentialmoneywon",2006
349,349,"Phil Tataurangi",19,0.33,55792,17092000,"Percentageofpotentialmoneywon",2006
351,351,"John Engler Jr",27,0.31,72694,23571000,"Percentageofpotentialmoneywon",2006
352,352,"Spike McRoy",9,0.29,18225,6228000,"Percentageofpotentialmoneywon",2006
353,353,"Jon Mills",27,0.28,65494,23472000,"Percentageofpotentialmoneywon",2006
354,354,"Hank Kuehne",9,0.27,24676,9054000,"Percentageofpotentialmoneywon",2006
355,355,"Joey Snyder III",6,0.26,13432,5220000,"Percentageofpotentialmoneywon",2006
355,355,"Hidemichi Tanaka",31,0.26,69435,27108000,"Percentageofpotentialmoneywon",2006
357,357,"Michael Clark II",4,0.25,6390,2520000,"Percentageofpotentialmoneywon",2006
358,358,"Jim Gallagher Jr",4,0.23,6390,2736000,"Percentageofpotentialmoneywon",2006
359,359,"Boyd Summerhays",13,0.19,20794,10728000,"Percentageofpotentialmoneywon",2006
360,360,"David Gossett",7,0.14,7480,5328000,"Percentageofpotentialmoneywon",2006
360,360,"Mike Hulbert",6,0.14,6540,4698000,"Percentageofpotentialmoneywon",2006
362,362,"Craig Perks",18,0.07,11880,17118000,"Percentageofpotentialmoneywon",2006
363,363,"Steven Bowditch",22,0.06,11160,18774000,"Percentageofpotentialmoneywon",2006
