"Top10FinalRoundPerformance_RANKTHISWEEK_2015","Top10FinalRoundPerformance_RANKLASTWEEK_2015","Top10FinalRoundPerformance_PLAYERNAME_2015","Top10FinalRoundPerformance_EVENTS_2015","Top10FinalRoundPerformance_PctTIMESIMPROVED_2015","Top10FinalRoundPerformance_OFTIMESIMPROVED_2015","stat_name","year"
57,57,"SJ Park",27,50,1,"Top10FinalRoundPerformance",2015
57,57,"Cameron Percy",23,50,1,"Top10FinalRoundPerformance",2015
57,57,"Scott Piercy",28,50,3,"Top10FinalRoundPerformance",2015
57,57,"Sam Saunders",28,50,1,"Top10FinalRoundPerformance",2015
57,57,"Shawn Stefani",26,50,2,"Top10FinalRoundPerformance",2015
57,57,"Brendon Todd",27,50,2,"Top10FinalRoundPerformance",2015
81,81,"JB Holmes",25,42.9,3,"Top10FinalRoundPerformance",2015
82,82,"Sangmoon Bae",30,40,2,"Top10FinalRoundPerformance",2015
82,82,"Jason Bohn",27,40,2,"Top10FinalRoundPerformance",2015
82,82,"Ryan Moore",24,40,2,"Top10FinalRoundPerformance",2015
82,82,"Johnson Wagner",23,40,2,"Top10FinalRoundPerformance",2015
86,86,"Steven Bowditch",32,33.3,1,"Top10FinalRoundPerformance",2015
86,86,"Tony Finau",31,33.3,1,"Top10FinalRoundPerformance",2015
86,86,"Fabian Gomez",26,33.3,1,"Top10FinalRoundPerformance",2015
86,86,"Jason Gore",26,33.3,1,"Top10FinalRoundPerformance",2015
86,86,"Brian Harman",29,33.3,1,"Top10FinalRoundPerformance",2015
86,86,"Russell Knox",28,33.3,2,"Top10FinalRoundPerformance",2015
86,86,"Francesco Molinari",16,33.3,1,"Top10FinalRoundPerformance",2015
86,86,"Adam Scott",15,33.3,1,"Top10FinalRoundPerformance",2015
86,86,"Robert Streb",30,33.3,2,"Top10FinalRoundPerformance",2015
86,86,"Nick Taylor",28,33.3,1,"Top10FinalRoundPerformance",2015
86,86,"David Toms",21,33.3,1,"Top10FinalRoundPerformance",2015
97,97,"Kevin Na",27,28.6,2,"Top10FinalRoundPerformance",2015
97,97,"Patrick Reed",27,28.6,2,"Top10FinalRoundPerformance",2015
99,99,"Alex Cejka",30,25,1,"Top10FinalRoundPerformance",2015
99,99,"Jon Curran",28,25,1,"Top10FinalRoundPerformance",2015
99,99,"Jim Herman",27,25,1,"Top10FinalRoundPerformance",2015
99,99,"Scott Pinckney",27,25,1,"Top10FinalRoundPerformance",2015
99,99,"Kevin Streelman",27,25,1,"Top10FinalRoundPerformance",2015
99,99,"Nick Watney",28,25,1,"Top10FinalRoundPerformance",2015
105,105,"Scott Brown",30,20,1,"Top10FinalRoundPerformance",2015
105,105,"Chad Campbell",30,20,1,"Top10FinalRoundPerformance",2015
105,105,"Ryan Palmer",22,20,1,"Top10FinalRoundPerformance",2015
105,105,"Brendan Steele",24,20,1,"Top10FinalRoundPerformance",2015
105,105,"Justin Thomas",30,20,2,"Top10FinalRoundPerformance",2015
110,110,"Daniel Berger",31,16.7,1,"Top10FinalRoundPerformance",2015
110,110,"Kevin Chappell",26,16.7,1,"Top10FinalRoundPerformance",2015
110,110,"Brendon de Jonge",31,16.7,1,"Top10FinalRoundPerformance",2015
113,113,"Aaron Baddeley",25,0,NA,"Top10FinalRoundPerformance",2015
113,113,"Blayne Barber",26,0,NA,"Top10FinalRoundPerformance",2015
113,113,"Zac Blair",34,0,NA,"Top10FinalRoundPerformance",2015
113,113,"Jonas Blixt",26,0,NA,"Top10FinalRoundPerformance",2015
113,113,"Jonathan Byrd",22,0,NA,"Top10FinalRoundPerformance",2015
113,113,"Angel Cabrera",19,0,NA,"Top10FinalRoundPerformance",2015
113,113,"KJ Choi",19,0,NA,"Top10FinalRoundPerformance",2015
113,113,"Stewart Cink",23,0,NA,"Top10FinalRoundPerformance",2015
113,113,"Chad Collins",24,0,NA,"Top10FinalRoundPerformance",2015
113,113,"Erik Compton",28,0,NA,"Top10FinalRoundPerformance",2015
113,113,"Luke Donald",20,0,NA,"Top10FinalRoundPerformance",2015
113,113,"Jason Dufner",21,0,NA,"Top10FinalRoundPerformance",2015
113,113,"Derek Ernst",26,0,NA,"Top10FinalRoundPerformance",2015
113,113,"Gonzalo Fdez Castano",28,0,NA,"Top10FinalRoundPerformance",2015
113,113,"Martin Flores",30,0,NA,"Top10FinalRoundPerformance",2015
113,113,"Brice Garnett",29,0,NA,"Top10FinalRoundPerformance",2015
113,113,"Robert Garrigus",25,0,NA,"Top10FinalRoundPerformance",2015
113,113,"Lucas Glover",26,0,NA,"Top10FinalRoundPerformance",2015
113,113,"Luke Guthrie",27,0,NA,"Top10FinalRoundPerformance",2015
113,113,"Mark Hubbard",25,0,NA,"Top10FinalRoundPerformance",2015
113,113,"John Huh",31,0,NA,"Top10FinalRoundPerformance",2015
113,113,"Billy Hurley III",28,0,NA,"Top10FinalRoundPerformance",2015
113,113,"Ryo Ishikawa",28,0,NA,"Top10FinalRoundPerformance",2015
113,113,"Jason Kokrak",28,0,NA,"Top10FinalRoundPerformance",2015
113,113,"Scott Langley",28,0,NA,"Top10FinalRoundPerformance",2015
113,113,"Justin Leonard",22,0,NA,"Top10FinalRoundPerformance",2015
113,113,"Spencer Levin",31,0,NA,"Top10FinalRoundPerformance",2015
113,113,"Bill Lunde",18,0,NA,"Top10FinalRoundPerformance",2015
113,113,"William McGirt",30,0,NA,"Top10FinalRoundPerformance",2015
113,113,"John Merrick",27,0,NA,"Top10FinalRoundPerformance",2015
113,113,"Bryce Molder",26,0,NA,"Top10FinalRoundPerformance",2015
113,113,"Carlos Ortiz",30,0,NA,"Top10FinalRoundPerformance",2015
113,113,"Michael Putnam",28,0,NA,"Top10FinalRoundPerformance",2015
113,113,"Andrew Putnam",23,0,NA,"Top10FinalRoundPerformance",2015
113,113,"Jonathan Randolph",25,0,NA,"Top10FinalRoundPerformance",2015
113,113,"Kyle Reifers",31,0,NA,"Top10FinalRoundPerformance",2015
113,113,"Andres Romero",24,0,NA,"Top10FinalRoundPerformance",2015
113,113,"Rory Sabbatini",25,0,NA,"Top10FinalRoundPerformance",2015
113,113,"Vijay Singh",23,0,NA,"Top10FinalRoundPerformance",2015
113,113,"Scott Stallings",19,0,NA,"Top10FinalRoundPerformance",2015
113,113,"Chris Stroud",28,0,NA,"Top10FinalRoundPerformance",2015
113,113,"Brian Stuard",31,0,NA,"Top10FinalRoundPerformance",2015
113,113,"Daniel Summerhays",29,0,NA,"Top10FinalRoundPerformance",2015
113,113,"Andrew Svoboda",30,0,NA,"Top10FinalRoundPerformance",2015
113,113,"Hudson Swafford",30,0,NA,"Top10FinalRoundPerformance",2015
113,113,"Bo Van Pelt",28,0,NA,"Top10FinalRoundPerformance",2015
113,113,"Jhonattan Vegas",27,0,NA,"Top10FinalRoundPerformance",2015
113,113,"Camilo Villegas",27,0,NA,"Top10FinalRoundPerformance",2015
113,113,"Lee Westwood",15,0,NA,"Top10FinalRoundPerformance",2015
113,113,"Tim Wilkinson",28,0,NA,"Top10FinalRoundPerformance",2015
