"EarlyRound2ScoringAverage_RANKTHISWEEK_2013","EarlyRound2ScoringAverage_RANKLASTWEEK_2013","EarlyRound2ScoringAverage_PLAYERNAME_2013","EarlyRound2ScoringAverage__2013","EarlyRound2ScoringAverage_AVG_2013","EarlyRound2ScoringAverage_TOTALSTROKES_2013","EarlyRound2ScoringAverage_TOTALROUNDS_2013","stat_name","year"
104,104,"Phil Mickelson",NA,71.08,853,12,"EarlyRound2ScoringAverage",2013
104,104,"Kevin Streelman",NA,71.08,853,12,"EarlyRound2ScoringAverage",2013
106,106,"Jason Bohn",NA,71.09,782,11,"EarlyRound2ScoringAverage",2013
107,107,"Rory Sabbatini",NA,71.1,711,10,"EarlyRound2ScoringAverage",2013
108,108,"Kevin Chappell",NA,71.14,996,14,"EarlyRound2ScoringAverage",2013
109,109,"Martin Laird",NA,71.17,854,12,"EarlyRound2ScoringAverage",2013
109,109,"Daniel Summerhays",NA,71.17,854,12,"EarlyRound2ScoringAverage",2013
111,111,"Shawn Stefani",NA,71.2,712,10,"EarlyRound2ScoringAverage",2013
111,111,"Vaughn Taylor",NA,71.2,356,5,"EarlyRound2ScoringAverage",2013
113,113,"Brandt Jobe",NA,71.25,570,8,"EarlyRound2ScoringAverage",2013
113,113,"Jin Park",NA,71.25,570,8,"EarlyRound2ScoringAverage",2013
113,113,"Aaron Watkins",NA,71.25,855,12,"EarlyRound2ScoringAverage",2013
116,116,"Ernie Els",NA,71.27,784,11,"EarlyRound2ScoringAverage",2013
116,116,"Jeff Maggert",NA,71.27,784,11,"EarlyRound2ScoringAverage",2013
118,118,"David Toms",NA,71.29,499,7,"EarlyRound2ScoringAverage",2013
119,119,"David Lynn",NA,71.33,856,12,"EarlyRound2ScoringAverage",2013
119,119,"Dicky Pride",NA,71.33,856,12,"EarlyRound2ScoringAverage",2013
121,121,"Ben Crane",NA,71.38,571,8,"EarlyRound2ScoringAverage",2013
121,121,"Rory McIlroy",NA,71.38,571,8,"EarlyRound2ScoringAverage",2013
123,123,"Bud Cauley",NA,71.4,714,10,"EarlyRound2ScoringAverage",2013
123,123,"Dustin Johnson",NA,71.4,714,10,"EarlyRound2ScoringAverage",2013
125,125,"Michael Bradley",NA,71.44,643,9,"EarlyRound2ScoringAverage",2013
126,126,"Nicholas Thompson",NA,71.46,929,13,"EarlyRound2ScoringAverage",2013
127,127,"DA Points",NA,71.47,1215,17,"EarlyRound2ScoringAverage",2013
128,128,"Ryan Moore",NA,71.5,715,10,"EarlyRound2ScoringAverage",2013
128,128,"Henrik Stenson",NA,71.5,429,6,"EarlyRound2ScoringAverage",2013
130,130,"Jonas Blixt",NA,71.55,787,11,"EarlyRound2ScoringAverage",2013
130,130,"David Hearn",NA,71.55,787,11,"EarlyRound2ScoringAverage",2013
130,130,"Geoff Ogilvy",NA,71.55,787,11,"EarlyRound2ScoringAverage",2013
133,133,"KJ Choi",NA,71.56,644,9,"EarlyRound2ScoringAverage",2013
133,133,"Sean OHair",NA,71.56,644,9,"EarlyRound2ScoringAverage",2013
135,135,"Marc Leishman",NA,71.58,859,12,"EarlyRound2ScoringAverage",2013
135,135,"David Mathis",NA,71.58,859,12,"EarlyRound2ScoringAverage",2013
135,135,"Andres Romero",NA,71.58,859,12,"EarlyRound2ScoringAverage",2013
138,138,"Freddie Jacobson",NA,71.6,716,10,"EarlyRound2ScoringAverage",2013
138,138,"Scott Langley",NA,71.6,1074,15,"EarlyRound2ScoringAverage",2013
138,138,"Seung Yul Noh",NA,71.6,716,10,"EarlyRound2ScoringAverage",2013
141,141,"Greg Owen",NA,71.62,931,13,"EarlyRound2ScoringAverage",2013
142,142,"Peter Hanson",NA,71.67,215,3,"EarlyRound2ScoringAverage",2013
143,143,"Hunter Mahan",NA,71.69,932,13,"EarlyRound2ScoringAverage",2013
143,143,"Casey Wittenberg",NA,71.69,1147,16,"EarlyRound2ScoringAverage",2013
145,145,"Will Claxton",NA,71.7,717,10,"EarlyRound2ScoringAverage",2013
146,146,"Stephen Ames",NA,71.71,502,7,"EarlyRound2ScoringAverage",2013
147,147,"Angel Cabrera",NA,71.73,789,11,"EarlyRound2ScoringAverage",2013
147,147,"Greg Chalmers",NA,71.73,789,11,"EarlyRound2ScoringAverage",2013
147,147,"John Rollins",NA,71.73,789,11,"EarlyRound2ScoringAverage",2013
150,150,"Alistair Presnell",NA,71.77,933,13,"EarlyRound2ScoringAverage",2013
151,151,"Vijay Singh",NA,71.78,646,9,"EarlyRound2ScoringAverage",2013
152,152,"Aaron Baddeley",NA,71.8,718,10,"EarlyRound2ScoringAverage",2013
152,152,"Ben Curtis",NA,71.8,718,10,"EarlyRound2ScoringAverage",2013
152,152,"Brandt Snedeker",NA,71.8,718,10,"EarlyRound2ScoringAverage",2013
155,155,"Brendan Steele",NA,71.85,934,13,"EarlyRound2ScoringAverage",2013
156,156,"Ricky Barnes",NA,71.86,1006,14,"EarlyRound2ScoringAverage",2013
157,157,"Andrew Svoboda",NA,71.88,575,8,"EarlyRound2ScoringAverage",2013
158,158,"Ted Potter Jr",NA,71.9,719,10,"EarlyRound2ScoringAverage",2013
159,159,"Scott Brown",NA,71.91,791,11,"EarlyRound2ScoringAverage",2013
160,160,"Brian Stuard",NA,71.92,863,12,"EarlyRound2ScoringAverage",2013
161,161,"Colt Knost",NA,72,864,12,"EarlyRound2ScoringAverage",2013
161,161,"Ben Kohles",NA,72,1008,14,"EarlyRound2ScoringAverage",2013
163,163,"Bobby Gates",NA,72.11,649,9,"EarlyRound2ScoringAverage",2013
164,164,"Charlie Beljan",NA,72.17,866,12,"EarlyRound2ScoringAverage",2013
164,164,"Nicolas Colsaerts",NA,72.17,433,6,"EarlyRound2ScoringAverage",2013
164,164,"Trevor Immelman",NA,72.17,866,12,"EarlyRound2ScoringAverage",2013
164,164,"DJ Trahan",NA,72.17,433,6,"EarlyRound2ScoringAverage",2013
168,168,"Matt Every",NA,72.18,794,11,"EarlyRound2ScoringAverage",2013
169,169,"Jeff Overton",NA,72.42,869,12,"EarlyRound2ScoringAverage",2013
170,170,"Padraig Harrington",NA,72.5,435,6,"EarlyRound2ScoringAverage",2013
171,171,"Kyle Stanley",NA,72.57,1016,14,"EarlyRound2ScoringAverage",2013
172,172,"Tommy Gainey",NA,72.64,799,11,"EarlyRound2ScoringAverage",2013
172,172,"Bo Van Pelt",NA,72.64,799,11,"EarlyRound2ScoringAverage",2013
174,174,"Lucas Glover",NA,72.73,800,11,"EarlyRound2ScoringAverage",2013
175,175,"Scott Piercy",NA,72.8,728,10,"EarlyRound2ScoringAverage",2013
176,176,"Johnson Wagner",NA,72.83,874,12,"EarlyRound2ScoringAverage",2013
177,177,"Derek Ernst",NA,72.89,656,9,"EarlyRound2ScoringAverage",2013
178,178,"Michael Thompson",NA,73,803,11,"EarlyRound2ScoringAverage",2013
179,179,"YE Yang",NA,73.13,585,8,"EarlyRound2ScoringAverage",2013
180,180,"Justin Bolli",NA,73.25,879,12,"EarlyRound2ScoringAverage",2013
