"Approach275yardsRTP_RANKTHISWEEK_2015","Approach275yardsRTP_RANKLASTWEEK_2015","Approach275yardsRTP_PLAYERNAME_2015","Approach275yardsRTP_ROUNDS_2015","Approach275yardsRTP_AVGRTP_2015","stat_name","year"
32,32,"Justin Rose",69,-0.636,"Approach275yardsRTP",2015
33,33,"Ben Martin",93,-0.625,"Approach275yardsRTP",2015
34,34,"Whee Kim",71,-0.615,"Approach275yardsRTP",2015
34,34,"Sam Saunders",83,-0.615,"Approach275yardsRTP",2015
36,36,"Daniel Berger",97,-0.611,"Approach275yardsRTP",2015
36,36,"Tony Finau",106,-0.611,"Approach275yardsRTP",2015
36,36,"Max Homa",78,-0.611,"Approach275yardsRTP",2015
36,36,"SJ Park",79,-0.611,"Approach275yardsRTP",2015
40,40,"Charlie Beljan",76,-0.6,"Approach275yardsRTP",2015
40,40,"Chad Campbell",97,-0.6,"Approach275yardsRTP",2015
40,40,"Jason Dufner",76,-0.6,"Approach275yardsRTP",2015
40,40,"Luke Guthrie",84,-0.6,"Approach275yardsRTP",2015
40,40,"Charles Howell III",105,-0.6,"Approach275yardsRTP",2015
40,40,"Davis Love III",51,-0.6,"Approach275yardsRTP",2015
40,40,"Bill Lunde",50,-0.6,"Approach275yardsRTP",2015
40,40,"Kevin Na",98,-0.6,"Approach275yardsRTP",2015
48,48,"Phil Mickelson",70,-0.583,"Approach275yardsRTP",2015
48,48,"Andrew Putnam",68,-0.583,"Approach275yardsRTP",2015
50,50,"Zac Blair",108,-0.579,"Approach275yardsRTP",2015
51,51,"Kevin Chappell",86,-0.571,"Approach275yardsRTP",2015
51,51,"Morgan Hoffmann",85,-0.571,"Approach275yardsRTP",2015
51,51,"Greg Owen",58,-0.571,"Approach275yardsRTP",2015
51,51,"Webb Simpson",81,-0.571,"Approach275yardsRTP",2015
51,51,"Bubba Watson",71,-0.571,"Approach275yardsRTP",2015
56,56,"Keegan Bradley",87,-0.563,"Approach275yardsRTP",2015
56,56,"Michael Thompson",83,-0.563,"Approach275yardsRTP",2015
58,58,"Ernie Els",57,-0.556,"Approach275yardsRTP",2015
58,58,"Rickie Fowler",76,-0.556,"Approach275yardsRTP",2015
58,58,"Jordan Spieth",91,-0.556,"Approach275yardsRTP",2015
58,58,"Nicholas Thompson",90,-0.556,"Approach275yardsRTP",2015
62,62,"Adam Hadwin",95,-0.55,"Approach275yardsRTP",2015
63,63,"Shawn Stefani",94,-0.548,"Approach275yardsRTP",2015
64,64,"Zach Johnson",90,-0.545,"Approach275yardsRTP",2015
64,64,"Troy Merritt",91,-0.545,"Approach275yardsRTP",2015
64,64,"Roger Sloan",56,-0.545,"Approach275yardsRTP",2015
67,67,"John Merrick",78,-0.533,"Approach275yardsRTP",2015
68,68,"Erik Compton",86,-0.526,"Approach275yardsRTP",2015
69,69,"Mark Hubbard",79,-0.524,"Approach275yardsRTP",2015
70,70,"Greg Chalmers",58,-0.5,"Approach275yardsRTP",2015
70,70,"Chad Collins",79,-0.5,"Approach275yardsRTP",2015
70,70,"Ben Crane",62,-0.5,"Approach275yardsRTP",2015
70,70,"Chris Kirk",76,-0.5,"Approach275yardsRTP",2015
70,70,"Russell Knox",96,-0.5,"Approach275yardsRTP",2015
70,70,"Matt Kuchar",97,-0.5,"Approach275yardsRTP",2015
70,70,"Justin Leonard",61,-0.5,"Approach275yardsRTP",2015
70,70,"William McGirt",103,-0.5,"Approach275yardsRTP",2015
70,70,"Bryce Molder",91,-0.5,"Approach275yardsRTP",2015
70,70,"John Peterson",84,-0.5,"Approach275yardsRTP",2015
70,70,"Chez Reavie",56,-0.5,"Approach275yardsRTP",2015
70,70,"Patrick Reed",103,-0.5,"Approach275yardsRTP",2015
70,70,"Vijay Singh",78,-0.5,"Approach275yardsRTP",2015
70,70,"Henrik Stenson",63,-0.5,"Approach275yardsRTP",2015
70,70,"David Toms",62,-0.5,"Approach275yardsRTP",2015
85,85,"Kevin Streelman",95,-0.476,"Approach275yardsRTP",2015
86,86,"Jason Bohn",95,-0.474,"Approach275yardsRTP",2015
86,86,"Steven Bowditch",103,-0.474,"Approach275yardsRTP",2015
86,86,"John Senden",80,-0.474,"Approach275yardsRTP",2015
89,89,"Ken Duke",93,-0.471,"Approach275yardsRTP",2015
90,90,"Brendon de Jonge",106,-0.467,"Approach275yardsRTP",2015
90,90,"Retief Goosen",81,-0.467,"Approach275yardsRTP",2015
90,90,"Brian Harman",90,-0.467,"Approach275yardsRTP",2015
90,90,"Brandt Snedeker",98,-0.467,"Approach275yardsRTP",2015
94,94,"Kevin Kisner",104,-0.464,"Approach275yardsRTP",2015
95,95,"Ryo Ishikawa",90,-0.462,"Approach275yardsRTP",2015
95,95,"Jason Kokrak",88,-0.462,"Approach275yardsRTP",2015
95,95,"Ryan Moore",81,-0.462,"Approach275yardsRTP",2015
95,95,"Rory Sabbatini",81,-0.462,"Approach275yardsRTP",2015
95,95,"Jimmy Walker",89,-0.462,"Approach275yardsRTP",2015
100,100,"Cameron Tringale",96,-0.458,"Approach275yardsRTP",2015
101,101,"JB Holmes",89,-0.455,"Approach275yardsRTP",2015
101,101,"DA Points",72,-0.455,"Approach275yardsRTP",2015
101,101,"Kyle Reifers",96,-0.455,"Approach275yardsRTP",2015
104,104,"Blayne Barber",76,-0.444,"Approach275yardsRTP",2015
104,104,"Graham DeLaet",65,-0.444,"Approach275yardsRTP",2015
104,104,"Fabian Gomez",83,-0.444,"Approach275yardsRTP",2015
104,104,"Colt Knost",90,-0.444,"Approach275yardsRTP",2015
104,104,"Jeff Overton",94,-0.444,"Approach275yardsRTP",2015
109,109,"Scott Brown",97,-0.429,"Approach275yardsRTP",2015
109,109,"Martin Flores",95,-0.429,"Approach275yardsRTP",2015
109,109,"Jim Furyk",71,-0.429,"Approach275yardsRTP",2015
109,109,"Jason Gore",76,-0.429,"Approach275yardsRTP",2015
109,109,"Charl Schwartzel",67,-0.429,"Approach275yardsRTP",2015
114,114,"Nick Watney",91,-0.421,"Approach275yardsRTP",2015
115,115,"James Hahn",94,-0.417,"Approach275yardsRTP",2015
116,116,"Louis Oosthuizen",68,-0.412,"Approach275yardsRTP",2015
117,117,"Chesson Hadley",101,-0.409,"Approach275yardsRTP",2015
118,118,"Alex Cejka",94,-0.4,"Approach275yardsRTP",2015
118,118,"KJ Choi",66,-0.4,"Approach275yardsRTP",2015
118,118,"Jon Curran",83,-0.4,"Approach275yardsRTP",2015
118,118,"Andres Gonzales",90,-0.4,"Approach275yardsRTP",2015
118,118,"Brooks Koepka",84,-0.4,"Approach275yardsRTP",2015
118,118,"Pat Perez",96,-0.4,"Approach275yardsRTP",2015
118,118,"Michael Putnam",87,-0.4,"Approach275yardsRTP",2015
118,118,"Adam Scott",51,-0.4,"Approach275yardsRTP",2015
126,126,"Oscar Fraustro",58,-0.385,"Approach275yardsRTP",2015
126,126,"David Lingmerth",90,-0.385,"Approach275yardsRTP",2015
126,126,"Chris Stroud",84,-0.385,"Approach275yardsRTP",2015
126,126,"Lee Westwood",56,-0.385,"Approach275yardsRTP",2015
130,130,"Carlos Ortiz",100,-0.381,"Approach275yardsRTP",2015
130,130,"Jhonattan Vegas",90,-0.381,"Approach275yardsRTP",2015
132,132,"JJ Henry",94,-0.375,"Approach275yardsRTP",2015
133,133,"George McNeill",93,-0.37,"Approach275yardsRTP",2015
134,134,"Spencer Levin",99,-0.364,"Approach275yardsRTP",2015
135,135,"Ricky Barnes",82,-0.357,"Approach275yardsRTP",2015
135,135,"Marc Leishman",74,-0.357,"Approach275yardsRTP",2015
135,135,"Andrew Svoboda",80,-0.357,"Approach275yardsRTP",2015
138,138,"Carl Pettersson",106,-0.348,"Approach275yardsRTP",2015
139,139,"Luke Donald",71,-0.333,"Approach275yardsRTP",2015
139,139,"Brice Garnett",81,-0.333,"Approach275yardsRTP",2015
139,139,"Robert Garrigus",70,-0.333,"Approach275yardsRTP",2015
139,139,"David Hearn",97,-0.333,"Approach275yardsRTP",2015
139,139,"Francesco Molinari",56,-0.333,"Approach275yardsRTP",2015
139,139,"Scott Piercy",90,-0.333,"Approach275yardsRTP",2015
139,139,"Ian Poulter",68,-0.333,"Approach275yardsRTP",2015
139,139,"Jonathan Randolph",72,-0.333,"Approach275yardsRTP",2015
139,139,"Mark Wilson",89,-0.333,"Approach275yardsRTP",2015
148,148,"Sangmoon Bae",98,-0.32,"Approach275yardsRTP",2015
149,149,"Russell Henley",87,-0.313,"Approach275yardsRTP",2015
149,149,"Scott Langley",94,-0.313,"Approach275yardsRTP",2015
151,151,"John Huh",102,-0.303,"Approach275yardsRTP",2015
152,152,"Scott Pinckney",88,-0.286,"Approach275yardsRTP",2015
152,152,"Andres Romero",69,-0.286,"Approach275yardsRTP",2015
152,152,"Robert Streb",110,-0.286,"Approach275yardsRTP",2015
152,152,"Brian Stuard",97,-0.286,"Approach275yardsRTP",2015
156,156,"Jonathan Byrd",69,-0.273,"Approach275yardsRTP",2015
157,157,"Martin Laird",77,-0.259,"Approach275yardsRTP",2015
158,158,"Charley Hoffman",97,-0.25,"Approach275yardsRTP",2015
158,158,"Patrick Rodgers",57,-0.25,"Approach275yardsRTP",2015
158,158,"Boo Weekley",79,-0.25,"Approach275yardsRTP",2015
158,158,"Steve Wheatcroft",87,-0.25,"Approach275yardsRTP",2015
162,162,"Eric Axley",57,-0.222,"Approach275yardsRTP",2015
162,162,"Camilo Villegas",83,-0.222,"Approach275yardsRTP",2015
164,164,"Jim Renner",68,-0.214,"Approach275yardsRTP",2015
165,165,"Roberto Castro",54,-0.2,"Approach275yardsRTP",2015
165,165,"Lucas Glover",79,-0.2,"Approach275yardsRTP",2015
167,167,"Sean OHair",86,-0.188,"Approach275yardsRTP",2015
168,168,"Jerry Kelly",79,-0.182,"Approach275yardsRTP",2015
168,168,"Hideki Matsuyama",95,-0.182,"Approach275yardsRTP",2015
170,170,"Brian Davis",86,-0.167,"Approach275yardsRTP",2015
170,170,"Derek Fathauer",81,-0.167,"Approach275yardsRTP",2015
170,170,"Gary Woodland",81,-0.167,"Approach275yardsRTP",2015
173,173,"Gonzalo Fdez Castano",81,-0.154,"Approach275yardsRTP",2015
174,174,"Bill Haas",89,-0.15,"Approach275yardsRTP",2015
175,175,"Harris English",105,-0.125,"Approach275yardsRTP",2015
176,176,"Padraig Harrington",60,-0.111,"Approach275yardsRTP",2015
177,177,"Robert Allenby",63,0,"Approach275yardsRTP",2015
177,177,"Jonas Blixt",78,0,"Approach275yardsRTP",2015
177,177,"Stewart Cink",77,0,"Approach275yardsRTP",2015
177,177,"Matt Every",73,0,"Approach275yardsRTP",2015
177,177,"Billy Hurley III",83,0,"Approach275yardsRTP",2015
177,177,"Seung Yul Noh",65,0,"Approach275yardsRTP",2015
177,177,"Ryan Palmer",80,0,"Approach275yardsRTP",2015
184,184,"Steven Alker",62,0.167,"Approach275yardsRTP",2015
