"SmashFactor_RANKTHISWEEK_2014","SmashFactor_RANKLASTWEEK_2014","SmashFactor_PLAYERNAME_2014","SmashFactor_ROUNDS_2014","SmashFactor_AVG_2014","SmashFactor_TOTALSMASHFACTOR_2014","SmashFactor_TOTALATTEMPTS_2014","SmashFactor_HIGHESTVALUE_2014","SmashFactor_LOWESTVALUE_2014","stat_name","year"
54,54,"Chad Collins",78,1.483,83.059,56,1.485,1.467,"SmashFactor",2014
54,54,"Erik Compton",88,1.483,123.108,83,1.485,1.457,"SmashFactor",2014
54,54,"Ben Curtis",77,1.483,103.785,70,1.485,1.415,"SmashFactor",2014
54,54,"Luke Donald",57,1.483,62.304,42,1.485,1.464,"SmashFactor",2014
54,54,"Charley Hoffman",93,1.483,123.103,83,1.485,1.451,"SmashFactor",2014
54,54,"JB Holmes",86,1.483,96.383,65,1.485,1.456,"SmashFactor",2014
54,54,"Spencer Levin",59,1.483,77.134,52,1.485,1.467,"SmashFactor",2014
54,54,"Andrew Loupe",65,1.483,71.169,48,1.485,1.435,"SmashFactor",2014
54,54,"Graeme McDowell",66,1.483,74.146,50,1.485,1.464,"SmashFactor",2014
54,54,"Troy Merritt",62,1.483,90.469,61,1.485,1.46,"SmashFactor",2014
54,54,"Sean OHair",77,1.483,91.944,62,1.485,1.415,"SmashFactor",2014
54,54,"Ian Poulter",57,1.483,62.29,42,1.485,1.451,"SmashFactor",2014
54,54,"Charl Schwartzel",64,1.483,77.111,52,1.485,1.443,"SmashFactor",2014
54,54,"Kevin Stadler",90,1.483,99.328,67,1.485,1.441,"SmashFactor",2014
54,54,"Scott Stallings",77,1.483,94.909,64,1.485,1.438,"SmashFactor",2014
54,54,"Kyle Stanley",87,1.483,111.203,75,1.485,1.446,"SmashFactor",2014
54,54,"Cameron Tringale",111,1.483,157.242,106,1.485,1.461,"SmashFactor",2014
54,54,"Johnson Wagner",69,1.483,85.985,58,1.485,1.453,"SmashFactor",2014
54,54,"Bubba Watson",76,1.483,77.128,52,1.498,1.447,"SmashFactor",2014
74,74,"Scott Brown",100,1.482,122.982,83,1.485,1.43,"SmashFactor",2014
74,74,"Roberto Castro",76,1.482,88.91,60,1.485,1.454,"SmashFactor",2014
74,74,"Brad Fritsch",50,1.482,54.822,37,1.485,1.447,"SmashFactor",2014
74,74,"James Hahn",82,1.482,108.214,73,1.485,1.435,"SmashFactor",2014
74,74,"JJ Henry",91,1.482,111.173,75,1.485,1.463,"SmashFactor",2014
74,74,"Billy Horschel",92,1.482,102.271,69,1.485,1.454,"SmashFactor",2014
74,74,"Matt Jones",83,1.482,103.715,70,1.485,1.457,"SmashFactor",2014
74,74,"Scott Langley",95,1.482,123.031,83,1.485,1.425,"SmashFactor",2014
74,74,"David Lingmerth",80,1.482,106.715,72,1.485,1.414,"SmashFactor",2014
74,74,"Ben Martin",80,1.482,91.887,62,1.485,1.465,"SmashFactor",2014
74,74,"Seung Yul Noh",92,1.482,111.16,75,1.485,1.445,"SmashFactor",2014
74,74,"DA Points",75,1.482,80.011,54,1.485,1.45,"SmashFactor",2014
74,74,"Adam Scott",68,1.482,80.037,54,1.485,1.458,"SmashFactor",2014
74,74,"Webb Simpson",87,1.482,108.159,73,1.485,1.444,"SmashFactor",2014
74,74,"Vijay Singh",83,1.482,111.175,75,1.485,1.451,"SmashFactor",2014
74,74,"Tyrone Van Aswegen",79,1.482,68.183,46,1.485,1.421,"SmashFactor",2014
74,74,"Tim Wilkinson",86,1.482,115.623,78,1.485,1.433,"SmashFactor",2014
91,91,"Ricky Barnes",92,1.481,117.02,79,1.485,1.451,"SmashFactor",2014
91,91,"Steven Bowditch",93,1.481,119.952,81,1.485,1.405,"SmashFactor",2014
91,91,"Paul Casey",56,1.481,65.181,44,1.485,1.459,"SmashFactor",2014
91,91,"Stewart Cink",91,1.481,100.678,68,1.485,1.457,"SmashFactor",2014
91,91,"Bill Haas",107,1.481,120,81,1.485,1.409,"SmashFactor",2014
91,91,"Jim Herman",62,1.481,71.106,48,1.485,1.405,"SmashFactor",2014
91,91,"John Huh",87,1.481,105.135,71,1.485,1.453,"SmashFactor",2014
91,91,"Jamie Lovemark",64,1.481,65.172,44,1.485,1.453,"SmashFactor",2014
91,91,"George McNeill",79,1.481,102.179,69,1.485,1.455,"SmashFactor",2014
91,91,"Ryan Moore",86,1.481,100.688,68,1.485,1.45,"SmashFactor",2014
91,91,"Brandt Snedeker",89,1.481,99.21,67,1.485,1.453,"SmashFactor",2014
91,91,"Daniel Summerhays",98,1.481,148.111,100,1.485,1.45,"SmashFactor",2014
91,91,"Nick Watney",80,1.481,82.937,56,1.485,1.462,"SmashFactor",2014
91,91,"Mark Wilson",69,1.481,91.82,62,1.485,1.439,"SmashFactor",2014
105,105,"Martin Flores",85,1.48,109.545,74,1.485,1.454,"SmashFactor",2014
105,105,"Lucas Glover",68,1.48,74.018,50,1.485,1.399,"SmashFactor",2014
105,105,"Russell Knox",92,1.48,143.536,97,1.485,1.443,"SmashFactor",2014
105,105,"Phil Mickelson",71,1.48,73.988,50,1.485,1.413,"SmashFactor",2014
105,105,"Patrick Reed",92,1.48,100.638,68,1.485,1.436,"SmashFactor",2014
105,105,"Wes Roach",67,1.48,79.901,54,1.485,1.439,"SmashFactor",2014
111,111,"Chad Campbell",57,1.479,68.045,46,1.485,1.447,"SmashFactor",2014
111,111,"Jason Day",54,1.479,41.405,28,1.485,1.445,"SmashFactor",2014
111,111,"Brian Gay",81,1.479,96.126,65,1.485,1.456,"SmashFactor",2014
111,111,"Brian Harman",111,1.479,158.253,107,1.485,1.438,"SmashFactor",2014
111,111,"Davis Love III",74,1.479,84.295,57,1.485,1.361,"SmashFactor",2014
111,111,"Hideki Matsuyama",82,1.479,99.098,67,1.485,1.375,"SmashFactor",2014
111,111,"Jim Renner",61,1.479,78.412,53,1.485,1.435,"SmashFactor",2014
111,111,"Andres Romero",81,1.479,90.19,61,1.485,1.44,"SmashFactor",2014
111,111,"Lee Westwood",57,1.479,62.126,42,1.485,1.426,"SmashFactor",2014
111,111,"Charlie Wi",72,1.479,100.564,68,1.485,1.399,"SmashFactor",2014
121,121,"Jason Bohn",81,1.478,124.152,84,1.485,1.434,"SmashFactor",2014
121,121,"Keegan Bradley",89,1.478,96.079,65,1.49,1.438,"SmashFactor",2014
121,121,"Graham DeLaet",80,1.478,82.755,56,1.485,1.391,"SmashFactor",2014
121,121,"Jason Dufner",57,1.478,62.084,42,1.485,1.438,"SmashFactor",2014
121,121,"Ken Duke",80,1.478,93.106,63,1.485,1.432,"SmashFactor",2014
121,121,"Ryo Ishikawa",75,1.478,85.739,58,1.485,1.435,"SmashFactor",2014
121,121,"Dustin Johnson",58,1.478,60.601,41,1.485,1.439,"SmashFactor",2014
121,121,"Rory McIlroy",66,1.478,70.959,48,1.485,1.449,"SmashFactor",2014
121,121,"John Senden",99,1.478,134.462,91,1.485,1.427,"SmashFactor",2014
121,121,"Brendon Todd",108,1.478,135.987,92,1.485,1.395,"SmashFactor",2014
121,121,"Boo Weekley",73,1.478,81.269,55,1.485,1.432,"SmashFactor",2014
121,121,"Mike Weir",69,1.478,82.765,56,1.485,1.433,"SmashFactor",2014
133,133,"Sangmoon Bae",76,1.477,100.408,68,1.485,1.432,"SmashFactor",2014
133,133,"Jonathan Byrd",76,1.477,98.985,67,1.485,1.436,"SmashFactor",2014
133,133,"James Driscoll",71,1.477,78.288,53,1.485,1.434,"SmashFactor",2014
133,133,"Rickie Fowler",91,1.477,93.032,63,1.485,1.426,"SmashFactor",2014
133,133,"Kevin Kisner",85,1.477,110.761,75,1.485,1.435,"SmashFactor",2014
133,133,"Bronson La Cassie",51,1.477,59.066,40,1.485,1.441,"SmashFactor",2014
133,133,"DH Lee",54,1.477,72.391,49,1.485,1.433,"SmashFactor",2014
140,140,"Stuart Appleby",92,1.476,134.308,91,1.485,1.401,"SmashFactor",2014
140,140,"Jim Furyk",84,1.476,112.181,76,1.485,1.438,"SmashFactor",2014
140,140,"Retief Goosen",94,1.476,129.922,88,1.485,1.412,"SmashFactor",2014
140,140,"William McGirt",96,1.476,138.725,94,1.485,1.443,"SmashFactor",2014
140,140,"Michael Putnam",106,1.476,137.248,93,1.485,1.43,"SmashFactor",2014
145,145,"Brendon de Jonge",109,1.475,141.554,96,1.485,1.447,"SmashFactor",2014
145,145,"Troy Matteson",62,1.475,73.741,50,1.485,1.436,"SmashFactor",2014
145,145,"Will Wilcox",51,1.475,63.426,43,1.485,1.43,"SmashFactor",2014
148,148,"KJ Choi",80,1.474,104.647,71,1.485,1.407,"SmashFactor",2014
148,148,"Brooks Koepka",56,1.474,57.481,39,1.485,1.411,"SmashFactor",2014
148,148,"Jhonattan Vegas",77,1.474,98.727,67,1.485,1.426,"SmashFactor",2014
151,151,"Kevin Chappell",100,1.473,132.6,90,1.485,1.388,"SmashFactor",2014
151,151,"Danny Lee",84,1.473,98.662,67,1.485,1.437,"SmashFactor",2014
153,153,"Ted Potter Jr",68,1.472,92.711,63,1.485,1.421,"SmashFactor",2014
153,153,"Shawn Stefani",60,1.472,82.453,56,1.485,1.436,"SmashFactor",2014
155,155,"Billy Hurley III",86,1.471,114.707,78,1.485,1.446,"SmashFactor",2014
155,155,"Justin Rose",70,1.471,79.425,54,1.485,1.414,"SmashFactor",2014
157,157,"Woody Austin",63,1.47,86.756,59,1.485,1.411,"SmashFactor",2014
157,157,"Gonzalo Fdez Castano",83,1.47,110.251,75,1.485,1.403,"SmashFactor",2014
157,157,"John Peterson",62,1.47,86.748,59,1.485,1.406,"SmashFactor",2014
157,157,"Kevin Streelman",79,1.47,98.491,67,1.485,1.44,"SmashFactor",2014
161,161,"Freddie Jacobson",91,1.467,114.396,78,1.485,1.398,"SmashFactor",2014
161,161,"Henrik Stenson",56,1.467,39.606,27,1.485,1.435,"SmashFactor",2014
163,163,"Briny Baird",50,1.466,57.17,39,1.485,1.392,"SmashFactor",2014
163,163,"Derek Ernst",80,1.466,89.439,61,1.485,1.434,"SmashFactor",2014
163,163,"Kevin Na",94,1.466,126.096,86,1.485,1.404,"SmashFactor",2014
163,163,"John Rollins",84,1.466,93.814,64,1.485,1.42,"SmashFactor",2014
167,167,"Gary Woodland",93,1.465,96.685,66,1.485,1.422,"SmashFactor",2014
168,168,"Kevin Tway",64,1.464,70.282,48,1.485,1.409,"SmashFactor",2014
169,169,"Martin Kaymer",65,1.463,76.083,52,1.485,1.42,"SmashFactor",2014
170,170,"Trevor Immelman",84,1.462,97.987,67,1.485,1.371,"SmashFactor",2014
171,171,"Andrew Svoboda",77,1.46,109.468,75,1.485,1.385,"SmashFactor",2014
171,171,"Hudson Swafford",75,1.46,77.364,53,1.485,1.388,"SmashFactor",2014
173,173,"YE Yang",79,1.459,90.437,62,1.485,1.395,"SmashFactor",2014
174,174,"Sergio Garcia",61,1.458,53.945,37,1.485,1.401,"SmashFactor",2014
175,175,"Pat Perez",84,1.457,110.722,76,1.486,1.381,"SmashFactor",2014
176,176,"Matt Every",85,1.455,97.464,67,1.485,1.395,"SmashFactor",2014
177,177,"Charlie Beljan",76,1.449,104.353,72,1.485,1.362,"SmashFactor",2014
