"ProximitytoHoleARG_RANKTHISWEEK_2015","ProximitytoHoleARG_RANKLASTWEEK_2015","ProximitytoHoleARG_PLAYERNAME_2015","ProximitytoHoleARG_ROUNDS_2015","ProximitytoHoleARG_AVGDTP_2015","ProximitytoHoleARG_TOTALDISTANCEFEET_2015","ProximitytoHoleARG_OFSHOTS_2015","ProximitytoHoleARG_SCRAMBLINGRANK_2015","stat_name","year"
65,65,"Ricky Barnes",82,NA,3442.083,479,69,"ProximitytoHoleARG",2015
65,65,"Jason Bohn",95,NA,3769.417,529,51,"ProximitytoHoleARG",2015
65,65,"Jason Day",75,NA,2701.917,376,2,"ProximitytoHoleARG",2015
65,65,"Sergio Garcia",59,NA,2042.75,286,109,"ProximitytoHoleARG",2015
65,65,"Bill Haas",89,NA,3229.083,450,31,"ProximitytoHoleARG",2015
65,65,"Brian Harman",90,NA,3804.5,528,77,"ProximitytoHoleARG",2015
65,65,"Ryo Ishikawa",90,NA,3580.833,500,159,"ProximitytoHoleARG",2015
65,65,"Russell Knox",96,NA,3550.75,497,71,"ProximitytoHoleARG",2015
65,65,"William McGirt",103,NA,4499.917,628,11,"ProximitytoHoleARG",2015
65,65,"Ryan Moore",81,NA,3059.667,426,65,"ProximitytoHoleARG",2015
65,65,"Greg Owen",58,NA,1795.583,252,74,"ProximitytoHoleARG",2015
65,65,"Ryan Palmer",80,NA,2576.333,361,60,"ProximitytoHoleARG",2015
65,65,"Jim Renner",68,NA,2835.75,396,165,"ProximitytoHoleARG",2015
65,65,"Tyrone Van Aswegen",58,NA,1782.333,250,116,"ProximitytoHoleARG",2015
79,79,"Robert Allenby",63,NA,2403.667,333,180,"ProximitytoHoleARG",2015
79,79,"Chad Campbell",97,NA,4146.333,574,88,"ProximitytoHoleARG",2015
79,79,"Greg Chalmers",58,NA,1887.917,261,132,"ProximitytoHoleARG",2015
79,79,"Jon Curran",83,NA,2910.25,403,35,"ProximitytoHoleARG",2015
79,79,"Brian Davis",86,NA,3709.917,514,56,"ProximitytoHoleARG",2015
79,79,"Gonzalo Fdez Castano",81,NA,3413.167,472,120,"ProximitytoHoleARG",2015
79,79,"Retief Goosen",81,NA,3364.75,465,85,"ProximitytoHoleARG",2015
79,79,"James Hahn",94,NA,3885.667,535,108,"ProximitytoHoleARG",2015
79,79,"David Hearn",97,NA,3872.75,535,131,"ProximitytoHoleARG",2015
79,79,"Morgan Hoffmann",85,NA,4040.75,557,92,"ProximitytoHoleARG",2015
79,79,"Matt Jones",89,NA,3837.333,532,42,"ProximitytoHoleARG",2015
79,79,"Whee Kim",71,NA,2446.25,337,123,"ProximitytoHoleARG",2015
79,79,"Marc Leishman",74,NA,2935.25,405,141,"ProximitytoHoleARG",2015
79,79,"George McNeill",93,NA,4358.333,600,44,"ProximitytoHoleARG",2015
79,79,"Seung Yul Noh",65,NA,2591.167,356,166,"ProximitytoHoleARG",2015
79,79,"Kyle Reifers",96,NA,3947.917,542,40,"ProximitytoHoleARG",2015
79,79,"Roger Sloan",56,NA,2091.333,287,175,"ProximitytoHoleARG",2015
79,79,"Nick Taylor",91,NA,4412.917,609,113,"ProximitytoHoleARG",2015
79,79,"Johnson Wagner",68,NA,2479.917,344,82,"ProximitytoHoleARG",2015
98,98,"Aaron Baddeley",76,NA,3641.25,498,48,"ProximitytoHoleARG",2015
98,98,"Jamie Donaldson",50,NA,1768.417,242,81,"ProximitytoHoleARG",2015
98,98,"Matt Every",73,NA,3217.083,440,153,"ProximitytoHoleARG",2015
98,98,"Derek Fathauer",81,NA,3805.25,516,129,"ProximitytoHoleARG",2015
98,98,"Robert Garrigus",70,NA,3009.083,411,176,"ProximitytoHoleARG",2015
98,98,"Mark Hubbard",79,NA,3017.25,410,38,"ProximitytoHoleARG",2015
98,98,"Martin Laird",77,NA,3648.417,495,67,"ProximitytoHoleARG",2015
98,98,"Davis Love III",51,NA,2077.667,282,136,"ProximitytoHoleARG",2015
98,98,"Charl Schwartzel",67,NA,2264.583,310,168,"ProximitytoHoleARG",2015
98,98,"Adam Scott",51,NA,1564,213,173,"ProximitytoHoleARG",2015
98,98,"Brian Stuard",97,NA,4130.25,564,66,"ProximitytoHoleARG",2015
98,98,"Bo Van Pelt",81,NA,2931.583,398,154,"ProximitytoHoleARG",2015
110,110,"Jason Kokrak",88,NA,4155.583,560,114,"ProximitytoHoleARG",2015
110,110,"Byron Smith",59,NA,2002.833,271,172,"ProximitytoHoleARG",2015
110,110,"Jhonattan Vegas",90,NA,3896.083,527,89,"ProximitytoHoleARG",2015
113,113,"Blayne Barber",76,NA,3135.083,417,80,"ProximitytoHoleARG",2015
113,113,"Daniel Berger",97,NA,4159.833,552,59,"ProximitytoHoleARG",2015
113,113,"Keegan Bradley",87,NA,3396.667,453,115,"ProximitytoHoleARG",2015
113,113,"JJ Henry",94,NA,3356.917,448,170,"ProximitytoHoleARG",2015
113,113,"Max Homa",78,NA,3548.167,475,90,"ProximitytoHoleARG",2015
113,113,"Cameron Percy",72,NA,2966.25,397,148,"ProximitytoHoleARG",2015
113,113,"Jimmy Walker",89,NA,3390.5,452,124,"ProximitytoHoleARG",2015
113,113,"Nick Watney",91,NA,3935.833,523,103,"ProximitytoHoleARG",2015
113,113,"Bubba Watson",71,NA,2872.333,385,32,"ProximitytoHoleARG",2015
113,113,"Will Wilcox",58,NA,1741.917,233,24,"ProximitytoHoleARG",2015
123,123,"Harris English",105,NA,4563.167,603,36,"ProximitytoHoleARG",2015
123,123,"Tony Finau",106,NA,4823.167,637,149,"ProximitytoHoleARG",2015
123,123,"Martin Flores",95,NA,3992.833,528,99,"ProximitytoHoleARG",2015
123,123,"Lucas Glover",79,NA,3300.75,437,164,"ProximitytoHoleARG",2015
123,123,"Ben Martin",93,NA,3602.917,476,174,"ProximitytoHoleARG",2015
123,123,"Sean OHair",86,NA,4599.167,609,83,"ProximitytoHoleARG",2015
123,123,"Jeff Overton",94,NA,3949.083,520,98,"ProximitytoHoleARG",2015
123,123,"Scott Stallings",60,NA,2675.333,351,171,"ProximitytoHoleARG",2015
123,123,"Brendan Steele",88,NA,3967.833,523,68,"ProximitytoHoleARG",2015
123,123,"Daniel Summerhays",101,NA,4682.833,618,122,"ProximitytoHoleARG",2015
133,133,"Sangmoon Bae",98,NA,5023.25,657,45,"ProximitytoHoleARG",2015
133,133,"Charlie Beljan",76,NA,3102.417,404,184,"ProximitytoHoleARG",2015
133,133,"Brendon de Jonge",106,NA,4843.667,631,91,"ProximitytoHoleARG",2015
133,133,"Francesco Molinari",56,NA,1988.083,259,111,"ProximitytoHoleARG",2015
133,133,"Robert Streb",110,NA,4769.5,625,79,"ProximitytoHoleARG",2015
133,133,"Michael Thompson",83,NA,3832.5,501,161,"ProximitytoHoleARG",2015
139,139,"Graham DeLaet",65,NA,2834,364,133,"ProximitytoHoleARG",2015
139,139,"Tom Hoge",83,NA,3378.833,437,106,"ProximitytoHoleARG",2015
139,139,"John Huh",102,NA,4967.667,642,23,"ProximitytoHoleARG",2015
139,139,"Spencer Levin",99,NA,4158.917,537,76,"ProximitytoHoleARG",2015
139,139,"Troy Merritt",91,NA,4557.583,589,33,"ProximitytoHoleARG",2015
139,139,"Scott Piercy",90,NA,4340.833,558,105,"ProximitytoHoleARG",2015
139,139,"Michael Putnam",87,NA,3517.5,452,95,"ProximitytoHoleARG",2015
139,139,"Andres Romero",69,NA,3264.583,422,140,"ProximitytoHoleARG",2015
139,139,"Sam Saunders",83,NA,3555.833,460,121,"ProximitytoHoleARG",2015
139,139,"Henrik Stenson",63,NA,2191.667,282,25,"ProximitytoHoleARG",2015
149,149,"Eric Axley",57,NA,2385.667,305,56,"ProximitytoHoleARG",2015
149,149,"Ken Duke",93,NA,4178.417,536,102,"ProximitytoHoleARG",2015
149,149,"Andres Gonzales",90,NA,4005.667,510,157,"ProximitytoHoleARG",2015
149,149,"Charles Howell III",105,NA,5267.167,670,151,"ProximitytoHoleARG",2015
149,149,"John Peterson",84,NA,4051.333,518,14,"ProximitytoHoleARG",2015
149,149,"Jonathan Randolph",72,NA,3108.167,397,53,"ProximitytoHoleARG",2015
149,149,"Shawn Stefani",94,NA,4632.667,593,146,"ProximitytoHoleARG",2015
149,149,"Kevin Streelman",95,NA,3745.417,477,104,"ProximitytoHoleARG",2015
149,149,"Gary Woodland",81,NA,3216.417,409,142,"ProximitytoHoleARG",2015
158,158,"Stewart Cink",77,NA,2806.25,355,117,"ProximitytoHoleARG",2015
158,158,"Fabian Gomez",83,NA,3884.333,492,101,"ProximitytoHoleARG",2015
158,158,"Adam Hadwin",95,NA,4157,526,110,"ProximitytoHoleARG",2015
158,158,"Charley Hoffman",97,NA,4386.833,555,100,"ProximitytoHoleARG",2015
158,158,"Brooks Koepka",84,NA,3459.25,437,143,"ProximitytoHoleARG",2015
163,163,"John Senden",80,NA,2947.083,369,163,"ProximitytoHoleARG",2015
163,163,"Lee Westwood",56,NA,1813.75,226,178,"ProximitytoHoleARG",2015
165,165,"Brice Garnett",81,NA,3287.5,405,156,"ProximitytoHoleARG",2015
165,165,"Chesson Hadley",101,NA,5210.5,642,125,"ProximitytoHoleARG",2015
165,165,"Jim Herman",88,NA,3425.083,424,118,"ProximitytoHoleARG",2015
165,165,"Billy Horschel",99,NA,3997.75,493,126,"ProximitytoHoleARG",2015
165,165,"Dustin Johnson",75,NA,3178.167,395,119,"ProximitytoHoleARG",2015
165,165,"Hunter Mahan",88,NA,3869,477,78,"ProximitytoHoleARG",2015
171,171,"Paul Casey",87,NA,2827.083,347,150,"ProximitytoHoleARG",2015
171,171,"Nicholas Thompson",90,NA,3664.583,450,179,"ProximitytoHoleARG",2015
171,171,"Steve Wheatcroft",87,NA,4135.417,508,56,"ProximitytoHoleARG",2015
174,174,"Jason Gore",76,NA,3051.333,369,167,"ProximitytoHoleARG",2015
174,174,"Carlos Ortiz",100,NA,4893.667,593,158,"ProximitytoHoleARG",2015
174,174,"Hudson Swafford",97,NA,4289.333,522,160,"ProximitytoHoleARG",2015
177,177,"Bill Lunde",50,NA,1888.917,226,128,"ProximitytoHoleARG",2015
178,178,"Oscar Fraustro",58,NA,2511.25,298,147,"ProximitytoHoleARG",2015
178,178,"Russell Henley",87,NA,3665.833,437,130,"ProximitytoHoleARG",2015
178,178,"Geoff Ogilvy",50,NA,2325.167,275,181,"ProximitytoHoleARG",2015
181,181,"Alex Prugh",84,NA,3714.75,439,177,"ProximitytoHoleARG",2015
181,181,"Andrew Svoboda",80,NA,4200,493,182,"ProximitytoHoleARG",2015
183,183,"Angel Cabrera",53,NA,2644.083,304,183,"ProximitytoHoleARG",2015
184,184,"Scott Pinckney",88,NA,4156.167,476,155,"ProximitytoHoleARG",2015
