"BestYTDStreakwoa3Putt_RANKTHISWEEK_2010","BestYTDStreakwoa3Putt_RANKLASTWEEK_2010","BestYTDStreakwoa3Putt_PLAYERNAME_2010","BestYTDStreakwoa3Putt_EVENTS_2010","BestYTDStreakwoa3Putt_BESTSTREAK_2010","BestYTDStreakwoa3Putt_CURRENTSTREAK_2010","stat_name","year"
344,344,"Bradley Dredge",1,36,7,"BestYTDStreakwoa3Putt",2010
344,344,"Brian Duncan",1,36,36,"BestYTDStreakwoa3Putt",2010
344,344,"Matt Fast",1,36,36,"BestYTDStreakwoa3Putt",2010
344,344,"Tadd Fujikawa",1,36,36,"BestYTDStreakwoa3Putt",2010
344,344,"Brian Harman",1,36,36,"BestYTDStreakwoa3Putt",2010
344,344,"Scott Hebert",1,36,36,"BestYTDStreakwoa3Putt",2010
344,344,"Morgan Hoffmann",1,36,36,"BestYTDStreakwoa3Putt",2010
344,344,"Stu Ingraham",1,36,36,"BestYTDStreakwoa3Putt",2010
344,344,"Raphael Jacquelin",1,36,36,"BestYTDStreakwoa3Putt",2010
344,344,"Colt Knost",1,36,36,"BestYTDStreakwoa3Putt",2010
344,344,"Beon Yeong Lee",1,36,36,"BestYTDStreakwoa3Putt",2010
344,344,"Luke List",1,36,36,"BestYTDStreakwoa3Putt",2010
344,344,"Shane Lowry",2,36,19,"BestYTDStreakwoa3Putt",2010
344,344,"Andrew Magee",1,36,36,"BestYTDStreakwoa3Putt",2010
344,344,"Chris Marin",1,36,36,"BestYTDStreakwoa3Putt",2010
344,344,"Andy Matthews",2,36,36,"BestYTDStreakwoa3Putt",2010
344,344,"Robert McClellan",1,36,36,"BestYTDStreakwoa3Putt",2010
344,344,"Daniel Mitchell",1,36,36,"BestYTDStreakwoa3Putt",2010
344,344,"Rob Moss",1,36,36,"BestYTDStreakwoa3Putt",2010
344,344,"Perry Moss",1,36,36,"BestYTDStreakwoa3Putt",2010
344,344,"Mark OMeara",3,36,1,"BestYTDStreakwoa3Putt",2010
344,344,"David Ogrin",1,36,36,"BestYTDStreakwoa3Putt",2010
344,344,"Eddie Olson",1,36,36,"BestYTDStreakwoa3Putt",2010
344,344,"Mike Perez",1,36,36,"BestYTDStreakwoa3Putt",2010
344,344,"David Schultz",1,36,36,"BestYTDStreakwoa3Putt",2010
344,344,"Derek Tolan",1,36,36,"BestYTDStreakwoa3Putt",2010
344,344,"Will Wilcox",1,36,36,"BestYTDStreakwoa3Putt",2010
344,344,"Joshua Wooding",1,36,36,"BestYTDStreakwoa3Putt",2010
375,375,"Jim Herman",1,35,35,"BestYTDStreakwoa3Putt",2010
375,375,"Mike Keymont",1,35,NA,"BestYTDStreakwoa3Putt",2010
375,375,"Brian Rowell",1,35,NA,"BestYTDStreakwoa3Putt",2010
375,375,"Bruce Smith",1,35,NA,"BestYTDStreakwoa3Putt",2010
375,375,"Drew Weaver",2,35,35,"BestYTDStreakwoa3Putt",2010
375,375,"Brennan Webb",1,35,35,"BestYTDStreakwoa3Putt",2010
381,381,"Brian Bateman",4,34,1,"BestYTDStreakwoa3Putt",2010
381,381,"David Frost",1,34,1,"BestYTDStreakwoa3Putt",2010
381,381,"Cortland Lowe",1,34,34,"BestYTDStreakwoa3Putt",2010
381,381,"David Morland IV",2,34,34,"BestYTDStreakwoa3Putt",2010
381,381,"Koumei Oda",2,34,34,"BestYTDStreakwoa3Putt",2010
381,381,"Alexandre Rocha",1,34,29,"BestYTDStreakwoa3Putt",2010
381,381,"Phil Schmitt",2,34,15,"BestYTDStreakwoa3Putt",2010
388,388,"Tom Byrum",3,33,8,"BestYTDStreakwoa3Putt",2010
388,388,"Mike Heinen",1,33,2,"BestYTDStreakwoa3Putt",2010
388,388,"Scott Langley",1,33,29,"BestYTDStreakwoa3Putt",2010
388,388,"Grant Leaver",1,33,33,"BestYTDStreakwoa3Putt",2010
388,388,"Brock Mackenzie",1,33,15,"BestYTDStreakwoa3Putt",2010
388,388,"Sonny Skinner",1,33,2,"BestYTDStreakwoa3Putt",2010
394,394,"Christopher Brown",1,32,2,"BestYTDStreakwoa3Putt",2010
394,394,"John Ellis",1,32,8,"BestYTDStreakwoa3Putt",2010
394,394,"Shiv Kapur",1,32,3,"BestYTDStreakwoa3Putt",2010
394,394,"Danny Lee",2,32,1,"BestYTDStreakwoa3Putt",2010
394,394,"Ron Streck",1,32,3,"BestYTDStreakwoa3Putt",2010
394,394,"Danny Wax",1,32,NA,"BestYTDStreakwoa3Putt",2010
394,394,"Gene Williams",1,32,32,"BestYTDStreakwoa3Putt",2010
394,394,"Eugene Wong",1,32,32,"BestYTDStreakwoa3Putt",2010
402,402,"Bob Burns",1,31,2,"BestYTDStreakwoa3Putt",2010
402,402,"Rafael Echenique",1,31,31,"BestYTDStreakwoa3Putt",2010
402,402,"Kyle Flinton",1,31,31,"BestYTDStreakwoa3Putt",2010
402,402,"Jay Haas",1,31,4,"BestYTDStreakwoa3Putt",2010
402,402,"Jin Jeong",1,31,1,"BestYTDStreakwoa3Putt",2010
402,402,"Thomas Kearney",1,31,31,"BestYTDStreakwoa3Putt",2010
402,402,"Pablo Martin Benavides",2,31,2,"BestYTDStreakwoa3Putt",2010
402,402,"Daniel Miernicki",1,31,4,"BestYTDStreakwoa3Putt",2010
402,402,"Patrick Moore",4,31,NA,"BestYTDStreakwoa3Putt",2010
411,411,"Thomas Aiken",1,30,15,"BestYTDStreakwoa3Putt",2010
411,411,"Tano Goya",1,30,5,"BestYTDStreakwoa3Putt",2010
411,411,"Hennie Otto",1,30,30,"BestYTDStreakwoa3Putt",2010
411,411,"Matthew Richardson",1,30,2,"BestYTDStreakwoa3Putt",2010
411,411,"Robert Rock",1,30,7,"BestYTDStreakwoa3Putt",2010
411,411,"Jason Schmuhl",2,30,30,"BestYTDStreakwoa3Putt",2010
417,417,"Michael Campbell",3,29,1,"BestYTDStreakwoa3Putt",2010
417,417,"Brendan Gielow",1,29,29,"BestYTDStreakwoa3Putt",2010
417,417,"Steve Holmes",1,29,1,"BestYTDStreakwoa3Putt",2010
417,417,"Rikard Karlberg",1,29,29,"BestYTDStreakwoa3Putt",2010
417,417,"Troy Pare",1,29,6,"BestYTDStreakwoa3Putt",2010
417,417,"Michael Putnam",1,29,3,"BestYTDStreakwoa3Putt",2010
417,417,"Zane Scotland",1,29,9,"BestYTDStreakwoa3Putt",2010
417,417,"Chris Wood",5,29,29,"BestYTDStreakwoa3Putt",2010
425,425,"Thomas Bjorn",1,28,3,"BestYTDStreakwoa3Putt",2010
425,425,"Jason Caron",1,28,7,"BestYTDStreakwoa3Putt",2010
425,425,"Ernie Gonzalez",2,28,15,"BestYTDStreakwoa3Putt",2010
425,425,"Tyrrell Hatton",1,28,5,"BestYTDStreakwoa3Putt",2010
425,425,"Marty Jertson",1,28,1,"BestYTDStreakwoa3Putt",2010
425,425,"Blaine McCallister",1,28,28,"BestYTDStreakwoa3Putt",2010
425,425,"Deane Pappas",2,28,28,"BestYTDStreakwoa3Putt",2010
425,425,"Tom Scherrer",1,28,7,"BestYTDStreakwoa3Putt",2010
425,425,"Steven Tiley",1,28,23,"BestYTDStreakwoa3Putt",2010
434,434,"Bud Cauley",1,27,8,"BestYTDStreakwoa3Putt",2010
434,434,"Tom Gleeton",1,27,27,"BestYTDStreakwoa3Putt",2010
434,434,"David Hutsell",1,27,NA,"BestYTDStreakwoa3Putt",2010
434,434,"Shigeki Maruyama",4,27,NA,"BestYTDStreakwoa3Putt",2010
434,434,"Curt Sanders",1,27,27,"BestYTDStreakwoa3Putt",2010
434,434,"Warren Schutte",1,27,14,"BestYTDStreakwoa3Putt",2010
440,440,"Philip Archer",1,26,5,"BestYTDStreakwoa3Putt",2010
440,440,"Ben Bates",1,26,1,"BestYTDStreakwoa3Putt",2010
440,440,"John Bierkan",1,26,6,"BestYTDStreakwoa3Putt",2010
440,440,"Kent Eger",1,26,9,"BestYTDStreakwoa3Putt",2010
440,440,"Nolan Henke",1,26,9,"BestYTDStreakwoa3Putt",2010
440,440,"Bernhard Langer",1,26,2,"BestYTDStreakwoa3Putt",2010
440,440,"Jean Francois Lucquin",1,26,3,"BestYTDStreakwoa3Putt",2010
440,440,"Hirofumi Miyase",1,26,7,"BestYTDStreakwoa3Putt",2010
440,440,"Jeff Puska",1,26,1,"BestYTDStreakwoa3Putt",2010
440,440,"Jerry Smith",1,26,26,"BestYTDStreakwoa3Putt",2010
450,450,"Joe Affrunti",1,25,10,"BestYTDStreakwoa3Putt",2010
450,450,"Gary Boyd",1,25,4,"BestYTDStreakwoa3Putt",2010
450,450,"Trevor Fisher Jr",1,25,25,"BestYTDStreakwoa3Putt",2010
450,450,"Mikko Ilonen",1,25,25,"BestYTDStreakwoa3Putt",2010
450,450,"Sandy Lyle",3,25,1,"BestYTDStreakwoa3Putt",2010
450,450,"Daisuke Maruyama",1,25,25,"BestYTDStreakwoa3Putt",2010
450,450,"Jerry Richardson Jr",1,25,25,"BestYTDStreakwoa3Putt",2010
450,450,"Eric Shriver",1,25,25,"BestYTDStreakwoa3Putt",2010
450,450,"Jeff Templeton",1,25,10,"BestYTDStreakwoa3Putt",2010
459,459,"Paul Azinger",1,24,5,"BestYTDStreakwoa3Putt",2010
459,459,"Daniel Balin",1,24,11,"BestYTDStreakwoa3Putt",2010
459,459,"Wil Collins",1,24,24,"BestYTDStreakwoa3Putt",2010
459,459,"Derek Gillespie",1,24,11,"BestYTDStreakwoa3Putt",2010
459,459,"Bret Guetz",1,24,11,"BestYTDStreakwoa3Putt",2010
459,459,"James Morrison",1,24,24,"BestYTDStreakwoa3Putt",2010
459,459,"Willis Ring",2,24,24,"BestYTDStreakwoa3Putt",2010
459,459,"Shunsuke Sonoda",1,24,3,"BestYTDStreakwoa3Putt",2010
459,459,"Paul Streeter",1,24,24,"BestYTDStreakwoa3Putt",2010
459,459,"Blake Trimble",1,24,18,"BestYTDStreakwoa3Putt",2010
469,469,"Dave Bunker",1,23,12,"BestYTDStreakwoa3Putt",2010
469,469,"Sunny Kim",1,23,23,"BestYTDStreakwoa3Putt",2010
469,469,"Dick Mast",2,23,NA,"BestYTDStreakwoa3Putt",2010
469,469,"Scott Medlin",1,23,23,"BestYTDStreakwoa3Putt",2010
469,469,"Jon Mills",1,23,14,"BestYTDStreakwoa3Putt",2010
474,474,"Philip Francis",1,22,1,"BestYTDStreakwoa3Putt",2010
474,474,"Mark Haastrup",1,22,13,"BestYTDStreakwoa3Putt",2010
474,474,"Ty Harris",1,22,22,"BestYTDStreakwoa3Putt",2010
474,474,"Shingo Katayama",1,22,13,"BestYTDStreakwoa3Putt",2010
474,474,"Jerry Pate",1,22,22,"BestYTDStreakwoa3Putt",2010
474,474,"Jeff Peck",1,22,22,"BestYTDStreakwoa3Putt",2010
474,474,"Jonathan Randolph",1,22,22,"BestYTDStreakwoa3Putt",2010
474,474,"Ian Woosnam",1,22,2,"BestYTDStreakwoa3Putt",2010
482,482,"Ryan Baca",1,21,21,"BestYTDStreakwoa3Putt",2010
482,482,"Jonathan Bartlett",1,21,6,"BestYTDStreakwoa3Putt",2010
482,482,"Greg Casagranda",1,21,5,"BestYTDStreakwoa3Putt",2010
482,482,"Josh Cunliffe",1,21,21,"BestYTDStreakwoa3Putt",2010
482,482,"Michael Jonzon",1,21,21,"BestYTDStreakwoa3Putt",2010
482,482,"Colm Moriarty",1,21,1,"BestYTDStreakwoa3Putt",2010
482,482,"Blaine Peffley",1,21,7,"BestYTDStreakwoa3Putt",2010
482,482,"Peter Senior",1,21,16,"BestYTDStreakwoa3Putt",2010
482,482,"Tyson Shinaut",1,21,13,"BestYTDStreakwoa3Putt",2010
482,482,"Bob Sowards",1,21,10,"BestYTDStreakwoa3Putt",2010
482,482,"Brett Stegmaier",1,21,4,"BestYTDStreakwoa3Putt",2010
493,493,"Ryan Benzel",1,20,12,"BestYTDStreakwoa3Putt",2010
493,493,"Ben Boudreau",1,20,2,"BestYTDStreakwoa3Putt",2010
493,493,"Danny Chia",1,20,4,"BestYTDStreakwoa3Putt",2010
493,493,"Darren Fichardt",1,20,6,"BestYTDStreakwoa3Putt",2010
493,493,"Adam Hadwin",1,20,9,"BestYTDStreakwoa3Putt",2010
493,493,"Russell Henley",1,20,8,"BestYTDStreakwoa3Putt",2010
493,493,"Hugo Leon",1,20,15,"BestYTDStreakwoa3Putt",2010
493,493,"John Little II",1,20,5,"BestYTDStreakwoa3Putt",2010
493,493,"Matteo Manassero",1,20,20,"BestYTDStreakwoa3Putt",2010
493,493,"Nick Mason",1,20,15,"BestYTDStreakwoa3Putt",2010
493,493,"Kevin Phelan",1,20,20,"BestYTDStreakwoa3Putt",2010
493,493,"Jim Rutledge",1,20,20,"BestYTDStreakwoa3Putt",2010
493,493,"Marcel Siem",1,20,1,"BestYTDStreakwoa3Putt",2010
493,493,"Tim Weinhart",1,20,15,"BestYTDStreakwoa3Putt",2010
507,507,"Carlos Concha",1,19,19,"BestYTDStreakwoa3Putt",2010
507,507,"Barry Evans",1,19,19,"BestYTDStreakwoa3Putt",2010
507,507,"Nick Faldo",1,19,3,"BestYTDStreakwoa3Putt",2010
507,507,"Ryan Garrity",2,19,19,"BestYTDStreakwoa3Putt",2010
507,507,"Judd Gibb",1,19,19,"BestYTDStreakwoa3Putt",2010
507,507,"David Hearn",1,19,16,"BestYTDStreakwoa3Putt",2010
507,507,"Bobby Hutcherson",1,19,19,"BestYTDStreakwoa3Putt",2010
507,507,"Jason Preeo",1,19,3,"BestYTDStreakwoa3Putt",2010
507,507,"Christopher Ross",1,19,13,"BestYTDStreakwoa3Putt",2010
507,507,"Paul Sheehan",1,19,19,"BestYTDStreakwoa3Putt",2010
507,507,"Nick Taylor",2,19,18,"BestYTDStreakwoa3Putt",2010
518,518,"Jamie Abbott",1,18,6,"BestYTDStreakwoa3Putt",2010
518,518,"Gary Clark",1,18,6,"BestYTDStreakwoa3Putt",2010
518,518,"Rocky Cleland",1,18,15,"BestYTDStreakwoa3Putt",2010
518,518,"Tetsuji Hiratsuka",1,18,18,"BestYTDStreakwoa3Putt",2010
518,518,"Dan McCarthy",1,18,18,"BestYTDStreakwoa3Putt",2010
518,518,"William McGirt",1,18,18,"BestYTDStreakwoa3Putt",2010
518,518,"Scott Moran",1,18,2,"BestYTDStreakwoa3Putt",2010
518,518,"Mark Sheftic",1,18,NA,"BestYTDStreakwoa3Putt",2010
518,518,"Mark Silvers",1,18,10,"BestYTDStreakwoa3Putt",2010
518,518,"Isaac Weintraub",1,18,18,"BestYTDStreakwoa3Putt",2010
518,518,"Danny Willett",1,18,10,"BestYTDStreakwoa3Putt",2010
518,518,"Azuma Yano",1,18,7,"BestYTDStreakwoa3Putt",2010
530,530,"Billy Andrade",1,17,5,"BestYTDStreakwoa3Putt",2010
530,530,"Laurie Canter",1,17,1,"BestYTDStreakwoa3Putt",2010
530,530,"Ben Martin",2,17,7,"BestYTDStreakwoa3Putt",2010
530,530,"Chip Sullivan",1,17,1,"BestYTDStreakwoa3Putt",2010
530,530,"Hudson Swafford",1,17,8,"BestYTDStreakwoa3Putt",2010
535,535,"Jon Curran",1,16,11,"BestYTDStreakwoa3Putt",2010
535,535,"Dustin Garza",1,16,12,"BestYTDStreakwoa3Putt",2010
535,535,"Travis Hampshire",1,16,6,"BestYTDStreakwoa3Putt",2010
535,535,"TJ Kua",1,16,2,"BestYTDStreakwoa3Putt",2010
535,535,"Thomas Levet",2,16,5,"BestYTDStreakwoa3Putt",2010
535,535,"Alex Martin",1,16,7,"BestYTDStreakwoa3Putt",2010
535,535,"Larry Mize",1,16,10,"BestYTDStreakwoa3Putt",2010
535,535,"Dean Vomacka",1,16,6,"BestYTDStreakwoa3Putt",2010
543,543,"Chase Baldwin",1,15,7,"BestYTDStreakwoa3Putt",2010
543,543,"Kurt Barnes",1,15,NA,"BestYTDStreakwoa3Putt",2010
543,543,"Cam Burke",1,15,15,"BestYTDStreakwoa3Putt",2010
543,543,"John Chin",1,15,8,"BestYTDStreakwoa3Putt",2010
543,543,"Eric Chun",1,15,1,"BestYTDStreakwoa3Putt",2010
543,543,"Keith Clearwater",1,15,2,"BestYTDStreakwoa3Putt",2010
543,543,"Paul Lawrie",1,15,15,"BestYTDStreakwoa3Putt",2010
543,543,"Gregory Main",1,15,11,"BestYTDStreakwoa3Putt",2010
543,543,"Keith Ohr",1,15,15,"BestYTDStreakwoa3Putt",2010
543,543,"Tim Parun",1,15,4,"BestYTDStreakwoa3Putt",2010
543,543,"Jordan Payne",1,15,15,"BestYTDStreakwoa3Putt",2010
543,543,"Andrew Putnam",1,15,15,"BestYTDStreakwoa3Putt",2010
543,543,"Daniel Summerhays",1,15,13,"BestYTDStreakwoa3Putt",2010
543,543,"Manuel Villegas",2,15,15,"BestYTDStreakwoa3Putt",2010
557,557,"Tanner Kesterson",1,14,8,"BestYTDStreakwoa3Putt",2010
557,557,"Brett Lederer",1,14,3,"BestYTDStreakwoa3Putt",2010
557,557,"Lucas Lee",1,14,1,"BestYTDStreakwoa3Putt",2010
557,557,"Steve Pate",1,14,14,"BestYTDStreakwoa3Putt",2010
557,557,"Nathan Smith",1,14,13,"BestYTDStreakwoa3Putt",2010
557,557,"Tom Whitehouse",1,14,7,"BestYTDStreakwoa3Putt",2010
557,557,"Gunner Wiebe",1,14,12,"BestYTDStreakwoa3Putt",2010
564,564,"Bennett Blakeman",1,13,NA,"BestYTDStreakwoa3Putt",2010
564,564,"Andrew Coltart",1,13,13,"BestYTDStreakwoa3Putt",2010
564,564,"Terry Pilkadaris",1,13,6,"BestYTDStreakwoa3Putt",2010
567,567,"Gavin Hall",1,12,3,"BestYTDStreakwoa3Putt",2010
567,567,"Jose Manuel Lara",1,12,12,"BestYTDStreakwoa3Putt",2010
567,567,"Kevin Savage",1,12,4,"BestYTDStreakwoa3Putt",2010
570,570,"Victor Dubuisson",1,11,NA,"BestYTDStreakwoa3Putt",2010
570,570,"Simon Edwards",1,11,4,"BestYTDStreakwoa3Putt",2010
570,570,"Estanislao Guerrero",1,11,10,"BestYTDStreakwoa3Putt",2010
570,570,"Jean Hugo",1,11,5,"BestYTDStreakwoa3Putt",2010
570,570,"Mike Standly",1,11,6,"BestYTDStreakwoa3Putt",2010
570,570,"Rich Steinmetz",1,11,3,"BestYTDStreakwoa3Putt",2010
576,576,"Changwon Han",1,10,10,"BestYTDStreakwoa3Putt",2010
576,576,"Jaebum Park",1,10,5,"BestYTDStreakwoa3Putt",2010
576,576,"Ewan Porter",1,10,10,"BestYTDStreakwoa3Putt",2010
576,576,"Loren Roberts",1,10,2,"BestYTDStreakwoa3Putt",2010
576,576,"Nathan Tyler",1,10,8,"BestYTDStreakwoa3Putt",2010
581,581,"Barrett Jarosch",1,9,9,"BestYTDStreakwoa3Putt",2010
