"EarlyRound2ScoringAverage_RANKTHISWEEK_2016","EarlyRound2ScoringAverage_RANKLASTWEEK_2016","EarlyRound2ScoringAverage_PLAYERNAME_2016","EarlyRound2ScoringAverage__2016","EarlyRound2ScoringAverage_AVG_2016","EarlyRound2ScoringAverage_TOTALSTROKES_2016","EarlyRound2ScoringAverage_TOTALROUNDS_2016","stat_name","year"
22,27,"Billy Horschel",NA,70,420,6,"EarlyRound2ScoringAverage",2016
22,27,"Justin Leonard",NA,70,210,3,"EarlyRound2ScoringAverage",2016
22,27,"Troy Merritt",NA,70,630,9,"EarlyRound2ScoringAverage",2016
22,27,"Louis Oosthuizen",NA,70,140,2,"EarlyRound2ScoringAverage",2016
22,27,"Jordan Spieth",NA,70,210,3,"EarlyRound2ScoringAverage",2016
22,27,"Brendan Steele",NA,70,420,6,"EarlyRound2ScoringAverage",2016
31,39,"Spencer Levin",NA,70.09,771,11,"EarlyRound2ScoringAverage",2016
32,27,"Jonas Blixt",NA,70.13,561,8,"EarlyRound2ScoringAverage",2016
32,42,"Jason Gore",NA,70.13,561,8,"EarlyRound2ScoringAverage",2016
32,24,"Sung Kang",NA,70.13,561,8,"EarlyRound2ScoringAverage",2016
35,42,"Alex Cejka",NA,70.14,491,7,"EarlyRound2ScoringAverage",2016
35,42,"KJ Choi",NA,70.14,491,7,"EarlyRound2ScoringAverage",2016
35,9,"Nick Taylor",NA,70.14,491,7,"EarlyRound2ScoringAverage",2016
35,42,"Jhonattan Vegas",NA,70.14,491,7,"EarlyRound2ScoringAverage",2016
39,46,"Mark Wilson",NA,70.17,421,6,"EarlyRound2ScoringAverage",2016
40,47,"Jason Dufner",NA,70.2,351,5,"EarlyRound2ScoringAverage",2016
41,49,"Retief Goosen",NA,70.25,281,4,"EarlyRound2ScoringAverage",2016
42,50,"Brandt Snedeker",NA,70.29,492,7,"EarlyRound2ScoringAverage",2016
43,61,"Luke Donald",NA,70.33,422,6,"EarlyRound2ScoringAverage",2016
44,51,"Derek Fathauer",NA,70.43,493,7,"EarlyRound2ScoringAverage",2016
45,55,"Brian Harman",NA,70.44,634,9,"EarlyRound2ScoringAverage",2016
46,22,"Kelly Kraft",NA,70.5,423,6,"EarlyRound2ScoringAverage",2016
46,55,"Hideki Matsuyama",NA,70.5,282,4,"EarlyRound2ScoringAverage",2016
46,55,"Rory McIlroy",NA,70.5,282,4,"EarlyRound2ScoringAverage",2016
46,55,"John Senden",NA,70.5,423,6,"EarlyRound2ScoringAverage",2016
46,24,"Daniel Summerhays",NA,70.5,564,8,"EarlyRound2ScoringAverage",2016
46,55,"Justin Thomas",NA,70.5,282,4,"EarlyRound2ScoringAverage",2016
52,40,"Jim Herman",NA,70.56,635,9,"EarlyRound2ScoringAverage",2016
53,60,"Jimmy Walker",NA,70.57,494,7,"EarlyRound2ScoringAverage",2016
54,61,"Patrick Reed",NA,70.6,353,5,"EarlyRound2ScoringAverage",2016
55,51,"Gary Woodland",NA,70.63,565,8,"EarlyRound2ScoringAverage",2016
56,47,"Jason Bohn",NA,70.67,424,6,"EarlyRound2ScoringAverage",2016
56,65,"Roberto Castro",NA,70.67,636,9,"EarlyRound2ScoringAverage",2016
56,61,"Harris English",NA,70.67,424,6,"EarlyRound2ScoringAverage",2016
56,65,"Charley Hoffman",NA,70.67,424,6,"EarlyRound2ScoringAverage",2016
56,27,"JB Holmes",NA,70.67,212,3,"EarlyRound2ScoringAverage",2016
56,70,"Cameron Tringale",NA,70.67,636,9,"EarlyRound2ScoringAverage",2016
62,83,"Colt Knost",NA,70.7,707,10,"EarlyRound2ScoringAverage",2016
63,68,"Graeme McDowell",NA,70.71,495,7,"EarlyRound2ScoringAverage",2016
64,68,"Graham DeLaet",NA,70.75,566,8,"EarlyRound2ScoringAverage",2016
64,70,"John Huh",NA,70.75,566,8,"EarlyRound2ScoringAverage",2016
64,83,"Justin Rose",NA,70.75,283,4,"EarlyRound2ScoringAverage",2016
64,70,"DJ Trahan",NA,70.75,283,4,"EarlyRound2ScoringAverage",2016
68,40,"Ricky Barnes",NA,70.78,637,9,"EarlyRound2ScoringAverage",2016
69,76,"Si Woo Kim",NA,70.82,779,11,"EarlyRound2ScoringAverage",2016
70,77,"Matt Jones",NA,70.83,425,6,"EarlyRound2ScoringAverage",2016
70,77,"Kevin Na",NA,70.83,425,6,"EarlyRound2ScoringAverage",2016
72,77,"Emiliano Grillo",NA,70.86,496,7,"EarlyRound2ScoringAverage",2016
72,81,"Tom Hoge",NA,70.86,496,7,"EarlyRound2ScoringAverage",2016
72,81,"Tyrone Van Aswegen",NA,70.86,496,7,"EarlyRound2ScoringAverage",2016
72,65,"Johnson Wagner",NA,70.86,496,7,"EarlyRound2ScoringAverage",2016
76,51,"Kevin Chappell",NA,70.88,567,8,"EarlyRound2ScoringAverage",2016
77,64,"David Hearn",NA,70.89,638,9,"EarlyRound2ScoringAverage",2016
77,70,"Chris Stroud",NA,70.89,638,9,"EarlyRound2ScoringAverage",2016
79,83,"Thomas Aiken",NA,71,426,6,"EarlyRound2ScoringAverage",2016
79,83,"Daniel Berger",NA,71,497,7,"EarlyRound2ScoringAverage",2016
79,83,"Shane Bertsch",NA,71,355,5,"EarlyRound2ScoringAverage",2016
79,83,"Jon Curran",NA,71,710,10,"EarlyRound2ScoringAverage",2016
79,83,"Adam Hadwin",NA,71,639,9,"EarlyRound2ScoringAverage",2016
79,83,"Anirban Lahiri",NA,71,355,5,"EarlyRound2ScoringAverage",2016
79,83,"Davis Love III",NA,71,497,7,"EarlyRound2ScoringAverage",2016
79,83,"Will Ma Kenzie",NA,71,639,9,"EarlyRound2ScoringAverage",2016
79,83,"Geoff Ogilvy",NA,71,355,5,"EarlyRound2ScoringAverage",2016
79,83,"Pat Perez",NA,71,355,5,"EarlyRound2ScoringAverage",2016
79,83,"Chez Reavie",NA,71,568,8,"EarlyRound2ScoringAverage",2016
79,83,"Scott Stallings",NA,71,497,7,"EarlyRound2ScoringAverage",2016
79,17,"Henrik Stenson",NA,71,284,4,"EarlyRound2ScoringAverage",2016
79,83,"Michael Thompson",NA,71,497,7,"EarlyRound2ScoringAverage",2016
79,83,"Bubba Watson",NA,71,213,3,"EarlyRound2ScoringAverage",2016
94,99,"Tony Finau",NA,71.11,640,9,"EarlyRound2ScoringAverage",2016
94,99,"Freddie Jacobson",NA,71.11,640,9,"EarlyRound2ScoringAverage",2016
94,99,"Kyle Stanley",NA,71.11,640,9,"EarlyRound2ScoringAverage",2016
97,102,"Keegan Bradley",NA,71.13,569,8,"EarlyRound2ScoringAverage",2016
97,51,"Martin Laird",NA,71.13,569,8,"EarlyRound2ScoringAverage",2016
97,105,"Danny Lee",NA,71.13,569,8,"EarlyRound2ScoringAverage",2016
97,102,"Jamie Lovemark",NA,71.13,569,8,"EarlyRound2ScoringAverage",2016
97,102,"Will Wilcox",NA,71.13,569,8,"EarlyRound2ScoringAverage",2016
102,105,"Scott Langley",NA,71.14,498,7,"EarlyRound2ScoringAverage",2016
102,119,"Francesco Molinari",NA,71.14,498,7,"EarlyRound2ScoringAverage",2016
102,105,"Seung Yul Noh",NA,71.14,498,7,"EarlyRound2ScoringAverage",2016
102,77,"Sam Saunders",NA,71.14,498,7,"EarlyRound2ScoringAverage",2016
102,105,"Camilo Villegas",NA,71.14,498,7,"EarlyRound2ScoringAverage",2016
107,110,"Andrew Loupe",NA,71.17,427,6,"EarlyRound2ScoringAverage",2016
108,110,"Bronson Burgoon",NA,71.2,356,5,"EarlyRound2ScoringAverage",2016
108,110,"Steve Stricker",NA,71.2,356,5,"EarlyRound2ScoringAverage",2016
110,105,"Martin Piller",NA,71.25,570,8,"EarlyRound2ScoringAverage",2016
110,115,"Cameron Smith",NA,71.25,570,8,"EarlyRound2ScoringAverage",2016
112,110,"Jason Kokrak",NA,71.27,784,11,"EarlyRound2ScoringAverage",2016
113,116,"JJ Henry",NA,71.29,499,7,"EarlyRound2ScoringAverage",2016
113,116,"Mark Hubbard",NA,71.29,499,7,"EarlyRound2ScoringAverage",2016
113,116,"Chris Kirk",NA,71.29,499,7,"EarlyRound2ScoringAverage",2016
116,119,"Aaron Baddeley",NA,71.33,642,9,"EarlyRound2ScoringAverage",2016
116,119,"Matt Kuchar",NA,71.33,428,6,"EarlyRound2ScoringAverage",2016
116,70,"Greg Owen",NA,71.33,642,9,"EarlyRound2ScoringAverage",2016
116,119,"Ryan Palmer",NA,71.33,428,6,"EarlyRound2ScoringAverage",2016
116,27,"Ollie Schniederjans",NA,71.33,214,3,"EarlyRound2ScoringAverage",2016
121,128,"Sergio Garcia",NA,71.4,357,5,"EarlyRound2ScoringAverage",2016
121,128,"Brooks Koepka",NA,71.4,357,5,"EarlyRound2ScoringAverage",2016
121,128,"Wes Roach",NA,71.4,357,5,"EarlyRound2ScoringAverage",2016
121,70,"Webb Simpson",NA,71.4,357,5,"EarlyRound2ScoringAverage",2016
125,131,"Luke List",NA,71.43,500,7,"EarlyRound2ScoringAverage",2016
125,131,"William McGirt",NA,71.43,500,7,"EarlyRound2ScoringAverage",2016
125,131,"Sean OHair",NA,71.43,500,7,"EarlyRound2ScoringAverage",2016
128,136,"James Hahn",NA,71.5,715,10,"EarlyRound2ScoringAverage",2016
128,134,"Kevin Streelman",NA,71.5,429,6,"EarlyRound2ScoringAverage",2016
128,134,"David Toms",NA,71.5,286,4,"EarlyRound2ScoringAverage",2016
131,119,"Ryan Moore",NA,71.57,501,7,"EarlyRound2ScoringAverage",2016
132,138,"Ben Martin",NA,71.63,573,8,"EarlyRound2ScoringAverage",2016
133,141,"Scott Pinckney",NA,71.7,717,10,"EarlyRound2ScoringAverage",2016
133,136,"Boo Weekley",NA,71.7,717,10,"EarlyRound2ScoringAverage",2016
135,142,"Jerry Kelly",NA,71.71,502,7,"EarlyRound2ScoringAverage",2016
136,143,"Miguel Angel Carballo",NA,71.75,287,4,"EarlyRound2ScoringAverage",2016
136,143,"Henrik Norlander",NA,71.75,574,8,"EarlyRound2ScoringAverage",2016
138,146,"Bryce Molder",NA,71.78,646,9,"EarlyRound2ScoringAverage",2016
139,147,"Ian Poulter",NA,71.8,359,5,"EarlyRound2ScoringAverage",2016
139,161,"Robert Streb",NA,71.8,359,5,"EarlyRound2ScoringAverage",2016
139,147,"Brian Stuard",NA,71.8,359,5,"EarlyRound2ScoringAverage",2016
142,149,"Luke Guthrie",NA,71.83,431,6,"EarlyRound2ScoringAverage",2016
143,150,"Hudson Swafford",NA,71.88,575,8,"EarlyRound2ScoringAverage",2016
144,119,"Chad Campbell",NA,71.9,719,10,"EarlyRound2ScoringAverage",2016
144,114,"Ben Crane",NA,71.9,719,10,"EarlyRound2ScoringAverage",2016
144,119,"Whee Kim",NA,71.9,719,10,"EarlyRound2ScoringAverage",2016
147,151,"Erik Compton",NA,72,576,8,"EarlyRound2ScoringAverage",2016
147,151,"Brendon de Jonge",NA,72,504,7,"EarlyRound2ScoringAverage",2016
147,151,"Robert Garrigus",NA,72,504,7,"EarlyRound2ScoringAverage",2016
147,151,"Smylie Kaufman",NA,72,648,9,"EarlyRound2ScoringAverage",2016
147,151,"Andrew Landry",NA,72,360,5,"EarlyRound2ScoringAverage",2016
147,151,"Dicky Pride",NA,72,432,6,"EarlyRound2ScoringAverage",2016
147,151,"Charl Schwartzel",NA,72,216,3,"EarlyRound2ScoringAverage",2016
147,140,"Steve Wheatcroft",NA,72,504,7,"EarlyRound2ScoringAverage",2016
155,138,"Tyler Aldridge",NA,72.11,649,9,"EarlyRound2ScoringAverage",2016
156,159,"Vijay Singh",NA,72.17,433,6,"EarlyRound2ScoringAverage",2016
157,160,"Padraig Harrington",NA,72.2,361,5,"EarlyRound2ScoringAverage",2016
158,161,"Chad Collins",NA,72.25,578,8,"EarlyRound2ScoringAverage",2016
159,193,"Chesson Hadley",NA,72.29,506,7,"EarlyRound2ScoringAverage",2016
159,119,"Steve Marino",NA,72.29,506,7,"EarlyRound2ScoringAverage",2016
159,163,"Harold Varner III",NA,72.29,506,7,"EarlyRound2ScoringAverage",2016
162,165,"Byeong Hun An",NA,72.33,217,3,"EarlyRound2ScoringAverage",2016
162,167,"Brett Stegmaier",NA,72.33,651,9,"EarlyRound2ScoringAverage",2016
164,163,"Shawn Stefani",NA,72.38,579,8,"EarlyRound2ScoringAverage",2016
165,168,"Ken Duke",NA,72.4,362,5,"EarlyRound2ScoringAverage",2016
165,199,"Ernie Els",NA,72.4,362,5,"EarlyRound2ScoringAverage",2016
165,168,"Morgan Hoffmann",NA,72.4,362,5,"EarlyRound2ScoringAverage",2016
165,168,"Carl Pettersson",NA,72.4,362,5,"EarlyRound2ScoringAverage",2016
169,119,"Blayne Barber",NA,72.43,507,7,"EarlyRound2ScoringAverage",2016
169,171,"Angel Cabrera",NA,72.43,507,7,"EarlyRound2ScoringAverage",2016
169,171,"Rhein Gibson",NA,72.43,507,7,"EarlyRound2ScoringAverage",2016
169,165,"Bill Haas",NA,72.43,507,7,"EarlyRound2ScoringAverage",2016
169,151,"Peter Malnati",NA,72.43,507,7,"EarlyRound2ScoringAverage",2016
174,173,"Scott Brown",NA,72.44,652,9,"EarlyRound2ScoringAverage",2016
174,173,"David Lingmerth",NA,72.44,652,9,"EarlyRound2ScoringAverage",2016
176,175,"Russell Henley",NA,72.5,435,6,"EarlyRound2ScoringAverage",2016
176,175,"Andy Sullivan",NA,72.5,145,2,"EarlyRound2ScoringAverage",2016
176,175,"Vaughn Taylor",NA,72.5,290,4,"EarlyRound2ScoringAverage",2016
179,143,"Justin Hicks",NA,72.6,363,5,"EarlyRound2ScoringAverage",2016
179,179,"Darron Stiles",NA,72.6,363,5,"EarlyRound2ScoringAverage",2016
181,180,"Billy Hurley III",NA,72.67,218,3,"EarlyRound2ScoringAverage",2016
182,178,"Andres Gonzales",NA,72.7,727,10,"EarlyRound2ScoringAverage",2016
183,181,"Matthew Fitzpatrick",NA,72.75,291,4,"EarlyRound2ScoringAverage",2016
183,181,"Rory Sabbatini",NA,72.75,582,8,"EarlyRound2ScoringAverage",2016
185,185,"Branden Grace",NA,72.83,437,6,"EarlyRound2ScoringAverage",2016
186,187,"Brendon Todd",NA,72.88,583,8,"EarlyRound2ScoringAverage",2016
187,188,"Abraham Ancer",NA,73,438,6,"EarlyRound2ScoringAverage",2016
187,184,"Stuart Appleby",NA,73,438,6,"EarlyRound2ScoringAverage",2016
187,188,"Shane Lowry",NA,73,438,6,"EarlyRound2ScoringAverage",2016
187,188,"Carlos Ortiz",NA,73,730,10,"EarlyRound2ScoringAverage",2016
187,188,"Cameron Percy",NA,73,365,5,"EarlyRound2ScoringAverage",2016
192,192,"Zac Blair",NA,73.11,658,9,"EarlyRound2ScoringAverage",2016
193,193,"Charlie Beljan",NA,73.17,439,6,"EarlyRound2ScoringAverage",2016
193,196,"Derek Ernst",NA,73.17,439,6,"EarlyRound2ScoringAverage",2016
193,193,"DH Lee",NA,73.17,439,6,"EarlyRound2ScoringAverage",2016
196,196,"DA Points",NA,73.2,366,5,"EarlyRound2ScoringAverage",2016
196,196,"Andres Romero",NA,73.2,366,5,"EarlyRound2ScoringAverage",2016
198,200,"Fabian Gomez",NA,73.33,440,6,"EarlyRound2ScoringAverage",2016
199,185,"Dawie van der Walt",NA,73.43,514,7,"EarlyRound2ScoringAverage",2016
200,202,"Hunter Mahan",NA,73.5,441,6,"EarlyRound2ScoringAverage",2016
201,204,"George McNeill",NA,73.6,368,5,"EarlyRound2ScoringAverage",2016
202,202,"Steven Bowditch",NA,74,370,5,"EarlyRound2ScoringAverage",2016
203,205,"Robert Allenby",NA,74.22,668,9,"EarlyRound2ScoringAverage",2016
204,207,"Brian Gay",NA,74.5,298,4,"EarlyRound2ScoringAverage",2016
204,201,"Hiroshi Iwata",NA,74.5,745,10,"EarlyRound2ScoringAverage",2016
204,208,"Rob Oppenheim",NA,74.5,298,4,"EarlyRound2ScoringAverage",2016
207,206,"Matt Every",NA,74.57,522,7,"EarlyRound2ScoringAverage",2016
