"Back9Round3ScoringAverage_RANKTHISWEEK_2011","Back9Round3ScoringAverage_RANKLASTWEEK_2011","Back9Round3ScoringAverage_PLAYERNAME_2011","Back9Round3ScoringAverage__2011","Back9Round3ScoringAverage_AVG_2011","Back9Round3ScoringAverage_TOTALSTROKES_2011","Back9Round3ScoringAverage_TOTALROUNDS_2011","stat_name","year"
171,171,"Bio Kim",NA,36.18,398,11,"Back9Round3ScoringAverage",2011
172,172,"Stuart Appleby",NA,36.2,362,10,"Back9Round3ScoringAverage",2011
172,172,"Jeff Overton",NA,36.2,724,20,"Back9Round3ScoringAverage",2011
174,174,"Tag Ridings",NA,36.24,616,17,"Back9Round3ScoringAverage",2011
175,175,"Shaun Micheel",NA,36.25,435,12,"Back9Round3ScoringAverage",2011
175,175,"Marc Turnesa",NA,36.25,290,8,"Back9Round3ScoringAverage",2011
177,177,"Steve Flesch",NA,36.28,653,18,"Back9Round3ScoringAverage",2011
178,178,"Matt Bettencourt",NA,36.29,508,14,"Back9Round3ScoringAverage",2011
179,179,"JP Hayes",NA,36.3,363,10,"Back9Round3ScoringAverage",2011
180,180,"Josh Teater",NA,36.32,799,22,"Back9Round3ScoringAverage",2011
181,181,"Lucas Glover",NA,36.4,546,15,"Back9Round3ScoringAverage",2011
182,182,"Hunter Haas",NA,36.42,692,19,"Back9Round3ScoringAverage",2011
183,183,"Jason Bohn",NA,36.53,548,15,"Back9Round3ScoringAverage",2011
184,184,"Rich Beem",NA,36.83,221,6,"Back9Round3ScoringAverage",2011
185,185,"Martin Piller",NA,36.89,332,9,"Back9Round3ScoringAverage",2011
186,186,"Justin Hicks",NA,37,296,8,"Back9Round3ScoringAverage",2011
