"SandSavesfrom30yards_RANKTHISWEEK_2006","SandSavesfrom30yards_RANKLASTWEEK_2006","SandSavesfrom30yards_PLAYERNAME_2006","SandSavesfrom30yards_ROUNDS_2006","SandSavesfrom30yards_Pct_2006","SandSavesfrom30yards_OFSAVES_2006","SandSavesfrom30yards_OFBUNKERS_2006","stat_name","year"
127,127,"Paul Azinger",87,23.53,4,17,"SandSavesfrom30yards",2006
127,127,"Brian Davis",92,23.53,4,17,"SandSavesfrom30yards",2006
127,127,"Bob Estes",85,23.53,4,17,"SandSavesfrom30yards",2006
127,127,"Lucas Glover",105,23.53,4,17,"SandSavesfrom30yards",2006
131,131,"Jason Gore",86,23.08,3,13,"SandSavesfrom30yards",2006
131,131,"Greg Kraft",79,23.08,3,13,"SandSavesfrom30yards",2006
131,131,"Jeff Maggert",81,23.08,3,13,"SandSavesfrom30yards",2006
131,131,"Billy Mayfair",94,23.08,3,13,"SandSavesfrom30yards",2006
131,131,"Patrick Sheehan",104,23.08,3,13,"SandSavesfrom30yards",2006
136,136,"Alex Aragon",63,22.22,2,9,"SandSavesfrom30yards",2006
136,136,"Bart Bryant",87,22.22,2,9,"SandSavesfrom30yards",2006
136,136,"Retief Goosen",68,22.22,2,9,"SandSavesfrom30yards",2006
136,136,"Tim Herron",82,22.22,2,9,"SandSavesfrom30yards",2006
136,136,"Thomas Levet",53,22.22,2,9,"SandSavesfrom30yards",2006
136,136,"Jesper Parnevik",84,22.22,4,18,"SandSavesfrom30yards",2006
142,142,"Tim Clark",80,21.43,3,14,"SandSavesfrom30yards",2006
142,142,"Marco Dawson",87,21.43,3,14,"SandSavesfrom30yards",2006
144,144,"Brett Quigley",109,20.83,5,24,"SandSavesfrom30yards",2006
145,145,"Eric Axley",91,20,3,15,"SandSavesfrom30yards",2006
145,145,"Alex Cejka",93,20,2,10,"SandSavesfrom30yards",2006
145,145,"Robert Damron",91,20,2,10,"SandSavesfrom30yards",2006
145,145,"Charles Howell III",96,20,4,20,"SandSavesfrom30yards",2006
145,145,"Steve Jones",83,20,2,10,"SandSavesfrom30yards",2006
145,145,"Steve Lowery",99,20,3,15,"SandSavesfrom30yards",2006
145,145,"Shigeki Maruyama",94,20,2,10,"SandSavesfrom30yards",2006
145,145,"Greg Owen",79,20,2,10,"SandSavesfrom30yards",2006
145,145,"Ian Poulter",53,20,1,5,"SandSavesfrom30yards",2006
145,145,"Wes Short Jr",96,20,3,15,"SandSavesfrom30yards",2006
145,145,"Vance Veazey",59,20,1,5,"SandSavesfrom30yards",2006
145,145,"Ron Whittaker",81,20,2,10,"SandSavesfrom30yards",2006
157,157,"Henrik Bjornstad",97,18.75,3,16,"SandSavesfrom30yards",2006
158,158,"Olin Browne",108,18.18,2,11,"SandSavesfrom30yards",2006
158,158,"Jeff Gove",91,18.18,2,11,"SandSavesfrom30yards",2006
158,158,"Jeff Sluman",101,18.18,2,11,"SandSavesfrom30yards",2006
158,158,"Roger Tambellini",64,18.18,2,11,"SandSavesfrom30yards",2006
162,162,"Bill Haas",99,17.65,3,17,"SandSavesfrom30yards",2006
163,163,"Tommy Armour III",65,16.67,2,12,"SandSavesfrom30yards",2006
163,163,"Jim Furyk",89,16.67,2,12,"SandSavesfrom30yards",2006
163,163,"Geoff Ogilvy",76,16.67,1,6,"SandSavesfrom30yards",2006
163,163,"Kirk Triplett",58,16.67,1,6,"SandSavesfrom30yards",2006
167,167,"Brandt Jobe",91,15.38,2,13,"SandSavesfrom30yards",2006
168,168,"Shane Bertsch",104,15,3,20,"SandSavesfrom30yards",2006
169,169,"Craig Barlow",77,14.29,1,7,"SandSavesfrom30yards",2006
169,169,"Harrison Frazar",95,14.29,2,14,"SandSavesfrom30yards",2006
169,169,"Robert Garrigus",85,14.29,1,7,"SandSavesfrom30yards",2006
169,169,"JP Hayes",55,14.29,1,7,"SandSavesfrom30yards",2006
169,169,"David McKenzie",82,14.29,1,7,"SandSavesfrom30yards",2006
174,174,"Brad Faxon",78,12.5,2,16,"SandSavesfrom30yards",2006
174,174,"Shaun Micheel",96,12.5,1,8,"SandSavesfrom30yards",2006
174,174,"Corey Pavin",74,12.5,1,8,"SandSavesfrom30yards",2006
174,174,"Chris Smith",67,12.5,1,8,"SandSavesfrom30yards",2006
178,178,"Robert Allenby",79,11.11,1,9,"SandSavesfrom30yards",2006
178,178,"Heath Slocum",96,11.11,1,9,"SandSavesfrom30yards",2006
180,180,"Joey Sindelar",90,10,1,10,"SandSavesfrom30yards",2006
180,180,"Charles Warren",93,10,1,10,"SandSavesfrom30yards",2006
182,182,"Todd Fischer",101,9.09,1,11,"SandSavesfrom30yards",2006
183,183,"Scott Verplank",88,8.33,1,12,"SandSavesfrom30yards",2006
184,184,"Mathew Goggin",72,7.14,1,14,"SandSavesfrom30yards",2006
184,184,"Ian Leggatt",80,7.14,1,14,"SandSavesfrom30yards",2006
186,186,"Stephen Ames",63,0,NA,3,"SandSavesfrom30yards",2006
186,186,"Michael Connell",51,0,NA,3,"SandSavesfrom30yards",2006
186,186,"Chris Couch",75,0,NA,6,"SandSavesfrom30yards",2006
186,186,"Fred Funk",106,0,NA,2,"SandSavesfrom30yards",2006
186,186,"Matt Hansen",68,0,NA,10,"SandSavesfrom30yards",2006
186,186,"John Huston",74,0,NA,6,"SandSavesfrom30yards",2006
186,186,"Freddie Jacobson",56,0,NA,6,"SandSavesfrom30yards",2006
186,186,"Kenny Perry",73,0,NA,2,"SandSavesfrom30yards",2006
186,186,"John Senden",96,0,NA,7,"SandSavesfrom30yards",2006
186,186,"Jerry Smith",94,0,NA,9,"SandSavesfrom30yards",2006
186,186,"Duffy Waldorf",96,0,NA,5,"SandSavesfrom30yards",2006
