"FirstTeeEarlyRound2ScoringAverage_RANKTHISWEEK_2012","FirstTeeEarlyRound2ScoringAverage_RANKLASTWEEK_2012","FirstTeeEarlyRound2ScoringAverage_PLAYERNAME_2012","FirstTeeEarlyRound2ScoringAverage__2012","FirstTeeEarlyRound2ScoringAverage_AVG_2012","FirstTeeEarlyRound2ScoringAverage_TOTALSTROKES_2012","FirstTeeEarlyRound2ScoringAverage_TOTALROUNDS_2012","stat_name","year"
40,40,"Josh Teater",NA,69.67,418,6,"FirstTeeEarlyRound2ScoringAverage",2012
42,42,"Gary Christian",NA,69.75,279,4,"FirstTeeEarlyRound2ScoringAverage",2012
43,43,"Martin Flores",NA,69.8,349,5,"FirstTeeEarlyRound2ScoringAverage",2012
43,43,"Rocco Mediate",NA,69.8,349,5,"FirstTeeEarlyRound2ScoringAverage",2012
45,45,"Jason Dufner",NA,69.83,419,6,"FirstTeeEarlyRound2ScoringAverage",2012
45,45,"Tommy Gainey",NA,69.83,419,6,"FirstTeeEarlyRound2ScoringAverage",2012
47,47,"Brendon de Jonge",NA,69.86,489,7,"FirstTeeEarlyRound2ScoringAverage",2012
47,47,"Troy Matteson",NA,69.86,489,7,"FirstTeeEarlyRound2ScoringAverage",2012
49,49,"Sean OHair",NA,69.9,699,10,"FirstTeeEarlyRound2ScoringAverage",2012
50,50,"Nathan Green",NA,70,350,5,"FirstTeeEarlyRound2ScoringAverage",2012
50,50,"Ryan Moore",NA,70,280,4,"FirstTeeEarlyRound2ScoringAverage",2012
50,50,"Vaughn Taylor",NA,70,420,6,"FirstTeeEarlyRound2ScoringAverage",2012
50,50,"Bubba Watson",NA,70,140,2,"FirstTeeEarlyRound2ScoringAverage",2012
50,50,"YE Yang",NA,70,210,3,"FirstTeeEarlyRound2ScoringAverage",2012
55,55,"JB Holmes",NA,70.13,561,8,"FirstTeeEarlyRound2ScoringAverage",2012
56,56,"Kris Blanks",NA,70.17,421,6,"FirstTeeEarlyRound2ScoringAverage",2012
56,56,"Kevin Na",NA,70.17,421,6,"FirstTeeEarlyRound2ScoringAverage",2012
58,58,"Matt Bettencourt",NA,70.2,351,5,"FirstTeeEarlyRound2ScoringAverage",2012
58,58,"Jim Furyk",NA,70.2,351,5,"FirstTeeEarlyRound2ScoringAverage",2012
58,58,"Trevor Immelman",NA,70.2,351,5,"FirstTeeEarlyRound2ScoringAverage",2012
58,58,"Bill Lunde",NA,70.2,351,5,"FirstTeeEarlyRound2ScoringAverage",2012
62,62,"Patrick Sheehan",NA,70.22,632,9,"FirstTeeEarlyRound2ScoringAverage",2012
63,63,"Robert Karlsson",NA,70.25,281,4,"FirstTeeEarlyRound2ScoringAverage",2012
63,63,"DJ Trahan",NA,70.25,281,4,"FirstTeeEarlyRound2ScoringAverage",2012
63,63,"Bo Van Pelt",NA,70.25,562,8,"FirstTeeEarlyRound2ScoringAverage",2012
66,66,"Blake Adams",NA,70.29,492,7,"FirstTeeEarlyRound2ScoringAverage",2012
66,66,"Gavin Coles",NA,70.29,492,7,"FirstTeeEarlyRound2ScoringAverage",2012
66,66,"Jeff Maggert",NA,70.29,492,7,"FirstTeeEarlyRound2ScoringAverage",2012
66,66,"Ryan Palmer",NA,70.29,492,7,"FirstTeeEarlyRound2ScoringAverage",2012
70,70,"Roberto Castro",NA,70.33,844,12,"FirstTeeEarlyRound2ScoringAverage",2012
70,70,"Jason Day",NA,70.33,211,3,"FirstTeeEarlyRound2ScoringAverage",2012
70,70,"Johnson Wagner",NA,70.33,422,6,"FirstTeeEarlyRound2ScoringAverage",2012
70,70,"Lee Westwood",NA,70.33,211,3,"FirstTeeEarlyRound2ScoringAverage",2012
70,70,"Gary Woodland",NA,70.33,211,3,"FirstTeeEarlyRound2ScoringAverage",2012
75,75,"Kyle Reifers",NA,70.43,493,7,"FirstTeeEarlyRound2ScoringAverage",2012
76,76,"George McNeill",NA,70.45,775,11,"FirstTeeEarlyRound2ScoringAverage",2012
77,77,"Cameron Beckman",NA,70.5,141,2,"FirstTeeEarlyRound2ScoringAverage",2012
77,77,"Kevin Chappell",NA,70.5,282,4,"FirstTeeEarlyRound2ScoringAverage",2012
77,77,"Sergio Garcia",NA,70.5,141,2,"FirstTeeEarlyRound2ScoringAverage",2012
77,77,"Richard Lee",NA,70.5,282,4,"FirstTeeEarlyRound2ScoringAverage",2012
77,77,"Geoff Ogilvy",NA,70.5,423,6,"FirstTeeEarlyRound2ScoringAverage",2012
82,82,"Daniel Summerhays",NA,70.55,776,11,"FirstTeeEarlyRound2ScoringAverage",2012
83,83,"Michael Thompson",NA,70.57,494,7,"FirstTeeEarlyRound2ScoringAverage",2012
84,84,"Aaron Baddeley",NA,70.6,706,10,"FirstTeeEarlyRound2ScoringAverage",2012
84,84,"Scott Dunlap",NA,70.6,353,5,"FirstTeeEarlyRound2ScoringAverage",2012
84,84,"Seung Yul Noh",NA,70.6,706,10,"FirstTeeEarlyRound2ScoringAverage",2012
84,84,"DA Points",NA,70.6,706,10,"FirstTeeEarlyRound2ScoringAverage",2012
88,88,"Miguel Angel Carballo",NA,70.63,565,8,"FirstTeeEarlyRound2ScoringAverage",2012
88,88,"Vijay Singh",NA,70.63,565,8,"FirstTeeEarlyRound2ScoringAverage",2012
90,90,"Michael Bradley",NA,70.67,212,3,"FirstTeeEarlyRound2ScoringAverage",2012
90,90,"Dustin Johnson",NA,70.67,212,3,"FirstTeeEarlyRound2ScoringAverage",2012
90,90,"Rory McIlroy",NA,70.67,212,3,"FirstTeeEarlyRound2ScoringAverage",2012
90,90,"Steve Stricker",NA,70.67,212,3,"FirstTeeEarlyRound2ScoringAverage",2012
94,94,"Charley Hoffman",NA,70.69,919,13,"FirstTeeEarlyRound2ScoringAverage",2012
95,95,"Hunter Haas",NA,70.71,495,7,"FirstTeeEarlyRound2ScoringAverage",2012
96,96,"Danny Lee",NA,70.75,283,4,"FirstTeeEarlyRound2ScoringAverage",2012
96,96,"Kevin Streelman",NA,70.75,566,8,"FirstTeeEarlyRound2ScoringAverage",2012
98,98,"David Mathis",NA,70.8,354,5,"FirstTeeEarlyRound2ScoringAverage",2012
98,98,"William McGirt",NA,70.8,708,10,"FirstTeeEarlyRound2ScoringAverage",2012
100,100,"Mathew Goggin",NA,70.86,496,7,"FirstTeeEarlyRound2ScoringAverage",2012
101,101,"Charlie Beljan",NA,71,284,4,"FirstTeeEarlyRound2ScoringAverage",2012
101,101,"Jason Bohn",NA,71,497,7,"FirstTeeEarlyRound2ScoringAverage",2012
101,101,"Bud Cauley",NA,71,71,1,"FirstTeeEarlyRound2ScoringAverage",2012
101,101,"Bobby Gates",NA,71,639,9,"FirstTeeEarlyRound2ScoringAverage",2012
101,101,"Padraig Harrington",NA,71,142,2,"FirstTeeEarlyRound2ScoringAverage",2012
101,101,"David Hearn",NA,71,568,8,"FirstTeeEarlyRound2ScoringAverage",2012
101,101,"Matt Jones",NA,71,213,3,"FirstTeeEarlyRound2ScoringAverage",2012
101,101,"Matt Kuchar",NA,71,142,2,"FirstTeeEarlyRound2ScoringAverage",2012
101,101,"Marc Leishman",NA,71,426,6,"FirstTeeEarlyRound2ScoringAverage",2012
101,101,"John Merrick",NA,71,497,7,"FirstTeeEarlyRound2ScoringAverage",2012
101,101,"Webb Simpson",NA,71,142,2,"FirstTeeEarlyRound2ScoringAverage",2012
101,101,"Heath Slocum",NA,71,355,5,"FirstTeeEarlyRound2ScoringAverage",2012
101,101,"Brandt Snedeker",NA,71,213,3,"FirstTeeEarlyRound2ScoringAverage",2012
101,101,"Chris Stroud",NA,71,497,7,"FirstTeeEarlyRound2ScoringAverage",2012
115,115,"JJ Killeen",NA,71.1,711,10,"FirstTeeEarlyRound2ScoringAverage",2012
115,115,"Martin Laird",NA,71.1,711,10,"FirstTeeEarlyRound2ScoringAverage",2012
117,117,"Jerry Kelly",NA,71.13,569,8,"FirstTeeEarlyRound2ScoringAverage",2012
118,118,"Hunter Mahan",NA,71.17,427,6,"FirstTeeEarlyRound2ScoringAverage",2012
118,118,"Roland Thatcher",NA,71.17,427,6,"FirstTeeEarlyRound2ScoringAverage",2012
120,120,"Nick Watney",NA,71.2,356,5,"FirstTeeEarlyRound2ScoringAverage",2012
121,121,"Sangmoon Bae",NA,71.25,570,8,"FirstTeeEarlyRound2ScoringAverage",2012
121,121,"Greg Owen",NA,71.25,570,8,"FirstTeeEarlyRound2ScoringAverage",2012
121,121,"Pat Perez",NA,71.25,285,4,"FirstTeeEarlyRound2ScoringAverage",2012
124,124,"Keegan Bradley",NA,71.33,214,3,"FirstTeeEarlyRound2ScoringAverage",2012
124,124,"Ryuji Imada",NA,71.33,642,9,"FirstTeeEarlyRound2ScoringAverage",2012
126,126,"Arjun Atwal",NA,71.38,571,8,"FirstTeeEarlyRound2ScoringAverage",2012
127,127,"Stewart Cink",NA,71.5,429,6,"FirstTeeEarlyRound2ScoringAverage",2012
127,127,"Rickie Fowler",NA,71.5,286,4,"FirstTeeEarlyRound2ScoringAverage",2012
127,127,"Bill Haas",NA,71.5,286,4,"FirstTeeEarlyRound2ScoringAverage",2012
127,127,"Louis Oosthuizen",NA,71.5,429,6,"FirstTeeEarlyRound2ScoringAverage",2012
131,131,"Robert Allenby",NA,71.55,787,11,"FirstTeeEarlyRound2ScoringAverage",2012
132,132,"Kyle Stanley",NA,71.6,358,5,"FirstTeeEarlyRound2ScoringAverage",2012
133,133,"Rod Pampling",NA,71.63,573,8,"FirstTeeEarlyRound2ScoringAverage",2012
134,134,"Mark Anderson",NA,71.67,645,9,"FirstTeeEarlyRound2ScoringAverage",2012
134,134,"Billy Horschel",NA,71.67,215,3,"FirstTeeEarlyRound2ScoringAverage",2012
134,134,"Garth Mulroy",NA,71.67,430,6,"FirstTeeEarlyRound2ScoringAverage",2012
134,134,"Kevin Stadler",NA,71.67,215,3,"FirstTeeEarlyRound2ScoringAverage",2012
138,138,"David Toms",NA,71.75,287,4,"FirstTeeEarlyRound2ScoringAverage",2012
139,139,"James Driscoll",NA,71.8,359,5,"FirstTeeEarlyRound2ScoringAverage",2012
139,139,"Kevin Kisner",NA,71.8,359,5,"FirstTeeEarlyRound2ScoringAverage",2012
139,139,"Steve Wheatcroft",NA,71.8,359,5,"FirstTeeEarlyRound2ScoringAverage",2012
142,142,"Chez Reavie",NA,71.82,790,11,"FirstTeeEarlyRound2ScoringAverage",2012
143,143,"Kyle Thompson",NA,71.83,431,6,"FirstTeeEarlyRound2ScoringAverage",2012
144,144,"Andres Romero",NA,71.86,503,7,"FirstTeeEarlyRound2ScoringAverage",2012
145,145,"Erik Compton",NA,72,504,7,"FirstTeeEarlyRound2ScoringAverage",2012
145,145,"Harrison Frazar",NA,72,432,6,"FirstTeeEarlyRound2ScoringAverage",2012
145,145,"Stephen Gangluff",NA,72,360,5,"FirstTeeEarlyRound2ScoringAverage",2012
145,145,"Jason Kokrak",NA,72,288,4,"FirstTeeEarlyRound2ScoringAverage",2012
145,145,"Edward Loar",NA,72,432,6,"FirstTeeEarlyRound2ScoringAverage",2012
145,145,"Ted Potter Jr",NA,72,432,6,"FirstTeeEarlyRound2ScoringAverage",2012
145,145,"Ian Poulter",NA,72,216,3,"FirstTeeEarlyRound2ScoringAverage",2012
145,145,"Alexandre Rocha",NA,72,648,9,"FirstTeeEarlyRound2ScoringAverage",2012
145,145,"Adam Scott",NA,72,72,1,"FirstTeeEarlyRound2ScoringAverage",2012
145,145,"Charlie Wi",NA,72,576,8,"FirstTeeEarlyRound2ScoringAverage",2012
155,155,"Nick OHern",NA,72.17,433,6,"FirstTeeEarlyRound2ScoringAverage",2012
156,156,"Ben Curtis",NA,72.22,650,9,"FirstTeeEarlyRound2ScoringAverage",2012
157,157,"Ricky Barnes",NA,72.25,289,4,"FirstTeeEarlyRound2ScoringAverage",2012
157,157,"Chris DiMarco",NA,72.25,289,4,"FirstTeeEarlyRound2ScoringAverage",2012
157,157,"Jhonattan Vegas",NA,72.25,289,4,"FirstTeeEarlyRound2ScoringAverage",2012
160,160,"Jonathan Byrd",NA,72.29,506,7,"FirstTeeEarlyRound2ScoringAverage",2012
161,161,"Phil Mickelson",NA,72.33,217,3,"FirstTeeEarlyRound2ScoringAverage",2012
162,162,"Freddie Jacobson",NA,72.4,362,5,"FirstTeeEarlyRound2ScoringAverage",2012
163,163,"Daniel Chopra",NA,72.43,507,7,"FirstTeeEarlyRound2ScoringAverage",2012
164,164,"Justin Rose",NA,72.5,145,2,"FirstTeeEarlyRound2ScoringAverage",2012
165,165,"Ernie Els",NA,72.6,363,5,"FirstTeeEarlyRound2ScoringAverage",2012
165,165,"Tom Pernice Jr",NA,72.6,363,5,"FirstTeeEarlyRound2ScoringAverage",2012
167,167,"JJ Henry",NA,72.63,581,8,"FirstTeeEarlyRound2ScoringAverage",2012
168,168,"John Rollins",NA,72.75,291,4,"FirstTeeEarlyRound2ScoringAverage",2012
169,169,"Ryo Ishikawa",NA,72.8,364,5,"FirstTeeEarlyRound2ScoringAverage",2012
169,169,"Rory Sabbatini",NA,72.8,728,10,"FirstTeeEarlyRound2ScoringAverage",2012
171,171,"Scott Stallings",NA,72.86,510,7,"FirstTeeEarlyRound2ScoringAverage",2012
172,172,"Billy Hurley III",NA,72.9,729,10,"FirstTeeEarlyRound2ScoringAverage",2012
173,173,"Derek Lamely",NA,73,292,4,"FirstTeeEarlyRound2ScoringAverage",2012
173,173,"Justin Leonard",NA,73,365,5,"FirstTeeEarlyRound2ScoringAverage",2012
175,175,"Brendan Steele",NA,73.11,658,9,"FirstTeeEarlyRound2ScoringAverage",2012
176,176,"Sung Kang",NA,73.13,585,8,"FirstTeeEarlyRound2ScoringAverage",2012
177,177,"Brendon Todd",NA,73.18,805,11,"FirstTeeEarlyRound2ScoringAverage",2012
178,178,"Mark Wilson",NA,73.22,659,9,"FirstTeeEarlyRound2ScoringAverage",2012
179,179,"Stephen Ames",NA,73.33,220,3,"FirstTeeEarlyRound2ScoringAverage",2012
179,179,"Troy Kelly",NA,73.33,440,6,"FirstTeeEarlyRound2ScoringAverage",2012
181,181,"Matt Every",NA,73.5,588,8,"FirstTeeEarlyRound2ScoringAverage",2012
181,181,"Colt Knost",NA,73.5,294,4,"FirstTeeEarlyRound2ScoringAverage",2012
183,183,"KJ Choi",NA,73.67,221,3,"FirstTeeEarlyRound2ScoringAverage",2012
184,184,"Brandt Jobe",NA,73.8,369,5,"FirstTeeEarlyRound2ScoringAverage",2012
185,185,"Bryce Molder",NA,74.17,445,6,"FirstTeeEarlyRound2ScoringAverage",2012
186,186,"Marco Dawson",NA,74.2,371,5,"FirstTeeEarlyRound2ScoringAverage",2012
187,187,"Tim Clark",NA,74.33,223,3,"FirstTeeEarlyRound2ScoringAverage",2012
188,188,"John Daly",NA,74.5,149,2,"FirstTeeEarlyRound2ScoringAverage",2012
189,189,"Angel Cabrera",NA,76,380,5,"FirstTeeEarlyRound2ScoringAverage",2012
