"LatePar5ScoringAverage_RANKTHISWEEK_2006","LatePar5ScoringAverage_RANKLASTWEEK_2006","LatePar5ScoringAverage_PLAYERNAME_2006","LatePar5ScoringAverage_ROUNDS_2006","LatePar5ScoringAverage_AVG_2006","LatePar5ScoringAverage_TOTALSTROKES_2006","LatePar5ScoringAverage_TOTALHOLES_2006","stat_name","year"
98,98,"Bob Estes",85,4.67,588,126,"LatePar5ScoringAverage",2006
98,98,"Carlos Franco",86,4.67,673,144,"LatePar5ScoringAverage",2006
98,98,"Jim Furyk",89,4.67,878,188,"LatePar5ScoringAverage",2006
98,98,"Bernhard Langer",77,4.67,584,125,"LatePar5ScoringAverage",2006
98,98,"Shigeki Maruyama",94,4.67,659,141,"LatePar5ScoringAverage",2006
98,98,"Billy Mayfair",94,4.67,691,148,"LatePar5ScoringAverage",2006
98,98,"David McKenzie",82,4.67,602,129,"LatePar5ScoringAverage",2006
98,98,"Joe Ogilvie",95,4.67,682,146,"LatePar5ScoringAverage",2006
98,98,"Pat Perez",50,4.67,364,78,"LatePar5ScoringAverage",2006
98,98,"Tim Petrovic",95,4.67,584,125,"LatePar5ScoringAverage",2006
98,98,"Jeff Sluman",101,4.67,770,165,"LatePar5ScoringAverage",2006
98,98,"Chris Smith",67,4.67,593,127,"LatePar5ScoringAverage",2006
98,98,"Jerry Smith",94,4.67,584,125,"LatePar5ScoringAverage",2006
98,98,"Omar Uresti",61,4.67,397,85,"LatePar5ScoringAverage",2006
98,98,"Tjaart van der Walt",60,4.67,388,83,"LatePar5ScoringAverage",2006
118,118,"Michael Allen",84,4.68,692,148,"LatePar5ScoringAverage",2006
118,118,"Marco Dawson",87,4.68,623,133,"LatePar5ScoringAverage",2006
118,118,"Chris DiMarco",83,4.68,608,130,"LatePar5ScoringAverage",2006
118,118,"Ryan Hietala",61,4.68,421,90,"LatePar5ScoringAverage",2006
118,118,"Tag Ridings",103,4.68,772,165,"LatePar5ScoringAverage",2006
118,118,"DJ Trahan",92,4.68,679,145,"LatePar5ScoringAverage",2006
124,124,"David Branshaw",98,4.69,765,163,"LatePar5ScoringAverage",2006
124,124,"Scott Gutschewski",53,4.69,455,97,"LatePar5ScoringAverage",2006
124,124,"Tom Lehman",70,4.69,380,81,"LatePar5ScoringAverage",2006
124,124,"Bob Tway",81,4.69,577,123,"LatePar5ScoringAverage",2006
128,128,"Billy Andrade",78,4.7,588,125,"LatePar5ScoringAverage",2006
128,128,"Paul Azinger",87,4.7,625,133,"LatePar5ScoringAverage",2006
128,128,"Mark Calcavecchia",94,4.7,714,152,"LatePar5ScoringAverage",2006
128,128,"Ben Curtis",86,4.7,653,139,"LatePar5ScoringAverage",2006
128,128,"Danny Ellis",68,4.7,390,83,"LatePar5ScoringAverage",2006
128,128,"Brian Gay",107,4.7,828,176,"LatePar5ScoringAverage",2006
128,128,"Jerry Kelly",100,4.7,855,182,"LatePar5ScoringAverage",2006
128,128,"Jason Schultz",77,4.7,597,127,"LatePar5ScoringAverage",2006
128,128,"Roger Tambellini",64,4.7,508,108,"LatePar5ScoringAverage",2006
128,128,"Mark Wilson",79,4.7,569,121,"LatePar5ScoringAverage",2006
138,138,"Henrik Bjornstad",97,4.71,707,150,"LatePar5ScoringAverage",2006
138,138,"David Howell",52,4.71,344,73,"LatePar5ScoringAverage",2006
138,138,"Ryan Palmer",101,4.71,791,168,"LatePar5ScoringAverage",2006
138,138,"Ted Purdy",103,4.71,820,174,"LatePar5ScoringAverage",2006
138,138,"Wes Short Jr",96,4.71,758,161,"LatePar5ScoringAverage",2006
138,138,"Joey Sindelar",90,4.71,692,147,"LatePar5ScoringAverage",2006
138,138,"Scott Verplank",88,4.71,725,154,"LatePar5ScoringAverage",2006
138,138,"Ron Whittaker",81,4.71,598,127,"LatePar5ScoringAverage",2006
146,146,"Robert Garrigus",85,4.72,646,137,"LatePar5ScoringAverage",2006
146,146,"Brent Geiberger",99,4.72,718,152,"LatePar5ScoringAverage",2006
146,146,"Richard Johnson",94,4.72,769,163,"LatePar5ScoringAverage",2006
146,146,"Corey Pavin",74,4.72,486,103,"LatePar5ScoringAverage",2006
146,146,"DA Points",82,4.72,600,127,"LatePar5ScoringAverage",2006
151,151,"Eric Axley",91,4.73,677,143,"LatePar5ScoringAverage",2006
151,151,"Olin Browne",108,4.73,681,144,"LatePar5ScoringAverage",2006
151,151,"Kris Cox",83,4.73,619,131,"LatePar5ScoringAverage",2006
151,151,"Robert Damron",91,4.73,691,146,"LatePar5ScoringAverage",2006
151,151,"Robert Gamez",94,4.73,605,128,"LatePar5ScoringAverage",2006
151,151,"Steve Jones",83,4.73,567,120,"LatePar5ScoringAverage",2006
151,151,"Stephen Leaney",84,4.73,690,146,"LatePar5ScoringAverage",2006
151,151,"Peter Lonard",77,4.73,539,114,"LatePar5ScoringAverage",2006
151,151,"Kirk Triplett",58,4.73,435,92,"LatePar5ScoringAverage",2006
151,151,"Mike Weir",88,4.73,790,167,"LatePar5ScoringAverage",2006
161,161,"Doug Barron",74,4.74,574,121,"LatePar5ScoringAverage",2006
161,161,"Kent Jones",103,4.74,725,153,"LatePar5ScoringAverage",2006
163,163,"Brian Bateman",69,4.75,485,102,"LatePar5ScoringAverage",2006
163,163,"Bart Bryant",87,4.75,617,130,"LatePar5ScoringAverage",2006
163,163,"Bubba Dickerson",98,4.75,679,143,"LatePar5ScoringAverage",2006
163,163,"Steve Flesch",119,4.75,812,171,"LatePar5ScoringAverage",2006
163,163,"Freddie Jacobson",56,4.75,489,103,"LatePar5ScoringAverage",2006
163,163,"Zach Johnson",98,4.75,698,147,"LatePar5ScoringAverage",2006
163,163,"Daisuke Maruyama",83,4.75,636,134,"LatePar5ScoringAverage",2006
170,170,"Tommy Armour III",65,4.76,443,93,"LatePar5ScoringAverage",2006
171,171,"Fred Funk",106,4.77,768,161,"LatePar5ScoringAverage",2006
171,171,"Skip Kendall",72,4.77,592,124,"LatePar5ScoringAverage",2006
171,171,"Kenny Perry",73,4.77,453,95,"LatePar5ScoringAverage",2006
171,171,"Mike Sposa",68,4.77,420,88,"LatePar5ScoringAverage",2006
175,175,"Michael Connell",51,4.78,382,80,"LatePar5ScoringAverage",2006
175,175,"David Duval",71,4.78,492,103,"LatePar5ScoringAverage",2006
175,175,"Brad Faxon",78,4.78,521,109,"LatePar5ScoringAverage",2006
175,175,"John Huston",74,4.78,478,100,"LatePar5ScoringAverage",2006
175,175,"JL Lewis",57,4.78,473,99,"LatePar5ScoringAverage",2006
175,175,"Patrick Sheehan",104,4.78,746,156,"LatePar5ScoringAverage",2006
181,181,"Greg Kraft",79,4.79,570,119,"LatePar5ScoringAverage",2006
181,181,"Thomas Levet",53,4.79,364,76,"LatePar5ScoringAverage",2006
181,181,"Jon Mills",68,4.79,517,108,"LatePar5ScoringAverage",2006
181,181,"Paul Stankowski",70,4.79,479,100,"LatePar5ScoringAverage",2006
185,185,"Jeff Maggert",81,4.8,638,133,"LatePar5ScoringAverage",2006
185,185,"Len Mattiace",59,4.8,475,99,"LatePar5ScoringAverage",2006
187,187,"Mark Brooks",90,4.81,780,162,"LatePar5ScoringAverage",2006
187,187,"John Cook",67,4.81,486,101,"LatePar5ScoringAverage",2006
187,187,"Hidemichi Tanaka",74,4.81,601,125,"LatePar5ScoringAverage",2006
190,190,"Matt Hansen",68,4.82,496,103,"LatePar5ScoringAverage",2006
190,190,"Ian Leggatt",80,4.82,632,131,"LatePar5ScoringAverage",2006
190,190,"Larry Mize",53,4.82,395,82,"LatePar5ScoringAverage",2006
190,190,"Mark OMeara",52,4.82,371,77,"LatePar5ScoringAverage",2006
190,190,"Nicholas Thompson",96,4.82,714,148,"LatePar5ScoringAverage",2006
195,195,"John Engler Jr",69,4.83,565,117,"LatePar5ScoringAverage",2006
196,196,"Greg Chalmers",71,4.84,460,95,"LatePar5ScoringAverage",2006
