"Total3Putts1015_RANKTHISWEEK_2009","Total3Putts1015_RANKLASTWEEK_2009","Total3Putts1015_PLAYERNAME_2009","Total3Putts1015_ROUNDS_2009","Total3Putts1015_TOTAL3PUTTS1015_2009","Total3Putts1015_TOTAL3PUTTS_2009","stat_name","year"
85,85,"Todd Hamilton",83,1,32,"Total3Putts1015",2009
85,85,"Bob Heintz",59,1,14,"Total3Putts1015",2009
85,85,"Tim Herron",87,1,43,"Total3Putts1015",2009
85,85,"JB Holmes",74,1,50,"Total3Putts1015",2009
85,85,"Ryuji Imada",85,1,25,"Total3Putts1015",2009
85,85,"Richard Johnson",85,1,34,"Total3Putts1015",2009
85,85,"Dustin Johnson",85,1,28,"Total3Putts1015",2009
85,85,"Kent Jones",73,1,33,"Total3Putts1015",2009
85,85,"Matt Jones",56,1,23,"Total3Putts1015",2009
85,85,"Jerry Kelly",90,1,37,"Total3Putts1015",2009
85,85,"Anthony Kim",76,1,28,"Total3Putts1015",2009
85,85,"Colt Knost",71,1,28,"Total3Putts1015",2009
85,85,"Tom Lehman",55,1,21,"Total3Putts1015",2009
85,85,"Hunter Mahan",94,1,40,"Total3Putts1015",2009
85,85,"John Mallinger",90,1,32,"Total3Putts1015",2009
85,85,"Steve Marino",98,1,40,"Total3Putts1015",2009
85,85,"David Mathis",82,1,36,"Total3Putts1015",2009
85,85,"Parker McLachlin",71,1,36,"Total3Putts1015",2009
85,85,"James Nitties",86,1,37,"Total3Putts1015",2009
85,85,"Nick OHern",90,1,38,"Total3Putts1015",2009
85,85,"Joe Ogilvie",85,1,40,"Total3Putts1015",2009
85,85,"Jeff Overton",92,1,40,"Total3Putts1015",2009
85,85,"Tim Petrovic",97,1,38,"Total3Putts1015",2009
85,85,"Carl Pettersson",86,1,28,"Total3Putts1015",2009
85,85,"Ian Poulter",59,1,19,"Total3Putts1015",2009
85,85,"Jeff Quinney",78,1,37,"Total3Putts1015",2009
85,85,"John Rollins",92,1,41,"Total3Putts1015",2009
85,85,"Adam Scott",53,1,31,"Total3Putts1015",2009
85,85,"Vijay Singh",71,1,36,"Total3Putts1015",2009
85,85,"Steve Stricker",81,1,25,"Total3Putts1015",2009
85,85,"Chris Stroud",88,1,44,"Total3Putts1015",2009
85,85,"DJ Trahan",96,1,50,"Total3Putts1015",2009
85,85,"Scott Verplank",88,1,26,"Total3Putts1015",2009
85,85,"Jimmy Walker",74,1,29,"Total3Putts1015",2009
85,85,"Nick Watney",86,1,29,"Total3Putts1015",2009
85,85,"Bubba Watson",73,1,30,"Total3Putts1015",2009
85,85,"Charlie Wi",92,1,22,"Total3Putts1015",2009
85,85,"Mark Wilson",99,1,45,"Total3Putts1015",2009
85,85,"Tiger Woods",64,1,16,"Total3Putts1015",2009
