"TenthTeeLateLowestRound_RANKTHISWEEK_2014","TenthTeeLateLowestRound_RANKLASTWEEK_2014","TenthTeeLateLowestRound_PLAYERNAME_2014","TenthTeeLateLowestRound_ROUNDS_2014","TenthTeeLateLowestRound_LOWRND_2014","stat_name","year"
381,381,"Raymond Knoll",2,74,"TenthTeeLateLowestRound",2014
381,381,"Justin Lower",2,74,"TenthTeeLateLowestRound",2014
381,381,"Mike Miller",2,74,"TenthTeeLateLowestRound",2014
381,381,"Kelly Mitchum",4,74,"TenthTeeLateLowestRound",2014
381,381,"Kirk Nelson",2,74,"TenthTeeLateLowestRound",2014
381,381,"Brian Norman",2,74,"TenthTeeLateLowestRound",2014
381,381,"Koumei Oda",8,74,"TenthTeeLateLowestRound",2014
381,381,"Aron Price",2,74,"TenthTeeLateLowestRound",2014
381,381,"Brett Stegmaier",2,74,"TenthTeeLateLowestRound",2014
381,381,"Yoshitaka Takeya",4,74,"TenthTeeLateLowestRound",2014
381,381,"Hideto Tanihara",8,74,"TenthTeeLateLowestRound",2014
381,381,"Brady Watt",12,74,"TenthTeeLateLowestRound",2014
381,381,"Casey Wittenberg",2,74,"TenthTeeLateLowestRound",2014
401,401,"Craig Barlow",4,75,"TenthTeeLateLowestRound",2014
401,401,"David Bradshaw",2,75,"TenthTeeLateLowestRound",2014
401,401,"Kevin Carrigan",2,75,"TenthTeeLateLowestRound",2014
401,401,"Stuart Deane",4,75,"TenthTeeLateLowestRound",2014
401,401,"Chris Hemmerich",2,75,"TenthTeeLateLowestRound",2014
401,401,"Jesse Hutchins",2,75,"TenthTeeLateLowestRound",2014
401,401,"Jin Jeong",10,75,"TenthTeeLateLowestRound",2014
401,401,"Frank Lickliter II",8,75,"TenthTeeLateLowestRound",2014
401,401,"Nick Mason",2,75,"TenthTeeLateLowestRound",2014
401,401,"Jamie McLeary",4,75,"TenthTeeLateLowestRound",2014
401,401,"Dustin Morris",4,75,"TenthTeeLateLowestRound",2014
401,401,"David Oh",2,75,"TenthTeeLateLowestRound",2014
401,401,"Kenny Perry",14,75,"TenthTeeLateLowestRound",2014
401,401,"Robby Shelton",2,75,"TenthTeeLateLowestRound",2014
401,401,"Wes Short Jr",2,75,"TenthTeeLateLowestRound",2014
401,401,"Bob Sowards",2,75,"TenthTeeLateLowestRound",2014
401,401,"Craig Stevens",2,75,"TenthTeeLateLowestRound",2014
401,401,"Hunter Stewart",4,75,"TenthTeeLateLowestRound",2014
401,401,"Tom Watson",14,75,"TenthTeeLateLowestRound",2014
420,420,"Daniel Balin",2,76,"TenthTeeLateLowestRound",2014
420,420,"Kelvin Burgin",2,76,"TenthTeeLateLowestRound",2014
420,420,"Darren Clarke",39,76,"TenthTeeLateLowestRound",2014
420,420,"Julian Etulain",2,76,"TenthTeeLateLowestRound",2014
420,420,"David Gossett",6,76,"TenthTeeLateLowestRound",2014
420,420,"Sam Love",4,76,"TenthTeeLateLowestRound",2014
420,420,"Erick Morales",2,76,"TenthTeeLateLowestRound",2014
420,420,"Kyle Reifers",6,76,"TenthTeeLateLowestRound",2014
420,420,"Will Strickler",4,76,"TenthTeeLateLowestRound",2014
420,420,"Riley Wheeldon",2,76,"TenthTeeLateLowestRound",2014
430,430,"Rob Corcoran",2,77,"TenthTeeLateLowestRound",2014
430,430,"Rashid Ismail",4,77,"TenthTeeLateLowestRound",2014
430,430,"Aaron Krueger",4,77,"TenthTeeLateLowestRound",2014
430,430,"Huang Mingjie",4,77,"TenthTeeLateLowestRound",2014
430,430,"Timothy Puetz",2,77,"TenthTeeLateLowestRound",2014
430,430,"Jay Westerlund",2,77,"TenthTeeLateLowestRound",2014
430,430,"Azuma Yano",2,77,"TenthTeeLateLowestRound",2014
437,437,"Robert Gamez",2,78,"TenthTeeLateLowestRound",2014
437,437,"Johan Kok",2,78,"TenthTeeLateLowestRound",2014
437,437,"Garrett Osborn",2,78,"TenthTeeLateLowestRound",2014
440,440,"Rich Beem",6,79,"TenthTeeLateLowestRound",2014
440,440,"Mark Brooks",5,79,"TenthTeeLateLowestRound",2014
440,440,"Kevin Stinson",2,79,"TenthTeeLateLowestRound",2014
440,440,"Dave Tentis",2,79,"TenthTeeLateLowestRound",2014
444,444,"Michael Kim",4,80,"TenthTeeLateLowestRound",2014
445,445,"Dawie van der Walt",6,81,"TenthTeeLateLowestRound",2014
445,445,"Dustin Volk",2,81,"TenthTeeLateLowestRound",2014
447,447,"Donald Constable",2,82,"TenthTeeLateLowestRound",2014
448,448,"Jim McGovern",2,83,"TenthTeeLateLowestRound",2014
448,448,"Joey Snyder III",2,83,"TenthTeeLateLowestRound",2014
