"PresidentsCupInternational_RANKTHISWEEK_2011","PresidentsCupInternational_RANKLASTWEEK_2011","PresidentsCupInternational_PLAYERNAME_2011","PresidentsCupInternational_EVENTS_2011","PresidentsCupInternational_AVGPOINTS_2011","PresidentsCupInternational_TOTALPOINTS_2011","PresidentsCupInternational_POINTSLOST_2011","PresidentsCupInternational_POINTSGAINED_2011","stat_name","year"
284,284,"Danny Chia",40,0.15,6.14,-6.07,3.44,"PresidentsCupInternational",2011
285,285,"Peter Fowler",40,0.15,6.13,-2.71,NA,"PresidentsCupInternational",2011
286,286,"Masamichi Ito",40,0.15,6.1,-0.9,4.4,"PresidentsCupInternational",2011
287,287,"Alvaro Arizabaleta",40,0.15,6,0,6,"PresidentsCupInternational",2011
288,288,"Byung Jun Kim",40,0.15,6,0,6,"PresidentsCupInternational",2011
289,289,"Martin Maritz",40,0.15,5.93,-2.58,2.42,"PresidentsCupInternational",2011
290,290,"Jordan Sherratt",40,0.15,5.92,-2.72,NA,"PresidentsCupInternational",2011
291,291,"Yoshinobu Tsukada",48,0.15,7.07,-7.23,6.04,"PresidentsCupInternational",2011
292,292,"David McKenzie",41,0.15,6.03,-7.63,NA,"PresidentsCupInternational",2011
293,293,"Anthony Brown",40,0.14,5.72,-4.1,2.17,"PresidentsCupInternational",2011
294,294,"Richard Scott",40,0.14,5.7,-0.34,5.7,"PresidentsCupInternational",2011
295,295,"Masafumi Kawase",40,0.14,5.68,-0.26,5.94,"PresidentsCupInternational",2011
296,296,"Wes Heffernan",40,0.14,5.61,-1.15,5.1,"PresidentsCupInternational",2011
297,297,"Michael Long",40,0.14,5.49,-5.78,2.6,"PresidentsCupInternational",2011
298,298,"Kieran Pratt",40,0.14,5.44,-1.45,2.43,"PresidentsCupInternational",2011
299,299,"Brad Fritsch",40,0.14,5.44,-1.55,5.19,"PresidentsCupInternational",2011
300,300,"Hector Cespedes",40,0.14,5.41,-0.59,6,"PresidentsCupInternational",2011
301,301,"Elmer Salvador",40,0.13,5.39,0,5.39,"PresidentsCupInternational",2011
302,302,"Mark Hensby",40,0.13,5.36,-6.39,NA,"PresidentsCupInternational",2011
303,303,"Chih Bing Lam",42,0.13,5.62,-8.68,NA,"PresidentsCupInternational",2011
304,304,"Steve Allan",40,0.13,5.28,-5.12,1.2,"PresidentsCupInternational",2011
305,305,"Ariel Canete",48,0.13,6.28,-5.26,4.34,"PresidentsCupInternational",2011
306,306,"Lee Dong Min",40,0.13,5.2,-0.11,5.31,"PresidentsCupInternational",2011
307,307,"Thitiphan Chuayprako",40,0.13,5.14,-0.56,5.7,"PresidentsCupInternational",2011
308,308,"Hyun Bin Park",40,0.13,5.14,-0.56,5.7,"PresidentsCupInternational",2011
309,309,"Richard Sterne",40,0.13,5.12,-12.97,1.6,"PresidentsCupInternational",2011
310,310,"Tim Stewart",40,0.13,5.04,-2.99,3.86,"PresidentsCupInternational",2011
311,311,"Satoru Hirota",49,0.12,6.1,-7.15,1.34,"PresidentsCupInternational",2011
312,312,"Miguel Angel Carballo",47,0.12,5.84,-3.13,3.71,"PresidentsCupInternational",2011
313,313,"Tyrone Mordt",40,0.12,4.97,-2.33,3.33,"PresidentsCupInternational",2011
314,314,"Gavin Flint",40,0.12,4.93,-4.92,1.75,"PresidentsCupInternational",2011
315,315,"Peter Lonard",40,0.12,4.92,-3.28,4.85,"PresidentsCupInternational",2011
316,316,"Ajeetesh Sandhu",40,0.12,4.81,-0.79,5.6,"PresidentsCupInternational",2011
317,317,"Alexandre Rocha",40,0.12,4.78,-0.45,4.8,"PresidentsCupInternational",2011
318,318,"Tony Carolan",41,0.12,4.87,-5.96,NA,"PresidentsCupInternational",2011
319,319,"Chris Swanepoel",40,0.12,4.68,-4.51,4.01,"PresidentsCupInternational",2011
320,320,"Desvonde Botes",40,0.12,4.68,-0.5,5.18,"PresidentsCupInternational",2011
321,321,"Kiyoshi Murota",40,0.12,4.66,-3.26,3.06,"PresidentsCupInternational",2011
322,322,"Bronson La Cassie",40,0.11,4.52,-2.31,NA,"PresidentsCupInternational",2011
323,323,"Choi Hyukjae",40,0.11,4.5,-0.21,4.71,"PresidentsCupInternational",2011
324,324,"Ewan Porter",43,0.11,4.72,-7.81,NA,"PresidentsCupInternational",2011
325,325,"Hiroo Okamo",40,0.11,4.37,-3.67,NA,"PresidentsCupInternational",2011
326,326,"Ben Leong",40,0.11,4.35,-3.15,NA,"PresidentsCupInternational",2011
327,327,"Michael Wright",40,0.11,4.31,-4.1,1.32,"PresidentsCupInternational",2011
328,328,"Yoshinori Fujimoto",40,0.11,4.23,-2.39,2.07,"PresidentsCupInternational",2011
329,329,"Eddie Lee",40,0.1,4.17,-8.2,NA,"PresidentsCupInternational",2011
330,330,"Digvijay Singh",40,0.1,4.17,-2.06,4.2,"PresidentsCupInternational",2011
331,331,"TC Wang",40,0.1,4.15,-0.65,3.83,"PresidentsCupInternational",2011
332,332,"Shaaban Hussin",40,0.1,4.08,-5.84,1.28,"PresidentsCupInternational",2011
333,333,"Mark Murless",40,0.1,4.08,-2.06,2.71,"PresidentsCupInternational",2011
334,334,"Rick Gibson",40,0.1,4.07,-0.03,4.1,"PresidentsCupInternational",2011
335,335,"Toyokazu Fujishima",48,0.1,4.8,-5.07,1.36,"PresidentsCupInternational",2011
336,336,"Albert Pistorius",40,0.1,3.88,-0.46,4.34,"PresidentsCupInternational",2011
337,337,"Ryan Haller",40,0.1,3.87,-2.37,NA,"PresidentsCupInternational",2011
338,338,"Shamim Khan",40,0.1,3.85,-1.99,3.44,"PresidentsCupInternational",2011
339,339,"Grant Muller",40,0.1,3.85,-1.42,2.95,"PresidentsCupInternational",2011
340,340,"Oscar Serna",40,0.1,3.85,-1.53,3.6,"PresidentsCupInternational",2011
341,341,"Clodomiro Carranza",46,0.09,4.36,-5.27,NA,"PresidentsCupInternational",2011
342,342,"Jin Jeong",40,0.09,3.74,-3.3,NA,"PresidentsCupInternational",2011
343,343,"Colin Nel",40,0.09,3.71,-1.41,1.2,"PresidentsCupInternational",2011
344,344,"Matthew Millar",40,0.09,3.71,-1.76,3.02,"PresidentsCupInternational",2011
345,345,"Lin Wenhong",40,0.09,3.68,-3.14,3.18,"PresidentsCupInternational",2011
346,346,"Jung Jiho",40,0.09,3.63,-0.68,3.36,"PresidentsCupInternational",2011
347,347,"Brent McCullough",40,0.09,3.62,-0.38,2.8,"PresidentsCupInternational",2011
348,348,"Yoon Jungho",40,0.09,3.6,0,3.6,"PresidentsCupInternational",2011
349,349,"Rafael Romero",40,0.09,3.6,0,3.6,"PresidentsCupInternational",2011
350,350,"Andrew Georgiou",40,0.09,3.58,-1.95,3.74,"PresidentsCupInternational",2011
351,351,"Scott Arnold",40,0.09,3.57,-2.1,1.96,"PresidentsCupInternational",2011
352,352,"Ulrich Van den Berg",40,0.09,3.56,-3.97,1.28,"PresidentsCupInternational",2011
353,353,"Ryan Tipping",40,0.09,3.56,-0.64,4.2,"PresidentsCupInternational",2011
354,354,"Sujjan Singh",40,0.09,3.54,-0.86,4.4,"PresidentsCupInternational",2011
355,355,"Rick Kulacz",46,0.09,3.98,-12.03,1.58,"PresidentsCupInternational",2011
356,356,"Mukesh Kumar",40,0.09,3.46,-2.17,1.37,"PresidentsCupInternational",2011
357,357,"Jae An",40,0.08,3.36,0,3.36,"PresidentsCupInternational",2011
358,358,"Jean Hugo",40,0.08,3.29,-1.8,3.73,"PresidentsCupInternational",2011
359,359,"Anton Haig",40,0.08,3.28,-3.36,NA,"PresidentsCupInternational",2011
360,360,"Wayne Perske",40,0.08,3.25,-5.42,NA,"PresidentsCupInternational",2011
361,361,"Thanyakorn Khrongpha",40,0.08,3.22,-0.95,1.75,"PresidentsCupInternational",2011
362,362,"Rohan Blizard",40,0.08,3.22,-1.93,NA,"PresidentsCupInternational",2011
363,363,"Massy Kuramoto",40,0.08,3.2,-2.27,1.21,"PresidentsCupInternational",2011
364,364,"Jesus Rivas",40,0.08,3.19,-0.23,3.42,"PresidentsCupInternational",2011
365,365,"Scott Laycock",40,0.08,3.15,-1.94,2.6,"PresidentsCupInternational",2011
366,366,"Yosuke Asaji",40,0.08,3.14,-1.71,1.82,"PresidentsCupInternational",2011
367,367,"Mark Williams",40,0.08,3.11,-0.81,2.1,"PresidentsCupInternational",2011
368,368,"Junpei Takayama",40,0.08,3.07,-0.81,2.9,"PresidentsCupInternational",2011
369,369,"Rafael Gomez",40,0.08,3.05,-2.96,3.31,"PresidentsCupInternational",2011
370,370,"Keiichiro Fukabori",40,0.08,3.05,-3.05,NA,"PresidentsCupInternational",2011
371,371,"Steve Dartnall",40,0.08,3.03,-2.34,1.75,"PresidentsCupInternational",2011
372,372,"Matthew Giles",40,0.08,3.02,0,3.02,"PresidentsCupInternational",2011
373,373,"Norio Shinozaki",40,0.08,3,-2.28,2.86,"PresidentsCupInternational",2011
374,374,"Tadahisa Inoue",40,0.07,2.99,0,2.99,"PresidentsCupInternational",2011
375,375,"Lian Wei Zhang",40,0.07,2.99,-4.53,1.2,"PresidentsCupInternational",2011
376,376,"Lucas Lee",40,0.07,2.98,-5.95,NA,"PresidentsCupInternational",2011
377,377,"Craig Parry",40,0.07,2.98,-4.24,NA,"PresidentsCupInternational",2011
378,378,"Atthaphon Prathummanee",40,0.07,2.93,-1.36,1.28,"PresidentsCupInternational",2011
379,379,"Paulo Pinto",40,0.07,2.92,-0.28,3.2,"PresidentsCupInternational",2011
380,380,"James Kamte",40,0.07,2.91,-8.9,NA,"PresidentsCupInternational",2011
381,381,"Shukree Othman",40,0.07,2.89,0,2.89,"PresidentsCupInternational",2011
382,382,"Marc Cayeux",40,0.07,2.88,-8.14,NA,"PresidentsCupInternational",2011
383,383,"Mauricio Molina",40,0.07,2.87,-2.63,3,"PresidentsCupInternational",2011
384,384,"Richard Lee",40,0.07,2.84,-2.21,NA,"PresidentsCupInternational",2011
385,385,"Tongoona Charamba",40,0.07,2.8,-0.9,2.05,"PresidentsCupInternational",2011
386,386,"Nelson Ledesma",40,0.07,2.78,-0.3,3.08,"PresidentsCupInternational",2011
387,387,"Thammanoon Sriroj",40,0.07,2.75,-5.94,1.28,"PresidentsCupInternational",2011
388,388,"Louis de Jager",40,0.07,2.75,-1.19,3.12,"PresidentsCupInternational",2011
389,389,"Tatsunori Nukaga",40,0.07,2.75,-5.15,1.2,"PresidentsCupInternational",2011
390,390,"Ali Sher",40,0.07,2.71,-0.37,3.08,"PresidentsCupInternational",2011
391,391,"Jacques Blaauw",40,0.07,2.69,-2.53,1.28,"PresidentsCupInternational",2011
392,392,"Chris Baryla",40,0.07,2.65,-11.81,2.03,"PresidentsCupInternational",2011
393,393,"Jim Rutledge",40,0.07,2.63,-5.07,NA,"PresidentsCupInternational",2011
394,394,"Scott Hawley",40,0.07,2.62,-0.57,2.1,"PresidentsCupInternational",2011
395,395,"Lee Minchang",40,0.07,2.61,-0.39,3,"PresidentsCupInternational",2011
396,396,"David Bransdon",40,0.07,2.6,-1.31,NA,"PresidentsCupInternational",2011
397,397,"Tomas Argonz",40,0.06,2.58,-0.42,3,"PresidentsCupInternational",2011
398,398,"Ryuichi Tayasu",40,0.06,2.56,0,2.56,"PresidentsCupInternational",2011
399,399,"Rashid Khan",40,0.06,2.55,-0.21,2.76,"PresidentsCupInternational",2011
400,400,"Nam Youngwoo",40,0.06,2.54,-0.07,2.61,"PresidentsCupInternational",2011
401,401,"Charl Coetzee",40,0.06,2.53,-2.01,2.05,"PresidentsCupInternational",2011
402,402,"Senroku Isa",40,0.06,2.52,0,2.52,"PresidentsCupInternational",2011
403,403,"Craig Hancock",40,0.06,2.52,-0.08,2.6,"PresidentsCupInternational",2011
404,404,"Mitchell Brown",40,0.06,2.49,-2.22,NA,"PresidentsCupInternational",2011
405,405,"Shaun Norris",40,0.06,2.49,-1.3,2.97,"PresidentsCupInternational",2011
406,406,"Joe Ozaki",40,0.06,2.49,-1.26,NA,"PresidentsCupInternational",2011
407,407,"Quincy Quek",40,0.06,2.49,-0.43,1.61,"PresidentsCupInternational",2011
408,408,"Sebastian Saavedra",40,0.06,2.48,-0.52,3,"PresidentsCupInternational",2011
409,409,"Hidemichi Tanaka",40,0.06,2.46,-2.71,NA,"PresidentsCupInternational",2011
410,410,"Wu Ashun",40,0.06,2.46,-3.57,1.31,"PresidentsCupInternational",2011
411,411,"Andre Cruse",40,0.06,2.45,-1.15,1.89,"PresidentsCupInternational",2011
412,412,"Masatsugu Fujishima",40,0.06,2.45,-1.78,NA,"PresidentsCupInternational",2011
413,413,"Efren Serna Jr",40,0.06,2.43,-2.31,NA,"PresidentsCupInternational",2011
414,414,"Taekyu Lee",40,0.06,2.44,-0.27,2.71,"PresidentsCupInternational",2011
415,415,"Eun Shin Park",40,0.06,2.4,-0.4,2.8,"PresidentsCupInternational",2011
416,416,"Leandro Marelli",40,0.06,2.4,0,2.4,"PresidentsCupInternational",2011
417,417,"Seong Yong Kim",40,0.06,2.39,-0.09,2.48,"PresidentsCupInternational",2011
418,418,"Peter OMalley",40,0.06,2.38,-5.82,NA,"PresidentsCupInternational",2011
419,419,"Chehuang Tsai",40,0.06,2.34,-1.68,NA,"PresidentsCupInternational",2011
420,420,"Taichiro Kiyota",40,0.06,2.34,-5.29,NA,"PresidentsCupInternational",2011
422,422,"Kunal Bhasin",40,0.06,2.3,-1.44,NA,"PresidentsCupInternational",2011
423,423,"Vaughn Groenewald",40,0.06,2.29,-1.48,2.57,"PresidentsCupInternational",2011
424,424,"Allan Versfeld",40,0.06,2.28,-0.76,3.04,"PresidentsCupInternational",2011
425,425,"Chang Tsepeng",40,0.06,2.27,-0.72,2.17,"PresidentsCupInternational",2011
426,426,"Artemio Murakami",40,0.06,2.24,-3.68,NA,"PresidentsCupInternational",2011
427,427,"Dohoon Kim",40,0.06,2.21,-3.8,NA,"PresidentsCupInternational",2011
428,428,"Oscar Fraustro",40,0.06,2.21,-1.6,NA,"PresidentsCupInternational",2011
429,429,"Wen Teh Lu",40,0.05,2.18,-4.9,NA,"PresidentsCupInternational",2011
430,430,"Leigh McKechnie",40,0.05,2.17,-2.67,NA,"PresidentsCupInternational",2011
431,431,"Yuudai Maeda",43,0.05,2.33,-5.38,NA,"PresidentsCupInternational",2011
