"ConsecutiveFairwaysHit_RANKTHISWEEK_2010","ConsecutiveFairwaysHit_RANKLASTWEEK_2010","ConsecutiveFairwaysHit_PLAYERNAME_2010","ConsecutiveFairwaysHit_EVENTS_2010","ConsecutiveFairwaysHit_BESTSTREAK_2010","ConsecutiveFairwaysHit_CURRENTSTREAK_2010","stat_name","year"
323,323,"Brennan Webb",1,9,9,"ConsecutiveFairwaysHit",2010
323,323,"Eugene Wong",1,9,5,"ConsecutiveFairwaysHit",2010
323,323,"Chris Wood",5,9,2,"ConsecutiveFairwaysHit",2010
357,357,"Brad Adamonis",4,8,3,"ConsecutiveFairwaysHit",2010
357,357,"Byeong Hun An",8,8,4,"ConsecutiveFairwaysHit",2010
357,357,"Mark Anderson",1,8,1,"ConsecutiveFairwaysHit",2010
357,357,"Eric Axley",6,8,1,"ConsecutiveFairwaysHit",2010
357,357,"Rich Barcelo",25,8,3,"ConsecutiveFairwaysHit",2010
357,357,"Gonzalo Fdez Castano",3,8,2,"ConsecutiveFairwaysHit",2010
357,357,"Judd Gibb",1,8,NA,"ConsecutiveFairwaysHit",2010
357,357,"Rob Grube",1,8,NA,"ConsecutiveFairwaysHit",2010
357,357,"Anders Hansen",6,8,4,"ConsecutiveFairwaysHit",2010
357,357,"Gregory Havret",2,8,5,"ConsecutiveFairwaysHit",2010
357,357,"Nolan Henke",1,8,1,"ConsecutiveFairwaysHit",2010
357,357,"Martin Kaymer",10,8,NA,"ConsecutiveFairwaysHit",2010
357,357,"Paul Lawrie",1,8,2,"ConsecutiveFairwaysHit",2010
357,357,"Thomas Levet",2,8,3,"ConsecutiveFairwaysHit",2010
357,357,"Mitch Lowe",3,8,5,"ConsecutiveFairwaysHit",2010
357,357,"Jim McGovern",3,8,1,"ConsecutiveFairwaysHit",2010
357,357,"Hirofumi Miyase",1,8,2,"ConsecutiveFairwaysHit",2010
357,357,"Colm Moriarty",1,8,8,"ConsecutiveFairwaysHit",2010
357,357,"Eddie Olson",1,8,1,"ConsecutiveFairwaysHit",2010
357,357,"Hennie Otto",1,8,2,"ConsecutiveFairwaysHit",2010
357,357,"Dicky Pride",5,8,1,"ConsecutiveFairwaysHit",2010
357,357,"Warren Schutte",1,8,2,"ConsecutiveFairwaysHit",2010
357,357,"Zane Scotland",1,8,1,"ConsecutiveFairwaysHit",2010
357,357,"Sonny Skinner",1,8,NA,"ConsecutiveFairwaysHit",2010
357,357,"Bruce Smith",1,8,NA,"ConsecutiveFairwaysHit",2010
357,357,"Toru Taniguchi",2,8,2,"ConsecutiveFairwaysHit",2010
357,357,"Steven Tiley",1,8,2,"ConsecutiveFairwaysHit",2010
357,357,"Ty Tryon",1,8,NA,"ConsecutiveFairwaysHit",2010
357,357,"Casey Wittenberg",1,8,4,"ConsecutiveFairwaysHit",2010
357,357,"Gary Woodland",8,8,1,"ConsecutiveFairwaysHit",2010
357,357,"Azuma Yano",1,8,6,"ConsecutiveFairwaysHit",2010
388,388,"Jason Allred",1,7,NA,"ConsecutiveFairwaysHit",2010
388,388,"Ryan Armour",1,7,NA,"ConsecutiveFairwaysHit",2010
388,388,"Joseph Bramlett",2,7,NA,"ConsecutiveFairwaysHit",2010
388,388,"Bob Burns",1,7,7,"ConsecutiveFairwaysHit",2010
388,388,"Danny Chia",1,7,2,"ConsecutiveFairwaysHit",2010
388,388,"Darren Clarke",2,7,5,"ConsecutiveFairwaysHit",2010
388,388,"Wil Collins",1,7,NA,"ConsecutiveFairwaysHit",2010
388,388,"Josh Cunliffe",1,7,2,"ConsecutiveFairwaysHit",2010
388,388,"Nick Faldo",1,7,5,"ConsecutiveFairwaysHit",2010
388,388,"Marcus Fraser",1,7,5,"ConsecutiveFairwaysHit",2010
388,388,"Jim Gallagher Jr",3,7,2,"ConsecutiveFairwaysHit",2010
388,388,"Ernie Gonzalez",2,7,1,"ConsecutiveFairwaysHit",2010
388,388,"Changwon Han",1,7,7,"ConsecutiveFairwaysHit",2010
388,388,"Ty Harris",1,7,2,"ConsecutiveFairwaysHit",2010
388,388,"Tetsuji Hiratsuka",1,7,NA,"ConsecutiveFairwaysHit",2010
388,388,"Morgan Hoffmann",1,7,1,"ConsecutiveFairwaysHit",2010
388,388,"Scott Langley",1,7,NA,"ConsecutiveFairwaysHit",2010
388,388,"Beon Yeong Lee",1,7,NA,"ConsecutiveFairwaysHit",2010
388,388,"Hugo Leon",1,7,NA,"ConsecutiveFairwaysHit",2010
388,388,"WC Liang",4,7,3,"ConsecutiveFairwaysHit",2010
388,388,"Shane Lowry",2,7,1,"ConsecutiveFairwaysHit",2010
388,388,"Braxton Marquez",1,7,NA,"ConsecutiveFairwaysHit",2010
388,388,"Dick Mast",2,7,NA,"ConsecutiveFairwaysHit",2010
388,388,"Scott Moran",1,7,4,"ConsecutiveFairwaysHit",2010
388,388,"Ryuichi Oda",2,7,3,"ConsecutiveFairwaysHit",2010
388,388,"Steve Pate",1,7,1,"ConsecutiveFairwaysHit",2010
388,388,"Andrew Putnam",1,7,2,"ConsecutiveFairwaysHit",2010
388,388,"Fran Quinn",7,7,5,"ConsecutiveFairwaysHit",2010
388,388,"Matthew Richardson",1,7,3,"ConsecutiveFairwaysHit",2010
388,388,"Alexandre Rocha",1,7,1,"ConsecutiveFairwaysHit",2010
388,388,"Tom Scherrer",1,7,NA,"ConsecutiveFairwaysHit",2010
388,388,"Ron Skayhan",1,7,NA,"ConsecutiveFairwaysHit",2010
388,388,"Ron Streck",1,7,7,"ConsecutiveFairwaysHit",2010
388,388,"Daniel Summerhays",1,7,NA,"ConsecutiveFairwaysHit",2010
388,388,"Tom Whitehouse",1,7,5,"ConsecutiveFairwaysHit",2010
388,388,"Oliver Wilson",9,7,1,"ConsecutiveFairwaysHit",2010
424,424,"Jamie Abbott",1,6,2,"ConsecutiveFairwaysHit",2010
424,424,"Daniel Balin",1,6,2,"ConsecutiveFairwaysHit",2010
424,424,"Ted Brown",1,6,2,"ConsecutiveFairwaysHit",2010
424,424,"Ken Duke",5,6,1,"ConsecutiveFairwaysHit",2010
424,424,"Simon Edwards",1,6,2,"ConsecutiveFairwaysHit",2010
424,424,"Barry Evans",1,6,5,"ConsecutiveFairwaysHit",2010
424,424,"Matt Fast",1,6,NA,"ConsecutiveFairwaysHit",2010
424,424,"Darren Fichardt",1,6,1,"ConsecutiveFairwaysHit",2010
424,424,"David Frost",1,6,NA,"ConsecutiveFairwaysHit",2010
424,424,"Hiroyuki Fujita",4,6,NA,"ConsecutiveFairwaysHit",2010
424,424,"Dustin Garza",1,6,NA,"ConsecutiveFairwaysHit",2010
424,424,"Tom Gleeton",1,6,NA,"ConsecutiveFairwaysHit",2010
424,424,"Jay Haas",1,6,NA,"ConsecutiveFairwaysHit",2010
424,424,"Jean Hugo",1,6,1,"ConsecutiveFairwaysHit",2010
424,424,"Mike Keymont",1,6,6,"ConsecutiveFairwaysHit",2010
424,424,"Rob Labritz",1,6,2,"ConsecutiveFairwaysHit",2010
424,424,"Brett Lederer",1,6,1,"ConsecutiveFairwaysHit",2010
424,424,"Gareth Maybin",2,6,2,"ConsecutiveFairwaysHit",2010
424,424,"David Morland IV",2,6,2,"ConsecutiveFairwaysHit",2010
424,424,"James Morrison",1,6,NA,"ConsecutiveFairwaysHit",2010
424,424,"Tim Parun",1,6,NA,"ConsecutiveFairwaysHit",2010
424,424,"Terry Pilkadaris",1,6,NA,"ConsecutiveFairwaysHit",2010
424,424,"Alistair Presnell",1,6,5,"ConsecutiveFairwaysHit",2010
424,424,"Willis Ring",2,6,NA,"ConsecutiveFairwaysHit",2010
424,424,"Derek Tolan",1,6,NA,"ConsecutiveFairwaysHit",2010
424,424,"Manuel Villegas",2,6,NA,"ConsecutiveFairwaysHit",2010
424,424,"Danny Wax",1,6,NA,"ConsecutiveFairwaysHit",2010
424,424,"Drew Weaver",2,6,NA,"ConsecutiveFairwaysHit",2010
452,452,"Philip Archer",1,5,1,"ConsecutiveFairwaysHit",2010
452,452,"Kurt Barnes",1,5,1,"ConsecutiveFairwaysHit",2010
452,452,"Ben Bates",1,5,1,"ConsecutiveFairwaysHit",2010
452,452,"Brad Benjamin",2,5,1,"ConsecutiveFairwaysHit",2010
452,452,"Michael Campbell",3,5,NA,"ConsecutiveFairwaysHit",2010
452,452,"Kevin Chappell",2,5,NA,"ConsecutiveFairwaysHit",2010
452,452,"John Chin",1,5,NA,"ConsecutiveFairwaysHit",2010
452,452,"Brian Duncan",1,5,NA,"ConsecutiveFairwaysHit",2010
452,452,"Kent Eger",1,5,5,"ConsecutiveFairwaysHit",2010
452,452,"Estanislao Guerrero",1,5,1,"ConsecutiveFairwaysHit",2010
452,452,"Tyrrell Hatton",1,5,2,"ConsecutiveFairwaysHit",2010
452,452,"Scott Hebert",1,5,1,"ConsecutiveFairwaysHit",2010
452,452,"Russell Henley",1,5,3,"ConsecutiveFairwaysHit",2010
452,452,"Jim Herman",1,5,NA,"ConsecutiveFairwaysHit",2010
452,452,"Michael Jonzon",1,5,2,"ConsecutiveFairwaysHit",2010
452,452,"Rikard Karlberg",1,5,5,"ConsecutiveFairwaysHit",2010
452,452,"Chris Kirk",1,5,3,"ConsecutiveFairwaysHit",2010
452,452,"Bernhard Langer",1,5,NA,"ConsecutiveFairwaysHit",2010
452,452,"Lucas Lee",1,5,5,"ConsecutiveFairwaysHit",2010
452,452,"Jean Francois Lucquin",1,5,NA,"ConsecutiveFairwaysHit",2010
452,452,"Andrew Magee",1,5,NA,"ConsecutiveFairwaysHit",2010
452,452,"Chris Marin",1,5,1,"ConsecutiveFairwaysHit",2010
452,452,"William McGirt",1,5,NA,"ConsecutiveFairwaysHit",2010
452,452,"Daniel Mitchell",1,5,1,"ConsecutiveFairwaysHit",2010
452,452,"Katsumasa Miyamoto",2,5,NA,"ConsecutiveFairwaysHit",2010
452,452,"Perry Moss",1,5,NA,"ConsecutiveFairwaysHit",2010
452,452,"Mike Perez",1,5,NA,"ConsecutiveFairwaysHit",2010
452,452,"Rod Perry",2,5,NA,"ConsecutiveFairwaysHit",2010
452,452,"Kevin Phelan",1,5,NA,"ConsecutiveFairwaysHit",2010
452,452,"Phil Schmitt",2,5,1,"ConsecutiveFairwaysHit",2010
452,452,"Tyson Shinaut",1,5,NA,"ConsecutiveFairwaysHit",2010
452,452,"Shunsuke Sonoda",1,5,2,"ConsecutiveFairwaysHit",2010
452,452,"Jordan Spieth",2,5,2,"ConsecutiveFairwaysHit",2010
452,452,"Brett Stegmaier",1,5,NA,"ConsecutiveFairwaysHit",2010
452,452,"Paul Streeter",1,5,2,"ConsecutiveFairwaysHit",2010
452,452,"Tim Weinhart",1,5,NA,"ConsecutiveFairwaysHit",2010
452,452,"Isaac Weintraub",1,5,1,"ConsecutiveFairwaysHit",2010
452,452,"Joshua Wooding",1,5,5,"ConsecutiveFairwaysHit",2010
452,452,"Ian Woosnam",1,5,NA,"ConsecutiveFairwaysHit",2010
491,491,"Ryan Baca",1,4,NA,"ConsecutiveFairwaysHit",2010
491,491,"Brian Bateman",4,4,4,"ConsecutiveFairwaysHit",2010
491,491,"John Bierkan",1,4,1,"ConsecutiveFairwaysHit",2010
491,491,"Bennett Blakeman",1,4,2,"ConsecutiveFairwaysHit",2010
491,491,"Ben Boudreau",1,4,NA,"ConsecutiveFairwaysHit",2010
491,491,"Gary Boyd",1,4,1,"ConsecutiveFairwaysHit",2010
491,491,"Dave Bunker",1,4,1,"ConsecutiveFairwaysHit",2010
491,491,"Jeff Burns",1,4,NA,"ConsecutiveFairwaysHit",2010
491,491,"Greg Casagranda",1,4,2,"ConsecutiveFairwaysHit",2010
491,491,"Rocky Cleland",1,4,3,"ConsecutiveFairwaysHit",2010
491,491,"Jon Curran",1,4,NA,"ConsecutiveFairwaysHit",2010
491,491,"Jay Delsing",4,4,3,"ConsecutiveFairwaysHit",2010
491,491,"Trevor Fisher Jr",1,4,NA,"ConsecutiveFairwaysHit",2010
491,491,"Kyle Flinton",1,4,3,"ConsecutiveFairwaysHit",2010
491,491,"Brendan Gielow",1,4,3,"ConsecutiveFairwaysHit",2010
491,491,"Derek Gillespie",1,4,NA,"ConsecutiveFairwaysHit",2010
491,491,"Mike Heinen",1,4,NA,"ConsecutiveFairwaysHit",2010
491,491,"Bobby Hutcherson",1,4,1,"ConsecutiveFairwaysHit",2010
491,491,"David Hutsell",1,4,1,"ConsecutiveFairwaysHit",2010
491,491,"Marty Jertson",1,4,1,"ConsecutiveFairwaysHit",2010
491,491,"Brandt Jobe",1,4,2,"ConsecutiveFairwaysHit",2010
491,491,"Tanner Kesterson",1,4,NA,"ConsecutiveFairwaysHit",2010
491,491,"Sunny Kim",1,4,NA,"ConsecutiveFairwaysHit",2010
491,491,"James Kingston",1,4,NA,"ConsecutiveFairwaysHit",2010
491,491,"Colt Knost",1,4,1,"ConsecutiveFairwaysHit",2010
491,491,"Jose Manuel Lara",1,4,1,"ConsecutiveFairwaysHit",2010
491,491,"Pablo Martin Benavides",2,4,NA,"ConsecutiveFairwaysHit",2010
491,491,"Shigeki Maruyama",4,4,3,"ConsecutiveFairwaysHit",2010
491,491,"Daisuke Maruyama",1,4,4,"ConsecutiveFairwaysHit",2010
491,491,"Dan McCarthy",1,4,NA,"ConsecutiveFairwaysHit",2010
491,491,"Scott Medlin",1,4,1,"ConsecutiveFairwaysHit",2010
491,491,"Keith Ohr",1,4,2,"ConsecutiveFairwaysHit",2010
491,491,"Jerry Pate",1,4,1,"ConsecutiveFairwaysHit",2010
491,491,"Ewan Porter",1,4,2,"ConsecutiveFairwaysHit",2010
491,491,"Michael Putnam",1,4,2,"ConsecutiveFairwaysHit",2010
491,491,"Brian Rowell",1,4,NA,"ConsecutiveFairwaysHit",2010
491,491,"Curt Sanders",1,4,1,"ConsecutiveFairwaysHit",2010
491,491,"Kevin Savage",1,4,3,"ConsecutiveFairwaysHit",2010
491,491,"Eric Shriver",1,4,NA,"ConsecutiveFairwaysHit",2010
491,491,"Mark Silvers",1,4,2,"ConsecutiveFairwaysHit",2010
491,491,"Andrew Svoboda",1,4,1,"ConsecutiveFairwaysHit",2010
491,491,"Hudson Swafford",1,4,1,"ConsecutiveFairwaysHit",2010
491,491,"Phil Tataurangi",4,4,NA,"ConsecutiveFairwaysHit",2010
491,491,"Blake Trimble",1,4,2,"ConsecutiveFairwaysHit",2010
491,491,"Dean Vomacka",1,4,NA,"ConsecutiveFairwaysHit",2010
536,536,"Paul Azinger",1,3,3,"ConsecutiveFairwaysHit",2010
536,536,"Chase Baldwin",1,3,1,"ConsecutiveFairwaysHit",2010
536,536,"Cam Burke",1,3,NA,"ConsecutiveFairwaysHit",2010
536,536,"Bud Cauley",1,3,1,"ConsecutiveFairwaysHit",2010
536,536,"Keith Clearwater",1,3,3,"ConsecutiveFairwaysHit",2010
536,536,"Victor Dubuisson",1,3,3,"ConsecutiveFairwaysHit",2010
536,536,"Tadd Fujikawa",1,3,NA,"ConsecutiveFairwaysHit",2010
536,536,"Ryan Garrity",2,3,2,"ConsecutiveFairwaysHit",2010
536,536,"Gavin Hall",1,3,3,"ConsecutiveFairwaysHit",2010
536,536,"Brian Harman",1,3,3,"ConsecutiveFairwaysHit",2010
536,536,"David Hearn",1,3,NA,"ConsecutiveFairwaysHit",2010
536,536,"Thomas Kearney",1,3,NA,"ConsecutiveFairwaysHit",2010
536,536,"TJ Kua",1,3,1,"ConsecutiveFairwaysHit",2010
536,536,"Grant Leaver",1,3,NA,"ConsecutiveFairwaysHit",2010
536,536,"John Little II",1,3,1,"ConsecutiveFairwaysHit",2010
536,536,"Cortland Lowe",1,3,2,"ConsecutiveFairwaysHit",2010
536,536,"Alex Martin",1,3,NA,"ConsecutiveFairwaysHit",2010
536,536,"Nick Mason",1,3,NA,"ConsecutiveFairwaysHit",2010
536,536,"Andy Matthews",2,3,NA,"ConsecutiveFairwaysHit",2010
536,536,"Robert McClellan",1,3,1,"ConsecutiveFairwaysHit",2010
536,536,"David Ogrin",1,3,3,"ConsecutiveFairwaysHit",2010
536,536,"Deane Pappas",2,3,NA,"ConsecutiveFairwaysHit",2010
536,536,"Troy Pare",1,3,NA,"ConsecutiveFairwaysHit",2010
536,536,"Jordan Payne",1,3,3,"ConsecutiveFairwaysHit",2010
536,536,"Jeff Peck",1,3,NA,"ConsecutiveFairwaysHit",2010
536,536,"Blaine Peffley",1,3,1,"ConsecutiveFairwaysHit",2010
536,536,"Jeff Puska",1,3,2,"ConsecutiveFairwaysHit",2010
536,536,"Jonathan Randolph",1,3,NA,"ConsecutiveFairwaysHit",2010
536,536,"Jim Rutledge",1,3,1,"ConsecutiveFairwaysHit",2010
536,536,"Jason Schmuhl",2,3,1,"ConsecutiveFairwaysHit",2010
536,536,"Jason Schultz",1,3,1,"ConsecutiveFairwaysHit",2010
536,536,"David Schultz",1,3,NA,"ConsecutiveFairwaysHit",2010
536,536,"Paul Sheehan",1,3,NA,"ConsecutiveFairwaysHit",2010
536,536,"Mike Standly",1,3,NA,"ConsecutiveFairwaysHit",2010
536,536,"Rich Steinmetz",1,3,NA,"ConsecutiveFairwaysHit",2010
536,536,"Will Wilcox",1,3,1,"ConsecutiveFairwaysHit",2010
536,536,"Gene Williams",1,3,2,"ConsecutiveFairwaysHit",2010
536,536,"Kaname Yokoo",2,3,NA,"ConsecutiveFairwaysHit",2010
574,574,"Christopher Brown",1,2,1,"ConsecutiveFairwaysHit",2010
574,574,"Kevin Hayashi",1,2,NA,"ConsecutiveFairwaysHit",2010
574,574,"Stu Ingraham",1,2,1,"ConsecutiveFairwaysHit",2010
574,574,"Chip Sullivan",1,2,1,"ConsecutiveFairwaysHit",2010
574,574,"Jeff Templeton",1,2,NA,"ConsecutiveFairwaysHit",2010
574,574,"Nathan Tyler",1,2,1,"ConsecutiveFairwaysHit",2010
574,574,"Gunner Wiebe",1,2,NA,"ConsecutiveFairwaysHit",2010
574,574,"Danny Willett",1,2,1,"ConsecutiveFairwaysHit",2010
