"25FinalRoundPerformance_RANKTHISWEEK_2010","25FinalRoundPerformance_RANKLASTWEEK_2010","25FinalRoundPerformance_PLAYERNAME_2010","25FinalRoundPerformance_EVENTS_2010","25FinalRoundPerformance_PctTIMESIMPROVED_2010","25FinalRoundPerformance_OFTIMESIMPROVED_2010","stat_name","year"
67,67,"Bill Lunde",28,66.7,4,"25FinalRoundPerformance",2010
67,67,"Steve Marino",24,66.7,4,"25FinalRoundPerformance",2010
67,67,"Scott McCarron",29,66.7,6,"25FinalRoundPerformance",2010
67,67,"Tim Petrovic",32,66.7,8,"25FinalRoundPerformance",2010
67,67,"Andres Romero",21,66.7,6,"25FinalRoundPerformance",2010
67,67,"Vaughn Taylor",26,66.7,6,"25FinalRoundPerformance",2010
67,67,"Bo Van Pelt",28,66.7,6,"25FinalRoundPerformance",2010
81,81,"Heath Slocum",25,64.3,9,"25FinalRoundPerformance",2010
82,82,"Blake Adams",26,63.6,7,"25FinalRoundPerformance",2010
82,82,"Steve Flesch",25,63.6,7,"25FinalRoundPerformance",2010
82,82,"Troy Matteson",28,63.6,7,"25FinalRoundPerformance",2010
82,82,"Kevin Na",26,63.6,7,"25FinalRoundPerformance",2010
82,82,"Scott Verplank",22,63.6,7,"25FinalRoundPerformance",2010
87,87,"Henrik Bjornstad",26,62.5,5,"25FinalRoundPerformance",2010
87,87,"Justin Leonard",27,62.5,5,"25FinalRoundPerformance",2010
87,87,"David Lutterus",25,62.5,5,"25FinalRoundPerformance",2010
87,87,"Brian Stuard",28,62.5,5,"25FinalRoundPerformance",2010
87,87,"Bubba Watson",22,62.5,5,"25FinalRoundPerformance",2010
92,92,"JJ Henry",27,61.5,8,"25FinalRoundPerformance",2010
92,92,"Jerry Kelly",29,61.5,8,"25FinalRoundPerformance",2010
92,92,"Brett Quigley",29,61.5,8,"25FinalRoundPerformance",2010
95,95,"Ernie Els",20,60,3,"25FinalRoundPerformance",2010
95,95,"Tim Herron",24,60,6,"25FinalRoundPerformance",2010
95,95,"Rory McIlroy",16,60,3,"25FinalRoundPerformance",2010
95,95,"Carl Pettersson",29,60,6,"25FinalRoundPerformance",2010
95,95,"John Rollins",26,60,3,"25FinalRoundPerformance",2010
95,95,"Adam Scott",20,60,3,"25FinalRoundPerformance",2010
95,95,"Steve Stricker",19,60,3,"25FinalRoundPerformance",2010
95,95,"Nicholas Thompson",29,60,6,"25FinalRoundPerformance",2010
95,95,"Brett Wetterich",16,60,3,"25FinalRoundPerformance",2010
95,95,"Steve Wheatcroft",27,60,3,"25FinalRoundPerformance",2010
105,105,"Tom Gillis",27,58.3,7,"25FinalRoundPerformance",2010
106,106,"Tim Clark",24,57.1,4,"25FinalRoundPerformance",2010
106,106,"Jason Day",24,57.1,4,"25FinalRoundPerformance",2010
106,106,"George McNeill",28,57.1,4,"25FinalRoundPerformance",2010
106,106,"Kenny Perry",20,57.1,4,"25FinalRoundPerformance",2010
106,106,"Jerod Turner",21,57.1,4,"25FinalRoundPerformance",2010
106,106,"Mike Weir",19,57.1,4,"25FinalRoundPerformance",2010
112,112,"Chad Collins",26,55.6,5,"25FinalRoundPerformance",2010
112,112,"JP Hayes",25,55.6,5,"25FinalRoundPerformance",2010
112,112,"Derek Lamely",28,55.6,5,"25FinalRoundPerformance",2010
112,112,"YE Yang",21,55.6,5,"25FinalRoundPerformance",2010
116,116,"Michael Bradley",24,54.5,6,"25FinalRoundPerformance",2010
116,116,"Scott Piercy",28,54.5,6,"25FinalRoundPerformance",2010
118,118,"Richard Johnson",27,53.8,7,"25FinalRoundPerformance",2010
119,119,"John Merrick",31,53.3,8,"25FinalRoundPerformance",2010
120,120,"Alex Cejka",28,50,3,"25FinalRoundPerformance",2010
120,120,"Brian Davis",32,50,6,"25FinalRoundPerformance",2010
120,120,"Brendon de Jonge",32,50,5,"25FinalRoundPerformance",2010
120,120,"David Duval",24,50,3,"25FinalRoundPerformance",2010
120,120,"Mathew Goggin",28,50,5,"25FinalRoundPerformance",2010
120,120,"Lee Janzen",26,50,3,"25FinalRoundPerformance",2010
120,120,"Zach Johnson",25,50,4,"25FinalRoundPerformance",2010
120,120,"Dustin Johnson",23,50,3,"25FinalRoundPerformance",2010
120,120,"Greg Kraft",22,50,1,"25FinalRoundPerformance",2010
120,120,"Cliff Kresge",17,50,3,"25FinalRoundPerformance",2010
120,120,"Michael Letzig",27,50,7,"25FinalRoundPerformance",2010
120,120,"Steve Lowery",25,50,3,"25FinalRoundPerformance",2010
120,120,"DA Points",29,50,5,"25FinalRoundPerformance",2010
120,120,"Aron Price",22,50,3,"25FinalRoundPerformance",2010
120,120,"Kevin Stadler",28,50,4,"25FinalRoundPerformance",2010
120,120,"Camilo Villegas",20,50,3,"25FinalRoundPerformance",2010
120,120,"Boo Weekley",27,50,5,"25FinalRoundPerformance",2010
137,137,"Greg Chalmers",27,46.7,7,"25FinalRoundPerformance",2010
138,138,"James Nitties",30,45.5,5,"25FinalRoundPerformance",2010
139,139,"John Daly",20,44.4,4,"25FinalRoundPerformance",2010
139,139,"Lucas Glover",23,44.4,4,"25FinalRoundPerformance",2010
139,139,"Will Ma Kenzie",23,44.4,4,"25FinalRoundPerformance",2010
139,139,"Hunter Mahan",25,44.4,4,"25FinalRoundPerformance",2010
139,139,"Rod Pampling",26,44.4,4,"25FinalRoundPerformance",2010
139,139,"Chris Tidland",24,44.4,4,"25FinalRoundPerformance",2010
145,145,"Craig Bowden",20,42.9,3,"25FinalRoundPerformance",2010
145,145,"Angel Cabrera",19,42.9,3,"25FinalRoundPerformance",2010
145,145,"Mark Calcavecchia",16,42.9,3,"25FinalRoundPerformance",2010
145,145,"Daniel Chopra",28,42.9,3,"25FinalRoundPerformance",2010
145,145,"Martin Flores",26,42.9,3,"25FinalRoundPerformance",2010
145,145,"Paul Goydos",25,42.9,3,"25FinalRoundPerformance",2010
145,145,"Nathan Green",27,42.9,3,"25FinalRoundPerformance",2010
145,145,"Spencer Levin",31,42.9,6,"25FinalRoundPerformance",2010
145,145,"Roland Thatcher",26,42.9,3,"25FinalRoundPerformance",2010
154,154,"Stuart Appleby",31,41.7,5,"25FinalRoundPerformance",2010
154,154,"Woody Austin",29,41.7,5,"25FinalRoundPerformance",2010
156,156,"Sergio Garcia",15,40,4,"25FinalRoundPerformance",2010
156,156,"Andrew McLardy",21,40,2,"25FinalRoundPerformance",2010
156,156,"Garth Mulroy",19,40,2,"25FinalRoundPerformance",2010
156,156,"Tom Pernice Jr",22,40,2,"25FinalRoundPerformance",2010
156,156,"Vance Veazey",23,40,2,"25FinalRoundPerformance",2010
156,156,"Jay Williamson",24,40,4,"25FinalRoundPerformance",2010
162,162,"Paul Stankowski",18,37.5,3,"25FinalRoundPerformance",2010
163,163,"Matt Bettencourt",32,33.3,3,"25FinalRoundPerformance",2010
163,163,"Justin Bolli",23,33.3,1,"25FinalRoundPerformance",2010
163,163,"Kevin Johnson",26,33.3,1,"25FinalRoundPerformance",2010
163,163,"Matt Jones",27,33.3,3,"25FinalRoundPerformance",2010
163,163,"Davis Love III",24,33.3,3,"25FinalRoundPerformance",2010
163,163,"John Mallinger",29,33.3,1,"25FinalRoundPerformance",2010
163,163,"Rocco Mediate",25,33.3,2,"25FinalRoundPerformance",2010
163,163,"Jeff Overton",26,33.3,3,"25FinalRoundPerformance",2010
163,163,"Brenden Pappas",24,33.3,2,"25FinalRoundPerformance",2010
163,163,"Brandt Snedeker",26,33.3,2,"25FinalRoundPerformance",2010
163,163,"Roger Tambellini",26,33.3,3,"25FinalRoundPerformance",2010
163,163,"Johnson Wagner",28,33.3,3,"25FinalRoundPerformance",2010
163,163,"Chris Wilson",26,33.3,2,"25FinalRoundPerformance",2010
176,176,"Joe Durant",19,30,3,"25FinalRoundPerformance",2010
177,177,"Brent Delahoussaye",21,28.6,2,"25FinalRoundPerformance",2010
177,177,"Ryuji Imada",28,28.6,2,"25FinalRoundPerformance",2010
177,177,"Omar Uresti",27,28.6,2,"25FinalRoundPerformance",2010
180,180,"Chris DiMarco",25,26.7,4,"25FinalRoundPerformance",2010
181,181,"Cameron Beckman",25,25,1,"25FinalRoundPerformance",2010
181,181,"Jeff Gove",22,25,1,"25FinalRoundPerformance",2010
181,181,"Trevor Immelman",19,25,1,"25FinalRoundPerformance",2010
181,181,"Skip Kendall",18,25,2,"25FinalRoundPerformance",2010
185,185,"Robert Garrigus",22,22.2,2,"25FinalRoundPerformance",2010
186,186,"Brad Faxon",23,20,1,"25FinalRoundPerformance",2010
186,186,"Alex Prugh",28,20,1,"25FinalRoundPerformance",2010
188,188,"Greg Owen",27,16.7,1,"25FinalRoundPerformance",2010
188,188,"Cameron Percy",25,16.7,1,"25FinalRoundPerformance",2010
190,190,"Troy Merritt",29,14.3,1,"25FinalRoundPerformance",2010
191,191,"Jeff Maggert",28,0,NA,"25FinalRoundPerformance",2010
