"Total3Putts1015_RANKTHISWEEK_2011","Total3Putts1015_RANKLASTWEEK_2011","Total3Putts1015_PLAYERNAME_2011","Total3Putts1015_ROUNDS_2011","Total3Putts1015_TOTAL3PUTTS1015_2011","Total3Putts1015_TOTAL3PUTTS_2011","stat_name","year"
25,25,"Steve Flesch",88,3,36,"Total3Putts1015",2011
25,25,"Robert Garrigus",83,3,48,"Total3Putts1015",2011
25,25,"Bill Haas",93,3,36,"Total3Putts1015",2011
25,25,"JP Hayes",56,3,35,"Total3Putts1015",2011
25,25,"Brandt Jobe",100,3,56,"Total3Putts1015",2011
25,25,"Kent Jones",76,3,43,"Total3Putts1015",2011
25,25,"Robert Karlsson",61,3,19,"Total3Putts1015",2011
25,25,"William McGirt",103,3,47,"Total3Putts1015",2011
25,25,"George McNeill",69,3,21,"Total3Putts1015",2011
25,25,"Troy Merritt",63,3,41,"Total3Putts1015",2011
25,25,"Jeff Overton",92,3,35,"Total3Putts1015",2011
25,25,"Pat Perez",76,3,41,"Total3Putts1015",2011
25,25,"Tim Petrovic",88,3,30,"Total3Putts1015",2011
25,25,"Will Strickler",51,3,36,"Total3Putts1015",2011
25,25,"Josh Teater",104,3,48,"Total3Putts1015",2011
25,25,"Marc Turnesa",54,3,30,"Total3Putts1015",2011
25,25,"Johnson Wagner",81,3,38,"Total3Putts1015",2011
47,47,"Woody Austin",59,2,30,"Total3Putts1015",2011
47,47,"Briny Baird",60,2,28,"Total3Putts1015",2011
47,47,"Matt Bettencourt",84,2,43,"Total3Putts1015",2011
47,47,"Keegan Bradley",91,2,43,"Total3Putts1015",2011
47,47,"Joseph Bramlett",73,2,48,"Total3Putts1015",2011
47,47,"Stewart Cink",72,2,22,"Total3Putts1015",2011
47,47,"Chris Couch",73,2,31,"Total3Putts1015",2011
47,47,"Jason Day",76,2,31,"Total3Putts1015",2011
47,47,"Brendon de Jonge",105,2,34,"Total3Putts1015",2011
47,47,"Chris DiMarco",93,2,42,"Total3Putts1015",2011
47,47,"Ernie Els",71,2,37,"Total3Putts1015",2011
47,47,"Jim Furyk",87,2,29,"Total3Putts1015",2011
47,47,"Lucas Glover",74,2,31,"Total3Putts1015",2011
47,47,"Fabian Gomez",84,2,43,"Total3Putts1015",2011
47,47,"Retief Goosen",50,2,19,"Total3Putts1015",2011
47,47,"Padraig Harrington",60,2,23,"Total3Putts1015",2011
47,47,"Tim Herron",85,2,38,"Total3Putts1015",2011
47,47,"Charley Hoffman",93,2,41,"Total3Putts1015",2011
47,47,"JB Holmes",57,2,23,"Total3Putts1015",2011
47,47,"Billy Horschel",75,2,37,"Total3Putts1015",2011
47,47,"Ryuji Imada",83,2,40,"Total3Putts1015",2011
47,47,"Lee Janzen",62,2,25,"Total3Putts1015",2011
47,47,"Sung Kang",63,2,27,"Total3Putts1015",2011
47,47,"Anthony Kim",72,2,32,"Total3Putts1015",2011
47,47,"Kevin Kisner",70,2,22,"Total3Putts1015",2011
47,47,"Martin Laird",77,2,31,"Total3Putts1015",2011
47,47,"Jarrod Lyle",83,2,58,"Total3Putts1015",2011
47,47,"Matt McQuillan",59,2,22,"Total3Putts1015",2011
47,47,"Rocco Mediate",53,2,30,"Total3Putts1015",2011
47,47,"Phil Mickelson",79,2,34,"Total3Putts1015",2011
47,47,"Joe Ogilvie",75,2,29,"Total3Putts1015",2011
47,47,"Rod Pampling",72,2,33,"Total3Putts1015",2011
47,47,"Scott Piercy",78,2,37,"Total3Putts1015",2011
47,47,"Martin Piller",63,2,30,"Total3Putts1015",2011
47,47,"Ian Poulter",52,2,16,"Total3Putts1015",2011
47,47,"Alex Prugh",82,2,42,"Total3Putts1015",2011
47,47,"Andres Romero",77,2,36,"Total3Putts1015",2011
47,47,"Adam Scott",60,2,34,"Total3Putts1015",2011
47,47,"John Senden",94,2,40,"Total3Putts1015",2011
47,47,"Webb Simpson",98,2,33,"Total3Putts1015",2011
47,47,"Vijay Singh",79,2,44,"Total3Putts1015",2011
47,47,"Nate Smith",66,2,24,"Total3Putts1015",2011
47,47,"Kevin Stadler",88,2,43,"Total3Putts1015",2011
47,47,"Scott Stallings",84,2,43,"Total3Putts1015",2011
47,47,"Paul Stankowski",78,2,35,"Total3Putts1015",2011
47,47,"Kyle Stanley",98,2,56,"Total3Putts1015",2011
47,47,"Kevin Streelman",90,2,31,"Total3Putts1015",2011
47,47,"Chris Stroud",88,2,51,"Total3Putts1015",2011
47,47,"Michael Thompson",79,2,39,"Total3Putts1015",2011
47,47,"Boo Weekley",66,2,61,"Total3Putts1015",2011
47,47,"Charlie Wi",83,2,30,"Total3Putts1015",2011
47,47,"Dean Wilson",62,2,23,"Total3Putts1015",2011
99,99,"Robert Allenby",84,1,51,"Total3Putts1015",2011
99,99,"Stephen Ames",69,1,36,"Total3Putts1015",2011
99,99,"Stuart Appleby",65,1,31,"Total3Putts1015",2011
99,99,"Aaron Baddeley",77,1,27,"Total3Putts1015",2011
99,99,"Ricky Barnes",78,1,43,"Total3Putts1015",2011
99,99,"Cameron Beckman",71,1,45,"Total3Putts1015",2011
99,99,"Rich Beem",53,1,30,"Total3Putts1015",2011
99,99,"Shane Bertsch",62,1,27,"Total3Putts1015",2011
99,99,"Jason Bohn",74,1,42,"Total3Putts1015",2011
99,99,"Michael Bradley",74,1,29,"Total3Putts1015",2011
99,99,"DJ Brigman",67,1,37,"Total3Putts1015",2011
99,99,"Angel Cabrera",50,1,21,"Total3Putts1015",2011
99,99,"Chad Campbell",99,1,67,"Total3Putts1015",2011
99,99,"Alex Cejka",59,1,30,"Total3Putts1015",2011
99,99,"Rickie Fowler",84,1,35,"Total3Putts1015",2011
99,99,"Harrison Frazar",58,1,27,"Total3Putts1015",2011
99,99,"Bobby Gates",82,1,44,"Total3Putts1015",2011
99,99,"Brian Gay",90,1,30,"Total3Putts1015",2011
99,99,"Andres Gonzales",60,1,27,"Total3Putts1015",2011
99,99,"Nathan Green",81,1,49,"Total3Putts1015",2011
99,99,"JJ Henry",96,1,38,"Total3Putts1015",2011
99,99,"Trevor Immelman",84,1,27,"Total3Putts1015",2011
99,99,"Matt Jones",71,1,28,"Total3Putts1015",2011
99,99,"Bio Kim",71,1,37,"Total3Putts1015",2011
99,99,"Chris Kirk",87,1,37,"Total3Putts1015",2011
99,99,"Matt Kuchar",94,1,19,"Total3Putts1015",2011
99,99,"Davis Love III",70,1,18,"Total3Putts1015",2011
99,99,"Hunter Mahan",92,1,49,"Total3Putts1015",2011
99,99,"Steve Marino",76,1,42,"Total3Putts1015",2011
99,99,"Scott McCarron",65,1,32,"Total3Putts1015",2011
99,99,"Graeme McDowell",50,1,18,"Total3Putts1015",2011
99,99,"Shaun Micheel",77,1,42,"Total3Putts1015",2011
99,99,"Ryan Moore",79,1,23,"Total3Putts1015",2011
99,99,"Kevin Na",84,1,25,"Total3Putts1015",2011
99,99,"Geoff Ogilvy",69,1,28,"Total3Putts1015",2011
99,99,"Carl Pettersson",95,1,34,"Total3Putts1015",2011
99,99,"Jim Renner",65,1,31,"Total3Putts1015",2011
99,99,"John Rollins",85,1,45,"Total3Putts1015",2011
99,99,"Justin Rose",79,1,33,"Total3Putts1015",2011
99,99,"Charl Schwartzel",58,1,23,"Total3Putts1015",2011
99,99,"Vaughn Taylor",89,1,34,"Total3Putts1015",2011
99,99,"Roland Thatcher",67,1,38,"Total3Putts1015",2011
99,99,"Bo Van Pelt",92,1,49,"Total3Putts1015",2011
99,99,"Nick Watney",80,1,25,"Total3Putts1015",2011
99,99,"YE Yang",63,1,16,"Total3Putts1015",2011
