"CareerEarnings_RANKTHISWEEK_2009","CareerEarnings_RANKLASTWEEK_2009","CareerEarnings_PLAYERNAME_2009","CareerEarnings__2009","CareerEarnings_MONEY_2009","stat_name","year"
430,430,"Rex Caldwell",NA,1043403,"CareerEarnings",2009
431,431,"Chi Chi Rodriguez",NA,1037106,"CareerEarnings",2009
432,432,"Mike Smith",NA,1024313,"CareerEarnings",2009
433,433,"Lee Elder",NA,1020514,"CareerEarnings",2009
434,434,"Shingo Katayama",NA,1017695,"CareerEarnings",2009
435,435,"Bobby Nichols",NA,993025,"CareerEarnings",2009
436,436,"Brendon de Jonge",NA,983869,"CareerEarnings",2009
437,437,"Barry Jaeckel",NA,982408,"CareerEarnings",2009
438,438,"Scott Sterling",NA,963699,"CareerEarnings",2009
439,439,"Isao Aoki",NA,960571,"CareerEarnings",2009
440,440,"Paul McGinley",NA,953010,"CareerEarnings",2009
441,441,"Doug LaBelle II",NA,942765,"CareerEarnings",2009
442,442,"Tom Gillis",NA,937737,"CareerEarnings",2009
443,443,"James Nitties",NA,931532,"CareerEarnings",2009
444,444,"Richard Green",NA,921544,"CareerEarnings",2009
445,445,"DJ Brigman",NA,919998,"CareerEarnings",2009
446,446,"Danny Briggs",NA,916591,"CareerEarnings",2009
447,447,"Pat McGowan",NA,915577,"CareerEarnings",2009
448,448,"Andre Stolz",NA,913148,"CareerEarnings",2009
449,449,"Bruce Devlin",NA,907069,"CareerEarnings",2009
450,450,"Mark Carnevale",NA,906925,"CareerEarnings",2009
451,451,"Sean Murphy",NA,898386,"CareerEarnings",2009
452,452,"Ben Bates",NA,882422,"CareerEarnings",2009
453,453,"Jerry McGee",NA,871753,"CareerEarnings",2009
454,454,"Ed Sneed",NA,860268,"CareerEarnings",2009
455,455,"Rory McIlroy",NA,849719,"CareerEarnings",2009
456,456,"David Morland IV",NA,840347,"CareerEarnings",2009
457,457,"Bill Lunde",NA,837785,"CareerEarnings",2009
458,458,"Bill Sander",NA,823428,"CareerEarnings",2009
459,459,"Ron Streck",NA,817211,"CareerEarnings",2009
460,460,"Grier Jones",NA,803189,"CareerEarnings",2009
461,461,"Michael Sim",NA,799952,"CareerEarnings",2009
462,462,"Bubba Dickerson",NA,795525,"CareerEarnings",2009
463,463,"Lance Ten Broeck",NA,790347,"CareerEarnings",2009
464,464,"Ricky Barnes",NA,789870,"CareerEarnings",2009
465,465,"Jerry Heard",NA,780746,"CareerEarnings",2009
466,466,"Doug Sanders",NA,772993,"CareerEarnings",2009
467,467,"Greg Twiggs",NA,767294,"CareerEarnings",2009
468,468,"Kris Cox",NA,759736,"CareerEarnings",2009
469,469,"Frank Conner",NA,750733,"CareerEarnings",2009
470,470,"Jeev Milkha Singh",NA,740184,"CareerEarnings",2009
471,471,"Matt Bettencourt",NA,740037,"CareerEarnings",2009
472,472,"Peter Oosterhuis",NA,736692,"CareerEarnings",2009
473,473,"Joe Inman",NA,729249,"CareerEarnings",2009
474,474,"Casey Wittenberg",NA,707681,"CareerEarnings",2009
475,475,"Andrew Buckle",NA,702391,"CareerEarnings",2009
476,476,"Tommy Gainey",NA,690552,"CareerEarnings",2009
477,477,"Jarrod Lyle",NA,689483,"CareerEarnings",2009
478,478,"Mike McCullough",NA,682511,"CareerEarnings",2009
479,479,"Rod Curl",NA,677009,"CareerEarnings",2009
480,480,"Stan Utley",NA,674546,"CareerEarnings",2009
481,481,"Homero Blancas",NA,671251,"CareerEarnings",2009
482,482,"Soren Hansen",NA,668819,"CareerEarnings",2009
483,483,"Justin Bolli",NA,665422,"CareerEarnings",2009
484,484,"Gary McCord",NA,662359,"CareerEarnings",2009
485,485,"Mark McNulty",NA,657737,"CareerEarnings",2009
486,486,"Michael Putnam",NA,652092,"CareerEarnings",2009
487,487,"Bob Goalby",NA,645013,"CareerEarnings",2009
488,488,"Brendan Jones",NA,639375,"CareerEarnings",2009
489,489,"Spencer Levin",NA,636361,"CareerEarnings",2009
490,490,"Anders Hansen",NA,633472,"CareerEarnings",2009
491,491,"Victor Regalado",NA,628557,"CareerEarnings",2009
492,492,"Paul Claxton",NA,622192,"CareerEarnings",2009
493,493,"TC Chen",NA,616303,"CareerEarnings",2009
494,494,"Eduardo Romero",NA,613823,"CareerEarnings",2009
495,495,"Dale Douglass",NA,577950,"CareerEarnings",2009
496,496,"Ross Fisher",NA,577813,"CareerEarnings",2009
497,497,"Rich Barcelo",NA,575286,"CareerEarnings",2009
498,498,"Sam Randolph",NA,574876,"CareerEarnings",2009
499,499,"Vance Veazey",NA,573963,"CareerEarnings",2009
500,500,"Mark Pfeil",NA,573387,"CareerEarnings",2009
501,501,"Rickie Fowler",NA,571090,"CareerEarnings",2009
502,502,"Jim Dent",NA,564809,"CareerEarnings",2009
503,503,"Nick Flanagan",NA,564191,"CareerEarnings",2009
504,504,"Jon Mills",NA,563993,"CareerEarnings",2009
505,505,"Chris Tidland",NA,555962,"CareerEarnings",2009
506,506,"Matt Weibring",NA,551390,"CareerEarnings",2009
507,507,"John Schroeder",NA,546569,"CareerEarnings",2009
508,508,"Tim Norris",NA,545531,"CareerEarnings",2009
509,509,"Mac McLendon",NA,541908,"CareerEarnings",2009
510,510,"Rik Massengale",NA,536254,"CareerEarnings",2009
511,511,"Vance Heafner",NA,535177,"CareerEarnings",2009
512,512,"Bobby Cole",NA,535130,"CareerEarnings",2009
513,513,"Kenneth Ferrie",NA,530826,"CareerEarnings",2009
514,514,"Forrest Fezler",NA,527325,"CareerEarnings",2009
515,515,"Mike Morley",NA,526403,"CareerEarnings",2009
516,516,"Ken Brown",NA,507919,"CareerEarnings",2009
517,517,"Hunter Haas",NA,501265,"CareerEarnings",2009
518,518,"Martin Kaymer",NA,492295,"CareerEarnings",2009
519,519,"Henrik Bjornstad",NA,491043,"CareerEarnings",2009
520,520,"Aron Price",NA,487454,"CareerEarnings",2009
521,521,"Jim Nelford",NA,485111,"CareerEarnings",2009
522,522,"Brett Rumford",NA,470074,"CareerEarnings",2009
523,523,"Tom Jenkins",NA,470019,"CareerEarnings",2009
524,524,"Bob Lunn",NA,459182,"CareerEarnings",2009
525,525,"Jamie Lovemark",NA,453872,"CareerEarnings",2009
526,526,"Joel Kribel",NA,449336,"CareerEarnings",2009
527,527,"Mike Nicolette",NA,448037,"CareerEarnings",2009
528,528,"Hideto Tanihara",NA,436992,"CareerEarnings",2009
529,529,"Bob Rosburg",NA,436446,"CareerEarnings",2009
530,530,"Toru Taniguchi",NA,435281,"CareerEarnings",2009
531,531,"Tom Shaw",NA,434756,"CareerEarnings",2009
532,532,"Mike Grob",NA,434498,"CareerEarnings",2009
533,533,"David McKenzie",NA,430437,"CareerEarnings",2009
534,534,"Chris Wood",NA,428442,"CareerEarnings",2009
535,535,"Allen Miller",NA,426883,"CareerEarnings",2009
536,536,"Phillip Hancock",NA,425154,"CareerEarnings",2009
537,537,"Bobby Mitchell",NA,421938,"CareerEarnings",2009
538,538,"Doug Ford",NA,419292,"CareerEarnings",2009
539,539,"Larry Hinson",NA,413284,"CareerEarnings",2009
540,540,"Leif Olson",NA,412966,"CareerEarnings",2009
541,541,"Wally Armstrong",NA,406269,"CareerEarnings",2009
542,542,"Steve Lamontagne",NA,405952,"CareerEarnings",2009
543,543,"Fred Marti",NA,404674,"CareerEarnings",2009
544,544,"Terry Diehl",NA,404611,"CareerEarnings",2009
545,545,"Ron Whittaker",NA,404316,"CareerEarnings",2009
546,546,"Dow Finsterwald",NA,402102,"CareerEarnings",2009
547,547,"Jim Benepe",NA,395214,"CareerEarnings",2009
548,548,"John Fought",NA,387036,"CareerEarnings",2009
549,549,"Greg Powers",NA,386086,"CareerEarnings",2009
550,550,"Bob Smith",NA,385283,"CareerEarnings",2009
551,551,"Bob Shearer",NA,378336,"CareerEarnings",2009
552,552,"Billy Maxwell",NA,375648,"CareerEarnings",2009
553,553,"Johnny Pott",NA,371396,"CareerEarnings",2009
554,554,"Deane Beman",NA,370003,"CareerEarnings",2009
555,555,"Chad Collins",NA,369418,"CareerEarnings",2009
556,556,"Nick Dougherty",NA,366627,"CareerEarnings",2009
557,557,"Peter Hanson",NA,365043,"CareerEarnings",2009
558,558,"David Mathis",NA,364959,"CareerEarnings",2009
559,559,"George Cadle",NA,362543,"CareerEarnings",2009
560,560,"Danny Lee",NA,359846,"CareerEarnings",2009
561,561,"Roger Tambellini",NA,350849,"CareerEarnings",2009
562,562,"RH Sikes",NA,344387,"CareerEarnings",2009
563,563,"Tony Jacklin",NA,336530,"CareerEarnings",2009
564,564,"Kenichi Kuboya",NA,330715,"CareerEarnings",2009
565,565,"Jason Allred",NA,329533,"CareerEarnings",2009
566,566,"Jim Wiechers",NA,329169,"CareerEarnings",2009
567,567,"Soren Kjeldsen",NA,326205,"CareerEarnings",2009
568,568,"Lyn Lott",NA,325966,"CareerEarnings",2009
569,569,"Jason Caron",NA,324300,"CareerEarnings",2009
570,570,"Jeff Mitchell",NA,322320,"CareerEarnings",2009
571,571,"Pat Lindsey",NA,318777,"CareerEarnings",2009
572,572,"Woody Blackburn",NA,310231,"CareerEarnings",2009
573,573,"Kris Blanks",NA,307130,"CareerEarnings",2009
574,574,"Jim Jamieson",NA,306618,"CareerEarnings",2009
575,575,"Francesco Molinari",NA,304368,"CareerEarnings",2009
576,576,"Bob Dickson",NA,296640,"CareerEarnings",2009
577,577,"Labron Harris",NA,295917,"CareerEarnings",2009
578,578,"Simon Dyson",NA,287626,"CareerEarnings",2009
579,579,"Stephen Gangluff",NA,283485,"CareerEarnings",2009
580,580,"Bob Sowards",NA,282489,"CareerEarnings",2009
581,581,"Howie Johnson",NA,280816,"CareerEarnings",2009
582,582,"Charl Schwartzel",NA,279076,"CareerEarnings",2009
583,583,"Kyle Reifers",NA,276369,"CareerEarnings",2009
584,584,"Ernie Gonzalez",NA,275820,"CareerEarnings",2009
585,585,"Todd Demsey",NA,274115,"CareerEarnings",2009
586,586,"Alejandro Canizares",NA,274015,"CareerEarnings",2009
587,587,"DeWitt Weaver",NA,273435,"CareerEarnings",2009
588,588,"David Hearn",NA,269840,"CareerEarnings",2009
589,589,"Ken Venturi",NA,268263,"CareerEarnings",2009
590,590,"Alastair Forsyth",NA,265359,"CareerEarnings",2009
591,591,"Oliver Wilson",NA,264982,"CareerEarnings",2009
592,592,"Aaron Watkins",NA,263969,"CareerEarnings",2009
593,593,"Paul Broadhurst",NA,261542,"CareerEarnings",2009
594,594,"Terry Dill",NA,255050,"CareerEarnings",2009
595,595,"Kevin Johnson",NA,253672,"CareerEarnings",2009
596,596,"Mike Small",NA,253207,"CareerEarnings",2009
597,597,"Peter Hedblom",NA,252359,"CareerEarnings",2009
598,598,"Fred Wadsworth",NA,235449,"CareerEarnings",2009
599,599,"Jin Park",NA,233552,"CareerEarnings",2009
600,600,"Tommy Jacobs",NA,232720,"CareerEarnings",2009
601,601,"Ron Cerrudo",NA,228199,"CareerEarnings",2009
602,602,"Sonny Skinner",NA,226981,"CareerEarnings",2009
603,603,"Jason Buha",NA,226696,"CareerEarnings",2009
604,604,"Jaxon Brigman",NA,224461,"CareerEarnings",2009
605,605,"Colt Knost",NA,224366,"CareerEarnings",2009
607,607,"Pete Brown",NA,214884,"CareerEarnings",2009
608,608,"Fred Hawkins",NA,205228,"CareerEarnings",2009
609,609,"Richard Sterne",NA,203937,"CareerEarnings",2009
610,610,"Brendon Todd",NA,203841,"CareerEarnings",2009
611,611,"Babe Hiskey",NA,202754,"CareerEarnings",2009
612,612,"Dwight Nevil",NA,199935,"CareerEarnings",2009
613,613,"Brian Vranesh",NA,198567,"CareerEarnings",2009
614,614,"Don Iverson",NA,198477,"CareerEarnings",2009
615,615,"Kevin Chappell",NA,197488,"CareerEarnings",2009
616,616,"Kyle Thompson",NA,197347,"CareerEarnings",2009
617,617,"Keiichiro Fukabori",NA,196913,"CareerEarnings",2009
618,618,"Anthony Wall",NA,196843,"CareerEarnings",2009
619,619,"Jack Newton",NA,191898,"CareerEarnings",2009
620,620,"Peter Tomasulo",NA,183733,"CareerEarnings",2009
621,621,"Thomas Aiken",NA,180439,"CareerEarnings",2009
622,622,"Andrew McLardy",NA,173234,"CareerEarnings",2009
623,623,"WC Liang",NA,172578,"CareerEarnings",2009
624,624,"Dave Ragan",NA,172256,"CareerEarnings",2009
625,625,"Steve Wheatcroft",NA,168152,"CareerEarnings",2009
626,626,"Roy Pace",NA,165699,"CareerEarnings",2009
627,627,"Marty Fleckman",NA,162141,"CareerEarnings",2009
628,628,"Bob Byman",NA,161884,"CareerEarnings",2009
629,629,"Bert Weaver",NA,161210,"CareerEarnings",2009
630,630,"Brian Kortan",NA,159939,"CareerEarnings",2009
631,631,"Jess Daley",NA,154675,"CareerEarnings",2009
632,632,"Pat Fitzsimons",NA,153542,"CareerEarnings",2009
633,633,"Bunky Henry",NA,153499,"CareerEarnings",2009
634,634,"Gary Groh",NA,148753,"CareerEarnings",2009
635,635,"Chip Sullivan",NA,148695,"CareerEarnings",2009
636,636,"Rocky Thompson",NA,146391,"CareerEarnings",2009
637,637,"Thongchai Jaidee",NA,142618,"CareerEarnings",2009
638,638,"Steve Spray",NA,142045,"CareerEarnings",2009
639,639,"Markus Brier",NA,139317,"CareerEarnings",2009
640,640,"Bobby Cochran",NA,134797,"CareerEarnings",2009
641,641,"Chris Baryla",NA,132838,"CareerEarnings",2009
642,642,"Kyle Stanley",NA,132039,"CareerEarnings",2009
643,643,"David Lutterus",NA,129886,"CareerEarnings",2009
644,644,"Jack Fleck",NA,129737,"CareerEarnings",2009
645,645,"Johan Edfors",NA,125341,"CareerEarnings",2009
646,646,"Derek Fathauer",NA,125305,"CareerEarnings",2009
647,647,"Randy Glover",NA,123531,"CareerEarnings",2009
648,648,"Geoffrey Sisk",NA,121932,"CareerEarnings",2009
649,649,"Ricardo Gonzalez",NA,121709,"CareerEarnings",2009
650,650,"Gary Woodland",NA,121031,"CareerEarnings",2009
651,651,"Al Besselink",NA,119183,"CareerEarnings",2009
652,652,"Raphael Jacquelin",NA,113949,"CareerEarnings",2009
653,653,"Alvaro Quiros",NA,110644,"CareerEarnings",2009
654,654,"Steve Reid",NA,110441,"CareerEarnings",2009
655,655,"Mitch Adcock",NA,110313,"CareerEarnings",2009
656,656,"Bill Garrett",NA,107610,"CareerEarnings",2009
657,657,"Prayad Marksaeng",NA,107060,"CareerEarnings",2009
658,658,"Jim Ferree",NA,106895,"CareerEarnings",2009
659,659,"Michael Connell",NA,106747,"CareerEarnings",2009
660,660,"Bob Toski",NA,105484,"CareerEarnings",2009
661,661,"Simon Khan",NA,105055,"CareerEarnings",2009
662,662,"Bob McCallister",NA,101079,"CareerEarnings",2009
663,663,"Robert Rock",NA,100038,"CareerEarnings",2009
664,664,"Matt Davidson",NA,98906,"CareerEarnings",2009
665,665,"Simon Wakefield",NA,97063,"CareerEarnings",2009
666,666,"Hiroyuki Fujita",NA,97020,"CareerEarnings",2009
667,667,"Azuma Yano",NA,96412,"CareerEarnings",2009
668,668,"Wil Collins",NA,95769,"CareerEarnings",2009
669,669,"Tom Nieporte",NA,94555,"CareerEarnings",2009
670,670,"Alex Aragon",NA,94504,"CareerEarnings",2009
671,671,"Dana Quigley",NA,92298,"CareerEarnings",2009
672,672,"Gonzalo Fdez Castano",NA,92194,"CareerEarnings",2009
673,673,"Fran Quinn",NA,91992,"CareerEarnings",2009
674,674,"Ryan Hietala",NA,87772,"CareerEarnings",2009
675,675,"Erik Compton",NA,86981,"CareerEarnings",2009
676,676,"Rob Rashell",NA,84391,"CareerEarnings",2009
677,677,"Sam Adams",NA,82787,"CareerEarnings",2009
678,678,"James Kingston",NA,82644,"CareerEarnings",2009
679,679,"Graeme Storm",NA,80018,"CareerEarnings",2009
680,680,"Tim Thelen",NA,78742,"CareerEarnings",2009
681,681,"Bruce Vaughan",NA,77561,"CareerEarnings",2009
682,682,"Gregory Havret",NA,75485,"CareerEarnings",2009
682,682,"Alexander Noren",NA,75485,"CareerEarnings",2009
684,684,"Ernie Vossler",NA,74229,"CareerEarnings",2009
685,685,"Jim Rutledge",NA,74140,"CareerEarnings",2009
686,686,"Jim Estes",NA,73438,"CareerEarnings",2009
687,687,"Peter Baker",NA,72279,"CareerEarnings",2009
688,688,"Jose Manuel Lara",NA,72000,"CareerEarnings",2009
689,689,"Kelly Grunewald",NA,71179,"CareerEarnings",2009
690,690,"Yusaku Miyazato",NA,71145,"CareerEarnings",2009
691,691,"Derek Lamely",NA,68682,"CareerEarnings",2009
692,692,"Cody Freeman",NA,68673,"CareerEarnings",2009
693,693,"Rick Price",NA,66689,"CareerEarnings",2009
694,694,"Keith Nolan",NA,63209,"CareerEarnings",2009
695,695,"Ryan Blaum",NA,63050,"CareerEarnings",2009
696,696,"Tadd Fujikawa",NA,61892,"CareerEarnings",2009
697,697,"Richie Karl",NA,61566,"CareerEarnings",2009
698,698,"Jyoti Randhawa",NA,60665,"CareerEarnings",2009
699,699,"Bradley Dredge",NA,60458,"CareerEarnings",2009
700,700,"Kelly Mitchum",NA,59553,"CareerEarnings",2009
701,701,"Boyd Summerhays",NA,57921,"CareerEarnings",2009
702,702,"Jonathan Lomas",NA,57422,"CareerEarnings",2009
703,703,"James Oh",NA,57271,"CareerEarnings",2009
704,704,"Mark Brown",NA,57000,"CareerEarnings",2009
705,705,"Gregory Bourdy",NA,56661,"CareerEarnings",2009
706,706,"Fredrik Andersson Hed",NA,52268,"CareerEarnings",2009
707,707,"Mike Fetchick",NA,52044,"CareerEarnings",2009
708,708,"Bill Johnston",NA,50707,"CareerEarnings",2009
709,709,"Chris Kirk",NA,49375,"CareerEarnings",2009
710,710,"Rob Grube",NA,48000,"CareerEarnings",2009
711,711,"Marco Ruiz",NA,47974,"CareerEarnings",2009
712,712,"Don Yrene",NA,46171,"CareerEarnings",2009
713,713,"Jay Overton",NA,45122,"CareerEarnings",2009
714,714,"Steve Schneiter",NA,43848,"CareerEarnings",2009
715,715,"Cameron Yancey",NA,43810,"CareerEarnings",2009
716,716,"David Smail",NA,42092,"CareerEarnings",2009
717,717,"Steve Webster",NA,39586,"CareerEarnings",2009
718,718,"Mike Miles",NA,37967,"CareerEarnings",2009
719,719,"Brian Kontak",NA,37950,"CareerEarnings",2009
720,720,"Philip Archer",NA,37669,"CareerEarnings",2009
721,721,"Travis Perkins",NA,36583,"CareerEarnings",2009
722,722,"Patrick Moore",NA,34859,"CareerEarnings",2009
723,723,"Dick Hart",NA,34739,"CareerEarnings",2009
724,724,"Matthew Borchert",NA,34324,"CareerEarnings",2009
725,725,"Edward Loar",NA,34067,"CareerEarnings",2009
726,726,"Ariel Canete",NA,33267,"CareerEarnings",2009
727,727,"Michael Thompson",NA,32625,"CareerEarnings",2009
728,728,"Alan Morin",NA,31655,"CareerEarnings",2009
729,729,"Stuart Deane",NA,28354,"CareerEarnings",2009
730,730,"Andrew Ruthkoski",NA,27540,"CareerEarnings",2009
731,731,"Won Joon Lee",NA,26736,"CareerEarnings",2009
732,732,"Andres Gonzales",NA,26485,"CareerEarnings",2009
733,733,"Louis Oosthuizen",NA,26360,"CareerEarnings",2009
734,734,"Ryo Ishikawa",NA,26217,"CareerEarnings",2009
735,735,"Laurie Hammer",NA,25992,"CareerEarnings",2009
736,736,"Ryan Dillon",NA,25928,"CareerEarnings",2009
737,737,"Troy Kelly",NA,25828,"CareerEarnings",2009
738,738,"Philip Walton",NA,25651,"CareerEarnings",2009
739,739,"Branden Grace",NA,25539,"CareerEarnings",2009
740,740,"Stephen Poole",NA,25143,"CareerEarnings",2009
741,741,"Santiago Luna",NA,24894,"CareerEarnings",2009
742,742,"Gary Orr",NA,24569,"CareerEarnings",2009
743,743,"Tyler Aldridge",NA,24370,"CareerEarnings",2009
744,744,"Al Johnston",NA,24099,"CareerEarnings",2009
745,745,"Michael Welch",NA,24025,"CareerEarnings",2009
746,746,"Diego Vanegas",NA,22775,"CareerEarnings",2009
747,747,"Martin Piller",NA,22570,"CareerEarnings",2009
748,748,"Jean Francois Lucquin",NA,22501,"CareerEarnings",2009
749,749,"Paul Sheehan",NA,21858,"CareerEarnings",2009
750,750,"Richard Finch",NA,21284,"CareerEarnings",2009
751,751,"Rafael Gomez",NA,21150,"CareerEarnings",2009
752,752,"Jon Bevan",NA,21080,"CareerEarnings",2009
753,753,"Matt Every",NA,20925,"CareerEarnings",2009
754,754,"Chris Nallen",NA,20913,"CareerEarnings",2009
755,755,"Trevor Murphy",NA,20630,"CareerEarnings",2009
756,756,"Rod Perry",NA,19952,"CareerEarnings",2009
757,757,"Jhonattan Vegas",NA,19828,"CareerEarnings",2009
758,758,"Jean Baptiste Gonnet",NA,19785,"CareerEarnings",2009
758,758,"David Horsey",NA,19785,"CareerEarnings",2009
760,760,"Rob Oppenheim",NA,19500,"CareerEarnings",2009
761,761,"Chris Starkjohann",NA,18893,"CareerEarnings",2009
762,762,"Pablo Larrazabal",NA,18686,"CareerEarnings",2009
762,762,"Martin Wiegele",NA,18686,"CareerEarnings",2009
764,764,"Keoke Cotner",NA,18000,"CareerEarnings",2009
765,765,"David Drysdale",NA,17013,"CareerEarnings",2009
766,766,"Chih Bing Lam",NA,16787,"CareerEarnings",2009
767,767,"Christian Cevaer",NA,16760,"CareerEarnings",2009
768,768,"Robert Floyd",NA,15264,"CareerEarnings",2009
769,769,"Andrew Dresser",NA,15189,"CareerEarnings",2009
769,769,"Andrew Svoboda",NA,15189,"CareerEarnings",2009
771,771,"Bobby Gates",NA,15177,"CareerEarnings",2009
772,772,"Daniel Gaunt",NA,15140,"CareerEarnings",2009
773,773,"Alan Wagner",NA,14700,"CareerEarnings",2009
774,774,"Jose de Jesus Rodriguez",NA,14400,"CareerEarnings",2009
775,775,"Justin Hicks",NA,14306,"CareerEarnings",2009
776,776,"Graham DeLaet",NA,13872,"CareerEarnings",2009
777,777,"Ross McGowan",NA,13718,"CareerEarnings",2009
778,778,"Gregory Bisconti",NA,13600,"CareerEarnings",2009
779,779,"Grant Sturgeon",NA,13300,"CareerEarnings",2009
780,780,"Rodney Butcher",NA,13131,"CareerEarnings",2009
781,781,"Ryan Benzel",NA,12900,"CareerEarnings",2009
782,782,"Luke List",NA,12600,"CareerEarnings",2009
783,783,"Jonathan Moore",NA,12265,"CareerEarnings",2009
784,784,"Lian Wei Zhang",NA,12072,"CareerEarnings",2009
785,785,"Peter Karmis",NA,11940,"CareerEarnings",2009
786,786,"Kiyoshi Miyazato",NA,11925,"CareerEarnings",2009
787,787,"Matt Harmon",NA,11893,"CareerEarnings",2009
788,788,"Matthew Loving",NA,11712,"CareerEarnings",2009
789,789,"Scott Parel",NA,11660,"CareerEarnings",2009
790,790,"John Ellis",NA,11651,"CareerEarnings",2009
791,791,"Mark Walker",NA,11536,"CareerEarnings",2009
792,792,"Mitsuhiro Tateyama",NA,11448,"CareerEarnings",2009
793,793,"Fernando Mechereffe",NA,11271,"CareerEarnings",2009
794,794,"Martin Rominger",NA,11163,"CareerEarnings",2009
795,795,"John Douma",NA,11150,"CareerEarnings",2009
796,796,"Madalitso Muthiya",NA,11100,"CareerEarnings",2009
797,797,"Colby Beckstrom",NA,11095,"CareerEarnings",2009
798,798,"Bryan DeCorso",NA,10600,"CareerEarnings",2009
799,799,"Brent Delahoussaye",NA,10550,"CareerEarnings",2009
800,800,"Chip Deason",NA,10350,"CareerEarnings",2009
801,801,"Reid Edstrom",NA,10340,"CareerEarnings",2009
802,802,"Lucas Lee",NA,10251,"CareerEarnings",2009
803,803,"Junpei Takayama",NA,9936,"CareerEarnings",2009
804,804,"Sean McCarty",NA,9912,"CareerEarnings",2009
805,805,"Cortland Lowe",NA,9434,"CareerEarnings",2009
806,806,"Felipe Aguilar",NA,9364,"CareerEarnings",2009
806,806,"Tano Goya",NA,9364,"CareerEarnings",2009
806,806,"Manuel Villegas",NA,9364,"CareerEarnings",2009
809,809,"Brady Schnell",NA,9102,"CareerEarnings",2009
810,810,"Dustin Risdon",NA,9100,"CareerEarnings",2009
811,811,"Jason Knutzon",NA,8920,"CareerEarnings",2009
812,812,"Anthony Kang",NA,8863,"CareerEarnings",2009
813,813,"Bronson La Cassie",NA,8692,"CareerEarnings",2009
813,813,"Mike Ruiz",NA,8692,"CareerEarnings",2009
815,815,"Michael Jonzon",NA,8486,"CareerEarnings",2009
816,816,"Jon Turcott",NA,8360,"CareerEarnings",2009
817,817,"Andy Matthews",NA,7700,"CareerEarnings",2009
818,818,"Adam Meyer",NA,7490,"CareerEarnings",2009
819,819,"Casey Bourque",NA,7462,"CareerEarnings",2009
820,820,"Ryan Helminen",NA,7360,"CareerEarnings",2009
821,821,"Miguel Suarez",NA,7350,"CareerEarnings",2009
822,822,"James Vargas",NA,7344,"CareerEarnings",2009
823,823,"Bruce Smith",NA,7240,"CareerEarnings",2009
824,824,"Wilfredo Morales",NA,6545,"CareerEarnings",2009
825,825,"Phil Schmitt",NA,5460,"CareerEarnings",2009
826,826,"Tom Kalinowski",NA,5330,"CareerEarnings",2009
827,827,"Scott Hebert",NA,3960,"CareerEarnings",2009
828,828,"Tony Saraceno",NA,1908,"CareerEarnings",2009
