"PuttsmadeDistance_RANKTHISWEEK_2014","PuttsmadeDistance_RANKLASTWEEK_2014","PuttsmadeDistance_PLAYERNAME_2014","PuttsmadeDistance_EVENTS_2014","PuttsmadeDistance_DISTANCEININCHES_2014","stat_name","year"
56,56,"Justin Rose",19,50,"PuttsmadeDistance",2014
56,56,"Charl Schwartzel",18,50,"PuttsmadeDistance",2014
56,56,"Heath Slocum",23,50,"PuttsmadeDistance",2014
56,56,"Shawn Stefani",17,50,"PuttsmadeDistance",2014
80,80,"Woody Austin",22,49,"PuttsmadeDistance",2014
80,80,"Keegan Bradley",26,49,"PuttsmadeDistance",2014
80,80,"Tim Clark",26,49,"PuttsmadeDistance",2014
80,80,"Chad Collins",28,49,"PuttsmadeDistance",2014
80,80,"Harris English",28,49,"PuttsmadeDistance",2014
80,80,"Rickie Fowler",26,49,"PuttsmadeDistance",2014
80,80,"Brian Gay",26,49,"PuttsmadeDistance",2014
80,80,"Retief Goosen",26,49,"PuttsmadeDistance",2014
80,80,"John Huh",28,49,"PuttsmadeDistance",2014
80,80,"Billy Hurley III",26,49,"PuttsmadeDistance",2014
80,80,"Matt Jones",25,49,"PuttsmadeDistance",2014
80,80,"Martin Kaymer",19,49,"PuttsmadeDistance",2014
80,80,"Kevin Kisner",26,49,"PuttsmadeDistance",2014
80,80,"Jason Kokrak",19,49,"PuttsmadeDistance",2014
80,80,"Marc Leishman",24,49,"PuttsmadeDistance",2014
80,80,"Justin Leonard",22,49,"PuttsmadeDistance",2014
80,80,"Ben Martin",26,49,"PuttsmadeDistance",2014
80,80,"Sean OHair",25,49,"PuttsmadeDistance",2014
80,80,"Geoff Ogilvy",26,49,"PuttsmadeDistance",2014
80,80,"Pat Perez",25,49,"PuttsmadeDistance",2014
80,80,"DA Points",27,49,"PuttsmadeDistance",2014
80,80,"Kevin Streelman",24,49,"PuttsmadeDistance",2014
80,80,"Nick Watney",25,49,"PuttsmadeDistance",2014
80,80,"Tim Wilkinson",25,49,"PuttsmadeDistance",2014
80,80,"Gary Woodland",25,49,"PuttsmadeDistance",2014
80,80,"YE Yang",28,49,"PuttsmadeDistance",2014
106,106,"Chad Campbell",18,48,"PuttsmadeDistance",2014
106,106,"Kevin Chappell",28,48,"PuttsmadeDistance",2014
106,106,"Stewart Cink",25,48,"PuttsmadeDistance",2014
106,106,"Brendon de Jonge",31,48,"PuttsmadeDistance",2014
106,106,"Gonzalo Fdez Castano",25,48,"PuttsmadeDistance",2014
106,106,"Martin Flores",26,48,"PuttsmadeDistance",2014
106,106,"Brad Fritsch",18,48,"PuttsmadeDistance",2014
106,106,"Jim Furyk",21,48,"PuttsmadeDistance",2014
106,106,"Tommy Gainey",26,48,"PuttsmadeDistance",2014
106,106,"Brice Garnett",28,48,"PuttsmadeDistance",2014
106,106,"Robert Garrigus",25,48,"PuttsmadeDistance",2014
106,106,"Bill Haas",28,48,"PuttsmadeDistance",2014
106,106,"Chesson Hadley",29,48,"PuttsmadeDistance",2014
106,106,"JB Holmes",24,48,"PuttsmadeDistance",2014
106,106,"Zach Johnson",26,48,"PuttsmadeDistance",2014
106,106,"David Lingmerth",26,48,"PuttsmadeDistance",2014
106,106,"Hideki Matsuyama",24,48,"PuttsmadeDistance",2014
106,106,"William McGirt",29,48,"PuttsmadeDistance",2014
106,106,"Louis Oosthuizen",16,48,"PuttsmadeDistance",2014
106,106,"Carl Pettersson",28,48,"PuttsmadeDistance",2014
106,106,"Patrick Reed",28,48,"PuttsmadeDistance",2014
106,106,"Scott Stallings",28,48,"PuttsmadeDistance",2014
106,106,"Andrew Svoboda",24,48,"PuttsmadeDistance",2014
106,106,"Hudson Swafford",26,48,"PuttsmadeDistance",2014
106,106,"Charlie Wi",25,48,"PuttsmadeDistance",2014
131,131,"Robert Allenby",29,47,"PuttsmadeDistance",2014
131,131,"Briny Baird",17,47,"PuttsmadeDistance",2014
131,131,"Jason Bohn",25,47,"PuttsmadeDistance",2014
131,131,"Roberto Castro",27,47,"PuttsmadeDistance",2014
131,131,"Jason Day",15,47,"PuttsmadeDistance",2014
131,131,"Ken Duke",25,47,"PuttsmadeDistance",2014
131,131,"Ernie Els",24,47,"PuttsmadeDistance",2014
131,131,"Trevor Immelman",28,47,"PuttsmadeDistance",2014
131,131,"Russell Knox",26,47,"PuttsmadeDistance",2014
131,131,"Martin Laird",20,47,"PuttsmadeDistance",2014
131,131,"Davis Love III",22,47,"PuttsmadeDistance",2014
131,131,"Bryce Molder",25,47,"PuttsmadeDistance",2014
131,131,"Cameron Tringale",31,47,"PuttsmadeDistance",2014
131,131,"Kevin Tway",23,47,"PuttsmadeDistance",2014
131,131,"Tyrone Van Aswegen",25,47,"PuttsmadeDistance",2014
131,131,"Johnson Wagner",24,47,"PuttsmadeDistance",2014
131,131,"Bubba Watson",21,47,"PuttsmadeDistance",2014
131,131,"Mike Weir",25,47,"PuttsmadeDistance",2014
149,149,"Steven Bowditch",30,46,"PuttsmadeDistance",2014
149,149,"Bud Cauley",19,46,"PuttsmadeDistance",2014
149,149,"Derek Ernst",28,46,"PuttsmadeDistance",2014
149,149,"James Hahn",27,46,"PuttsmadeDistance",2014
149,149,"Jim Herman",21,46,"PuttsmadeDistance",2014
149,149,"Charles Howell III",29,46,"PuttsmadeDistance",2014
149,149,"Spencer Levin",20,46,"PuttsmadeDistance",2014
149,149,"Jeff Maggert",19,46,"PuttsmadeDistance",2014
149,149,"John Merrick",25,46,"PuttsmadeDistance",2014
149,149,"Jim Renner",25,46,"PuttsmadeDistance",2014
149,149,"John Rollins",28,46,"PuttsmadeDistance",2014
149,149,"Vijay Singh",25,46,"PuttsmadeDistance",2014
149,149,"Josh Teater",28,46,"PuttsmadeDistance",2014
149,149,"Nicholas Thompson",30,46,"PuttsmadeDistance",2014
149,149,"Jhonattan Vegas",23,46,"PuttsmadeDistance",2014
149,149,"Will Wilcox",16,46,"PuttsmadeDistance",2014
165,165,"Jonathan Byrd",24,45,"PuttsmadeDistance",2014
165,165,"Jason Dufner",17,45,"PuttsmadeDistance",2014
165,165,"Lucas Glover",26,45,"PuttsmadeDistance",2014
165,165,"Bronson La Cassie",18,45,"PuttsmadeDistance",2014
165,165,"Jamie Lovemark",20,45,"PuttsmadeDistance",2014
165,165,"Troy Matteson",23,45,"PuttsmadeDistance",2014
171,171,"JJ Henry",28,44,"PuttsmadeDistance",2014
171,171,"Kevin Stadler",26,44,"PuttsmadeDistance",2014
171,171,"Kyle Stanley",28,44,"PuttsmadeDistance",2014
171,171,"Mark Wilson",25,44,"PuttsmadeDistance",2014
175,175,"Michael Putnam",30,43,"PuttsmadeDistance",2014
176,176,"Boo Weekley",24,42,"PuttsmadeDistance",2014
177,177,"John Peterson",25,41,"PuttsmadeDistance",2014
