"Par5Performance_RANKTHISWEEK_2015","Par5Performance_RANKLASTWEEK_2015","Par5Performance_PLAYERNAME_2015","Par5Performance_ROUNDS_2015","Par5Performance_STATUS_2015","Par5Performance_PAR5AVG_2015","Par5Performance_TOTALPAR_2015","stat_name","year"
130,130,"Brian Davis",86,-69,4.74,1305,"Par5Performance",2015
130,130,"Max Homa",78,-69,4.71,1185,"Par5Performance",2015
130,130,"DA Points",72,-69,4.7,1135,"Par5Performance",2015
130,130,"Andrew Svoboda",80,-69,4.72,1240,"Par5Performance",2015
130,130,"Bo Van Pelt",81,-69,4.73,1295,"Par5Performance",2015
135,135,"Gonzalo Fdez Castano",81,-68,4.72,1210,"Par5Performance",2015
135,135,"Ian Poulter",68,-68,4.67,1040,"Par5Performance",2015
135,135,"Johnson Wagner",68,-68,4.67,1030,"Par5Performance",2015
138,138,"Jon Curran",83,-67,4.72,1215,"Par5Performance",2015
138,138,"Bryce Molder",91,-67,4.75,1335,"Par5Performance",2015
138,138,"Andres Romero",69,-67,4.69,1070,"Par5Performance",2015
141,141,"Angel Cabrera",53,-66,4.6,830,"Par5Performance",2015
141,141,"Luke Donald",71,-66,4.69,1055,"Par5Performance",2015
141,141,"Sergio Garcia",59,-66,4.63,880,"Par5Performance",2015
141,141,"Nicholas Thompson",90,-66,4.76,1360,"Par5Performance",2015
145,145,"Jonathan Byrd",69,-65,4.69,1040,"Par5Performance",2015
145,145,"Jamie Donaldson",50,-65,4.57,760,"Par5Performance",2015
145,145,"Tim Wilkinson",73,-65,4.71,1135,"Par5Performance",2015
148,148,"Brice Garnett",81,-64,4.75,1260,"Par5Performance",2015
149,149,"Ernie Els",57,-63,4.66,940,"Par5Performance",2015
149,149,"Jason Gore",76,-63,4.72,1115,"Par5Performance",2015
151,151,"Steven Alker",62,-62,4.67,930,"Par5Performance",2015
151,151,"Jim Furyk",71,-62,4.71,1060,"Par5Performance",2015
151,151,"Adam Scott",51,-62,4.58,740,"Par5Performance",2015
151,151,"Scott Stallings",60,-62,4.71,1080,"Par5Performance",2015
155,155,"KJ Choi",66,-61,4.72,1080,"Par5Performance",2015
156,156,"Whee Kim",71,-60,4.72,1085,"Par5Performance",2015
157,157,"Luke Guthrie",84,-59,4.77,1295,"Par5Performance",2015
157,157,"Francesco Molinari",56,-59,4.64,820,"Par5Performance",2015
159,159,"Patrick Rodgers",57,-58,4.62,760,"Par5Performance",2015
160,160,"Troy Merritt",91,-56,4.81,1510,"Par5Performance",2015
160,160,"Will Wilcox",58,-56,4.66,820,"Par5Performance",2015
162,162,"Chez Reavie",56,-54,4.69,875,"Par5Performance",2015
163,163,"Roberto Castro",54,-53,4.65,750,"Par5Performance",2015
164,164,"Billy Hurley III",83,-52,4.79,1250,"Par5Performance",2015
165,165,"Justin Leonard",61,-51,4.72,925,"Par5Performance",2015
166,166,"Matt Every",73,-50,4.78,1140,"Par5Performance",2015
166,166,"Greg Owen",58,-50,4.73,925,"Par5Performance",2015
166,166,"Andrew Putnam",68,-50,4.77,1065,"Par5Performance",2015
166,166,"Heath Slocum",57,-50,4.71,870,"Par5Performance",2015
170,170,"Byron Smith",59,-49,4.71,845,"Par5Performance",2015
171,171,"Ben Crane",62,-48,4.74,935,"Par5Performance",2015
171,171,"Jim Renner",68,-48,4.77,1025,"Par5Performance",2015
173,173,"Greg Chalmers",58,-46,4.73,860,"Par5Performance",2015
173,173,"Oscar Fraustro",58,-46,4.73,865,"Par5Performance",2015
173,173,"Padraig Harrington",60,-46,4.76,945,"Par5Performance",2015
176,176,"Geoff Ogilvy",50,-44,4.71,760,"Par5Performance",2015
177,177,"Roger Sloan",56,-42,4.75,825,"Par5Performance",2015
177,177,"Tyrone Van Aswegen",58,-42,4.76,865,"Par5Performance",2015
179,179,"Davis Love III",51,-40,4.74,780,"Par5Performance",2015
179,179,"David Toms",62,-40,4.79,940,"Par5Performance",2015
181,181,"Lee Westwood",56,-39,4.77,840,"Par5Performance",2015
182,182,"Eric Axley",57,-38,4.78,855,"Par5Performance",2015
183,183,"Bill Lunde",50,-35,4.75,700,"Par5Performance",2015
184,184,"Robert Allenby",63,-28,4.84,900,"Par5Performance",2015
