"GIRPuttingAvg3035_RANKTHISWEEK_2011","GIRPuttingAvg3035_RANKLASTWEEK_2011","GIRPuttingAvg3035_PLAYERNAME_2011","GIRPuttingAvg3035_ROUNDS_2011","GIRPuttingAvg3035_PctMADE_2011","GIRPuttingAvg3035_ATTEMPTS_2011","GIRPuttingAvg3035_PUTTSMADE_2011","stat_name","year"
89,89,"Tommy Gainey",104,0.61,82,5,"GIRPuttingAvg3035",2011
89,89,"Matt Jones",71,0.61,49,3,"GIRPuttingAvg3035",2011
89,89,"Adam Scott",60,0.61,33,2,"GIRPuttingAvg3035",2011
93,93,"Blake Adams",116,0.6,84,5,"GIRPuttingAvg3035",2011
94,94,"Ernie Els",71,0.58,52,3,"GIRPuttingAvg3035",2011
95,95,"Justin Leonard",82,0.57,53,3,"GIRPuttingAvg3035",2011
95,95,"Rod Pampling",72,0.57,53,3,"GIRPuttingAvg3035",2011
97,97,"Sung Kang",63,0.56,36,2,"GIRPuttingAvg3035",2011
97,97,"Josh Teater",104,0.56,71,4,"GIRPuttingAvg3035",2011
99,99,"Billy Mayfair",94,0.55,73,4,"GIRPuttingAvg3035",2011
99,99,"Brandt Snedeker",85,0.55,55,3,"GIRPuttingAvg3035",2011
99,99,"Marc Turnesa",54,0.55,55,3,"GIRPuttingAvg3035",2011
102,102,"David Duval",67,0.54,37,2,"GIRPuttingAvg3035",2011
102,102,"Robert Karlsson",61,0.54,37,2,"GIRPuttingAvg3035",2011
104,104,"Charley Hoffman",93,0.53,57,3,"GIRPuttingAvg3035",2011
104,104,"John Rollins",85,0.53,57,3,"GIRPuttingAvg3035",2011
106,106,"Chris Kirk",87,0.52,58,3,"GIRPuttingAvg3035",2011
107,107,"Charles Howell III",108,0.51,79,4,"GIRPuttingAvg3035",2011
108,108,"George McNeill",69,0.5,60,3,"GIRPuttingAvg3035",2011
108,108,"Geoff Ogilvy",69,0.5,40,2,"GIRPuttingAvg3035",2011
108,108,"Scott Stallings",84,0.5,60,3,"GIRPuttingAvg3035",2011
111,111,"Scott Gutschewski",67,0.49,41,2,"GIRPuttingAvg3035",2011
111,111,"Ryuji Imada",83,0.49,61,3,"GIRPuttingAvg3035",2011
111,111,"Steve Stricker",70,0.49,41,2,"GIRPuttingAvg3035",2011
114,114,"Tag Ridings",87,0.48,63,3,"GIRPuttingAvg3035",2011
115,115,"David Hearn",88,0.47,64,3,"GIRPuttingAvg3035",2011
115,115,"John Merrick",71,0.47,64,3,"GIRPuttingAvg3035",2011
115,115,"Nick OHern",89,0.47,64,3,"GIRPuttingAvg3035",2011
115,115,"John Senden",94,0.47,106,5,"GIRPuttingAvg3035",2011
119,119,"Keegan Bradley",91,0.45,67,3,"GIRPuttingAvg3035",2011
119,119,"Stewart Cink",72,0.45,44,2,"GIRPuttingAvg3035",2011
119,119,"Tom Gillis",55,0.45,44,2,"GIRPuttingAvg3035",2011
119,119,"Zack Miller",86,0.45,66,3,"GIRPuttingAvg3035",2011
123,123,"Robert Allenby",84,0.43,70,3,"GIRPuttingAvg3035",2011
123,123,"Kris Blanks",92,0.43,70,3,"GIRPuttingAvg3035",2011
123,123,"Bobby Gates",82,0.43,46,2,"GIRPuttingAvg3035",2011
123,123,"Davis Love III",70,0.43,47,2,"GIRPuttingAvg3035",2011
123,123,"Jarrod Lyle",83,0.43,70,3,"GIRPuttingAvg3035",2011
128,128,"Michael Thompson",79,0.42,71,3,"GIRPuttingAvg3035",2011
129,129,"Stephen Ames",69,0.41,49,2,"GIRPuttingAvg3035",2011
129,129,"Ben Crane",76,0.41,49,2,"GIRPuttingAvg3035",2011
131,131,"Garrett Willis",71,0.4,50,2,"GIRPuttingAvg3035",2011
132,132,"Spencer Levin",113,0.39,77,3,"GIRPuttingAvg3035",2011
133,133,"Richard Johnson",64,0.38,52,2,"GIRPuttingAvg3035",2011
133,133,"Kent Jones",76,0.38,52,2,"GIRPuttingAvg3035",2011
133,133,"David Mathis",83,0.38,53,2,"GIRPuttingAvg3035",2011
133,133,"William McGirt",103,0.38,79,3,"GIRPuttingAvg3035",2011
133,133,"Ryan Moore",79,0.38,52,2,"GIRPuttingAvg3035",2011
133,133,"Rory Sabbatini",85,0.38,53,2,"GIRPuttingAvg3035",2011
139,139,"Chris DiMarco",93,0.37,54,2,"GIRPuttingAvg3035",2011
139,139,"James Driscoll",71,0.37,54,2,"GIRPuttingAvg3035",2011
139,139,"Jim Herman",69,0.37,54,2,"GIRPuttingAvg3035",2011
139,139,"Charlie Wi",83,0.37,81,3,"GIRPuttingAvg3035",2011
143,143,"DJ Brigman",67,0.36,56,2,"GIRPuttingAvg3035",2011
143,143,"Joe Durant",71,0.36,55,2,"GIRPuttingAvg3035",2011
143,143,"Paul Stankowski",78,0.36,55,2,"GIRPuttingAvg3035",2011
143,143,"Chris Stroud",88,0.36,55,2,"GIRPuttingAvg3035",2011
143,143,"Bo Van Pelt",92,0.36,56,2,"GIRPuttingAvg3035",2011
148,148,"Ben Curtis",66,0.35,57,2,"GIRPuttingAvg3035",2011
149,149,"KJ Choi",77,0.34,58,2,"GIRPuttingAvg3035",2011
149,149,"Andres Romero",77,0.34,59,2,"GIRPuttingAvg3035",2011
151,151,"Aaron Baddeley",77,0.33,60,2,"GIRPuttingAvg3035",2011
151,151,"Chad Campbell",99,0.33,91,3,"GIRPuttingAvg3035",2011
153,153,"Nathan Green",81,0.32,63,2,"GIRPuttingAvg3035",2011
153,153,"Brendan Steele",89,0.32,63,2,"GIRPuttingAvg3035",2011
153,153,"David Toms",78,0.32,63,2,"GIRPuttingAvg3035",2011
156,156,"Will Strickler",51,0.31,32,1,"GIRPuttingAvg3035",2011
157,157,"Andres Gonzales",60,0.3,33,1,"GIRPuttingAvg3035",2011
158,158,"Harrison Frazar",58,0.29,35,1,"GIRPuttingAvg3035",2011
158,158,"Ian Poulter",52,0.29,34,1,"GIRPuttingAvg3035",2011
158,158,"Boo Weekley",66,0.29,70,2,"GIRPuttingAvg3035",2011
161,161,"Brian Davis",105,0.28,71,2,"GIRPuttingAvg3035",2011
161,161,"Mark Wilson",89,0.28,72,2,"GIRPuttingAvg3035",2011
163,163,"Retief Goosen",50,0.27,37,1,"GIRPuttingAvg3035",2011
164,164,"Martin Piller",63,0.26,38,1,"GIRPuttingAvg3035",2011
165,165,"Charl Schwartzel",58,0.25,40,1,"GIRPuttingAvg3035",2011
166,166,"Billy Horschel",75,0.23,44,1,"GIRPuttingAvg3035",2011
167,167,"Dean Wilson",62,0.21,47,1,"GIRPuttingAvg3035",2011
168,168,"Bryce Molder",82,0.2,49,1,"GIRPuttingAvg3035",2011
169,169,"Michael Bradley",74,0.19,52,1,"GIRPuttingAvg3035",2011
170,170,"Michael Connell",76,0.18,56,1,"GIRPuttingAvg3035",2011
171,171,"Jonathan Byrd",83,0.17,59,1,"GIRPuttingAvg3035",2011
171,171,"Derek Lamely",65,0.17,58,1,"GIRPuttingAvg3035",2011
171,171,"Alex Prugh",82,0.17,58,1,"GIRPuttingAvg3035",2011
171,171,"Jhonattan Vegas",84,0.17,60,1,"GIRPuttingAvg3035",2011
175,175,"Shaun Micheel",77,0.16,61,1,"GIRPuttingAvg3035",2011
175,175,"Jimmy Walker",79,0.16,62,1,"GIRPuttingAvg3035",2011
177,177,"Matt Bettencourt",84,0.15,65,1,"GIRPuttingAvg3035",2011
177,177,"DA Points",89,0.15,66,1,"GIRPuttingAvg3035",2011
179,179,"Kyle Stanley",98,0.14,73,1,"GIRPuttingAvg3035",2011
180,180,"Marc Leishman",87,0.13,78,1,"GIRPuttingAvg3035",2011
181,181,"Justin Hicks",60,0,43,NA,"GIRPuttingAvg3035",2011
181,181,"JB Holmes",57,0,36,NA,"GIRPuttingAvg3035",2011
181,181,"Lee Janzen",62,0,37,NA,"GIRPuttingAvg3035",2011
181,181,"Zach Johnson",79,0,45,NA,"GIRPuttingAvg3035",2011
181,181,"Dustin Johnson",72,0,40,NA,"GIRPuttingAvg3035",2011
181,181,"Rocco Mediate",53,0,36,NA,"GIRPuttingAvg3035",2011
