"FirstTeeLatePar5ScoringAverage_RANKTHISWEEK_2011","FirstTeeLatePar5ScoringAverage_RANKLASTWEEK_2011","FirstTeeLatePar5ScoringAverage_PLAYERNAME_2011","FirstTeeLatePar5ScoringAverage_ROUNDS_2011","FirstTeeLatePar5ScoringAverage_AVG_2011","FirstTeeLatePar5ScoringAverage_TOTALSTROKES_2011","FirstTeeLatePar5ScoringAverage_TOTALHOLES_2011","stat_name","year"
52,52,"Alexandre Rocha",65,4.61,235,51,"FirstTeeLatePar5ScoringAverage",2011
52,52,"John Senden",94,4.61,526,114,"FirstTeeLatePar5ScoringAverage",2011
56,56,"Bill Lunde",92,4.62,374,81,"FirstTeeLatePar5ScoringAverage",2011
56,56,"Scott McCarron",65,4.62,208,45,"FirstTeeLatePar5ScoringAverage",2011
56,56,"Scott Piercy",78,4.62,319,69,"FirstTeeLatePar5ScoringAverage",2011
56,56,"Kevin Stadler",88,4.62,305,66,"FirstTeeLatePar5ScoringAverage",2011
56,56,"Garrett Willis",71,4.62,291,63,"FirstTeeLatePar5ScoringAverage",2011
61,61,"Woody Austin",59,4.63,176,38,"FirstTeeLatePar5ScoringAverage",2011
61,61,"Aaron Baddeley",77,4.63,505,109,"FirstTeeLatePar5ScoringAverage",2011
61,61,"Brendon de Jonge",105,4.63,560,121,"FirstTeeLatePar5ScoringAverage",2011
61,61,"Bill Haas",93,4.63,556,120,"FirstTeeLatePar5ScoringAverage",2011
61,61,"Freddie Jacobson",92,4.63,458,99,"FirstTeeLatePar5ScoringAverage",2011
61,61,"Spencer Levin",113,4.63,532,115,"FirstTeeLatePar5ScoringAverage",2011
61,61,"Davis Love III",70,4.63,444,96,"FirstTeeLatePar5ScoringAverage",2011
61,61,"Matt McQuillan",59,4.63,213,46,"FirstTeeLatePar5ScoringAverage",2011
61,61,"Brandt Snedeker",85,4.63,551,119,"FirstTeeLatePar5ScoringAverage",2011
61,61,"Scott Stallings",84,4.63,296,64,"FirstTeeLatePar5ScoringAverage",2011
61,61,"Cameron Tringale",110,4.63,472,102,"FirstTeeLatePar5ScoringAverage",2011
72,72,"Greg Chalmers",88,4.64,371,80,"FirstTeeLatePar5ScoringAverage",2011
72,72,"Anthony Kim",72,4.64,334,72,"FirstTeeLatePar5ScoringAverage",2011
72,72,"David Toms",78,4.64,496,107,"FirstTeeLatePar5ScoringAverage",2011
72,72,"Marc Turnesa",54,4.64,167,36,"FirstTeeLatePar5ScoringAverage",2011
72,72,"Johnson Wagner",81,4.64,353,76,"FirstTeeLatePar5ScoringAverage",2011
77,77,"KJ Choi",77,4.65,535,115,"FirstTeeLatePar5ScoringAverage",2011
77,77,"Trevor Immelman",84,4.65,460,99,"FirstTeeLatePar5ScoringAverage",2011
77,77,"Justin Leonard",82,4.65,414,89,"FirstTeeLatePar5ScoringAverage",2011
77,77,"Steve Marino",76,4.65,400,86,"FirstTeeLatePar5ScoringAverage",2011
77,77,"Ryan Palmer",82,4.65,409,88,"FirstTeeLatePar5ScoringAverage",2011
77,77,"Brendan Steele",89,4.65,460,99,"FirstTeeLatePar5ScoringAverage",2011
77,77,"Jhonattan Vegas",84,4.65,442,95,"FirstTeeLatePar5ScoringAverage",2011
84,84,"Ernie Els",71,4.66,345,74,"FirstTeeLatePar5ScoringAverage",2011
84,84,"Sergio Garcia",61,4.66,387,83,"FirstTeeLatePar5ScoringAverage",2011
84,84,"Brian Gay",90,4.66,359,77,"FirstTeeLatePar5ScoringAverage",2011
84,84,"Ben Martin",74,4.66,298,64,"FirstTeeLatePar5ScoringAverage",2011
84,84,"Joe Ogilvie",75,4.66,270,58,"FirstTeeLatePar5ScoringAverage",2011
89,89,"Robert Allenby",84,4.67,285,61,"FirstTeeLatePar5ScoringAverage",2011
89,89,"Paul Goydos",81,4.67,355,76,"FirstTeeLatePar5ScoringAverage",2011
89,89,"Billy Horschel",75,4.67,355,76,"FirstTeeLatePar5ScoringAverage",2011
89,89,"Kent Jones",76,4.67,266,57,"FirstTeeLatePar5ScoringAverage",2011
89,89,"Rod Pampling",72,4.67,350,75,"FirstTeeLatePar5ScoringAverage",2011
89,89,"DA Points",89,4.67,280,60,"FirstTeeLatePar5ScoringAverage",2011
89,89,"Chris Stroud",88,4.67,369,79,"FirstTeeLatePar5ScoringAverage",2011
96,96,"Ricky Barnes",78,4.68,398,85,"FirstTeeLatePar5ScoringAverage",2011
96,96,"Andres Gonzales",60,4.68,159,34,"FirstTeeLatePar5ScoringAverage",2011
96,96,"Zach Johnson",79,4.68,365,78,"FirstTeeLatePar5ScoringAverage",2011
96,96,"Matt Jones",71,4.68,295,63,"FirstTeeLatePar5ScoringAverage",2011
96,96,"Jerry Kelly",85,4.68,309,66,"FirstTeeLatePar5ScoringAverage",2011
96,96,"William McGirt",103,4.68,520,111,"FirstTeeLatePar5ScoringAverage",2011
96,96,"John Merrick",71,4.68,332,71,"FirstTeeLatePar5ScoringAverage",2011
96,96,"Bryce Molder",82,4.68,407,87,"FirstTeeLatePar5ScoringAverage",2011
96,96,"Charlie Wi",83,4.68,332,71,"FirstTeeLatePar5ScoringAverage",2011
105,105,"Cameron Beckman",71,4.69,244,52,"FirstTeeLatePar5ScoringAverage",2011
105,105,"Jason Bohn",74,4.69,253,54,"FirstTeeLatePar5ScoringAverage",2011
105,105,"Jason Dufner",78,4.69,375,80,"FirstTeeLatePar5ScoringAverage",2011
105,105,"Zack Miller",86,4.69,319,68,"FirstTeeLatePar5ScoringAverage",2011
105,105,"Nick OHern",89,4.69,492,105,"FirstTeeLatePar5ScoringAverage",2011
105,105,"Pat Perez",76,4.69,338,72,"FirstTeeLatePar5ScoringAverage",2011
105,105,"Kevin Streelman",90,4.69,380,81,"FirstTeeLatePar5ScoringAverage",2011
105,105,"Roland Thatcher",67,4.69,300,64,"FirstTeeLatePar5ScoringAverage",2011
105,105,"Dean Wilson",62,4.69,319,68,"FirstTeeLatePar5ScoringAverage",2011
105,105,"Mark Wilson",89,4.69,389,83,"FirstTeeLatePar5ScoringAverage",2011
105,105,"Gary Woodland",93,4.69,657,140,"FirstTeeLatePar5ScoringAverage",2011
116,116,"Arjun Atwal",91,4.7,235,50,"FirstTeeLatePar5ScoringAverage",2011
116,116,"Alex Cejka",59,4.7,296,63,"FirstTeeLatePar5ScoringAverage",2011
116,116,"Kevin Chappell",78,4.7,348,74,"FirstTeeLatePar5ScoringAverage",2011
116,116,"Brian Davis",105,4.7,592,126,"FirstTeeLatePar5ScoringAverage",2011
116,116,"Joe Durant",71,4.7,268,57,"FirstTeeLatePar5ScoringAverage",2011
116,116,"Nathan Green",81,4.7,249,53,"FirstTeeLatePar5ScoringAverage",2011
116,116,"Lee Janzen",62,4.7,174,37,"FirstTeeLatePar5ScoringAverage",2011
116,116,"Ryan Moore",79,4.7,418,89,"FirstTeeLatePar5ScoringAverage",2011
116,116,"Chez Reavie",92,4.7,390,83,"FirstTeeLatePar5ScoringAverage",2011
116,116,"Rory Sabbatini",85,4.7,296,63,"FirstTeeLatePar5ScoringAverage",2011
116,116,"Nate Smith",66,4.7,202,43,"FirstTeeLatePar5ScoringAverage",2011
116,116,"Vaughn Taylor",89,4.7,461,98,"FirstTeeLatePar5ScoringAverage",2011
116,116,"Michael Thompson",79,4.7,376,80,"FirstTeeLatePar5ScoringAverage",2011
129,129,"Joseph Bramlett",73,4.71,259,55,"FirstTeeLatePar5ScoringAverage",2011
129,129,"Retief Goosen",50,4.71,132,28,"FirstTeeLatePar5ScoringAverage",2011
129,129,"Charley Hoffman",93,4.71,358,76,"FirstTeeLatePar5ScoringAverage",2011
129,129,"Brandt Jobe",100,4.71,419,89,"FirstTeeLatePar5ScoringAverage",2011
129,129,"Jim Renner",65,4.71,193,41,"FirstTeeLatePar5ScoringAverage",2011
129,129,"Chris Riley",76,4.71,325,69,"FirstTeeLatePar5ScoringAverage",2011
135,135,"Daniel Summerhays",75,4.72,250,53,"FirstTeeLatePar5ScoringAverage",2011
135,135,"Camilo Villegas",69,4.72,382,81,"FirstTeeLatePar5ScoringAverage",2011
137,137,"Stewart Cink",72,4.73,397,84,"FirstTeeLatePar5ScoringAverage",2011
137,137,"David Duval",67,4.73,227,48,"FirstTeeLatePar5ScoringAverage",2011
137,137,"Kevin Kisner",70,4.73,246,52,"FirstTeeLatePar5ScoringAverage",2011
137,137,"Troy Merritt",63,4.73,156,33,"FirstTeeLatePar5ScoringAverage",2011
137,137,"Ian Poulter",52,4.73,246,52,"FirstTeeLatePar5ScoringAverage",2011
137,137,"Justin Rose",79,4.73,355,75,"FirstTeeLatePar5ScoringAverage",2011
143,143,"Chris DiMarco",93,4.74,360,76,"FirstTeeLatePar5ScoringAverage",2011
143,143,"Rickie Fowler",84,4.74,512,108,"FirstTeeLatePar5ScoringAverage",2011
143,143,"Harrison Frazar",58,4.74,166,35,"FirstTeeLatePar5ScoringAverage",2011
143,143,"Chris Kirk",87,4.74,370,78,"FirstTeeLatePar5ScoringAverage",2011
143,143,"Derek Lamely",65,4.74,223,47,"FirstTeeLatePar5ScoringAverage",2011
143,143,"Alex Prugh",82,4.74,218,46,"FirstTeeLatePar5ScoringAverage",2011
149,149,"Stuart Appleby",65,4.75,271,57,"FirstTeeLatePar5ScoringAverage",2011
149,149,"Chad Campbell",99,4.75,385,81,"FirstTeeLatePar5ScoringAverage",2011
151,151,"Blake Adams",116,4.76,371,78,"FirstTeeLatePar5ScoringAverage",2011
151,151,"Briny Baird",60,4.76,214,45,"FirstTeeLatePar5ScoringAverage",2011
151,151,"Geoff Ogilvy",69,4.76,319,67,"FirstTeeLatePar5ScoringAverage",2011
151,151,"Charl Schwartzel",58,4.76,276,58,"FirstTeeLatePar5ScoringAverage",2011
151,151,"Boo Weekley",66,4.76,195,41,"FirstTeeLatePar5ScoringAverage",2011
156,156,"Matt Bettencourt",84,4.77,296,62,"FirstTeeLatePar5ScoringAverage",2011
156,156,"Steve Elkington",50,4.77,253,53,"FirstTeeLatePar5ScoringAverage",2011
156,156,"Martin Piller",63,4.77,186,39,"FirstTeeLatePar5ScoringAverage",2011
159,159,"Kris Blanks",92,4.78,411,86,"FirstTeeLatePar5ScoringAverage",2011
159,159,"Ben Curtis",66,4.78,172,36,"FirstTeeLatePar5ScoringAverage",2011
159,159,"Troy Matteson",91,4.78,473,99,"FirstTeeLatePar5ScoringAverage",2011
159,159,"Jimmy Walker",79,4.78,306,64,"FirstTeeLatePar5ScoringAverage",2011
163,163,"Tim Herron",85,4.79,383,80,"FirstTeeLatePar5ScoringAverage",2011
163,163,"Shaun Micheel",77,4.79,297,62,"FirstTeeLatePar5ScoringAverage",2011
165,165,"Stephen Ames",69,4.81,337,70,"FirstTeeLatePar5ScoringAverage",2011
165,165,"James Driscoll",71,4.81,346,72,"FirstTeeLatePar5ScoringAverage",2011
165,165,"Ryuji Imada",83,4.81,279,58,"FirstTeeLatePar5ScoringAverage",2011
165,165,"Richard Johnson",64,4.81,125,26,"FirstTeeLatePar5ScoringAverage",2011
165,165,"Colt Knost",80,4.81,351,73,"FirstTeeLatePar5ScoringAverage",2011
165,165,"Tag Ridings",87,4.81,298,62,"FirstTeeLatePar5ScoringAverage",2011
171,171,"JP Hayes",56,4.82,313,65,"FirstTeeLatePar5ScoringAverage",2011
172,172,"Michael Connell",76,4.83,348,72,"FirstTeeLatePar5ScoringAverage",2011
172,172,"Scott Gutschewski",67,4.83,256,53,"FirstTeeLatePar5ScoringAverage",2011
174,174,"David Hearn",88,4.84,445,92,"FirstTeeLatePar5ScoringAverage",2011
174,174,"Rocco Mediate",53,4.84,237,49,"FirstTeeLatePar5ScoringAverage",2011
174,174,"Heath Slocum",89,4.84,334,69,"FirstTeeLatePar5ScoringAverage",2011
177,177,"Shane Bertsch",62,4.85,330,68,"FirstTeeLatePar5ScoringAverage",2011
177,177,"Ben Crane",76,4.85,286,59,"FirstTeeLatePar5ScoringAverage",2011
177,177,"Tom Gillis",55,4.85,131,27,"FirstTeeLatePar5ScoringAverage",2011
177,177,"JJ Henry",96,4.85,422,87,"FirstTeeLatePar5ScoringAverage",2011
181,181,"Paul Stankowski",78,4.86,345,71,"FirstTeeLatePar5ScoringAverage",2011
182,182,"Rich Beem",53,4.87,190,39,"FirstTeeLatePar5ScoringAverage",2011
182,182,"Will Strickler",51,4.87,146,30,"FirstTeeLatePar5ScoringAverage",2011
184,184,"Michael Putnam",67,4.9,240,49,"FirstTeeLatePar5ScoringAverage",2011
185,185,"DJ Brigman",67,4.91,157,32,"FirstTeeLatePar5ScoringAverage",2011
186,186,"Justin Hicks",60,4.98,224,45,"FirstTeeLatePar5ScoringAverage",2011
