"Par4EagleLeaders_RANKTHISWEEK_2014","Par4EagleLeaders_RANKLASTWEEK_2014","Par4EagleLeaders_PLAYERNAME_2014","Par4EagleLeaders_ROUNDS_2014","Par4EagleLeaders_TOTAL_2014","Par4EagleLeaders_TOTALPAR4HOLES_2014","Par4EagleLeaders_TOTALHOLEOUTS_2014","stat_name","year"
15,15,"Andrew Svoboda",77,2,841,2,"Par4EagleLeaders",2014
15,15,"Cameron Tringale",111,2,1194,2,"Par4EagleLeaders",2014
15,15,"Johnson Wagner",69,2,714,2,"Par4EagleLeaders",2014
15,15,"Charlie Wi",72,2,765,2,"Par4EagleLeaders",2014
49,49,"Robert Allenby",83,1,890,1,"Par4EagleLeaders",2014
49,49,"Stuart Appleby",92,1,980,1,"Par4EagleLeaders",2014
49,49,"Jason Bohn",81,1,877,1,"Par4EagleLeaders",2014
49,49,"Jonathan Byrd",76,1,780,1,"Par4EagleLeaders",2014
49,49,"Angel Cabrera",69,1,761,1,"Par4EagleLeaders",2014
49,49,"Chad Campbell",57,1,587,1,"Par4EagleLeaders",2014
49,49,"Paul Casey",56,1,612,1,"Par4EagleLeaders",2014
49,49,"Roberto Castro",76,1,791,1,"Par4EagleLeaders",2014
49,49,"Bud Cauley",56,1,613,NA,"Par4EagleLeaders",2014
49,49,"Greg Chalmers",85,1,879,NA,"Par4EagleLeaders",2014
49,49,"Kevin Chappell",100,1,1029,1,"Par4EagleLeaders",2014
49,49,"Ben Curtis",77,1,792,1,"Par4EagleLeaders",2014
49,49,"Brendon de Jonge",109,1,1189,1,"Par4EagleLeaders",2014
49,49,"James Driscoll",71,1,765,NA,"Par4EagleLeaders",2014
49,49,"Jason Dufner",57,1,582,NA,"Par4EagleLeaders",2014
49,49,"Martin Flores",85,1,908,1,"Par4EagleLeaders",2014
49,49,"Rickie Fowler",91,1,914,NA,"Par4EagleLeaders",2014
49,49,"Brad Fritsch",50,1,525,1,"Par4EagleLeaders",2014
49,49,"Jim Furyk",84,1,863,1,"Par4EagleLeaders",2014
49,49,"Brice Garnett",92,1,967,1,"Par4EagleLeaders",2014
49,49,"Luke Guthrie",85,1,928,1,"Par4EagleLeaders",2014
49,49,"Bill Haas",107,1,1127,NA,"Par4EagleLeaders",2014
49,49,"David Hearn",97,1,1044,1,"Par4EagleLeaders",2014
49,49,"Jim Herman",62,1,626,1,"Par4EagleLeaders",2014
49,49,"Justin Hicks",103,1,1069,1,"Par4EagleLeaders",2014
49,49,"JB Holmes",86,1,921,NA,"Par4EagleLeaders",2014
49,49,"Ryo Ishikawa",75,1,796,1,"Par4EagleLeaders",2014
49,49,"Freddie Jacobson",91,1,982,1,"Par4EagleLeaders",2014
49,49,"Zach Johnson",97,1,1060,1,"Par4EagleLeaders",2014
49,49,"Dustin Johnson",58,1,621,NA,"Par4EagleLeaders",2014
49,49,"Martin Kaymer",65,1,700,1,"Par4EagleLeaders",2014
49,49,"Russell Knox",92,1,999,NA,"Par4EagleLeaders",2014
49,49,"Matt Kuchar",91,1,970,NA,"Par4EagleLeaders",2014
49,49,"Scott Langley",95,1,1011,1,"Par4EagleLeaders",2014
49,49,"DH Lee",54,1,539,1,"Par4EagleLeaders",2014
49,49,"Danny Lee",84,1,875,1,"Par4EagleLeaders",2014
49,49,"Marc Leishman",81,1,872,1,"Par4EagleLeaders",2014
49,49,"Justin Leonard",75,1,815,1,"Par4EagleLeaders",2014
49,49,"Hunter Mahan",88,1,919,1,"Par4EagleLeaders",2014
49,49,"Hideki Matsuyama",82,1,872,1,"Par4EagleLeaders",2014
49,49,"William McGirt",96,1,1057,1,"Par4EagleLeaders",2014
49,49,"Rory McIlroy",66,1,692,1,"Par4EagleLeaders",2014
49,49,"Ryan Moore",86,1,908,1,"Par4EagleLeaders",2014
49,49,"Kevin Na",94,1,1017,1,"Par4EagleLeaders",2014
49,49,"Geoff Ogilvy",84,1,868,1,"Par4EagleLeaders",2014
49,49,"John Rollins",84,1,874,1,"Par4EagleLeaders",2014
49,49,"Andres Romero",81,1,844,NA,"Par4EagleLeaders",2014
49,49,"Rory Sabbatini",82,1,833,1,"Par4EagleLeaders",2014
49,49,"Brandt Snedeker",89,1,937,NA,"Par4EagleLeaders",2014
49,49,"Jordan Spieth",102,1,1057,1,"Par4EagleLeaders",2014
49,49,"Scott Stallings",77,1,814,NA,"Par4EagleLeaders",2014
49,49,"Shawn Stefani",60,1,660,1,"Par4EagleLeaders",2014
49,49,"Henrik Stenson",56,1,580,1,"Par4EagleLeaders",2014
49,49,"Kevin Tway",64,1,659,NA,"Par4EagleLeaders",2014
49,49,"Jimmy Walker",98,1,1045,NA,"Par4EagleLeaders",2014
49,49,"Mike Weir",69,1,703,1,"Par4EagleLeaders",2014
49,49,"Gary Woodland",93,1,984,1,"Par4EagleLeaders",2014
