"GIRPercentageLess75yards_RANKTHISWEEK_2005","GIRPercentageLess75yards_RANKLASTWEEK_2005","GIRPercentageLess75yards_PLAYERNAME_2005","GIRPercentageLess75yards_ROUNDS_2005","GIRPercentageLess75yards_Pct_2005","GIRPercentageLess75yards_GREENSHIT_2005","GIRPercentageLess75yards_TOTALHOLES_2005","GIRPercentageLess75yards_RELATIVETOPAR_2005","stat_name","year"
28,28,"Stuart Appleby",84,90.24,148,164,-0.56,"GIRPercentageLess75yards",2005
29,29,"Steve Stricker",62,90.18,101,112,-0.67,"GIRPercentageLess75yards",2005
30,30,"Ryan Palmer",101,90.13,201,223,-0.6,"GIRPercentageLess75yards",2005
31,31,"Jim Furyk",94,90.08,118,131,-0.64,"GIRPercentageLess75yards",2005
32,32,"Bob Estes",92,90.06,145,161,-0.57,"GIRPercentageLess75yards",2005
33,33,"JL Lewis",98,90.05,172,191,-0.58,"GIRPercentageLess75yards",2005
34,34,"Hunter Mahan",103,90.04,226,251,-0.6,"GIRPercentageLess75yards",2005
35,35,"Stephen Leaney",89,90,126,140,-0.62,"GIRPercentageLess75yards",2005
35,35,"Billy Mayfair",114,90,234,260,-0.66,"GIRPercentageLess75yards",2005
37,37,"Marco Dawson",82,89.89,169,188,-0.59,"GIRPercentageLess75yards",2005
38,38,"Vijay Singh",111,89.88,293,326,-0.63,"GIRPercentageLess75yards",2005
39,39,"Billy Andrade",83,89.87,142,158,-0.68,"GIRPercentageLess75yards",2005
40,40,"Tiger Woods",76,89.85,177,197,-0.7,"GIRPercentageLess75yards",2005
41,41,"Tim Clark",92,89.8,132,147,-0.66,"GIRPercentageLess75yards",2005
42,42,"Jonathan Byrd",103,89.62,233,260,-0.65,"GIRPercentageLess75yards",2005
42,42,"James Driscoll",73,89.62,164,183,-0.65,"GIRPercentageLess75yards",2005
42,42,"Tom Lehman",69,89.62,95,106,-0.49,"GIRPercentageLess75yards",2005
45,45,"Jay Haas",54,89.61,69,77,-0.52,"GIRPercentageLess75yards",2005
45,45,"Chris Riley",67,89.61,69,77,-0.52,"GIRPercentageLess75yards",2005
47,47,"Briny Baird",98,89.58,172,192,-0.69,"GIRPercentageLess75yards",2005
47,47,"Shaun Micheel",81,89.58,129,144,-0.54,"GIRPercentageLess75yards",2005
49,49,"Justin Leonard",78,89.53,77,86,-0.65,"GIRPercentageLess75yards",2005
49,49,"Kevin Sutherland",89,89.53,154,172,-0.66,"GIRPercentageLess75yards",2005
51,51,"Hideto Tanihara",50,89.47,102,114,-0.48,"GIRPercentageLess75yards",2005
52,52,"Shigeki Maruyama",99,89.44,161,180,-0.67,"GIRPercentageLess75yards",2005
52,52,"Dean Wilson",86,89.44,144,161,-0.69,"GIRPercentageLess75yards",2005
54,54,"Paul Gow",78,89.41,152,170,-0.49,"GIRPercentageLess75yards",2005
55,55,"Steve Lowery",100,89.36,210,235,-0.6,"GIRPercentageLess75yards",2005
56,56,"Luke Donald",67,89.23,58,65,-0.53,"GIRPercentageLess75yards",2005
57,57,"Brett Quigley",96,89.22,182,204,-0.6,"GIRPercentageLess75yards",2005
57,57,"Roland Thatcher",75,89.22,182,204,-0.49,"GIRPercentageLess75yards",2005
59,59,"Matt Davidson",53,89.19,99,111,-0.59,"GIRPercentageLess75yards",2005
59,59,"Duffy Waldorf",86,89.19,132,148,-0.67,"GIRPercentageLess75yards",2005
61,61,"Tom Gillis",77,89.16,148,166,-0.51,"GIRPercentageLess75yards",2005
62,62,"Brian Davis",75,89.09,147,165,-0.65,"GIRPercentageLess75yards",2005
63,63,"Arjun Atwal",65,89.02,146,164,-0.62,"GIRPercentageLess75yards",2005
64,64,"Lee Westwood",50,89.01,81,91,-0.56,"GIRPercentageLess75yards",2005
65,65,"Woody Austin",100,88.94,201,226,-0.67,"GIRPercentageLess75yards",2005
66,66,"Brad Faxon",75,88.89,96,108,-0.54,"GIRPercentageLess75yards",2005
67,67,"Aaron Baddeley",84,88.83,159,179,-0.69,"GIRPercentageLess75yards",2005
68,68,"Fred Funk",102,88.75,142,160,-0.53,"GIRPercentageLess75yards",2005
69,69,"Tjaart van der Walt",56,88.72,118,133,-0.51,"GIRPercentageLess75yards",2005
70,70,"Arron Oberholser",65,88.7,102,115,-0.57,"GIRPercentageLess75yards",2005
71,71,"Craig Barlow",81,88.57,155,175,-0.54,"GIRPercentageLess75yards",2005
72,72,"KJ Choi",78,88.54,85,96,-0.62,"GIRPercentageLess75yards",2005
73,73,"Andrew Magee",82,88.51,154,174,-0.56,"GIRPercentageLess75yards",2005
74,74,"Brian Bateman",98,88.5,177,200,-0.62,"GIRPercentageLess75yards",2005
74,74,"Rich Beem",66,88.5,100,113,-0.56,"GIRPercentageLess75yards",2005
76,76,"Tim Petrovic",97,88.48,169,191,-0.63,"GIRPercentageLess75yards",2005
77,77,"Chris Smith",93,88.46,207,234,-0.58,"GIRPercentageLess75yards",2005
78,78,"Chad Campbell",95,88.41,145,164,-0.66,"GIRPercentageLess75yards",2005
78,78,"Paul Claxton",79,88.41,145,164,-0.47,"GIRPercentageLess75yards",2005
78,78,"John Huston",90,88.41,183,207,-0.55,"GIRPercentageLess75yards",2005
81,81,"Corey Pavin",77,88.37,76,86,-0.55,"GIRPercentageLess75yards",2005
82,82,"Carl Pettersson",109,88.34,197,223,-0.59,"GIRPercentageLess75yards",2005
83,83,"Greg Owen",84,88.32,174,197,-0.65,"GIRPercentageLess75yards",2005
84,84,"Kent Jones",99,88.3,151,171,-0.6,"GIRPercentageLess75yards",2005
85,85,"Thomas Levet",54,88.24,60,68,-0.57,"GIRPercentageLess75yards",2005
85,85,"Larry Mize",54,88.24,75,85,-0.47,"GIRPercentageLess75yards",2005
87,87,"Joey Snyder III",102,88.21,187,212,-0.64,"GIRPercentageLess75yards",2005
87,87,"Charles Warren",89,88.21,202,229,-0.61,"GIRPercentageLess75yards",2005
89,89,"Tim Herron",100,88.2,157,178,-0.57,"GIRPercentageLess75yards",2005
90,90,"Richard Johnson",50,88.12,89,101,-0.55,"GIRPercentageLess75yards",2005
91,91,"John Rollins",97,88.05,221,251,-0.65,"GIRPercentageLess75yards",2005
92,92,"John Cook",72,87.96,95,108,-0.51,"GIRPercentageLess75yards",2005
93,93,"Rory Sabbatini",81,87.94,124,141,-0.6,"GIRPercentageLess75yards",2005
94,94,"Michael Allen",90,87.93,153,174,-0.63,"GIRPercentageLess75yards",2005
95,95,"Olin Browne",99,87.9,109,124,-0.54,"GIRPercentageLess75yards",2005
96,96,"DJ Brigman",76,87.86,123,140,-0.57,"GIRPercentageLess75yards",2005
97,97,"Brett Wetterich",76,87.85,217,247,-0.53,"GIRPercentageLess75yards",2005
98,98,"Jeff Brehaut",71,87.74,136,155,-0.6,"GIRPercentageLess75yards",2005
99,99,"JJ Henry",102,87.67,199,227,-0.59,"GIRPercentageLess75yards",2005
100,100,"Padraig Harrington",50,87.63,85,97,-0.67,"GIRPercentageLess75yards",2005
101,101,"Robert Allenby",95,87.56,176,201,-0.61,"GIRPercentageLess75yards",2005
101,101,"Carlos Franco",78,87.56,169,193,-0.58,"GIRPercentageLess75yards",2005
103,103,"Jim Carter",62,87.5,70,80,-0.37,"GIRPercentageLess75yards",2005
104,104,"Michael Long",72,87.36,159,182,-0.56,"GIRPercentageLess75yards",2005
105,105,"Neal Lancaster",95,87.28,199,228,-0.54,"GIRPercentageLess75yards",2005
106,106,"Kenny Perry",82,87.26,137,157,-0.53,"GIRPercentageLess75yards",2005
107,107,"John Elliott",58,87.23,123,141,-0.53,"GIRPercentageLess75yards",2005
108,108,"Paul Azinger",66,87.22,116,133,-0.56,"GIRPercentageLess75yards",2005
109,109,"Rocco Mediate",73,87.21,150,172,-0.53,"GIRPercentageLess75yards",2005
110,110,"Freddie Jacobson",72,87.2,109,125,-0.53,"GIRPercentageLess75yards",2005
111,111,"Zach Johnson",96,87.19,177,203,-0.58,"GIRPercentageLess75yards",2005
112,112,"Joe Ogilvie",103,87.17,163,187,-0.6,"GIRPercentageLess75yards",2005
113,113,"Ted Purdy",122,87.08,236,271,-0.56,"GIRPercentageLess75yards",2005
114,114,"Brandt Jobe",96,87.06,175,201,-0.7,"GIRPercentageLess75yards",2005
115,115,"Fred Couples",72,87.04,94,108,-0.63,"GIRPercentageLess75yards",2005
116,116,"Kevin Stadler",96,87.02,228,262,-0.62,"GIRPercentageLess75yards",2005
117,117,"Jonathan Kaye",77,87.01,154,177,-0.55,"GIRPercentageLess75yards",2005
117,117,"Tag Ridings",93,87.01,221,254,-0.61,"GIRPercentageLess75yards",2005
119,119,"Steve Flesch",90,86.93,133,153,-0.57,"GIRPercentageLess75yards",2005
120,120,"Peter Lonard",85,86.92,113,130,-0.56,"GIRPercentageLess75yards",2005
121,121,"Charles Howell III",95,86.89,159,183,-0.74,"GIRPercentageLess75yards",2005
122,122,"Bart Bryant",91,86.86,152,175,-0.59,"GIRPercentageLess75yards",2005
122,122,"Scott Gutschewski",86,86.86,205,236,-0.61,"GIRPercentageLess75yards",2005
124,124,"Darron Stiles",78,86.79,138,159,-0.59,"GIRPercentageLess75yards",2005
125,125,"Rod Pampling",89,86.77,164,189,-0.65,"GIRPercentageLess75yards",2005
126,126,"Jason Bohn",91,86.73,170,196,-0.72,"GIRPercentageLess75yards",2005
127,127,"Adam Scott",72,86.72,111,128,-0.67,"GIRPercentageLess75yards",2005
128,128,"Stewart Cink",98,86.71,124,143,-0.52,"GIRPercentageLess75yards",2005
129,129,"Justin Bolli",65,86.67,117,135,-0.58,"GIRPercentageLess75yards",2005
129,129,"Bernhard Langer",67,86.67,78,90,-0.59,"GIRPercentageLess75yards",2005
131,131,"Danny Briggs",70,86.61,110,127,-0.48,"GIRPercentageLess75yards",2005
131,131,"Justin Rose",99,86.61,207,239,-0.62,"GIRPercentageLess75yards",2005
133,133,"Mike Weir",71,86.6,84,97,-0.56,"GIRPercentageLess75yards",2005
134,134,"Mark Brooks",72,86.54,90,104,-0.49,"GIRPercentageLess75yards",2005
134,134,"Tom Byrum",83,86.54,90,104,-0.57,"GIRPercentageLess75yards",2005
136,136,"Scott Verplank",87,86.43,121,140,-0.6,"GIRPercentageLess75yards",2005
137,137,"Brenden Pappas",51,86.3,126,146,-0.73,"GIRPercentageLess75yards",2005
138,138,"Jerry Kelly",101,86.29,151,175,-0.58,"GIRPercentageLess75yards",2005
139,139,"Scott McCarron",78,86.25,138,160,-0.56,"GIRPercentageLess75yards",2005
140,140,"Franklin Langham",91,86.11,124,144,-0.51,"GIRPercentageLess75yards",2005
141,141,"Kevin Na",88,86.05,148,172,-0.57,"GIRPercentageLess75yards",2005
142,142,"Jeff Maggert",79,86,129,150,-0.5,"GIRPercentageLess75yards",2005
142,142,"Phillip Price",77,86,129,150,-0.6,"GIRPercentageLess75yards",2005
144,144,"Chris DiMarco",83,85.93,116,135,-0.54,"GIRPercentageLess75yards",2005
145,145,"Mark Calcavecchia",92,85.92,177,206,-0.59,"GIRPercentageLess75yards",2005
146,146,"Lucas Glover",88,85.89,207,241,-0.62,"GIRPercentageLess75yards",2005
146,146,"Bo Van Pelt",112,85.89,207,241,-0.68,"GIRPercentageLess75yards",2005
148,148,"Omar Uresti",84,85.81,133,155,-0.65,"GIRPercentageLess75yards",2005
149,149,"David Hearn",68,85.71,132,154,-0.55,"GIRPercentageLess75yards",2005
149,149,"Mark Hensby",70,85.71,120,140,-0.65,"GIRPercentageLess75yards",2005
151,151,"Mathias Gronberg",60,85.64,155,181,-0.61,"GIRPercentageLess75yards",2005
152,152,"Jeff Sluman",94,85.63,149,174,-0.64,"GIRPercentageLess75yards",2005
153,153,"Frank Lickliter II",100,85.48,206,241,-0.67,"GIRPercentageLess75yards",2005
154,154,"Doug Barron",70,85.44,135,158,-0.51,"GIRPercentageLess75yards",2005
155,155,"Bill Glasson",54,85.39,76,89,-0.45,"GIRPercentageLess75yards",2005
156,156,"Ben Crane",78,85.37,105,123,-0.83,"GIRPercentageLess75yards",2005
157,157,"Mario Tiziani",67,85.31,122,143,-0.54,"GIRPercentageLess75yards",2005
158,158,"Bob Heintz",67,85.29,116,136,-0.6,"GIRPercentageLess75yards",2005
159,159,"Robert Gamez",91,85.23,127,149,-0.61,"GIRPercentageLess75yards",2005
160,160,"Davis Love III",80,85.21,121,142,-0.71,"GIRPercentageLess75yards",2005
161,161,"Chris Anderson",66,85.19,92,108,-0.63,"GIRPercentageLess75yards",2005
162,162,"Hank Kuehne",84,85.11,200,235,-0.56,"GIRPercentageLess75yards",2005
163,163,"Craig Perks",67,85,102,120,-0.61,"GIRPercentageLess75yards",2005
164,164,"Phil Mickelson",81,84.97,147,173,-0.66,"GIRPercentageLess75yards",2005
165,165,"DJ Trahan",81,84.65,171,202,-0.73,"GIRPercentageLess75yards",2005
166,166,"Matt Gogel",78,84.62,110,130,-0.53,"GIRPercentageLess75yards",2005
167,167,"Len Mattiace",86,84.51,120,142,-0.5,"GIRPercentageLess75yards",2005
168,168,"Scott Hend",75,84.49,207,245,-0.6,"GIRPercentageLess75yards",2005
169,169,"JP Hayes",63,84.4,92,109,-0.63,"GIRPercentageLess75yards",2005
170,170,"Pat Perez",89,84.29,161,191,-0.52,"GIRPercentageLess75yards",2005
171,171,"Tom Pernice Jr",111,84.26,198,235,-0.61,"GIRPercentageLess75yards",2005
172,172,"Retief Goosen",71,84.21,96,114,-0.79,"GIRPercentageLess75yards",2005
172,172,"Sean OHair",103,84.21,192,228,-0.6,"GIRPercentageLess75yards",2005
174,174,"Matt Kuchar",60,84.11,90,107,-0.5,"GIRPercentageLess75yards",2005
175,175,"Steve Jones",56,84.04,79,94,-0.54,"GIRPercentageLess75yards",2005
176,176,"Jesper Parnevik",84,83.96,157,187,-0.57,"GIRPercentageLess75yards",2005
177,177,"DA Points",94,83.89,177,211,-0.6,"GIRPercentageLess75yards",2005
178,178,"Skip Kendall",80,83.85,109,130,-0.47,"GIRPercentageLess75yards",2005
179,179,"Alex Cejka",84,83.83,140,167,-0.51,"GIRPercentageLess75yards",2005
180,180,"John Senden",101,83.6,209,250,-0.58,"GIRPercentageLess75yards",2005
181,181,"Joey Sindelar",104,83.59,214,256,-0.57,"GIRPercentageLess75yards",2005
182,182,"Ryuji Imada",78,83.54,137,164,-0.58,"GIRPercentageLess75yards",2005
183,183,"Gavin Coles",70,83.52,76,91,-0.59,"GIRPercentageLess75yards",2005
184,184,"Harrison Frazar",105,83.45,232,278,-0.65,"GIRPercentageLess75yards",2005
184,184,"Charlie Wi",67,83.45,116,139,-0.53,"GIRPercentageLess75yards",2005
186,186,"Hunter Haas",83,83.33,155,186,-0.63,"GIRPercentageLess75yards",2005
186,186,"Brendan Jones",81,83.33,180,216,-0.63,"GIRPercentageLess75yards",2005
188,188,"Will Ma Kenzie",75,82.87,150,181,-0.57,"GIRPercentageLess75yards",2005
189,189,"Ben Curtis",65,82.83,82,99,-0.49,"GIRPercentageLess75yards",2005
190,190,"Brent Geiberger",61,82.69,86,104,-0.69,"GIRPercentageLess75yards",2005
191,191,"Jose Coceres",56,82.68,105,127,-0.48,"GIRPercentageLess75yards",2005
192,192,"Patrick Sheehan",114,82.49,179,217,-0.58,"GIRPercentageLess75yards",2005
193,193,"Todd Hamilton",94,81.98,141,172,-0.6,"GIRPercentageLess75yards",2005
194,194,"Glen Day",80,81.82,135,165,-0.56,"GIRPercentageLess75yards",2005
194,194,"Bradley Hughes",52,81.82,99,121,-0.52,"GIRPercentageLess75yards",2005
194,194,"Kirk Triplett",55,81.82,54,66,-0.61,"GIRPercentageLess75yards",2005
197,197,"Jason Allred",75,81.36,144,177,-0.52,"GIRPercentageLess75yards",2005
198,198,"Steve Allan",102,81.08,210,259,-0.6,"GIRPercentageLess75yards",2005
199,199,"Jeff Hart",63,80.72,67,83,-0.63,"GIRPercentageLess75yards",2005
200,200,"Rob Rashell",65,80.7,92,114,-0.55,"GIRPercentageLess75yards",2005
201,201,"John Daly",78,80.49,165,205,-0.59,"GIRPercentageLess75yards",2005
202,202,"Mark OMeara",66,80,56,70,-0.5,"GIRPercentageLess75yards",2005
