"Front9Par5ScoringAverage_RANKTHISWEEK_2005","Front9Par5ScoringAverage_RANKLASTWEEK_2005","Front9Par5ScoringAverage_PLAYERNAME_2005","Front9Par5ScoringAverage_ROUNDS_2005","Front9Par5ScoringAverage_AVG_2005","Front9Par5ScoringAverage_TOTALSTROKES_2005","Front9Par5ScoringAverage_TOTALHOLES_2005","stat_name","year"
118,118,"JL Lewis",98,4.68,726,155,"Front9Par5ScoringAverage",2005
118,118,"Kevin Na",88,4.68,660,141,"Front9Par5ScoringAverage",2005
118,118,"Sean OHair",103,4.68,706,151,"Front9Par5ScoringAverage",2005
118,118,"Kenny Perry",82,4.68,501,107,"Front9Par5ScoringAverage",2005
118,118,"Darron Stiles",78,4.68,594,127,"Front9Par5ScoringAverage",2005
128,128,"Stephen Ames",82,4.69,525,112,"Front9Par5ScoringAverage",2005
128,128,"KJ Choi",78,4.69,488,104,"Front9Par5ScoringAverage",2005
128,128,"Brad Faxon",75,4.69,539,115,"Front9Par5ScoringAverage",2005
128,128,"Ted Purdy",122,4.69,858,183,"Front9Par5ScoringAverage",2005
128,128,"Chris Smith",93,4.69,774,165,"Front9Par5ScoringAverage",2005
128,128,"Hideto Tanihara",50,4.69,375,80,"Front9Par5ScoringAverage",2005
134,134,"Steve Allan",102,4.7,809,172,"Front9Par5ScoringAverage",2005
134,134,"Michael Allen",90,4.7,710,151,"Front9Par5ScoringAverage",2005
134,134,"Skip Kendall",80,4.7,625,133,"Front9Par5ScoringAverage",2005
134,134,"Matt Kuchar",60,4.7,479,102,"Front9Par5ScoringAverage",2005
134,134,"Thomas Levet",54,4.7,381,81,"Front9Par5ScoringAverage",2005
134,134,"Peter Lonard",85,4.7,616,131,"Front9Par5ScoringAverage",2005
134,134,"Corey Pavin",77,4.7,559,119,"Front9Par5ScoringAverage",2005
134,134,"Tim Petrovic",97,4.7,719,153,"Front9Par5ScoringAverage",2005
134,134,"Heath Slocum",103,4.7,709,151,"Front9Par5ScoringAverage",2005
134,134,"Mike Weir",71,4.7,461,98,"Front9Par5ScoringAverage",2005
144,144,"Doug Barron",70,4.71,598,127,"Front9Par5ScoringAverage",2005
144,144,"John Daly",78,4.71,537,114,"Front9Par5ScoringAverage",2005
144,144,"Tom Gillis",77,4.71,608,129,"Front9Par5ScoringAverage",2005
144,144,"Mark Hensby",70,4.71,447,95,"Front9Par5ScoringAverage",2005
144,144,"Glen Hnatiuk",59,4.71,419,89,"Front9Par5ScoringAverage",2005
144,144,"Lee Janzen",75,4.71,584,124,"Front9Par5ScoringAverage",2005
144,144,"Kent Jones",99,4.71,767,163,"Front9Par5ScoringAverage",2005
144,144,"Tag Ridings",93,4.71,749,159,"Front9Par5ScoringAverage",2005
144,144,"Kirk Triplett",55,4.71,405,86,"Front9Par5ScoringAverage",2005
144,144,"Tjaart van der Walt",56,4.71,490,104,"Front9Par5ScoringAverage",2005
144,144,"Duffy Waldorf",86,4.71,627,133,"Front9Par5ScoringAverage",2005
155,155,"Justin Bolli",65,4.72,496,105,"Front9Par5ScoringAverage",2005
155,155,"Alex Cejka",84,4.72,623,132,"Front9Par5ScoringAverage",2005
155,155,"Steve Flesch",90,4.72,623,132,"Front9Par5ScoringAverage",2005
155,155,"Hunter Haas",83,4.72,637,135,"Front9Par5ScoringAverage",2005
159,159,"Todd Hamilton",94,4.73,695,147,"Front9Par5ScoringAverage",2005
159,159,"Hank Kuehne",84,4.73,643,136,"Front9Par5ScoringAverage",2005
159,159,"Andrew Magee",82,4.73,625,132,"Front9Par5ScoringAverage",2005
159,159,"Larry Mize",54,4.73,388,82,"Front9Par5ScoringAverage",2005
159,159,"Jesper Parnevik",84,4.73,629,133,"Front9Par5ScoringAverage",2005
159,159,"Pat Perez",89,4.73,639,135,"Front9Par5ScoringAverage",2005
159,159,"Chris Riley",67,4.73,459,97,"Front9Par5ScoringAverage",2005
159,159,"Joey Sindelar",104,4.73,880,186,"Front9Par5ScoringAverage",2005
159,159,"Charles Warren",89,4.73,686,145,"Front9Par5ScoringAverage",2005
168,168,"Cameron Beckman",96,4.74,725,153,"Front9Par5ScoringAverage",2005
168,168,"Tom Byrum",83,4.74,631,133,"Front9Par5ScoringAverage",2005
168,168,"Brian Gay",101,4.74,758,160,"Front9Par5ScoringAverage",2005
168,168,"Bradley Hughes",52,4.74,427,90,"Front9Par5ScoringAverage",2005
168,168,"Rocco Mediate",73,4.74,597,126,"Front9Par5ScoringAverage",2005
168,168,"Patrick Sheehan",114,4.74,882,186,"Front9Par5ScoringAverage",2005
168,168,"Steve Stricker",62,4.74,488,103,"Front9Par5ScoringAverage",2005
168,168,"Mark Wilson",74,4.74,602,127,"Front9Par5ScoringAverage",2005
176,176,"Paul Azinger",66,4.75,542,114,"Front9Par5ScoringAverage",2005
176,176,"Rich Beem",66,4.75,461,97,"Front9Par5ScoringAverage",2005
176,176,"Danny Briggs",70,4.75,551,116,"Front9Par5ScoringAverage",2005
176,176,"Matt Gogel",78,4.75,594,125,"Front9Par5ScoringAverage",2005
176,176,"Jeff Hart",63,4.75,504,106,"Front9Par5ScoringAverage",2005
176,176,"JJ Henry",102,4.75,774,163,"Front9Par5ScoringAverage",2005
176,176,"Franklin Langham",91,4.75,693,146,"Front9Par5ScoringAverage",2005
176,176,"Hunter Mahan",103,4.75,764,161,"Front9Par5ScoringAverage",2005
184,184,"Matt Davidson",53,4.76,428,90,"Front9Par5ScoringAverage",2005
184,184,"Steve Jones",56,4.76,376,79,"Front9Par5ScoringAverage",2005
184,184,"Jerry Kelly",101,4.76,738,155,"Front9Par5ScoringAverage",2005
184,184,"Jeff Maggert",79,4.76,533,112,"Front9Par5ScoringAverage",2005
188,188,"David Hearn",68,4.77,544,114,"Front9Par5ScoringAverage",2005
189,189,"John Elliott",58,4.78,411,86,"Front9Par5ScoringAverage",2005
189,189,"Bob Tway",87,4.78,617,129,"Front9Par5ScoringAverage",2005
191,191,"Jason Allred",75,4.79,579,121,"Front9Par5ScoringAverage",2005
191,191,"Mark Brooks",72,4.79,599,125,"Front9Par5ScoringAverage",2005
191,191,"Rob Rashell",65,4.79,498,104,"Front9Par5ScoringAverage",2005
194,194,"Freddie Jacobson",72,4.81,515,107,"Front9Par5ScoringAverage",2005
195,195,"Craig Perks",67,4.83,526,109,"Front9Par5ScoringAverage",2005
196,196,"Jim Carter",62,4.84,469,97,"Front9Par5ScoringAverage",2005
197,197,"Bill Glasson",54,4.85,446,92,"Front9Par5ScoringAverage",2005
198,198,"Ben Curtis",65,4.86,515,106,"Front9Par5ScoringAverage",2005
198,198,"Len Mattiace",86,4.86,685,141,"Front9Par5ScoringAverage",2005
198,198,"Mark OMeara",66,4.86,578,119,"Front9Par5ScoringAverage",2005
198,198,"Roland Thatcher",75,4.86,632,130,"Front9Par5ScoringAverage",2005
202,202,"Jose Coceres",56,5.03,463,92,"Front9Par5ScoringAverage",2005
