"FirstTeeLatePar3ScoringAverage_RANKTHISWEEK_2014","FirstTeeLatePar3ScoringAverage_RANKLASTWEEK_2014","FirstTeeLatePar3ScoringAverage_PLAYERNAME_2014","FirstTeeLatePar3ScoringAverage_ROUNDS_2014","FirstTeeLatePar3ScoringAverage_AVG_2014","FirstTeeLatePar3ScoringAverage_TOTALSTROKES_2014","FirstTeeLatePar3ScoringAverage_TOTALHOLES_2014","stat_name","year"
65,65,"Briny Baird",50,3.06,159,52,"FirstTeeLatePar3ScoringAverage",2014
65,65,"Brian Davis",93,3.06,208,68,"FirstTeeLatePar3ScoringAverage",2014
65,65,"Retief Goosen",94,3.06,337,110,"FirstTeeLatePar3ScoringAverage",2014
65,65,"Matt Kuchar",91,3.06,683,223,"FirstTeeLatePar3ScoringAverage",2014
65,65,"Webb Simpson",87,3.06,358,117,"FirstTeeLatePar3ScoringAverage",2014
70,70,"Ricky Barnes",92,3.07,273,89,"FirstTeeLatePar3ScoringAverage",2014
70,70,"Chad Campbell",57,3.07,212,69,"FirstTeeLatePar3ScoringAverage",2014
70,70,"Billy Horschel",92,3.07,405,132,"FirstTeeLatePar3ScoringAverage",2014
70,70,"Kevin Kisner",85,3.07,276,90,"FirstTeeLatePar3ScoringAverage",2014
70,70,"Jim Renner",61,3.07,227,74,"FirstTeeLatePar3ScoringAverage",2014
70,70,"Justin Rose",70,3.07,476,155,"FirstTeeLatePar3ScoringAverage",2014
70,70,"Hudson Swafford",75,3.07,221,72,"FirstTeeLatePar3ScoringAverage",2014
77,77,"Robert Allenby",83,3.08,262,85,"FirstTeeLatePar3ScoringAverage",2014
77,77,"Angel Cabrera",69,3.08,286,93,"FirstTeeLatePar3ScoringAverage",2014
77,77,"Harris English",95,3.08,456,148,"FirstTeeLatePar3ScoringAverage",2014
77,77,"Matt Every",85,3.08,311,101,"FirstTeeLatePar3ScoringAverage",2014
77,77,"Brian Gay",81,3.08,194,63,"FirstTeeLatePar3ScoringAverage",2014
77,77,"Jim Herman",62,3.08,197,64,"FirstTeeLatePar3ScoringAverage",2014
77,77,"Chris Kirk",105,3.08,475,154,"FirstTeeLatePar3ScoringAverage",2014
77,77,"Jason Kokrak",65,3.08,305,99,"FirstTeeLatePar3ScoringAverage",2014
77,77,"Bronson La Cassie",51,3.08,114,37,"FirstTeeLatePar3ScoringAverage",2014
77,77,"Jamie Lovemark",64,3.08,225,73,"FirstTeeLatePar3ScoringAverage",2014
77,77,"Bryce Molder",77,3.08,265,86,"FirstTeeLatePar3ScoringAverage",2014
77,77,"Carl Pettersson",91,3.08,305,99,"FirstTeeLatePar3ScoringAverage",2014
77,77,"Michael Putnam",106,3.08,404,131,"FirstTeeLatePar3ScoringAverage",2014
77,77,"Brendan Steele",89,3.08,296,96,"FirstTeeLatePar3ScoringAverage",2014
77,77,"Gary Woodland",93,3.08,394,128,"FirstTeeLatePar3ScoringAverage",2014
92,92,"Jonathan Byrd",76,3.09,297,96,"FirstTeeLatePar3ScoringAverage",2014
92,92,"Paul Casey",56,3.09,198,64,"FirstTeeLatePar3ScoringAverage",2014
92,92,"Derek Ernst",80,3.09,201,65,"FirstTeeLatePar3ScoringAverage",2014
92,92,"JB Holmes",86,3.09,463,150,"FirstTeeLatePar3ScoringAverage",2014
92,92,"Matt Jones",83,3.09,263,85,"FirstTeeLatePar3ScoringAverage",2014
92,92,"Brooks Koepka",56,3.09,198,64,"FirstTeeLatePar3ScoringAverage",2014
92,92,"Scott Langley",95,3.09,392,127,"FirstTeeLatePar3ScoringAverage",2014
92,92,"Danny Lee",84,3.09,284,92,"FirstTeeLatePar3ScoringAverage",2014
92,92,"Graeme McDowell",66,3.09,334,108,"FirstTeeLatePar3ScoringAverage",2014
92,92,"Kevin Na",94,3.09,414,134,"FirstTeeLatePar3ScoringAverage",2014
92,92,"Ted Potter Jr",68,3.09,250,81,"FirstTeeLatePar3ScoringAverage",2014
92,92,"Andres Romero",81,3.09,238,77,"FirstTeeLatePar3ScoringAverage",2014
92,92,"Cameron Tringale",111,3.09,386,125,"FirstTeeLatePar3ScoringAverage",2014
92,92,"Johnson Wagner",69,3.09,213,69,"FirstTeeLatePar3ScoringAverage",2014
92,92,"Bubba Watson",76,3.09,470,152,"FirstTeeLatePar3ScoringAverage",2014
92,92,"Lee Westwood",57,3.09,235,76,"FirstTeeLatePar3ScoringAverage",2014
108,108,"Stuart Appleby",92,3.1,242,78,"FirstTeeLatePar3ScoringAverage",2014
108,108,"Charlie Beljan",76,3.1,288,93,"FirstTeeLatePar3ScoringAverage",2014
108,108,"Jason Bohn",81,3.1,329,106,"FirstTeeLatePar3ScoringAverage",2014
108,108,"Luke Donald",57,3.1,217,70,"FirstTeeLatePar3ScoringAverage",2014
108,108,"Luke Guthrie",85,3.1,319,103,"FirstTeeLatePar3ScoringAverage",2014
108,108,"Freddie Jacobson",91,3.1,381,123,"FirstTeeLatePar3ScoringAverage",2014
108,108,"Justin Leonard",75,3.1,257,83,"FirstTeeLatePar3ScoringAverage",2014
108,108,"Rory McIlroy",66,3.1,509,164,"FirstTeeLatePar3ScoringAverage",2014
108,108,"Seung Yul Noh",92,3.1,301,97,"FirstTeeLatePar3ScoringAverage",2014
108,108,"DA Points",75,3.1,195,63,"FirstTeeLatePar3ScoringAverage",2014
108,108,"Shawn Stefani",60,3.1,186,60,"FirstTeeLatePar3ScoringAverage",2014
108,108,"Andrew Svoboda",77,3.1,298,96,"FirstTeeLatePar3ScoringAverage",2014
108,108,"Michael Thompson",74,3.1,239,77,"FirstTeeLatePar3ScoringAverage",2014
121,121,"Martin Flores",85,3.11,224,72,"FirstTeeLatePar3ScoringAverage",2014
121,121,"Chesson Hadley",84,3.11,367,118,"FirstTeeLatePar3ScoringAverage",2014
121,121,"Davis Love III",74,3.11,255,82,"FirstTeeLatePar3ScoringAverage",2014
121,121,"John Merrick",87,3.11,193,62,"FirstTeeLatePar3ScoringAverage",2014
121,121,"Rory Sabbatini",82,3.11,292,94,"FirstTeeLatePar3ScoringAverage",2014
121,121,"Heath Slocum",71,3.11,190,61,"FirstTeeLatePar3ScoringAverage",2014
121,121,"Brandt Snedeker",89,3.11,494,159,"FirstTeeLatePar3ScoringAverage",2014
121,121,"Tim Wilkinson",86,3.11,361,116,"FirstTeeLatePar3ScoringAverage",2014
129,129,"Greg Chalmers",85,3.12,331,106,"FirstTeeLatePar3ScoringAverage",2014
129,129,"John Rollins",84,3.12,162,52,"FirstTeeLatePar3ScoringAverage",2014
129,129,"Adam Scott",68,3.12,564,181,"FirstTeeLatePar3ScoringAverage",2014
129,129,"Nicholas Thompson",85,3.12,303,97,"FirstTeeLatePar3ScoringAverage",2014
129,129,"Camilo Villegas",95,3.12,290,93,"FirstTeeLatePar3ScoringAverage",2014
134,134,"Steven Bowditch",93,3.13,241,77,"FirstTeeLatePar3ScoringAverage",2014
134,134,"Ken Duke",80,3.13,197,63,"FirstTeeLatePar3ScoringAverage",2014
134,134,"James Hahn",82,3.13,310,99,"FirstTeeLatePar3ScoringAverage",2014
134,134,"Louis Oosthuizen",50,3.13,200,64,"FirstTeeLatePar3ScoringAverage",2014
134,134,"Pat Perez",84,3.13,341,109,"FirstTeeLatePar3ScoringAverage",2014
139,139,"Bud Cauley",56,3.14,254,81,"FirstTeeLatePar3ScoringAverage",2014
139,139,"Brice Garnett",92,3.14,251,80,"FirstTeeLatePar3ScoringAverage",2014
139,139,"Lucas Glover",68,3.14,182,58,"FirstTeeLatePar3ScoringAverage",2014
139,139,"Martin Laird",66,3.14,201,64,"FirstTeeLatePar3ScoringAverage",2014
139,139,"Troy Matteson",62,3.14,138,44,"FirstTeeLatePar3ScoringAverage",2014
139,139,"Kevin Tway",64,3.14,229,73,"FirstTeeLatePar3ScoringAverage",2014
145,145,"Sangmoon Bae",76,3.15,211,67,"FirstTeeLatePar3ScoringAverage",2014
145,145,"KJ Choi",80,3.15,293,93,"FirstTeeLatePar3ScoringAverage",2014
145,145,"Erik Compton",88,3.15,403,128,"FirstTeeLatePar3ScoringAverage",2014
145,145,"Geoff Ogilvy",84,3.15,205,65,"FirstTeeLatePar3ScoringAverage",2014
145,145,"John Peterson",62,3.15,205,65,"FirstTeeLatePar3ScoringAverage",2014
145,145,"Mark Wilson",69,3.15,208,66,"FirstTeeLatePar3ScoringAverage",2014
145,145,"YE Yang",79,3.15,189,60,"FirstTeeLatePar3ScoringAverage",2014
152,152,"Brendon de Jonge",109,3.16,370,117,"FirstTeeLatePar3ScoringAverage",2014
152,152,"Jason Dufner",57,3.16,284,90,"FirstTeeLatePar3ScoringAverage",2014
152,152,"Hunter Mahan",88,3.16,366,116,"FirstTeeLatePar3ScoringAverage",2014
152,152,"Kevin Streelman",79,3.16,300,95,"FirstTeeLatePar3ScoringAverage",2014
152,152,"Jhonattan Vegas",77,3.16,240,76,"FirstTeeLatePar3ScoringAverage",2014
152,152,"Boo Weekley",73,3.16,199,63,"FirstTeeLatePar3ScoringAverage",2014
158,158,"Hideki Matsuyama",82,3.17,419,132,"FirstTeeLatePar3ScoringAverage",2014
158,158,"Ian Poulter",57,3.17,241,76,"FirstTeeLatePar3ScoringAverage",2014
158,158,"Josh Teater",90,3.17,292,92,"FirstTeeLatePar3ScoringAverage",2014
161,161,"Aaron Baddeley",74,3.18,283,89,"FirstTeeLatePar3ScoringAverage",2014
161,161,"James Driscoll",71,3.18,254,80,"FirstTeeLatePar3ScoringAverage",2014
161,161,"Gonzalo Fdez Castano",83,3.18,343,108,"FirstTeeLatePar3ScoringAverage",2014
161,161,"Russell Henley",92,3.18,254,80,"FirstTeeLatePar3ScoringAverage",2014
161,161,"Andrew Loupe",65,3.18,254,80,"FirstTeeLatePar3ScoringAverage",2014
161,161,"Scott Stallings",77,3.18,216,68,"FirstTeeLatePar3ScoringAverage",2014
167,167,"Stewart Cink",91,3.19,344,108,"FirstTeeLatePar3ScoringAverage",2014
167,167,"Ben Curtis",77,3.19,204,64,"FirstTeeLatePar3ScoringAverage",2014
167,167,"Henrik Stenson",56,3.19,345,108,"FirstTeeLatePar3ScoringAverage",2014
170,170,"Charles Howell III",106,3.2,326,102,"FirstTeeLatePar3ScoringAverage",2014
170,170,"Trevor Immelman",84,3.2,243,76,"FirstTeeLatePar3ScoringAverage",2014
172,172,"Brad Fritsch",50,3.21,218,68,"FirstTeeLatePar3ScoringAverage",2014
172,172,"Vijay Singh",83,3.21,257,80,"FirstTeeLatePar3ScoringAverage",2014
174,174,"Roberto Castro",76,3.22,209,65,"FirstTeeLatePar3ScoringAverage",2014
174,174,"Patrick Reed",92,3.22,474,147,"FirstTeeLatePar3ScoringAverage",2014
176,176,"Robert Streb",75,3.23,326,101,"FirstTeeLatePar3ScoringAverage",2014
177,177,"Woody Austin",63,3.3,145,44,"FirstTeeLatePar3ScoringAverage",2014
