"CareerEarnings_RANKTHISWEEK_2006","CareerEarnings_RANKLASTWEEK_2006","CareerEarnings_PLAYERNAME_2006","CareerEarnings__2006","CareerEarnings_MONEY_2006","stat_name","year"
431,431,"Gay Brewer",NA,800914,"CareerEarnings",2006
432,432,"Craig Bowden",NA,791279,"CareerEarnings",2006
433,433,"Lance Ten Broeck",NA,790347,"CareerEarnings",2006
434,434,"Paul McGinley",NA,783318,"CareerEarnings",2006
435,435,"Jerry Heard",NA,780746,"CareerEarnings",2006
436,436,"Doug Sanders",NA,772993,"CareerEarnings",2006
437,437,"Greg Twiggs",NA,767294,"CareerEarnings",2006
438,438,"Frank Conner",NA,750733,"CareerEarnings",2006
439,439,"Peter Oosterhuis",NA,736692,"CareerEarnings",2006
440,440,"Joe Inman",NA,729249,"CareerEarnings",2006
441,441,"Tripp Isenhour",NA,726413,"CareerEarnings",2006
442,442,"Kris Cox",NA,723007,"CareerEarnings",2006
443,443,"Bubba Dickerson",NA,694455,"CareerEarnings",2006
444,444,"Mike McCullough",NA,682511,"CareerEarnings",2006
445,445,"Rod Curl",NA,677009,"CareerEarnings",2006
446,446,"Stan Utley",NA,674546,"CareerEarnings",2006
447,447,"Homero Blancas",NA,671251,"CareerEarnings",2006
448,448,"Gary McCord",NA,662359,"CareerEarnings",2006
449,449,"Aaron Barber",NA,655192,"CareerEarnings",2006
450,450,"DJ Brigman",NA,651792,"CareerEarnings",2006
451,451,"Roland Thatcher",NA,648536,"CareerEarnings",2006
452,452,"Bob Goalby",NA,645013,"CareerEarnings",2006
453,453,"Henrik Stenson",NA,636222,"CareerEarnings",2006
454,454,"Toshi Izawa",NA,631885,"CareerEarnings",2006
455,455,"Victor Regalado",NA,628557,"CareerEarnings",2006
456,456,"TC Chen",NA,616303,"CareerEarnings",2006
457,457,"Chris Anderson",NA,612375,"CareerEarnings",2006
458,458,"Jeff Hart",NA,610877,"CareerEarnings",2006
459,459,"Bob Heintz",NA,610247,"CareerEarnings",2006
460,460,"Shingo Katayama",NA,582768,"CareerEarnings",2006
461,461,"Dale Douglass",NA,577950,"CareerEarnings",2006
462,462,"Jeff Overton",NA,577132,"CareerEarnings",2006
463,463,"Sam Randolph",NA,574876,"CareerEarnings",2006
464,464,"Mark Pfeil",NA,573387,"CareerEarnings",2006
465,465,"Bryce Molder",NA,569849,"CareerEarnings",2006
466,466,"Brendan Jones",NA,567577,"CareerEarnings",2006
467,467,"Jim Dent",NA,564809,"CareerEarnings",2006
468,468,"Bud Allin",NA,563288,"CareerEarnings",2006
469,469,"John Schroeder",NA,546569,"CareerEarnings",2006
470,470,"Tim Norris",NA,545531,"CareerEarnings",2006
471,471,"Mac McLendon",NA,541908,"CareerEarnings",2006
472,472,"Robert Garrigus",NA,537595,"CareerEarnings",2006
473,473,"Kenneth Staton",NA,537202,"CareerEarnings",2006
474,474,"Rik Massengale",NA,536254,"CareerEarnings",2006
475,475,"Vance Heafner",NA,535177,"CareerEarnings",2006
476,476,"Bobby Cole",NA,535130,"CareerEarnings",2006
477,477,"Forrest Fezler",NA,527325,"CareerEarnings",2006
478,478,"Mike Morley",NA,526403,"CareerEarnings",2006
479,479,"Ken Brown",NA,507919,"CareerEarnings",2006
480,480,"Paul Claxton",NA,505514,"CareerEarnings",2006
481,481,"Hunter Haas",NA,501265,"CareerEarnings",2006
482,482,"Eric Booker",NA,499203,"CareerEarnings",2006
483,483,"Kevin Stadler",NA,493289,"CareerEarnings",2006
484,484,"Henrik Bjornstad",NA,491043,"CareerEarnings",2006
485,485,"Jim Nelford",NA,485111,"CareerEarnings",2006
486,486,"Steve Melnyk",NA,477784,"CareerEarnings",2006
487,487,"Ken Duke",NA,471602,"CareerEarnings",2006
488,488,"Tom Jenkins",NA,470019,"CareerEarnings",2006
489,489,"Bob Lunn",NA,459182,"CareerEarnings",2006
490,490,"Gavin Coles",NA,449547,"CareerEarnings",2006
491,491,"Joel Kribel",NA,449336,"CareerEarnings",2006
492,492,"Mike Nicolette",NA,448037,"CareerEarnings",2006
493,493,"Bob Rosburg",NA,436446,"CareerEarnings",2006
494,494,"Tom Shaw",NA,434756,"CareerEarnings",2006
495,495,"David McKenzie",NA,430437,"CareerEarnings",2006
496,496,"Allen Miller",NA,426883,"CareerEarnings",2006
497,497,"Phillip Hancock",NA,425154,"CareerEarnings",2006
498,498,"Bobby Mitchell",NA,421938,"CareerEarnings",2006
499,499,"Doug Ford",NA,419292,"CareerEarnings",2006
500,500,"Hideto Tanihara",NA,415392,"CareerEarnings",2006
501,501,"Larry Hinson",NA,413284,"CareerEarnings",2006
502,502,"Wally Armstrong",NA,406269,"CareerEarnings",2006
503,503,"Fred Marti",NA,404674,"CareerEarnings",2006
504,504,"Terry Diehl",NA,404611,"CareerEarnings",2006
505,505,"Dow Finsterwald",NA,402102,"CareerEarnings",2006
506,506,"Toru Taniguchi",NA,397567,"CareerEarnings",2006
507,507,"Jim Benepe",NA,395214,"CareerEarnings",2006
508,508,"Orville Moody",NA,389846,"CareerEarnings",2006
509,509,"John Fought",NA,387036,"CareerEarnings",2006
510,510,"David Ishii",NA,386825,"CareerEarnings",2006
511,511,"Greg Powers",NA,386086,"CareerEarnings",2006
512,512,"Bob Smith",NA,385283,"CareerEarnings",2006
513,513,"Bob Shearer",NA,378336,"CareerEarnings",2006
514,514,"Billy Maxwell",NA,375648,"CareerEarnings",2006
515,515,"Johnny Pott",NA,371396,"CareerEarnings",2006
516,516,"Deane Beman",NA,370003,"CareerEarnings",2006
517,517,"Vance Veazey",NA,369155,"CareerEarnings",2006
518,518,"Richard Green",NA,367515,"CareerEarnings",2006
519,519,"George Cadle",NA,362543,"CareerEarnings",2006
520,520,"Roger Tambellini",NA,350849,"CareerEarnings",2006
521,521,"Michael Long",NA,347682,"CareerEarnings",2006
522,522,"Jason Dufner",NA,347229,"CareerEarnings",2006
523,523,"RH Sikes",NA,344387,"CareerEarnings",2006
524,524,"Ron Whittaker",NA,344339,"CareerEarnings",2006
525,525,"Anthony Kim",NA,338067,"CareerEarnings",2006
526,526,"Tony Jacklin",NA,336530,"CareerEarnings",2006
527,527,"Jim Wiechers",NA,329169,"CareerEarnings",2006
528,528,"Lyn Lott",NA,325966,"CareerEarnings",2006
529,529,"Jason Caron",NA,324300,"CareerEarnings",2006
530,530,"Jimmy Walker",NA,322964,"CareerEarnings",2006
531,531,"Jeff Mitchell",NA,322320,"CareerEarnings",2006
532,532,"Pat Lindsey",NA,318777,"CareerEarnings",2006
533,533,"Woody Blackburn",NA,310231,"CareerEarnings",2006
534,534,"Jim Jamieson",NA,306618,"CareerEarnings",2006
535,535,"Bob Dickson",NA,296640,"CareerEarnings",2006
536,536,"Labron Harris",NA,295917,"CareerEarnings",2006
537,537,"John Elliott",NA,289543,"CareerEarnings",2006
538,538,"Mike Souchak",NA,287463,"CareerEarnings",2006
539,539,"Kazuhiko Hosokawa",NA,287220,"CareerEarnings",2006
540,540,"Stephen Gangluff",NA,283485,"CareerEarnings",2006
541,541,"Howie Johnson",NA,280816,"CareerEarnings",2006
542,542,"DeWitt Weaver",NA,273435,"CareerEarnings",2006
543,543,"Ken Venturi",NA,268263,"CareerEarnings",2006
544,544,"Richie Coughlan",NA,268212,"CareerEarnings",2006
545,545,"Ernie Gonzalez",NA,265032,"CareerEarnings",2006
546,546,"Nicholas Thompson",NA,264717,"CareerEarnings",2006
547,547,"Bert Greene",NA,264230,"CareerEarnings",2006
548,548,"Terry Dill",NA,255050,"CareerEarnings",2006
549,549,"Kevin Johnson",NA,253672,"CareerEarnings",2006
550,550,"Todd Barranger",NA,253367,"CareerEarnings",2006
551,551,"BJ Staten",NA,253088,"CareerEarnings",2006
552,552,"Peter Hedblom",NA,252359,"CareerEarnings",2006
553,553,"Barry Lane",NA,251912,"CareerEarnings",2006
554,554,"Charlie Wi",NA,250081,"CareerEarnings",2006
555,555,"David Hearn",NA,247890,"CareerEarnings",2006
556,556,"Robert Karlsson",NA,246970,"CareerEarnings",2006
557,557,"Allen Doyle",NA,245923,"CareerEarnings",2006
558,558,"Mike Small",NA,240157,"CareerEarnings",2006
559,559,"Fred Wadsworth",NA,235449,"CareerEarnings",2006
560,560,"Tim Conley",NA,233764,"CareerEarnings",2006
561,561,"Tommy Jacobs",NA,232720,"CareerEarnings",2006
562,562,"Rich Barcelo",NA,230542,"CareerEarnings",2006
563,563,"Michael Putnam",NA,229733,"CareerEarnings",2006
564,564,"Jason Allred",NA,228936,"CareerEarnings",2006
565,565,"Ron Cerrudo",NA,228199,"CareerEarnings",2006
566,566,"Sonny Skinner",NA,226981,"CareerEarnings",2006
567,567,"Jaxon Brigman",NA,224461,"CareerEarnings",2006
568,568,"Mario Tiziani",NA,222001,"CareerEarnings",2006
569,569,"Chris Tidland",NA,216480,"CareerEarnings",2006
570,570,"Pete Brown",NA,214884,"CareerEarnings",2006
571,571,"Kenneth Ferrie",NA,210969,"CareerEarnings",2006
572,572,"James McLean",NA,209266,"CareerEarnings",2006
573,573,"Don Massengale",NA,207688,"CareerEarnings",2006
574,574,"Justin Bolli",NA,207400,"CareerEarnings",2006
575,575,"Casey Martin",NA,206874,"CareerEarnings",2006
576,576,"Fred Hawkins",NA,205228,"CareerEarnings",2006
577,577,"Babe Hiskey",NA,202754,"CareerEarnings",2006
578,578,"Brad Lardon",NA,202731,"CareerEarnings",2006
579,579,"Dwight Nevil",NA,199935,"CareerEarnings",2006
580,580,"SK Ho",NA,198840,"CareerEarnings",2006
581,581,"Don Iverson",NA,198477,"CareerEarnings",2006
582,582,"Jack Newton",NA,191898,"CareerEarnings",2006
583,583,"Mikko Ilonen",NA,191073,"CareerEarnings",2006
584,584,"Byron Nelson",NA,190256,"CareerEarnings",2006
585,585,"Matt Hansen",NA,187252,"CareerEarnings",2006
586,586,"Keiichiro Fukabori",NA,187108,"CareerEarnings",2006
587,587,"Scott Piercy",NA,179182,"CareerEarnings",2006
588,588,"Andres Romero",NA,177225,"CareerEarnings",2006
589,589,"Jason Day",NA,174508,"CareerEarnings",2006
590,590,"Dave Ragan",NA,172256,"CareerEarnings",2006
591,591,"Al Balding",NA,168446,"CareerEarnings",2006
592,592,"Soren Hansen",NA,165709,"CareerEarnings",2006
593,593,"Roy Pace",NA,165699,"CareerEarnings",2006
594,594,"Casey Wittenberg",NA,164086,"CareerEarnings",2006
595,595,"Marty Fleckman",NA,162141,"CareerEarnings",2006
596,596,"Bob Byman",NA,161884,"CareerEarnings",2006
597,597,"Bert Weaver",NA,161210,"CareerEarnings",2006
598,598,"Craig Kanada",NA,159508,"CareerEarnings",2006
599,599,"Jess Daley",NA,154675,"CareerEarnings",2006
600,600,"Pat Fitzsimons",NA,153542,"CareerEarnings",2006
601,601,"Bunky Henry",NA,153499,"CareerEarnings",2006
602,602,"Gary Groh",NA,148753,"CareerEarnings",2006
603,603,"Anthony Wall",NA,147750,"CareerEarnings",2006
604,604,"Jason Schultz",NA,147424,"CareerEarnings",2006
605,605,"Mike Holland",NA,146470,"CareerEarnings",2006
606,606,"Rocky Thompson",NA,146391,"CareerEarnings",2006
607,607,"Patrik Sjoland",NA,143129,"CareerEarnings",2006
608,608,"Steve Spray",NA,142045,"CareerEarnings",2006
609,609,"Emanuele Canonica",NA,132869,"CareerEarnings",2006
610,610,"Jack Fleck",NA,129737,"CareerEarnings",2006
611,611,"Paul Broadhurst",NA,124071,"CareerEarnings",2006
612,612,"Randy Glover",NA,123531,"CareerEarnings",2006
613,613,"Geoffrey Sisk",NA,121932,"CareerEarnings",2006
614,614,"Perry Arthur",NA,121576,"CareerEarnings",2006
615,615,"Al Besselink",NA,119183,"CareerEarnings",2006
616,616,"Joakim Haeggman",NA,119052,"CareerEarnings",2006
617,617,"Akio Sadakata",NA,115045,"CareerEarnings",2006
618,618,"Ryan Howison",NA,114222,"CareerEarnings",2006
619,619,"Steve Reid",NA,110441,"CareerEarnings",2006
620,620,"Charl Schwartzel",NA,108282,"CareerEarnings",2006
621,621,"Bill Garrett",NA,107610,"CareerEarnings",2006
622,622,"Jim Ferree",NA,106895,"CareerEarnings",2006
623,623,"Michael Connell",NA,106747,"CareerEarnings",2006
624,624,"Mick Soli",NA,106504,"CareerEarnings",2006
625,625,"Bob Toski",NA,105484,"CareerEarnings",2006
626,626,"Chip Sullivan",NA,103136,"CareerEarnings",2006
627,627,"Bob McCallister",NA,101079,"CareerEarnings",2006
628,628,"Robert Rock",NA,100038,"CareerEarnings",2006
629,629,"Bob Boyd",NA,99963,"CareerEarnings",2006
630,630,"Jeremy Anderson",NA,99464,"CareerEarnings",2006
631,631,"Matt Davidson",NA,98906,"CareerEarnings",2006
632,632,"Boo Weekley",NA,95206,"CareerEarnings",2006
633,633,"Tom Nieporte",NA,94555,"CareerEarnings",2006
634,634,"Alex Aragon",NA,94504,"CareerEarnings",2006
635,635,"Raphael Jacquelin",NA,93280,"CareerEarnings",2006
636,636,"Ricky Barnes",NA,92466,"CareerEarnings",2006
637,637,"Spencer Levin",NA,89602,"CareerEarnings",2006
638,638,"Ryan Hietala",NA,87772,"CareerEarnings",2006
639,639,"Rob Rashell",NA,84391,"CareerEarnings",2006
640,640,"Brett Rumford",NA,83655,"CareerEarnings",2006
641,641,"Sam Adams",NA,82787,"CareerEarnings",2006
642,642,"Tim Thelen",NA,78742,"CareerEarnings",2006
643,643,"Bruce Vaughan",NA,77561,"CareerEarnings",2006
644,644,"Jaime Gomez",NA,77495,"CareerEarnings",2006
645,645,"Jean Francois Remesy",NA,76857,"CareerEarnings",2006
646,646,"David Lundstrom",NA,75991,"CareerEarnings",2006
647,647,"Michael Harris",NA,74880,"CareerEarnings",2006
648,648,"Jon Mills",NA,74482,"CareerEarnings",2006
649,649,"Ernie Vossler",NA,74229,"CareerEarnings",2006
650,650,"John Engler Jr",NA,72694,"CareerEarnings",2006
651,651,"Peter Baker",NA,72279,"CareerEarnings",2006
652,652,"Simon Khan",NA,71789,"CareerEarnings",2006
653,653,"Kelly Grunewald",NA,71179,"CareerEarnings",2006
654,654,"Scott Drummond",NA,69297,"CareerEarnings",2006
655,655,"Roy Biancalana",NA,68327,"CareerEarnings",2006
656,656,"Brandt Snedeker",NA,66946,"CareerEarnings",2006
657,657,"Anders Hansen",NA,66532,"CareerEarnings",2006
658,658,"Jeff Quinney",NA,66260,"CareerEarnings",2006
659,659,"Keith Nolan",NA,63209,"CareerEarnings",2006
660,660,"Nick Flanagan",NA,63127,"CareerEarnings",2006
661,661,"Richie Karl",NA,61566,"CareerEarnings",2006
662,662,"Jyoti Randhawa",NA,60665,"CareerEarnings",2006
663,663,"Simon Dyson",NA,60126,"CareerEarnings",2006
664,664,"Matt Hendrix",NA,58179,"CareerEarnings",2006
665,665,"Boyd Summerhays",NA,57921,"CareerEarnings",2006
666,666,"Tadahiro Takayama",NA,56947,"CareerEarnings",2006
667,667,"David Roesch",NA,55424,"CareerEarnings",2006
668,668,"Takashi Kamiyama",NA,54305,"CareerEarnings",2006
669,669,"Lee Slattery",NA,54097,"CareerEarnings",2006
670,670,"Jim Kane",NA,52901,"CareerEarnings",2006
671,671,"Peter Fowler",NA,52324,"CareerEarnings",2006
672,672,"Mike Fetchick",NA,52044,"CareerEarnings",2006
673,673,"Peter Hanson",NA,51891,"CareerEarnings",2006
674,674,"Yasuharu Imano",NA,51675,"CareerEarnings",2006
675,675,"Bill Johnston",NA,50707,"CareerEarnings",2006
676,676,"Erik Compton",NA,49383,"CareerEarnings",2006
677,677,"Marco Ruiz",NA,47974,"CareerEarnings",2006
678,678,"Nick Dougherty",NA,47467,"CareerEarnings",2006
679,679,"Euan Walters",NA,46365,"CareerEarnings",2006
680,680,"Don Yrene",NA,46171,"CareerEarnings",2006
681,681,"Thaworn Wiratchant",NA,45546,"CareerEarnings",2006
682,682,"Soren Kjeldsen",NA,45286,"CareerEarnings",2006
683,683,"Jeff Roth",NA,45206,"CareerEarnings",2006
684,684,"Jay Overton",NA,45122,"CareerEarnings",2006
685,685,"Bob Mann",NA,45113,"CareerEarnings",2006
686,686,"Todd Demsey",NA,44286,"CareerEarnings",2006
687,687,"Steve Schneiter",NA,43848,"CareerEarnings",2006
688,688,"Derek Gillespie",NA,43504,"CareerEarnings",2006
689,689,"Warren Schutte",NA,43331,"CareerEarnings",2006
690,690,"Kelly Mitchum",NA,43227,"CareerEarnings",2006
691,691,"Darrell Kestner",NA,42761,"CareerEarnings",2006
692,692,"Steve Webster",NA,39586,"CareerEarnings",2006
693,693,"John Bickerton",NA,39100,"CareerEarnings",2006
694,694,"Ignacio Garrido",NA,38436,"CareerEarnings",2006
695,695,"Bradley Dredge",NA,37925,"CareerEarnings",2006
696,696,"Jonathan Lomas",NA,37037,"CareerEarnings",2006
697,697,"Yusaku Miyazato",NA,36938,"CareerEarnings",2006
698,698,"Marcus Fraser",NA,36483,"CareerEarnings",2006
699,699,"Brian Rowell",NA,36250,"CareerEarnings",2006
700,700,"Tetsuji Hiratsuka",NA,35111,"CareerEarnings",2006
701,701,"Patrick Moore",NA,34859,"CareerEarnings",2006
702,702,"Dick Hart",NA,34739,"CareerEarnings",2006
703,703,"Parker McLachlin",NA,34674,"CareerEarnings",2006
704,704,"Edward Loar",NA,34067,"CareerEarnings",2006
705,705,"John Mallinger",NA,29907,"CareerEarnings",2006
706,706,"Jeff Coston",NA,29767,"CareerEarnings",2006
707,707,"Jeev Milkha Singh",NA,29470,"CareerEarnings",2006
708,708,"Chad Collins",NA,29459,"CareerEarnings",2006
708,708,"Lee Williams",NA,29459,"CareerEarnings",2006
710,710,"Marcel Siem",NA,29150,"CareerEarnings",2006
711,711,"Billy Hurley III",NA,28910,"CareerEarnings",2006
712,712,"David Smail",NA,28042,"CareerEarnings",2006
713,713,"Thongchai Jaidee",NA,28016,"CareerEarnings",2006
714,714,"Gene Fieger",NA,26678,"CareerEarnings",2006
715,715,"Maarten Lafeber",NA,26243,"CareerEarnings",2006
716,716,"Laurie Hammer",NA,25992,"CareerEarnings",2006
717,717,"Ryan Dillon",NA,25928,"CareerEarnings",2006
718,718,"WC Liang",NA,25850,"CareerEarnings",2006
719,719,"YE Yang",NA,22856,"CareerEarnings",2006
720,720,"Gonzalo Fdez Castano",NA,21578,"CareerEarnings",2006
720,720,"Andrew Marshall",NA,21578,"CareerEarnings",2006
720,720,"Simon Wakefield",NA,21578,"CareerEarnings",2006
723,723,"Rafael Gomez",NA,21150,"CareerEarnings",2006
724,724,"Chris Nallen",NA,20913,"CareerEarnings",2006
725,725,"Philip Archer",NA,20482,"CareerEarnings",2006
726,726,"Scott Sterling",NA,20280,"CareerEarnings",2006
727,727,"Jim Payne",NA,20041,"CareerEarnings",2006
728,728,"Bob Ford",NA,19708,"CareerEarnings",2006
729,729,"Rob Oppenheim",NA,19500,"CareerEarnings",2006
730,730,"Steven Bowditch",NA,19459,"CareerEarnings",2006
731,731,"Bob Sowards",NA,19162,"CareerEarnings",2006
732,732,"Chris Starkjohann",NA,18893,"CareerEarnings",2006
733,733,"Markus Brier",NA,18859,"CareerEarnings",2006
734,734,"Brad Sutterfield",NA,18649,"CareerEarnings",2006
735,735,"Andrew Buckle",NA,18497,"CareerEarnings",2006
737,737,"Tino Schuster",NA,17522,"CareerEarnings",2006
738,738,"Steve Scott",NA,16640,"CareerEarnings",2006
739,739,"Nick Gilliam",NA,15436,"CareerEarnings",2006
740,740,"Graeme Storm",NA,14806,"CareerEarnings",2006
741,741,"Greg Meyer",NA,14778,"CareerEarnings",2006
742,742,"Steve Marino",NA,14542,"CareerEarnings",2006
743,743,"Rick Schuller",NA,14250,"CareerEarnings",2006
744,744,"Azuma Yano",NA,14007,"CareerEarnings",2006
745,745,"Stuart Deane",NA,13140,"CareerEarnings",2006
746,746,"Ron Philo Jr",NA,12750,"CareerEarnings",2006
747,747,"Tom Gleeton",NA,12344,"CareerEarnings",2006
748,748,"Will Moore",NA,12168,"CareerEarnings",2006
749,749,"Chris Parra",NA,12152,"CareerEarnings",2006
750,750,"Lian Wei Zhang",NA,12072,"CareerEarnings",2006
751,751,"Kane Webber",NA,12045,"CareerEarnings",2006
752,752,"Jim Rutledge",NA,11898,"CareerEarnings",2006
753,753,"Neil Cheetham",NA,11873,"CareerEarnings",2006
754,754,"Paul Sheehan",NA,11715,"CareerEarnings",2006
755,755,"Patrick Damron",NA,11660,"CareerEarnings",2006
755,755,"Scott Parel",NA,11660,"CareerEarnings",2006
757,757,"Mark Walker",NA,11536,"CareerEarnings",2006
758,758,"Andy Morse",NA,11355,"CareerEarnings",2006
759,759,"Steve Collins",NA,11250,"CareerEarnings",2006
760,760,"Wil Collins",NA,11200,"CareerEarnings",2006
761,761,"Madalitso Muthiya",NA,11100,"CareerEarnings",2006
762,762,"Don Berry",NA,10750,"CareerEarnings",2006
763,763,"Brent Delahoussaye",NA,10550,"CareerEarnings",2006
764,764,"Dave Tentis",NA,10500,"CareerEarnings",2006
765,765,"Chris Stroud",NA,10350,"CareerEarnings",2006
766,766,"Alan Morin",NA,10150,"CareerEarnings",2006
767,767,"Brad Adamonis",NA,9713,"CareerEarnings",2006
768,768,"Ahmad Bateman",NA,9625,"CareerEarnings",2006
769,769,"Camilo Benedetti",NA,9600,"CareerEarnings",2006
770,770,"Scott Miller",NA,9588,"CareerEarnings",2006
771,771,"Matt Weibring",NA,9324,"CareerEarnings",2006
772,772,"Jason Knutzon",NA,8920,"CareerEarnings",2006
773,773,"Matt Every",NA,8505,"CareerEarnings",2006
774,774,"Andres Gonzales",NA,8400,"CareerEarnings",2006
775,775,"Gavin Flint",NA,7932,"CareerEarnings",2006
776,776,"Chez Reavie",NA,7840,"CareerEarnings",2006
777,777,"Scott Harrington",NA,7480,"CareerEarnings",2006
778,778,"Brock Mackenzie",NA,7388,"CareerEarnings",2006
779,779,"Eli Zackheim",NA,6810,"CareerEarnings",2006
780,780,"Wayne DeFrancesco",NA,6517,"CareerEarnings",2006
781,781,"Jin Park",NA,6450,"CareerEarnings",2006
782,782,"Kevin Po Arleau",NA,5817,"CareerEarnings",2006
783,783,"Phil Schmitt",NA,5460,"CareerEarnings",2006
784,784,"Tom Kalinowski",NA,5330,"CareerEarnings",2006
785,785,"Mamo Osanai",NA,4440,"CareerEarnings",2006
786,786,"Mike San Filippo",NA,3840,"CareerEarnings",2006
787,787,"Mike Deuel",NA,3696,"CareerEarnings",2006
788,788,"Marco Gortana",NA,2940,"CareerEarnings",2006
789,789,"Michael Fergin",NA,2835,"CareerEarnings",2006
790,790,"Ben Walter",NA,2120,"CareerEarnings",2006
791,791,"Fred Gibson",NA,704,"CareerEarnings",2006
